상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,좌석수
2017-10-30,01관,,,"14:50,  대장 김창수(디지털),  5,000원","17:20,  토르: 라그나로크(디지털),  5,000원","20:00,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,,58
2017-10-30,02관,,,"15:00,  배저로와 친구들: 신비한 모험(디지털더빙)","16:40,  지오스톰(디지털),  5,000원",,"21:40,  유리정원(디지털),  5,000원",,,,,,,,,43
2017-10-31,01관,,,"15:00,  배저로와 친구들: 신비한 모험(디지털더빙)","16:50,  대장 김창수(디지털),  5,000원","19:20,  토르: 라그나로크(디지털),  5,000원","21:50,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,58
2017-10-31,02관,,,"16:00,  지오스톰(디지털),  5,000원",,"21:40,  유리정원(디지털),  5,000원",,,,,,,,,,43
2017-11-01,01관,,,"14:50,  대장 김창수(디지털),  5,000원","17:20,  토르: 라그나로크(디지털),  5,000원","20:00,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,,58
2017-11-01,02관,,,"15:00,  배저로와 친구들: 신비한 모험(디지털더빙)","16:40,  지오스톰(디지털),  5,000원",,"21:40,  유리정원(디지털),  5,000원",,,,,,,,,43
2017-11-02,01관,,,"16:00,  토르: 라그나로크(디지털),  5,000원","18:40,  부라더(디지털),  5,000원","20:50,  침묵(디지털),  5,000원",,,,,,,,,,58
2017-11-02,02관,,,"15:00,  배저로와 친구들: 신비한 모험(디지털더빙)","16:40,  유리정원(디지털),  5,000원",,"21:30,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,43
2017-11-03,01관,,,"14:30,  배저로와 친구들: 신비한 모험(디지털더빙)","16:20,  토르: 라그나로크(디지털),  5,000원","19:00,  부라더(디지털),  5,000원","21:20,  침묵(디지털),  5,000원",,,,,,,,,58
2017-11-03,02관,,,"15:00,  유리정원(디지털)","17:20,  부라더(디지털),  5,000원","19:30,  침묵(디지털),  5,000원","22:00,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,43
2017-11-04,01관,"10:00,  유리정원(디지털),  5,000원","12:30,  배저로와 친구들: 신비한 모험(디지털더빙),  5,000원","14:20,  부라더(디지털),  5,000원","16:40,  침묵(디지털),  5,000원","19:20,  토르: 라그나로크(디지털),  5,000원","21:50,  침묵(디지털),  5,000원",,,,,,,,,58
2017-11-04,02관,"10:30,  희생부활자(디지털)","13:00,  부라더(디지털),  5,000원","15:20,  토르: 라그나로크(디지털),  5,000원","18:00,  지오스톰(디지털),  5,000원","20:40,  대장 김창수(디지털),  5,000원",,,,,,,,,,43
2017-11-05,01관,"10:00,  유리정원(디지털)","12:30,  배저로와 친구들: 신비한 모험(디지털더빙),  5,000원","14:20,  부라더(디지털),  5,000원","16:40,  침묵(디지털),  5,000원","19:20,  토르: 라그나로크(디지털),  5,000원","21:50,  침묵(디지털),  5,000원",,,,,,,,,58
2017-11-05,02관,"10:30,  희생부활자(디지털)","13:00,  부라더(디지털),  5,000원","15:20,  토르: 라그나로크(디지털),  5,000원","18:00,  지오스톰(디지털),  5,000원","20:40,  대장 김창수(디지털),  5,000원",,,,,,,,,,43
2017-11-06,01관,"10:00,  배저로와 친구들: 신비한 모험(디지털더빙)","12:00,  지오스톰(디지털),  5,000원","14:30,  토르: 라그나로크(디지털),  5,000원","17:10,  침묵(디지털),  5,000원","19:40,  부라더(디지털),  5,000원","21:40,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,58
2017-11-06,02관,"10:30,  유리정원(디지털)","13:20,  부라더(디지털),  5,000원","15:40,  대장 김창수(디지털)","18:50,  침묵(디지털),  5,000원","22:30,  부라더(디지털),  5,000원",,,,,,,,,,43
2017-11-07,01관,"10:00,  배저로와 친구들: 신비한 모험(디지털더빙),  5,000원","12:00,  지오스톰(디지털)","14:30,  토르: 라그나로크(디지털),  5,000원","17:10,  침묵(디지털),  5,000원","19:40,  부라더(디지털),  5,000원","21:40,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,58
2017-11-07,02관,"10:30,  유리정원(디지털),  5,000원","13:20,  부라더(디지털),  5,000원","15:40,  대장 김창수(디지털),  5,000원","18:50,  침묵(디지털),  5,000원","21:30,  부라더(디지털),  5,000원",,,,,,,,,,43
2017-11-08,01관,"10:00,  배저로와 친구들: 신비한 모험(디지털더빙)","12:00,  지오스톰(디지털),  5,000원","14:30,  토르: 라그나로크(디지털),  5,000원","17:10,  침묵(디지털),  5,000원","19:40,  부라더(디지털),  5,000원","21:40,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,58
2017-11-08,02관,"10:30,  유리정원(디지털)","13:20,  부라더(디지털)","15:40,  대장 김창수(디지털),  5,000원","18:50,  침묵(디지털),  5,000원","21:30,  부라더(디지털),  5,000원",,,,,,,,,,43
2017-11-09,01관,"11:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","13:00,  토르: 라그나로크(디지털),  5,000원","16:40,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","18:40,  부라더(디지털),  5,000원","20:50,  침묵(디지털),  5,000원",,,,,,,,,,58
2017-11-09,02관,"10:30,  침묵(디지털),  5,000원","13:30,  채비(디지털)","16:30,  미옥(디지털),  5,000원","19:10,  채비(디지털),  5,000원","21:40,  미옥(디지털),  5,000원",,,,,,,,,,43
2017-11-10,01관,"11:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","13:00,  토르: 라그나로크(디지털),  5,000원","16:40,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","18:40,  부라더(디지털),  5,000원","20:50,  침묵(디지털),  5,000원",,,,,,,,,,58
2017-11-10,02관,"10:30,  침묵(디지털),  5,000원","13:30,  채비(디지털),  5,000원","16:30,  미옥(디지털),  5,000원","19:10,  채비(디지털),  5,000원","21:40,  미옥(디지털),  5,000원",,,,,,,,,,43
2017-11-11,01관,"10:10,  채비(디지털),  5,000원","12:30,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","14:20,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","16:00,  미옥(디지털),  5,000원","18:20,  토르: 라그나로크(디지털),  5,000원","21:00,  부라더(디지털),  5,000원",,,,,,,,,58
2017-11-11,02관,"10:30,  침묵(디지털),  5,000원","13:20,  부라더(디지털),  5,000원","16:30,  채비(디지털),  5,000원","19:10,  침묵(디지털),  5,000원","21:50,  미옥(디지털),  5,000원",,,,,,,,,,43
2017-11-12,01관,"10:00,  채비(디지털),  5,000원","12:30,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","14:20,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","16:00,  미옥(디지털),  5,000원","18:20,  토르: 라그나로크(디지털),  5,000원","21:00,  부라더(디지털),  5,000원",,,,,,,,,58
2017-11-12,02관,"10:30,  침묵(디지털),  5,000원","13:20,  부라더(디지털),  5,000원","16:30,  채비(디지털),  5,000원","19:10,  침묵(디지털),  5,000원","21:50,  미옥(디지털),  5,000원",,,,,,,,,,43
2017-11-13,01관,"11:00,  채비(디지털),  5,000원","14:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","16:20,  침묵(디지털),  5,000원","19:00,  부라더(디지털),  5,000원","21:10,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,,58
2017-11-13,02관,"10:30,  침묵(디지털),  5,000원","13:30,  미옥(디지털),  5,000원","16:00,  부라더(디지털),  5,000원","18:30,  채비(디지털),  5,000원","21:20,  미옥(디지털),  5,000원",,,,,,,,,,43
2017-11-14,01관,"10:00,  채비(디지털),  5,000원","14:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","16:20,  침묵(디지털)","19:00,  부라더(디지털),  5,000원","21:10,  토르: 라그나로크(디지털),  5,000원",,,,,,,,,,58
2017-11-14,02관,"10:30,  침묵(디지털)","13:30,  미옥(디지털),  5,000원","16:00,  부라더(디지털)","18:30,  채비(디지털),  5,000원","21:20,  미옥(디지털),  5,000원",,,,,,,,,,43
2017-11-15,01관,"11:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","13:00,  7호실(디지털),  5,000원","15:30,  침묵(디지털),  5,000원","18:30,  저스티스 리그(3D 디지털),  8,000원","21:10,  저스티스 리그(디지털),  5,000원",,,,,,,,,,58
2017-11-15,02관,"10:30,  침묵(디지털)","13:20,  부라더(디지털),  5,000원","16:30,  채비(디지털),  5,000원","19:00,  7호실(디지털),  5,000원","21:30,  미옥(디지털),  5,000원",,,,,,,,,,43
2017-11-16,01관,"11:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","12:40,  타임 투게더(디지털),  5,000원","15:30,  저스티스 리그(디지털),  5,000원","18:30,  저스티스 리그(3D 디지털),  8,000원","21:10,  타임 투게더(디지털),  5,000원",,,,,,,,,,58
2017-11-16,02관,"10:00,  미옥(디지털)","12:00,  7호실(디지털),  5,000원","14:10,  채비(디지털 가치봄),  5,000원","16:40,  부라더(디지털),  5,000원","18:50,  7호실(디지털),  5,000원","21:20,  침묵(디지털),  5,000원",,,,,,,,,43
2017-11-17,01관,"11:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","12:40,  타임 투게더(디지털),  5,000원","15:30,  저스티스 리그(디지털),  5,000원","18:30,  저스티스 리그(3D 디지털),  8,000원","21:10,  타임 투게더(디지털),  5,000원",,,,,,,,,,58
2017-11-17,02관,"10:00,  미옥(디지털)","12:00,  7호실(디지털),  5,000원","14:10,  침묵(디지털),  5,000원","16:40,  부라더(디지털),  5,000원","19:00,  7호실(디지털),  5,000원","21:20,  채비(디지털),  5,000원",,,,,,,,,43
2017-11-18,01관,"10:50,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","12:20,  핀두스 이야기(디지털),  5,000원","14:00,  저스티스 리그(디지털),  5,000원","16:30,  7호실(디지털),  5,000원","18:40,  저스티스 리그(3D 디지털),  8,000원","21:20,  타임 투게더(디지털),  5,000원",,,,,,,,,58
2017-11-18,02관,"10:30,  채비(디지털),  5,000원","13:00,  침묵(디지털),  5,000원","15:40,  부라더(디지털),  5,000원","17:50,  채비(디지털),  5,000원","20:10,  7호실(디지털),  5,000원","22:20,  미옥(디지털),  5,000원",,,,,,,,,43
2017-11-19,01관,"10:50,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","12:20,  핀두스 이야기(디지털),  5,000원","14:00,  저스티스 리그(디지털),  5,000원","16:30,  7호실(디지털),  5,000원","18:40,  저스티스 리그(3D 디지털),  8,000원","21:20,  타임 투게더(디지털),  5,000원",,,,,,,,,58
2017-11-19,02관,"10:30,  채비(디지털),  5,000원","13:00,  침묵(디지털),  5,000원","15:40,  부라더(디지털),  5,000원","17:50,  채비(디지털),  5,000원","20:10,  7호실(디지털),  5,000원","22:20,  미옥(디지털)",,,,,,,,,43
2017-11-20,01관,"10:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","11:40,  핀두스 이야기(디지털),  5,000원","13:30,  타임 투게더(디지털),  5,000원","16:10,  저스티스 리그(디지털),  5,000원","18:50,  채비(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,,,,,,,,58
2017-11-20,02관,"10:30,  미옥(디지털)","13:00,  채비(디지털),  5,000원","15:40,  7호실(디지털)","18:30,  7호실(디지털),  5,000원","21:00,  부라더(디지털),  5,000원",,,,,,,,,,43
2017-11-21,01관,"10:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙),  5,000원","11:40,  핀두스 이야기(디지털)","13:30,  타임 투게더(디지털)","16:10,  저스티스 리그(디지털),  5,000원","18:50,  채비(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,,,,,,,,58
2017-11-21,02관,"10:30,  미옥(디지털),  5,000원","13:00,  채비(디지털),  5,000원","15:40,  7호실(디지털)","18:30,  7호실(디지털),  5,000원","21:00,  부라더(디지털),  5,000원",,,,,,,,,,43
2017-11-22,01관,"10:00,  극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 (디지털더빙)","11:40,  타임 투게더(디지털)","14:20,  저스티스 리그(디지털),  5,000원","17:00,  꾼(디지털),  5,000원","19:30,  핀두스 이야기(디지털)","21:10,  저스티스 리그(디지털),  5,000원",,,,,,,,,58
2017-11-22,02관,"10:30,  미옥(디지털),  5,000원","13:00,  부라더(디지털),  5,000원","16:00,  채비(디지털)","19:00,  꾼(디지털),  5,000원","21:40,  7호실(디지털)",,,,,,,,,,43
2017-11-23,01관,"10:00,  래빗 스쿨(디지털더빙),  5,000원","12:00,  래빗 스쿨(디지털더빙)","14:00,  타임 투게더(디지털),  5,000원","16:30,  저스티스 리그(디지털)","19:10,  꾼(디지털),  5,000원","21:30,  저스티스 리그(디지털),  5,000원",,,,,,,,,58
2017-11-23,02관,"10:30,  채비(디지털),  5,000원","13:20,  7호실(디지털)","15:40,  꾼(디지털),  5,000원","18:50,  부라더(디지털),  5,000원","21:00,  꾼(디지털),  5,000원",,,,,,,,,,43
2017-11-24,01관,"10:00,  래빗 스쿨(디지털더빙)","12:00,  핀두스 이야기(디지털)","14:00,  타임 투게더(디지털),  5,000원","16:30,  저스티스 리그(디지털),  5,000원","19:10,  꾼(디지털),  5,000원","21:30,  꾼(디지털),  5,000원",,,,,,,,,58
2017-11-24,02관,"10:30,  부라더(디지털),  5,000원","13:00,  꾼(디지털),  5,000원","15:40,  꾼(디지털),  5,000원","18:40,  채비(디지털),  5,000원","21:10,  7호실(디지털)",,,,,,,,,,43
2017-11-25,01관,"10:00,  타임 투게더(디지털),  5,000원","12:30,  래빗 스쿨(디지털더빙),  5,000원","14:20,  래빗 스쿨(디지털더빙),  5,000원","16:00,  저스티스 리그(디지털),  5,000원","18:40,  꾼(디지털),  5,000원","21:00,  꾼(디지털),  5,000원",,,,,,,,,58
2017-11-25,02관,"10:30,  7호실(디지털),  5,000원","12:40,  꾼(디지털),  5,000원","15:10,  채비(디지털),  5,000원","17:50,  꾼(디지털),  5,000원","20:40,  부라더(디지털),  5,000원",,,,,,,,,,43
2017-11-26,01관,"10:00,  타임 투게더(디지털),  5,000원","12:30,  래빗 스쿨(디지털더빙),  5,000원","14:20,  핀두스 이야기(디지털),  5,000원","16:00,  저스티스 리그(디지털),  5,000원","18:40,  꾼(디지털),  5,000원","21:00,  꾼(디지털),  5,000원",,,,,,,,,58
2017-11-26,02관,"10:30,  7호실(디지털),  5,000원","12:40,  꾼(디지털),  5,000원","15:10,  채비(디지털),  5,000원","17:50,  꾼(디지털),  5,000원","20:40,  부라더(디지털),  5,000원",,,,,,,,,,43
2017-11-27,01관,"10:00,  래빗 스쿨(디지털더빙),  5,000원","12:00,  핀두스 이야기(디지털)","13:40,  채비(디지털),  5,000원","16:20,  타임 투게더(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:30,  꾼(디지털),  5,000원",,,,,,,,,58
2017-11-27,02관,"10:30,  부라더(디지털),  5,000원","13:00,  꾼(디지털),  5,000원","16:00,  7호실(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  채비(디지털),  5,000원",,,,,,,,,,43
2017-11-28,01관,"10:00,  래빗 스쿨(디지털더빙)","12:00,  핀두스 이야기(디지털)","13:40,  채비(디지털),  5,000원","16:20,  타임 투게더(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:30,  꾼(디지털),  5,000원",,,,,,,,,58
2017-11-28,02관,"10:30,  부라더(디지털),  5,000원","13:00,  꾼(디지털),  5,000원","16:00,  7호실(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  채비(디지털)",,,,,,,,,,43
2017-11-29,01관,"10:00,  핀두스 이야기(디지털)","11:50,  타임 투게더(디지털),  4,000원","14:30,  반드시 잡는다(디지털),  4,000원",,"19:10,  래빗 스쿨(디지털더빙),  4,000원","21:00,  꾼(디지털),  4,000원","23:10,  오리엔트 특급 살인(디지털)",,,,,,,,58
2017-11-29,02관,"10:30,  채비(디지털)","13:20,  꾼(디지털),  4,000원","16:20,  기억의 밤(디지털),  4,000원","19:00,  기억의 밤(디지털),  4,000원","21:20,  반드시 잡는다(디지털),  4,000원",,,,,,,,,,43
2017-11-30,01관,"10:30,  래빗 스쿨(디지털더빙),  5,000원","12:20,  핀두스 이야기(디지털)","13:50,  저스티스 리그(디지털),  5,000원","16:20,  오리엔트 특급 살인(디지털),  5,000원","19:00,  오리엔트 특급 살인(디지털),  5,000원","21:20,  반드시 잡는다(디지털),  5,000원",,,,,,,,,58
2017-11-30,02관,"10:00,  채비(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  기억의 밤(디지털),  5,000원","16:50,  반드시 잡는다(디지털),  5,000원","19:10,  꾼(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,,,,,,,,43
2017-12-01,01관,"10:30,  래빗 스쿨(디지털더빙)","13:00,  채비(디지털),  5,000원","15:20,  핀두스 이야기(디지털)","16:40,  오리엔트 특급 살인(디지털),  5,000원","19:00,  오리엔트 특급 살인(디지털),  5,000원","21:20,  반드시 잡는다(디지털),  5,000원",,,,,,,,,58
2017-12-01,02관,"10:00,  기억의 밤(디지털)","12:20,  반드시 잡는다(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  반드시 잡는다(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  기억의 밤(디지털),  5,000원",,,,,,,,,43
2017-12-02,01관,"10:20,  저스티스 리그(디지털),  5,000원","12:50,  래빗 스쿨(디지털더빙),  5,000원","14:30,  핀두스 이야기(디지털)","16:00,  오리엔트 특급 살인(디지털),  5,000원","18:30,  꾼(디지털),  5,000원","21:10,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-02,02관,"10:00,  꾼(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  기억의 밤(디지털),  5,000원","16:50,  반드시 잡는다(디지털),  5,000원","19:10,  기억의 밤(디지털),  5,000원","21:30,  반드시 잡는다(디지털),  5,000원",,,,,,,,,43
2017-12-03,01관,"10:20,  저스티스 리그(디지털),  5,000원","12:50,  래빗 스쿨(디지털더빙),  5,000원","14:30,  핀두스 이야기(디지털),  5,000원","16:00,  오리엔트 특급 살인(디지털),  5,000원","18:30,  꾼(디지털),  5,000원","21:10,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-03,02관,"10:00,  채비(디지털)","12:20,  꾼(디지털),  5,000원","14:40,  기억의 밤(디지털),  5,000원","16:50,  반드시 잡는다(디지털),  5,000원","19:10,  기억의 밤(디지털),  5,000원","21:30,  반드시 잡는다(디지털),  5,000원",,,,,,,,,43
2017-12-04,01관,"10:30,  래빗 스쿨(디지털더빙)","12:30,  핀두스 이야기(디지털)","14:30,  오리엔트 특급 살인(디지털),  5,000원","17:00,  기억의 밤(디지털),  5,000원","19:10,  오리엔트 특급 살인(디지털),  5,000원","21:30,  반드시 잡는다(디지털),  5,000원",,,,,,,,,58
2017-12-04,02관,"11:00,  반드시 잡는다(디지털)","13:30,  꾼(디지털),  5,000원","16:00,  채비(디지털),  5,000원","18:50,  꾼(디지털),  5,000원","21:20,  기억의 밤(디지털),  5,000원",,,,,,,,,,43
2017-12-05,01관,"10:30,  래빗 스쿨(디지털더빙)","12:30,  핀두스 이야기(디지털)","14:30,  오리엔트 특급 살인(디지털),  5,000원","17:00,  기억의 밤(디지털),  5,000원","19:10,  오리엔트 특급 살인(디지털),  5,000원","21:30,  반드시 잡는다(디지털),  5,000원",,,,,,,,,58
2017-12-05,02관,"11:00,  반드시 잡는다(디지털),  5,000원","13:30,  꾼(디지털),  5,000원","16:00,  채비(디지털),  5,000원","18:50,  꾼(디지털),  5,000원","21:20,  기억의 밤(디지털),  5,000원",,,,,,,,,,43
2017-12-06,01관,"11:00,  래빗 스쿨(디지털더빙),  5,000원","13:00,  오리엔트 특급 살인(디지털),  5,000원","16:00,  핀두스 이야기(디지털),  5,000원","17:40,  반드시 잡는다(디지털),  5,000원","20:00,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,,58
2017-12-06,02관,"10:00,  기억의 밤(디지털),  5,000원","12:20,  꾼(디지털)","15:30,  반드시 잡는다(디지털),  5,000원","18:30,  기억의 밤(디지털),  5,000원","20:40,  꾼(디지털),  5,000원",,,,,,,,,,43
2017-12-07,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","11:50,  핀두스 이야기(디지털),  5,000원","13:30,  오리엔트 특급 살인(디지털),  5,000원","16:20,  메리와 마녀의 꽃(디지털더빙),  5,000원","18:40,  메리와 마녀의 꽃(디지털),  5,000원","21:00,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-07,02관,"10:30,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","12:30,  꾼(디지털),  5,000원","15:00,  기억의 밤(디지털),  5,000원","17:30,  뽀로로 극장판 공룡섬 대모험(디지털)","19:20,  기억의 밤(디지털)","21:30,  반드시 잡는다(디지털),  5,000원",,,,,,,,,43
2017-12-08,01관,"10:00,  메리와 마녀의 꽃(디지털더빙),  5,000원","12:10,  핀두스 이야기(디지털)","13:30,  오리엔트 특급 살인(디지털),  5,000원","16:20,  메리와 마녀의 꽃(디지털더빙),  5,000원","18:40,  메리와 마녀의 꽃(디지털),  5,000원","21:00,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-08,02관,"10:30,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","12:30,  꾼(디지털),  5,000원","15:00,  기억의 밤(디지털),  5,000원","17:30,  뽀로로 극장판 공룡섬 대모험(디지털)","19:20,  기억의 밤(디지털),  5,000원","21:30,  반드시 잡는다(디지털),  5,000원",,,,,,,,,43
2017-12-09,01관,"10:00,  메리와 마녀의 꽃(디지털더빙),  5,000원","12:20,  핀두스 이야기(디지털),  5,000원","14:00,  메리와 마녀의 꽃(디지털더빙),  5,000원","16:20,  오리엔트 특급 살인(디지털),  5,000원","19:00,  메리와 마녀의 꽃(디지털),  5,000원","21:20,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-09,02관,"10:20,  기억의 밤(디지털),  5,000원","12:30,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","14:20,  반드시 잡는다(디지털),  5,000원","16:40,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","18:30,  기억의 밤(디지털),  5,000원","20:50,  꾼(디지털),  5,000원",,,,,,,,,43
2017-12-10,01관,"10:30,  핀두스 이야기(디지털)","12:10,  메리와 마녀의 꽃(디지털더빙),  5,000원","14:30,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","16:20,  오리엔트 특급 살인(디지털),  5,000원","19:00,  메리와 마녀의 꽃(디지털),  5,000원","21:20,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-10,02관,"10:20,  기억의 밤(디지털),  5,000원","12:30,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","14:20,  반드시 잡는다(디지털),  5,000원","16:40,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","18:30,  꾼(디지털),  5,000원","20:50,  기억의 밤(디지털),  5,000원",,,,,,,,,43
2017-12-11,01관,"10:20,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","12:00,  핀두스 이야기(디지털)","13:50,  오리엔트 특급 살인(디지털),  5,000원","16:30,  메리와 마녀의 꽃(디지털더빙),  5,000원","18:50,  메리와 마녀의 꽃(디지털),  5,000원","21:10,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-11,02관,"10:30,  뽀로로 극장판 공룡섬 대모험(디지털)","12:30,  꾼(디지털),  5,000원","15:00,  기억의 밤(디지털),  5,000원","17:10,  뽀로로 극장판 공룡섬 대모험(디지털)","19:00,  반드시 잡는다(디지털),  5,000원","21:20,  기억의 밤(디지털),  5,000원",,,,,,,,,43
2017-12-12,01관,"10:00,  아이 캔 스피크(디지털),  5,000원","12:20,  핀두스 이야기(디지털)","13:50,  오리엔트 특급 살인(디지털)","16:30,  메리와 마녀의 꽃(디지털더빙),  5,000원","18:50,  메리와 마녀의 꽃(디지털),  5,000원","21:10,  오리엔트 특급 살인(디지털)",,,,,,,,,58
2017-12-12,02관,"10:10,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","12:30,  꾼(디지털),  5,000원","15:00,  기억의 밤(디지털),  5,000원","17:10,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","19:00,  기억의 밤(디지털),  5,000원","21:20,  반드시 잡는다(디지털),  5,000원",,,,,,,,,43
2017-12-13,01관,"10:00,  아이 캔 스피크(디지털),  5,000원","13:30,  핀두스 이야기(디지털),  4,000원","15:00,  오리엔트 특급 살인(디지털),  5,000원","17:20,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","19:00,  메리와 마녀의 꽃(디지털),  5,000원","21:10,  오리엔트 특급 살인(디지털)",,,,,,,,,58
2017-12-13,02관,"10:00,  아이 캔 스피크(디지털)","12:30,  꾼(디지털)","14:50,  기억의 밤(디지털),  5,000원","17:10,  반드시 잡는다(디지털),  5,000원","19:20,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","21:00,  기억의 밤(디지털),  5,000원",,,,,,,,,43
2017-12-14,01관,"10:00,  아이 캔 스피크(디지털),  4,000원","12:20,  메리와 마녀의 꽃(디지털더빙),  5,000원","14:30,  꾼(디지털 가치봄),  5,000원","17:00,  스타워즈: 라스트 제다이(디지털),  5,000원","20:00,  스타워즈: 라스트 제다이(3D 디지털),  8,000원",,,,,,,,,,58
2017-12-14,02관,"10:00,  아이 캔 스피크(디지털),  4,000원","13:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","17:20,  강철비(디지털),  5,000원","20:20,  강철비(디지털),  5,000원",,,,,,,,,,43
2017-12-15,01관,"10:00,  아이 캔 스피크(디지털),  4,000원","12:10,  메리와 마녀의 꽃(디지털),  5,000원","14:00,  아이 캔 스피크(디지털),  4,000원","16:30,  스타워즈: 라스트 제다이(디지털)","19:30,  스타워즈: 라스트 제다이(3D 디지털),  8,000원","22:30,  오리엔트 특급 살인(디지털),  5,000원",,,,,,,,,58
2017-12-15,02관,"10:00,  아이 캔 스피크(디지털),  4,000원","12:30,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","14:00,  아이 캔 스피크(디지털),  4,000원","16:20,  강철비(디지털),  5,000원","19:10,  강철비(디지털),  5,000원","22:00,  기억의 밤(디지털),  5,000원",,,,,,,,,43
2017-12-16,01관,"10:40,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","12:20,  스타워즈: 라스트 제다이(디지털),  5,000원","15:20,  메리와 마녀의 꽃(디지털더빙),  5,000원","17:30,  스타워즈: 라스트 제다이(3D 디지털),  8,000원","20:30,  스타워즈: 라스트 제다이(디지털),  5,000원",,,,,,,,,,58
