상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2017-08-25,01관,"09:30,  택시운전사(디지털),  7,000원","12:30,  택시운전사(디지털),  11,000원","15:20,  택시운전사(디지털),  11,000원","18:10,  택시운전사(디지털),  11,000원","21:00,  택시운전사(디지털),  11,000원","23:50,  택시운전사(디지털),  9,000원",,,,,,178
2017-08-25,02관,"08:10,  브이아이피(디지털),  7,000원","10:50,  브이아이피(디지털),  7,000원","13:30,  브이아이피(디지털),  11,000원","16:00,  브이아이피(디지털),  11,000원","18:40,  브이아이피(디지털),  11,000원","21:20,  브이아이피(디지털),  11,000원","24:00,  브이아이피(디지털),  9,000원",,,,,118
2017-08-25,03관,"08:20,  혹성탈출: 종의 전쟁(디지털),  7,000원","11:10,  혹성탈출: 종의 전쟁(디지털),  11,000원","14:00,  혹성탈출: 종의 전쟁(디지털),  11,000원","16:50,  혹성탈출: 종의 전쟁(디지털),  11,000원","20:00,  혹성탈출: 종의 전쟁(디지털),  11,000원","23:00,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,,,,136
2017-08-25,04관,"08:00,  택시운전사(디지털),  7,000원","10:50,  택시운전사(디지털),  9,000원","13:40,  택시운전사(디지털),  11,000원","16:30,  택시운전사(디지털),  11,000원","19:20,  택시운전사(디지털),  11,000원","22:10,  택시운전사(디지털),  11,000원",,,,,,190
2017-08-25,05관,"08:00,  청년경찰(디지털),  7,000원","10:20,  청년경찰(디지털),  7,000원","12:40,  청년경찰(디지털),  11,000원","15:00,  청년경찰(디지털),  11,000원","17:20,  청년경찰(디지털),  11,000원","19:40,  청년경찰(디지털),  11,000원","22:00,  청년경찰(디지털),  11,000원","24:20,  청년경찰(디지털),  9,000원",,,,168
2017-08-25,6관(MX관),"09:10,  브이아이피(디지털),  7,000원","11:50,  브이아이피(디지털),  10,000원","14:30,  브이아이피(디지털),  10,000원","17:15,  브이아이피(디지털),  10,000원","20:00,  브이아이피(디지털),  10,000원","22:40,  브이아이피(디지털),  10,000원",,,,,,218
2017-08-25,07관,"08:30,  제인 도(디지털),  0원","10:30,  다크타워: 희망의 탑(디지털),  7,000원","12:40,  제인 도(디지털),  11,000원","14:40,  다크타워: 희망의 탑(디지털),  11,000원","16:45,  제인 도(디지털),  11,000원","18:50,  다크타워: 희망의 탑(디지털),  11,000원","21:10,  제인 도(디지털),  11,000원","23:10,  제인 도(디지털),  9,000원",,,,152
2017-08-25,08관,,"10:25,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  7,000원","12:40,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  9,000원","14:15,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  11,000원","15:50,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  11,000원","17:25,  장산범(디지털),  11,000원","19:45,  올 아이즈 온 미(디지털),  11,000원","22:35,  장산범(디지털),  11,000원",,,,25
2017-08-25,09관,,"11:50,  슈퍼배드 3(디지털더빙),  11,000원","14:00,  빅풋 주니어(디지털더빙),  11,000원","16:10,  빅풋 주니어(디지털더빙),  11,000원","18:20,  청년경찰(디지털),  9,000원","20:40,  청년경찰(디지털),  11,000원","23:00,  청년경찰(디지털),  9,000원",,,,,29
2017-08-26,01관,"08:00,  택시운전사(디지털),  7,000원","10:50,  택시운전사(디지털),  7,000원","13:40,  택시운전사(디지털),  11,000원","16:30,  택시운전사(디지털),  11,000원","19:20,  택시운전사(디지털),  11,000원","22:10,  택시운전사(디지털),  11,000원",,,,,,178
2017-08-26,02관,"08:00,  브이아이피(디지털),  8,000원","10:40,  브이아이피(디지털),  9,000원","13:20,  브이아이피(디지털),  11,000원","16:00,  브이아이피(디지털),  11,000원","18:40,  브이아이피(디지털),  11,000원","21:20,  브이아이피(디지털),  11,000원","24:00,  브이아이피(디지털),  9,000원",,,,,118
2017-08-26,03관,"08:40,  혹성탈출: 종의 전쟁(디지털),  7,000원","11:30,  혹성탈출: 종의 전쟁(디지털),  11,000원","14:20,  혹성탈출: 종의 전쟁(디지털),  11,000원","17:10,  혹성탈출: 종의 전쟁(디지털),  11,000원","20:10,  혹성탈출: 종의 전쟁(디지털),  11,000원","23:00,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,,,,136
2017-08-26,04관,"09:20,  택시운전사(디지털)","12:10,  택시운전사(디지털),  11,000원","15:00,  택시운전사(디지털),  11,000원","17:55,  택시운전사(디지털),  11,000원","20:45,  택시운전사(디지털),  11,000원","23:40,  택시운전사(디지털),  9,000원",,,,,,190
2017-08-26,05관,"08:50,  청년경찰(디지털),  7,000원","11:10,  청년경찰(디지털),  11,000원","13:30,  청년경찰(디지털),  11,000원","15:50,  청년경찰(디지털),  11,000원","18:10,  청년경찰(디지털),  11,000원","20:30,  청년경찰(디지털),  11,000원","22:50,  청년경찰(디지털),  11,000원",,,,,168
2017-08-26,6관(MX관),"09:00,  브이아이피(디지털),  7,000원","11:40,  브이아이피(디지털),  10,000원","14:20,  브이아이피(디지털),  10,000원","17:00,  브이아이피(디지털),  8,000원","19:40,  브이아이피(디지털),  10,000원","22:20,  브이아이피(디지털),  10,000원",,,,,,218
2017-08-26,07관,"08:20,  제인 도(디지털),  7,000원","10:20,  다크타워: 희망의 탑(디지털),  7,000원","12:25,  제인 도(디지털),  11,000원","14:25,  다크타워: 희망의 탑(디지털),  11,000원","16:30,  제인 도(디지털),  11,000원","18:30,  다크타워: 희망의 탑(디지털),  11,000원","20:35,  제인 도(디지털),  11,000원","22:35,  제인 도(디지털),  5,000원",,,,152
2017-08-26,08관,"09:20,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  7,000원","11:35,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  11,000원","13:10,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  9,000원","15:25,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  11,000원","17:00,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  9,000원","18:40,  장산범(디지털),  11,000원","21:00,  올 아이즈 온 미(디지털),  11,000원","23:50,  장산범(디지털),  9,000원",,,,25
2017-08-26,09관,"08:30,  빅풋 주니어(디지털더빙),  7,000원","10:40,  슈퍼배드 3(디지털더빙),  7,000원","12:50,  빅풋 주니어(디지털더빙),  11,000원","15:00,  빅풋 주니어(디지털더빙),  11,000원","17:10,  청년경찰(디지털),  11,000원","19:30,  청년경찰(디지털),  11,000원","21:50,  청년경찰(디지털),  11,000원","24:10,  청년경찰(디지털),  9,000원",,,,29
2017-08-27,01관,"08:00,  택시운전사(디지털),  7,000원","10:50,  택시운전사(디지털),  7,000원","13:40,  택시운전사(디지털),  11,000원","16:30,  택시운전사(디지털),  11,000원","19:20,  택시운전사(디지털),  11,000원","22:10,  택시운전사(디지털),  11,000원",,,,,,178
2017-08-27,02관,"08:00,  브이아이피(디지털),  7,000원","10:40,  브이아이피(디지털),  9,000원","13:20,  브이아이피(디지털),  11,000원","16:00,  브이아이피(디지털),  11,000원","18:40,  브이아이피(디지털),  11,000원","21:20,  브이아이피(디지털),  11,000원","24:00,  브이아이피(디지털),  9,000원",,,,,118
2017-08-27,03관,"08:40,  혹성탈출: 종의 전쟁(디지털),  8,000원","11:30,  혹성탈출: 종의 전쟁(디지털),  11,000원","14:20,  혹성탈출: 종의 전쟁(디지털),  11,000원","17:10,  혹성탈출: 종의 전쟁(디지털),  11,000원","20:10,  혹성탈출: 종의 전쟁(디지털),  11,000원","23:00,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,,,,136
2017-08-27,04관,"09:20,  택시운전사(디지털)","12:10,  택시운전사(디지털),  11,000원","15:00,  택시운전사(디지털),  11,000원","17:55,  택시운전사(디지털),  11,000원","20:45,  택시운전사(디지털),  11,000원","23:40,  택시운전사(디지털),  9,000원",,,,,,190
2017-08-27,05관,"08:50,  청년경찰(디지털),  7,000원","11:10,  청년경찰(디지털),  11,000원","13:30,  청년경찰(디지털),  11,000원","15:50,  청년경찰(디지털),  11,000원","18:10,  청년경찰(디지털),  11,000원","20:30,  청년경찰(디지털),  11,000원","22:50,  청년경찰(디지털),  11,000원",,,,,168
2017-08-27,6관(MX관),"09:00,  브이아이피(디지털),  7,000원","11:40,  브이아이피(디지털),  10,000원","14:20,  브이아이피(디지털),  10,000원","17:00,  브이아이피(디지털),  8,000원","19:40,  브이아이피(디지털),  10,000원","22:20,  브이아이피(디지털),  10,000원",,,,,,218
2017-08-27,07관,"08:20,  제인 도(디지털),  7,000원","10:20,  다크타워: 희망의 탑(디지털),  7,000원","12:25,  제인 도(디지털),  11,000원","14:25,  다크타워: 희망의 탑(디지털),  11,000원","16:30,  제인 도(디지털),  11,000원","18:30,  다크타워: 희망의 탑(디지털),  11,000원","20:35,  제인 도(디지털),  11,000원","22:35,  제인 도(디지털),  11,000원",,,,152
2017-08-27,08관,"09:20,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  8,000원","11:35,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  11,000원","13:10,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  11,000원","15:25,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  11,000원","17:00,  극장판 위 베어 베어스: 곰 브라더스(디지털더빙),  11,000원","18:40,  장산범(디지털),  11,000원","21:00,  올 아이즈 온 미(디지털),  11,000원","23:50,  장산범(디지털),  9,000원",,,,25
2017-08-27,09관,"08:30,  빅풋 주니어(디지털더빙),  7,000원","10:40,  슈퍼배드 3(디지털더빙),  7,000원","12:50,  빅풋 주니어(디지털더빙),  11,000원","15:00,  빅풋 주니어(디지털더빙),  11,000원","17:10,  청년경찰(디지털),  11,000원","19:30,  청년경찰(디지털),  11,000원","21:50,  청년경찰(디지털),  11,000원","24:10,  청년경찰(디지털),  9,000원",,,,29
2017-08-28,01관,"08:00,  브이아이피(디지털),  6,000원","10:40,  브이아이피(디지털),  6,000원","13:20,  브이아이피(디지털),  10,000원","16:00,  브이아이피(디지털),  10,000원","18:40,  브이아이피(디지털),  10,000원","21:20,  브이아이피(디지털),  10,000원","24:00,  브이아이피(디지털),  9,000원",,,,,178
2017-08-28,02관,"08:10,  다크타워: 희망의 탑(디지털),  6,000원","10:15,  제인 도(디지털),  5,000원","12:15,  빈센트 반 고흐 : 새로운 시선(디지털),  10,000원","14:20,  다크타워: 희망의 탑(디지털),  10,000원","16:25,  제인 도(디지털),  10,000원","18:30,  다크타워: 희망의 탑(디지털),  0원","20:40,  제인 도(디지털),  10,000원","22:40,  다크타워: 희망의 탑(디지털),  10,000원",,,,118
2017-08-28,03관,"08:50,  혹성탈출: 종의 전쟁(디지털),  6,000원","11:50,  혹성탈출: 종의 전쟁(디지털),  10,000원","14:40,  혹성탈출: 종의 전쟁(디지털),  10,000원","17:30,  혹성탈출: 종의 전쟁(디지털),  10,000원","20:20,  혹성탈출: 종의 전쟁(디지털),  10,000원","23:10,  혹성탈출: 종의 전쟁(디지털),  8,000원",,,,,,136
2017-08-28,04관,"08:10,  택시운전사(디지털),  6,000원","11:00,  택시운전사(디지털),  10,000원","13:50,  택시운전사(디지털),  10,000원","16:40,  택시운전사(디지털),  10,000원","19:30,  택시운전사(디지털),  10,000원","22:20,  택시운전사(디지털),  10,000원",,,,,,190
