상영일자,상영관,1회,2회,3회,4회,5회,6회,좌석수
2019-01-09,내린,"11:00,  아쿠아맨(디지털),  6,000원","13:45,  말모이(디지털),  7,000원","16:25,  말모이(디지털),  6,000원","19:10,  말모이(디지털),  7,000원",,,56
2019-01-10,하늘,"10:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","13:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  7,000원","14:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","17:05,  스윙키즈(디지털),  6,000원","19:40,  PMC: 더 벙커(디지털),  6,000원",,43
2019-01-10,내린,"11:00,  아쿠아맨(디지털),  6,000원","13:45,  말모이(디지털),  6,000원","16:25,  말모이(디지털),  6,000원","19:05,  말모이(디지털),  6,000원",,,56
2019-01-11,하늘,"10:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","13:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","14:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","17:05,  스윙키즈(디지털),  6,000원","19:40,  PMC: 더 벙커(디지털),  10,000원",,43
2019-01-11,내린,"11:00,  아쿠아맨(디지털),  7,000원","13:45,  말모이(디지털),  6,000원","16:25,  말모이(디지털),  7,000원","19:05,  말모이(디지털),  6,000원",,,56
2019-01-12,하늘,"09:45,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","12:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  7,000원","13:45,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:00,  아쿠아맨(디지털),  7,000원","18:45,  스윙키즈(디지털),  6,000원",,43
2019-01-12,내린,"11:10,  말모이(디지털),  7,000원","14:00,  말모이(디지털),  6,000원","16:40,  말모이(디지털),  7,000원","19:20,  말모이(디지털),  7,000원",,,56
2019-01-13,하늘,"09:45,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","12:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  7,000원","13:45,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","16:00,  아쿠아맨(디지털),  6,000원","18:45,  스윙키즈(디지털),  6,000원",,43
2019-01-13,내린,"11:10,  말모이(디지털),  6,000원","14:00,  말모이(디지털),  7,000원","16:40,  말모이(디지털),  7,000원","19:20,  말모이(디지털),  6,000원",,,56
2019-01-14,하늘,"10:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","12:50,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","14:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:55,  스윙키즈(디지털),  6,000원","19:30,  말모이(디지털),  6,000원",,43
2019-01-14,내린,"11:00,  말모이(디지털),  7,000원","13:40,  말모이(디지털),  6,000원","16:20,  말모이(디지털),  6,000원","19:00,  아쿠아맨(디지털),  6,000원",,,56
2019-01-15,하늘,"10:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","12:50,  극장판 공룡메카드: 타이니소어의 섬(디지털)","14:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:55,  스윙키즈(디지털),  6,000원","19:30,  말모이(디지털),  6,000원",,43
2019-01-15,내린,"11:00,  말모이(디지털),  7,000원","13:40,  말모이(디지털),  6,000원","16:20,  말모이(디지털),  7,000원","19:00,  아쿠아맨(디지털),  7,000원",,,56
2019-01-16,하늘,"10:35,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","12:10,  언더독(디지털)","14:15,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","16:40,  언더독(디지털),  6,000원","19:30,  말모이(디지털),  7,000원",,43
2019-01-16,내린,"11:05,  말모이(디지털),  6,000원","13:45,  그대 이름은 장미(디지털),  7,000원","16:20,  말모이(디지털),  7,000원","19:00,  그대 이름은 장미(디지털),  6,000원",,,56
2019-01-17,하늘,"10:35,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","12:10,  언더독(디지털),  6,000원","14:15,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","16:40,  언더독(디지털),  6,000원","19:30,  말모이(디지털),  6,000원",,43
2019-01-17,내린,"11:05,  말모이(디지털),  6,000원","13:45,  그대 이름은 장미(디지털),  6,000원","16:20,  말모이(디지털),  6,000원","19:00,  그대 이름은 장미(디지털),  6,000원",,,56
2019-01-18,하늘,"10:35,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","12:10,  언더독(디지털),  6,000원","14:15,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","16:40,  언더독(디지털),  6,000원","19:30,  말모이(디지털),  6,000원",,43
2019-01-18,내린,"11:05,  말모이(디지털),  6,000원","13:45,  그대 이름은 장미(디지털),  6,000원","16:20,  말모이(디지털),  7,000원","19:00,  그대 이름은 장미(디지털),  7,000원",,,56
2019-01-19,하늘,"09:50,  언더독(디지털),  6,000원","11:55,  극장판 공룡메카드: 타이니소어의 섬(디지털),  7,000원","13:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","15:50,  언더독(디지털),  7,000원","18:00,  말모이(디지털),  6,000원",,43
2019-01-19,내린,"11:25,  말모이(디지털),  7,000원","14:05,  그대 이름은 장미(디지털),  6,000원","16:40,  말모이(디지털),  7,000원","19:20,  그대 이름은 장미(디지털),  6,000원",,,56
2019-01-20,하늘,"09:50,  언더독(디지털)","11:55,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","13:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","15:50,  언더독(디지털),  10,000원","18:00,  말모이(디지털),  7,000원",,43
2019-01-20,내린,"11:25,  말모이(디지털),  9,000원","14:05,  그대 이름은 장미(디지털),  7,500원","16:40,  말모이(디지털),  7,000원","19:20,  그대 이름은 장미(디지털),  6,000원",,,56
2019-01-21,하늘,"10:35,  극장판 공룡메카드: 타이니소어의 섬(디지털)","12:10,  언더독(디지털)","14:15,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","16:40,  언더독(디지털),  6,000원","19:30,  말모이(디지털),  6,000원",,43
2019-01-21,내린,"11:05,  말모이(디지털),  6,000원","13:45,  그대 이름은 장미(디지털),  6,000원","16:20,  말모이(디지털),  7,000원","19:00,  그대 이름은 장미(디지털),  6,000원",,,56
2019-01-22,하늘,"10:35,  극장판 공룡메카드: 타이니소어의 섬(디지털)","12:10,  언더독(디지털)","14:15,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","16:40,  언더독(디지털),  6,000원","19:30,  말모이(디지털),  6,000원",,43
2019-01-22,내린,"11:05,  말모이(디지털),  6,000원","13:45,  그대 이름은 장미(디지털)","16:20,  말모이(디지털),  6,000원","19:00,  그대 이름은 장미(디지털),  6,000원",,,56
2019-01-23,하늘,"10:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","12:10,  그대 이름은 장미(디지털)","14:45,  언더독(디지털),  6,000원","17:00,  말모이(디지털),  6,000원","19:40,  극한직업(디지털),  7,000원",,43
2019-01-23,내린,"11:10,  극한직업(디지털),  6,000원","13:30,  극한직업(디지털),  6,000원","15:50,  극한직업(디지털),  6,000원","18:45,  극한직업(디지털),  7,000원",,,56
2019-01-24,하늘,"10:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","12:10,  그대 이름은 장미(디지털),  6,000원","14:45,  언더독(디지털),  6,000원","17:00,  말모이(디지털),  7,000원","19:40,  극한직업(디지털),  7,000원",,43
2019-01-24,내린,"11:10,  극한직업(디지털),  6,000원","13:30,  극한직업(디지털),  6,000원","15:50,  극한직업(디지털),  6,000원","18:45,  극한직업(디지털),  7,000원",,,56
2019-01-25,하늘,"10:40,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","12:35,  언더독(디지털)","14:40,  말모이(디지털),  6,000원","17:20,  극한직업(디지털),  7,000원","19:40,  극한직업(디지털),  7,000원",,43
2019-01-25,내린,"11:10,  극한직업(디지털),  7,000원","13:30,  극한직업(디지털),  7,000원","15:50,  극한직업(디지털),  6,000원","18:45,  극한직업(디지털),  6,000원",,,56
2019-01-26,하늘,"09:50,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:25,  언더독(디지털),  6,000원","13:30,  러브 유어셀프 인 서울(디지털),  6,000원","15:50,  극한직업(디지털),  6,000원","18:10,  말모이(디지털),  9,000원",,43
2019-01-26,내린,"10:25,  극한직업(디지털),  6,000원","12:40,  극한직업(디지털),  8,000원","14:55,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  6,000원","19:25,  극한직업(디지털),  9,000원",,56
2019-01-27,하늘,"09:50,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","11:25,  언더독(디지털),  6,000원","13:30,  러브 유어셀프 인 서울(디지털),  7,000원","15:50,  극한직업(디지털),  6,000원","18:10,  말모이(디지털),  7,000원",,43
2019-01-27,내린,"10:25,  극한직업(디지털),  6,000원","12:40,  극한직업(디지털),  7,000원","14:55,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  7,000원","19:25,  극한직업(디지털),  7,000원",,56
2019-01-28,하늘,"10:00,  언더독(디지털),  6,000원","12:05,  러브 유어셀프 인 서울(디지털),  6,000원","14:20,  극한직업(디지털),  6,000원","16:35,  극한직업(디지털),  6,000원","18:50,  말모이(디지털),  6,000원",,43
2019-01-28,내린,"10:45,  극한직업(디지털),  7,000원","13:00,  극한직업(디지털),  6,000원","15:15,  극한직업(디지털),  6,000원","17:30,  극한직업(디지털),  7,000원","19:45,  극한직업(디지털),  6,000원",,56
2019-01-29,하늘,"10:00,  언더독(디지털),  6,000원","12:05,  러브 유어셀프 인 서울(디지털),  6,000원","14:20,  극한직업(디지털),  6,000원","16:35,  극한직업(디지털),  6,000원","18:50,  말모이(디지털),  6,000원",,43
2019-01-29,내린,"10:45,  극한직업(디지털),  7,000원","13:00,  극한직업(디지털),  7,000원","15:15,  극한직업(디지털),  8,000원","17:30,  극한직업(디지털),  6,000원","19:45,  극한직업(디지털),  6,000원",,56
2019-01-30,하늘,"11:15,  극한직업(디지털),  10,000원","13:40,  뺑반(디지털),  6,000원","16:20,  뺑반(디지털),  6,000원","19:00,  뺑반(디지털),  5,000원",,,43
2019-01-30,내린,"10:40,  드래곤 길들이기 3(디지털더빙),  6,000원","12:50,  극한직업(디지털),  7,000원","15:15,  드래곤 길들이기 3(디지털더빙),  6,000원","17:25,  극한직업(디지털),  7,000원","19:45,  극한직업(디지털),  7,000원",,56
2019-01-31,하늘,"10:15,  드래곤 길들이기 3(디지털더빙),  6,000원","12:25,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  8,000원","14:10,  드래곤 길들이기 3(디지털더빙),  8,000원","16:20,  뺑반(디지털),  6,000원","19:00,  뺑반(디지털),  6,000원",,43
2019-01-31,내린,"10:45,  극한직업(디지털),  6,000원","13:00,  극한직업(디지털),  6,000원","15:15,  극한직업(디지털),  7,000원","17:30,  극한직업(디지털),  6,000원","19:45,  극한직업(디지털),  7,000원",,56
2019-02-01,하늘,"10:15,  드래곤 길들이기 3(디지털더빙),  6,000원","12:25,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","14:10,  드래곤 길들이기 3(디지털더빙),  6,000원","16:20,  극한직업(디지털),  7,000원","19:00,  뺑반(디지털),  8,000원",,43
2019-02-01,내린,"10:45,  극한직업(디지털),  6,000원","13:00,  극한직업(디지털),  7,000원","15:15,  극한직업(디지털),  7,000원","17:30,  극한직업(디지털),  7,000원","19:45,  극한직업(디지털),  10,000원",,56
2019-02-02,하늘,"09:45,  드래곤 길들이기 3(디지털더빙),  7,000원","11:55,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원","13:40,  드래곤 길들이기 3(디지털더빙),  7,000원","15:50,  뺑반(디지털),  6,000원","18:30,  극한직업(디지털),  6,000원",,43
2019-02-02,내린,"10:25,  극한직업(디지털),  7,000원","12:40,  극한직업(디지털),  6,000원","14:55,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  7,000원","19:25,  극한직업(디지털),  7,000원",,56
2019-02-03,하늘,"09:45,  드래곤 길들이기 3(디지털더빙),  6,000원","11:55,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원","13:40,  드래곤 길들이기 3(디지털더빙),  7,000원","15:50,  뺑반(디지털),  7,000원","18:30,  뺑반(디지털),  7,000원",,43
2019-02-03,내린,"10:25,  극한직업(디지털),  6,000원","12:40,  극한직업(디지털),  7,000원","14:55,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  7,000원","19:25,  극한직업(디지털),  6,000원",,56
2019-02-04,하늘,"09:45,  드래곤 길들이기 3(디지털더빙),  6,000원","11:55,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","13:40,  드래곤 길들이기 3(디지털더빙),  7,000원","15:50,  극한직업(디지털),  6,000원","18:10,  뺑반(디지털),  6,000원",,43
2019-02-04,내린,"10:25,  극한직업(디지털),  6,000원","12:40,  극한직업(디지털),  7,000원","14:55,  극한직업(디지털),  6,000원","17:10,  극한직업(디지털),  7,000원","19:25,  극한직업(디지털),  7,000원",,56
2019-02-05,하늘,"09:45,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","11:30,  알리타: 배틀 엔젤(디지털),  6,000원","13:55,  드래곤 길들이기 3(디지털더빙),  7,000원","16:05,  알리타: 배틀 엔젤(디지털),  6,000원","18:30,  뺑반(디지털),  6,000원",,43
2019-02-05,내린,"10:25,  극한직업(디지털),  7,000원","12:40,  극한직업(디지털),  7,000원","14:55,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  7,000원","19:25,  극한직업(디지털),  7,000원",,56
2019-02-06,하늘,"09:45,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원","11:30,  알리타: 배틀 엔젤(디지털),  7,000원","13:55,  레고 무비2(디지털),  6,000원","16:05,  알리타: 배틀 엔젤(디지털),  7,000원","18:30,  뺑반(디지털),  6,000원",,43
2019-02-06,내린,"10:30,  드래곤 길들이기 3(디지털더빙),  6,000원","12:40,  극한직업(디지털),  6,000원","14:55,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  7,000원","19:25,  극한직업(디지털),  7,000원",,56
2019-02-07,하늘,"10:15,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","11:55,  알리타: 배틀 엔젤(디지털),  6,000원","14:20,  레고 무비2(디지털),  6,000원","16:30,  뺑반(디지털),  7,000원","19:05,  알리타: 배틀 엔젤(디지털),  7,000원",,43
2019-02-07,내린,"10:50,  드래곤 길들이기 3(디지털더빙),  6,000원","13:00,  극한직업(디지털),  6,000원","15:15,  극한직업(디지털),  7,000원","17:30,  극한직업(디지털),  7,000원","19:45,  극한직업(디지털),  6,000원",,56
2019-02-08,하늘,"10:20,  뺑반(디지털),  7,000원","13:00,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","14:40,  레고 무비2(디지털),  6,000원","16:50,  알리타: 배틀 엔젤(디지털),  6,000원","19:15,  알리타: 배틀 엔젤(디지털),  6,000원",,43
2019-02-08,내린,"10:40,  드래곤 길들이기 3(디지털더빙),  6,000원","13:00,  극한직업(디지털),  7,000원","15:20,  극한직업(디지털),  6,000원","17:35,  극한직업(디지털),  6,000원","19:50,  극한직업(디지털),  7,000원",,56
2019-02-09,하늘,"10:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원","12:05,  뺑반(디지털),  6,000원","14:45,  레고 무비2(디지털),  7,000원","17:00,  알리타: 배틀 엔젤(디지털),  6,000원","19:35,  알리타: 배틀 엔젤(디지털),  6,000원",,43
2019-02-09,내린,"11:00,  드래곤 길들이기 3(디지털더빙),  7,000원","13:20,  극한직업(디지털),  6,000원","15:45,  극한직업(디지털),  6,000원","18:40,  극한직업(디지털),  7,000원",,,56
2019-02-10,하늘,"10:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원","12:05,  뺑반(디지털),  10,000원","14:45,  레고 무비2(디지털),  7,000원","17:00,  알리타: 배틀 엔젤(디지털),  6,000원","19:35,  알리타: 배틀 엔젤(디지털),  6,000원",,43
2019-02-10,내린,"11:00,  드래곤 길들이기 3(디지털더빙),  6,000원","13:20,  극한직업(디지털),  6,000원","15:45,  극한직업(디지털),  7,000원","18:40,  극한직업(디지털),  6,000원",,,56
2019-02-11,하늘,"10:15,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원","12:00,  뺑반(디지털),  6,000원","14:40,  레고 무비2(디지털),  6,000원","16:55,  알리타: 배틀 엔젤(디지털),  6,000원","19:35,  알리타: 배틀 엔젤(디지털),  8,000원",,43
2019-02-11,내린,"11:20,  드래곤 길들이기 3(디지털더빙),  6,000원","13:50,  극한직업(디지털),  7,000원","16:30,  극한직업(디지털),  6,000원","19:05,  극한직업(디지털),  7,000원",,,56
2019-02-12,하늘,"10:15,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","12:00,  뺑반(디지털),  6,000원","14:40,  레고 무비2(디지털)","16:55,  알리타: 배틀 엔젤(디지털),  7,000원","19:35,  알리타: 배틀 엔젤(디지털),  6,000원",,43
2019-02-12,내린,"11:20,  드래곤 길들이기 3(디지털더빙)","13:50,  극한직업(디지털),  7,000원","16:30,  극한직업(디지털),  6,000원","19:05,  극한직업(디지털),  7,000원",,,56
2019-02-13,하늘,"11:45,  드래곤 길들이기 3(디지털더빙),  6,000원","14:00,  증인(디지털),  6,000원","16:35,  뺑반(디지털),  6,000원","19:10,  증인(디지털),  6,000원",,,43
2019-02-13,내린,"10:45,  극한직업(디지털),  6,000원","13:00,  극한직업(디지털),  6,000원","15:15,  극한직업(디지털),  6,000원","17:30,  극한직업(디지털),  6,000원","19:45,  극한직업(디지털),  7,000원",,56
2019-02-14,하늘,"11:40,  드래곤 길들이기 3(디지털더빙),  6,000원","13:50,  증인(디지털),  7,000원","16:25,  증인(디지털),  6,000원","19:00,  해피 데스데이 2 유(디지털),  6,000원",,,43
2019-02-14,내린,"10:30,  극한직업(디지털),  7,000원","12:45,  극한직업(디지털),  7,000원","15:05,  극한직업(디지털),  7,000원","17:25,  극한직업(디지털),  6,000원","19:45,  극한직업(디지털),  7,000원",,56
2019-02-15,하늘,"11:40,  드래곤 길들이기 3(디지털더빙),  6,000원","13:50,  증인(디지털),  7,000원","16:25,  증인(디지털),  10,000원","19:00,  해피 데스데이 2 유(디지털),  7,000원",,,43
2019-02-15,내린,"10:30,  극한직업(디지털),  7,000원","12:45,  극한직업(디지털),  6,000원","15:05,  극한직업(디지털),  7,000원","17:25,  극한직업(디지털),  6,000원","19:45,  극한직업(디지털),  7,000원",,56
2019-02-16,하늘,"11:20,  드래곤 길들이기 3(디지털더빙),  6,000원","13:30,  증인(디지털),  7,000원","16:05,  증인(디지털),  8,000원","18:40,  해피 데스데이 2 유(디지털),  7,000원",,,43
2019-02-16,내린,"10:15,  극한직업(디지털),  7,000원","12:30,  극한직업(디지털),  7,000원","14:50,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  6,000원","19:30,  극한직업(디지털),  7,000원",,56
2019-02-17,하늘,"11:20,  드래곤 길들이기 3(디지털더빙),  6,000원","13:30,  증인(디지털),  10,000원","16:05,  증인(디지털),  7,000원","18:40,  해피 데스데이 2 유(디지털),  7,000원",,,43
2019-02-17,내린,"10:15,  극한직업(디지털),  6,000원","12:30,  극한직업(디지털),  7,000원","14:50,  극한직업(디지털),  7,000원","17:10,  극한직업(디지털),  7,000원","19:30,  극한직업(디지털),  7,000원",,56
2019-02-18,하늘,"11:45,  드래곤 길들이기 3(디지털더빙),  7,000원","14:00,  증인(디지털),  6,000원","16:45,  해피 데스데이 2 유(디지털)","19:00,  증인(디지털),  6,000원",,,43
2019-02-18,내린,"10:45,  극한직업(디지털),  6,000원","13:00,  극한직업(디지털),  6,000원","15:15,  극한직업(디지털),  6,000원","17:30,  극한직업(디지털),  6,000원","19:45,  극한직업(디지털),  7,000원",,56
2019-02-19,하늘,"11:45,  드래곤 길들이기 3(디지털더빙),  6,000원","14:00,  증인(디지털),  6,000원","16:45,  해피 데스데이 2 유(디지털),  6,000원","19:00,  증인(디지털),  7,000원",,,43
2019-02-19,내린,"10:45,  극한직업(디지털),  6,000원","13:00,  극한직업(디지털),  7,000원","15:15,  극한직업(디지털),  7,000원","17:30,  극한직업(디지털),  6,000원","19:45,  극한직업(디지털),  7,000원",,56
2019-02-20,하늘,"11:35,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","13:45,  증인(디지털),  6,000원","16:50,  해피 데스데이 2 유(디지털)","19:00,  증인(디지털),  7,000원",,,43
2019-02-20,내린,"10:05,  극한직업(디지털)","12:25,  사바하(디지털),  6,000원","14:55,  극한직업(디지털),  8,000원","17:10,  사바하(디지털),  6,000원","19:40,  사바하(디지털),  7,000원",,56
2019-02-21,하늘,"11:35,  신데렐라:마법 반지의 비밀(디지털더빙),  7,000원","13:45,  증인(디지털),  6,000원","16:50,  해피 데스데이 2 유(디지털)","19:00,  증인(디지털),  6,000원",,,43
2019-02-21,내린,"10:05,  극한직업(디지털),  7,000원","12:25,  사바하(디지털),  6,000원","14:55,  극한직업(디지털),  6,000원","17:10,  사바하(디지털),  6,000원","19:40,  사바하(디지털),  7,000원",,56
2019-02-22,하늘,"11:35,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","13:45,  증인(디지털),  7,000원","16:50,  해피 데스데이 2 유(디지털),  7,000원","19:00,  증인(디지털),  7,000원",,,43
2019-02-22,내린,"10:05,  극한직업(디지털),  6,000원","12:25,  사바하(디지털),  6,000원","14:55,  극한직업(디지털),  6,000원","17:10,  사바하(디지털),  6,000원","19:40,  사바하(디지털),  6,000원",,56
2019-02-23,하늘,"11:25,  신데렐라:마법 반지의 비밀(디지털더빙),  8,000원","13:25,  증인(디지털),  6,000원","16:10,  증인(디지털),  7,000원","18:55,  해피 데스데이 2 유(디지털),  6,000원",,,43
2019-02-23,내린,"09:50,  극한직업(디지털),  6,000원","12:10,  사바하(디지털),  7,000원","14:40,  사바하(디지털),  9,000원","17:10,  극한직업(디지털),  10,000원","19:25,  사바하(디지털),  7,000원",,56
2019-02-24,하늘,"11:45,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","13:45,  증인(디지털),  7,000원","16:25,  증인(디지털),  6,000원","19:05,  해피 데스데이 2 유(디지털),  7,000원",,,43
2019-02-24,내린,"10:00,  극한직업(디지털),  10,000원","12:20,  사바하(디지털),  7,000원","14:50,  사바하(디지털),  7,000원","17:20,  극한직업(디지털),  7,000원","19:35,  사바하(디지털),  7,000원",,56
2019-02-25,하늘,"11:35,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","13:45,  증인(디지털),  6,000원","16:30,  해피 데스데이 2 유(디지털),  5,000원","19:00,  증인(디지털),  7,000원",,,43
2019-02-25,내린,"10:05,  극한직업(디지털),  6,000원","12:20,  사바하(디지털),  6,000원","14:50,  극한직업(디지털),  6,000원","17:10,  사바하(디지털),  6,000원","19:40,  사바하(디지털),  6,000원",,56
2019-02-26,하늘,"11:35,  신데렐라:마법 반지의 비밀(디지털더빙),  7,000원","13:45,  증인(디지털),  6,000원","16:30,  해피 데스데이 2 유(디지털),  6,000원","19:00,  증인(디지털),  7,000원",,,43
2019-02-26,내린,"10:05,  극한직업(디지털),  6,000원","12:20,  사바하(디지털),  6,000원","14:50,  극한직업(디지털),  7,000원","17:10,  사바하(디지털),  10,000원","19:40,  사바하(디지털),  7,000원",,56
2019-02-27,하늘,"11:10,  어쩌다, 결혼(디지털)","13:05,  항거:유관순 이야기(디지털),  6,000원","15:15,  증인(디지털),  6,000원","17:50,  어쩌다, 결혼(디지털),  5,000원","19:45,  항거:유관순 이야기(디지털),  5,000원",,43
2019-02-27,내린,"10:00,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","11:50,  사바하(디지털),  7,000원","14:15,  극한직업(디지털),  6,000원","16:30,  사바하(디지털),  6,000원","19:00,  사바하(디지털),  7,000원",,56
2019-02-28,하늘,"11:10,  어쩌다, 결혼(디지털),  6,000원","13:05,  항거:유관순 이야기(디지털),  6,000원","15:15,  증인(디지털),  6,000원","17:50,  어쩌다, 결혼(디지털),  6,000원","19:45,  항거:유관순 이야기(디지털),  7,000원",,43
2019-02-28,내린,"10:00,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","11:50,  사바하(디지털),  6,000원","14:15,  극한직업(디지털),  6,000원","16:30,  사바하(디지털),  6,000원","19:00,  사바하(디지털),  7,000원",,56
2019-03-01,하늘,"11:00,  어쩌다, 결혼(디지털),  6,000원","12:55,  항거:유관순 이야기(디지털),  7,000원","15:05,  증인(디지털),  7,000원","17:30,  항거:유관순 이야기(디지털),  6,000원","19:35,  항거:유관순 이야기(디지털),  7,000원",,43
2019-03-01,내린,"09:45,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","11:35,  사바하(디지털),  6,000원","14:00,  극한직업(디지털),  7,000원","16:15,  사바하(디지털),  7,000원","18:45,  증인(디지털),  7,000원",,56
2019-03-02,하늘,"10:50,  항거:유관순 이야기(디지털),  7,000원","13:00,  항거:유관순 이야기(디지털),  7,000원","15:10,  증인(디지털),  7,000원","17:45,  어쩌다, 결혼(디지털),  6,000원","19:35,  항거:유관순 이야기(디지털),  7,000원",,43
2019-03-02,내린,"09:45,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","11:35,  사바하(디지털),  7,000원","14:00,  극한직업(디지털),  7,000원","16:15,  증인(디지털),  7,000원","18:45,  사바하(디지털),  7,000원",,56
2019-03-03,하늘,"11:00,  어쩌다, 결혼(디지털),  6,000원","12:50,  항거:유관순 이야기(디지털),  7,000원","15:00,  증인(디지털),  6,000원","17:35,  항거:유관순 이야기(디지털),  7,000원","19:45,  항거:유관순 이야기(디지털),  6,000원",,43
2019-03-03,내린,"09:45,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","11:35,  사바하(디지털),  7,000원","14:00,  극한직업(디지털),  9,000원","16:15,  증인(디지털),  6,000원","18:50,  사바하(디지털),  7,000원",,56
2019-03-04,하늘,"11:00,  어쩌다, 결혼(디지털)","12:50,  항거:유관순 이야기(디지털),  6,000원","15:00,  증인(디지털),  6,000원","17:35,  항거:유관순 이야기(디지털),  6,000원","19:45,  항거:유관순 이야기(디지털),  7,000원",,43
2019-03-04,내린,"10:00,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","11:50,  사바하(디지털),  7,000원","14:15,  극한직업(디지털),  8,000원","16:30,  사바하(디지털),  6,000원","19:00,  증인(디지털),  6,000원",,56
2019-03-05,하늘,"11:00,  어쩌다, 결혼(디지털)","12:50,  항거:유관순 이야기(디지털),  6,000원","15:00,  증인(디지털),  6,000원","17:35,  항거:유관순 이야기(디지털)","19:45,  항거:유관순 이야기(디지털),  6,000원",,43
2019-03-05,내린,"10:00,  신데렐라:마법 반지의 비밀(디지털더빙),  6,000원","11:50,  사바하(디지털),  7,000원","14:15,  극한직업(디지털),  6,000원","16:30,  사바하(디지털)","19:00,  증인(디지털),  6,000원",,56
2019-03-06,하늘,"10:00,  캡틴 마블(디지털),  7,000원","12:30,  항거:유관순 이야기(디지털)","14:40,  사바하(디지털),  6,000원","17:10,  캡틴 마블(디지털),  7,000원","19:45,  캡틴 마블(디지털),  7,000원",,43
2019-03-06,내린,"11:10,  캡틴 마블(디지털),  6,000원","13:40,  캡틴 마블(디지털),  7,000원","16:15,  캡틴 마블(디지털),  7,000원","18:50,  캡틴 마블(디지털),  7,000원",,,56
