상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2019-01-27,09관,"10:20,  그린 북(디지털),  7,000원","13:05,  주먹왕 랄프 2: 인터넷 속으로(디지털),  11,000원","15:30,  두 번째 여름, 두 번 다시 만날 수 없는 너(디지털)","17:50,  주먹왕 랄프 2: 인터넷 속으로(디지털),  11,000원","20:15,  그린 북(디지털),  11,000원",,,64
2019-01-27,10관,"11:50,  극한직업(디지털),  11,000원","14:25,  극한직업(디지털),  11,000원","17:00,  극한직업(디지털),  11,000원","19:35,  극한직업(디지털),  11,000원",,,,35
2019-01-28,01관,"10:00,  극한직업(디지털),  7,000원","12:35,  극한직업(디지털),  10,000원","15:10,  극한직업(디지털),  10,000원","17:45,  극한직업(디지털),  10,000원","20:20,  극한직업(디지털),  10,000원",,,249
2019-01-28,02관,"09:50,  말모이(디지털),  9,000원","12:40,  말모이(디지털),  10,000원","15:30,  말모이(디지털),  10,000원","18:20,  말모이(디지털),  10,000원","21:10,  말모이(디지털),  10,000원",,,249
2019-01-28,03관,"10:50,  내안의 그놈(디지털),  6,000원","13:30,  내안의 그놈(디지털),  10,000원","16:10,  내안의 그놈(디지털),  10,000원","18:50,  내안의 그놈(디지털),  10,000원","21:30,  내안의 그놈(디지털),  10,000원",,,249
2019-01-28,04관,"11:00,  극한직업(디지털),  9,000원","13:35,  극한직업(디지털),  10,000원","16:10,  극한직업(디지털),  10,000원","18:45,  극한직업(디지털),  10,000원","21:20,  극한직업(디지털),  10,000원",,,249
2019-01-28,05관,"09:30,  글래스(디지털),  7,000원","12:15,  글래스(디지털)","15:00,  글래스(디지털),  8,000원","17:45,  글래스(디지털),  10,000원","20:30,  글래스(디지털),  10,000원",,,74
2019-01-28,06관,"10:10,  아쿠아맨(디지털),  7,000원","13:10,  몬스터 파크(디지털)","15:10,  몬스터 파크(디지털),  10,000원","17:10,  아쿠아맨(디지털),  10,000원","20:10,  아쿠아맨(디지털),  7,500원",,,54
2019-01-28,07관,"09:40,  보헤미안 랩소디(디지털)","12:30,  행맨(디지털)","14:45,  보헤미안 랩소디(디지털),  9,000원","17:35,  행맨(디지털)","19:50,  보헤미안 랩소디(디지털),  9,000원",,,74
2019-01-28,08관,"10:40,  스파이더맨: 뉴 유니버스(디지털),  7,000원","13:10,  그린 북(디지털),  10,000원","15:55,  베스와 베라(디지털),  10,000원","18:00,  스파이더맨: 뉴 유니버스(디지털),  6,000원","20:30,  베스와 베라(디지털)",,,55
2019-01-28,09관,"10:10,  구스 베이비(디지털더빙),  5,000원","12:15,  주먹왕 랄프 2: 인터넷 속으로(디지털),  8,000원","14:40,  두 번째 여름, 두 번 다시 만날 수 없는 너(디지털)","17:00,  주먹왕 랄프 2: 인터넷 속으로(디지털),  10,000원","19:25,  그린 북(디지털),  10,000원",,,64
2019-01-28,10관,"11:50,  극한직업(디지털),  6,000원","14:25,  극한직업(디지털),  10,000원","17:00,  극한직업(디지털),  10,000원","19:35,  극한직업(디지털),  10,000원",,,,35
2019-01-29,01관,"10:00,  극한직업(디지털),  7,000원","12:35,  극한직업(디지털),  10,000원","15:10,  극한직업(디지털),  10,000원","17:45,  극한직업(디지털),  10,000원","20:20,  극한직업(디지털),  10,000원",,,249
2019-01-29,02관,"09:50,  말모이(디지털),  7,000원","12:40,  말모이(디지털),  10,000원","15:30,  말모이(디지털),  10,000원","18:20,  말모이(디지털),  8,000원","21:10,  말모이(디지털),  6,000원",,,249
2019-01-29,03관,"10:50,  내안의 그놈(디지털),  7,000원","13:30,  내안의 그놈(디지털),  5,000원","16:10,  내안의 그놈(디지털)","18:50,  내안의 그놈(디지털),  10,000원","21:30,  내안의 그놈(디지털),  10,000원",,,249
