상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,좌석수
2015-07-16,01관,"13:30,  조선명탐정 : 사라진 놉의 딸(디지털)","17:00,  령 : 저주받은 사진(디지털)",,,,,,,,,,,272
2015-07-16,02관,"15:10,  스물(디지털)","18:00,  장수상회(디지털)",,,,,,,,,,,272
2015-07-16,03관,"14:00,  위플래쉬(디지털)","16:30,  악의 연대기(디지털)","19:00,  위플래쉬(디지털)",,,,,,,,,,256
2015-07-16,04관,"15:00,  간신(디지털)","18:30,  간신(디지털)",,,,,,,,,,,256
2015-07-16,05관,"14:15,  경성학교: 사라진 소녀들(디지털)","16:30,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙)",,,,,,,,,,,238
2015-07-16,07관,"13:40,  숀더쉽(디지털)","15:30,  나의 절친 악당들(디지털)",,,,,,,,,,,238
2015-07-16,08관,"14:30,  강남 1970(디지털)","17:30,  차이나타운(디지털)",,,,,,,,,,,
2015-07-17,01관,"09:25,  인사이드 아웃(디지털),  6,000원","11:35,  인사이드 아웃(디지털),  10,000원","13:45,  인사이드 아웃(디지털),  10,000원","15:55,  인사이드 아웃(디지털),  10,000원","18:05,  인사이드 아웃(디지털),  10,000원","20:15,  인사이드 아웃(디지털),  10,000원","22:25,  인사이드 아웃(디지털),  10,000원","24:35,  인사이드 아웃(디지털)",,,,,272
2015-07-17,02관,"10:00,  연평해전(디지털),  6,000원","12:25,  연평해전(디지털),  10,000원","14:50,  연평해전(디지털),  10,000원","17:15,  연평해전(디지털),  10,000원","19:40,  연평해전(디지털),  10,000원","22:05,  연평해전(디지털),  10,000원","24:30,  연평해전(디지털)",,,,,,272
2015-07-17,03관,"08:50,  연평해전(디지털)","11:15,  연평해전(디지털),  10,000원","13:40,  연평해전(디지털),  10,000원","16:05,  연평해전(디지털),  10,000원","18:30,  연평해전(디지털),  10,000원","20:55,  연평해전(디지털),  10,000원","23:20,  연평해전(디지털)",,,,,,256
2015-07-17,04관,"09:30,  터미네이터 제니시스(디지털),  6,000원","12:00,  터미네이터 제니시스(디지털),  10,000원","14:30,  터미네이터 제니시스(디지털),  10,000원","17:00,  터미네이터 제니시스(디지털),  10,000원","19:30,  터미네이터 제니시스(디지털),  10,000원","22:00,  터미네이터 제니시스(디지털),  10,000원","24:30,  터미네이터 제니시스(디지털)",,,,,,256
2015-07-17,05관,"10:30,  인사이드 아웃(디지털더빙)","12:40,  인사이드 아웃(디지털더빙)","14:50,  인사이드 아웃(디지털더빙),  10,000원","17:00,  인사이드 아웃(디지털),  10,000원","19:10,  인사이드 아웃(디지털),  10,000원","21:20,  인사이드 아웃(디지털),  10,000원","23:30,  인시디어스 3(디지털)",,,,,,238
2015-07-17,07관,"09:40,  픽셀(디지털),  6,000원","11:50,  픽셀(디지털),  10,000원","14:00,  픽셀(디지털),  8,000원","16:10,  픽셀(디지털),  10,000원","18:20,  픽셀(디지털),  10,000원","20:30,  픽셀(디지털),  10,000원","22:40,  픽셀(디지털),  10,000원","24:50,  픽셀(디지털)",,,,,238
2015-07-17,08관,"09:00,  손님(디지털)","11:15,  인시디어스 3(디지털),  10,000원","13:20,  손님(디지털),  10,000원","15:35,  인시디어스 3(디지털),  10,000원","17:40,  손님(디지털),  10,000원","19:55,  인시디어스 3(디지털),  10,000원","22:00,  인시디어스 3(디지털),  10,000원","24:05,  손님(디지털)",,,,,
2015-07-18,01관,"09:15,  인사이드 아웃(디지털),  6,000원","11:25,  인사이드 아웃(디지털),  10,000원","13:35,  인사이드 아웃(디지털),  10,000원","15:45,  인사이드 아웃(디지털),  10,000원","17:55,  인사이드 아웃(디지털),  10,000원","20:05,  인사이드 아웃(디지털),  10,000원","22:15,  인사이드 아웃(디지털),  10,000원","24:25,  인사이드 아웃(디지털)",,,,,272
2015-07-18,02관,"09:20,  연평해전(디지털),  6,000원","11:45,  연평해전(디지털),  10,000원","14:10,  연평해전(디지털),  10,000원","16:35,  연평해전(디지털),  10,000원","19:00,  연평해전(디지털),  10,000원","21:25,  연평해전(디지털),  10,000원","23:50,  연평해전(디지털)",,,,,,272
2015-07-18,03관,"10:30,  인사이드 아웃(디지털),  6,000원","12:45,  연평해전(디지털),  10,000원","15:15,  연평해전(디지털),  10,000원","17:40,  연평해전(디지털),  10,000원","20:05,  연평해전(디지털),  10,000원","22:30,  연평해전(디지털),  10,000원","24:55,  연평해전(디지털)",,,,,,256
2015-07-18,04관,"09:30,  터미네이터 제니시스(디지털),  5,000원","12:00,  터미네이터 제니시스(디지털),  10,000원","14:30,  터미네이터 제니시스(디지털),  10,000원","17:00,  터미네이터 제니시스(디지털),  10,000원","19:30,  터미네이터 제니시스(디지털),  10,000원","22:00,  터미네이터 제니시스(디지털),  10,000원","24:30,  터미네이터 제니시스(디지털)",,,,,,256
2015-07-18,05관,"10:20,  인사이드 아웃(디지털더빙),  6,000원","12:30,  인사이드 아웃(디지털더빙),  10,000원","14:40,  인사이드 아웃(디지털더빙),  10,000원","16:50,  인사이드 아웃(디지털),  10,000원","19:00,  인사이드 아웃(디지털),  10,000원","21:10,  인사이드 아웃(디지털),  10,000원","23:20,  인사이드 아웃(디지털)",,,,,,238
2015-07-18,07관,"08:40,  픽셀(디지털),  6,000원","10:50,  픽셀(디지털),  10,000원","13:00,  픽셀(디지털),  10,000원","15:10,  픽셀(디지털),  10,000원","17:20,  픽셀(디지털),  10,000원","19:30,  픽셀(디지털),  10,000원","21:40,  픽셀(디지털),  10,000원","23:50,  픽셀(디지털)",,,,,238
2015-07-18,08관,"09:00,  쥬라기 월드(디지털),  5,000원","11:30,  인사이드 아웃(디지털더빙),  10,000원","14:00,  인시디어스 3(디지털),  10,000원","16:10,  픽셀(디지털),  10,000원","18:20,  인시디어스 3(디지털),  10,000원","20:25,  픽셀(디지털),  10,000원","22:35,  인시디어스 3(디지털),  10,000원","24:40,  인시디어스 3(디지털)",,,,,
2015-07-19,01관,"09:15,  인사이드 아웃(디지털),  5,000원","11:25,  인사이드 아웃(디지털),  10,000원","13:35,  인사이드 아웃(디지털),  10,000원","15:45,  인사이드 아웃(디지털),  10,000원","17:55,  인사이드 아웃(디지털),  10,000원","20:05,  인사이드 아웃(디지털),  10,000원","22:15,  인사이드 아웃(디지털),  10,000원","24:25,  인사이드 아웃(디지털)",,,,,272
2015-07-19,02관,"09:20,  연평해전(디지털),  5,000원","11:45,  연평해전(디지털),  10,000원","14:10,  연평해전(디지털),  10,000원","16:35,  연평해전(디지털),  10,000원","19:00,  연평해전(디지털),  10,000원","21:25,  연평해전(디지털),  10,000원","23:50,  연평해전(디지털)",,,,,,272
2015-07-19,03관,"10:30,  인사이드 아웃(디지털),  5,000원","12:45,  연평해전(디지털),  10,000원","15:15,  연평해전(디지털),  10,000원","17:40,  연평해전(디지털),  10,000원","20:05,  연평해전(디지털),  10,000원","22:30,  연평해전(디지털),  10,000원",,,,,,,256
2015-07-19,04관,"09:30,  터미네이터 제니시스(디지털),  5,000원","12:00,  터미네이터 제니시스(디지털),  10,000원","14:30,  터미네이터 제니시스(디지털),  10,000원","17:00,  터미네이터 제니시스(디지털),  10,000원","19:30,  터미네이터 제니시스(디지털),  10,000원","22:00,  터미네이터 제니시스(디지털),  10,000원","24:30,  터미네이터 제니시스(디지털)",,,,,,256
2015-07-19,05관,"10:20,  인사이드 아웃(디지털더빙),  5,000원","12:30,  인사이드 아웃(디지털더빙),  10,000원","14:40,  인사이드 아웃(디지털더빙),  10,000원","16:50,  인사이드 아웃(디지털),  10,000원","19:00,  인사이드 아웃(디지털),  10,000원","21:10,  인사이드 아웃(디지털),  10,000원","23:20,  인사이드 아웃(디지털)",,,,,,238
2015-07-19,07관,"08:40,  픽셀(디지털),  5,000원","10:50,  픽셀(디지털),  10,000원","13:00,  픽셀(디지털),  10,000원","15:10,  픽셀(디지털),  10,000원","17:20,  픽셀(디지털),  10,000원","19:30,  픽셀(디지털),  10,000원","21:40,  픽셀(디지털),  10,000원","23:50,  픽셀(디지털)",,,,,238
2015-07-19,08관,"09:00,  쥬라기 월드(디지털),  5,000원","11:30,  인사이드 아웃(디지털더빙),  10,000원","14:00,  인시디어스 3(디지털),  10,000원","16:05,  인사이드 아웃(디지털더빙),  10,000원","18:20,  인시디어스 3(디지털),  10,000원","20:25,  픽셀(디지털),  10,000원","22:35,  인시디어스 3(디지털),  10,000원",,,,,,
2015-07-20,01관,"09:25,  인사이드 아웃(디지털),  5,000원","11:35,  인사이드 아웃(디지털),  9,000원","13:45,  인사이드 아웃(디지털),  9,000원","15:55,  인사이드 아웃(디지털),  9,000원","18:05,  인사이드 아웃(디지털),  9,000원","20:15,  인사이드 아웃(디지털),  9,000원","22:25,  인사이드 아웃(디지털),  9,000원",,,,,,272
2015-07-20,02관,"09:50,  연평해전(디지털),  5,000원","12:15,  연평해전(디지털),  9,000원","14:40,  연평해전(디지털),  9,000원","17:05,  연평해전(디지털),  9,000원","19:30,  연평해전(디지털),  9,000원","21:55,  연평해전(디지털),  9,000원",,,,,,,272
2015-07-20,03관,"08:55,  인시디어스 3(디지털),  5,000원","11:00,  인시디어스 3(디지털),  9,000원","13:05,  인시디어스 3(디지털),  9,000원","15:10,  인시디어스 3(디지털),  9,000원","17:15,  인시디어스 3(디지털),  9,000원","19:20,  인시디어스 3(디지털),  9,000원","21:25,  인시디어스 3(디지털),  9,000원","23:30,  인시디어스 3(디지털)",,,,,256
2015-07-20,04관,"10:00,  터미네이터 제니시스(디지털),  5,000원","12:30,  터미네이터 제니시스(디지털),  9,000원","15:00,  터미네이터 제니시스(디지털),  9,000원","17:30,  터미네이터 제니시스(디지털),  9,000원","20:00,  터미네이터 제니시스(디지털),  7,000원","22:30,  터미네이터 제니시스(디지털),  9,000원",,,,,,,256
2015-07-20,05관,"10:30,  인사이드 아웃(디지털),  5,000원","12:40,  인사이드 아웃(디지털),  9,000원","14:50,  인사이드 아웃(디지털),  9,000원","17:00,  인사이드 아웃(디지털)","19:10,  인사이드 아웃(디지털),  9,000원","21:20,  인사이드 아웃(디지털),  9,000원","23:30,  인사이드 아웃(디지털)",,,,,,238
2015-07-20,07관,"09:00,  픽셀(디지털),  5,000원","11:10,  픽셀(디지털),  9,000원","13:20,  픽셀(디지털),  9,000원","15:30,  픽셀(디지털),  9,000원","17:40,  픽셀(디지털),  9,000원","19:50,  픽셀(디지털),  9,000원","22:00,  픽셀(디지털),  9,000원",,,,,,238
2015-07-20,08관,"09:40,  인사이드 아웃(디지털더빙),  5,000원","11:50,  인사이드 아웃(디지털더빙),  9,000원","14:00,  인사이드 아웃(디지털더빙),  9,000원","16:10,  인사이드 아웃(디지털더빙),  7,000원","18:20,  연평해전(디지털),  9,000원","20:45,  연평해전(디지털),  9,000원","23:10,  연평해전(디지털)",,,,,,
2015-07-21,01관,"09:25,  인사이드 아웃(디지털),  5,000원","11:35,  인사이드 아웃(디지털),  7,000원","13:45,  인사이드 아웃(디지털),  9,000원","15:55,  인사이드 아웃(디지털),  9,000원","18:05,  인사이드 아웃(디지털),  9,000원","20:15,  인사이드 아웃(디지털),  9,000원","22:25,  인사이드 아웃(디지털),  9,000원",,,,,,272
2015-07-21,02관,"09:50,  연평해전(디지털),  5,000원","12:15,  연평해전(디지털)","14:40,  연평해전(디지털),  9,000원","17:05,  연평해전(디지털),  9,000원","19:30,  연평해전(디지털),  9,000원","21:55,  연평해전(디지털),  7,000원",,,,,,,272
2015-07-21,03관,"08:55,  인시디어스 3(디지털)","11:00,  인시디어스 3(디지털),  7,000원","13:05,  인시디어스 3(디지털),  7,000원","15:10,  인시디어스 3(디지털),  9,000원","17:15,  인시디어스 3(디지털),  9,000원","19:20,  인시디어스 3(디지털),  9,000원","21:25,  인시디어스 3(디지털),  9,000원","23:30,  인시디어스 3(디지털)",,,,,256
2015-07-21,04관,"10:00,  터미네이터 제니시스(디지털),  5,000원","12:30,  터미네이터 제니시스(디지털),  9,000원","15:00,  터미네이터 제니시스(디지털),  7,000원","17:30,  터미네이터 제니시스(디지털),  5,000원","20:00,  터미네이터 제니시스(디지털),  9,000원","22:30,  터미네이터 제니시스(디지털),  7,000원",,,,,,,256
2015-07-21,05관,"10:30,  인사이드 아웃(디지털),  5,000원","12:40,  인사이드 아웃(디지털),  9,000원","14:50,  인사이드 아웃(디지털),  9,000원","17:00,  인사이드 아웃(디지털),  9,000원","19:10,  인사이드 아웃(디지털),  9,000원","21:20,  인사이드 아웃(디지털),  9,000원","23:30,  인사이드 아웃(디지털)",,,,,,238
2015-07-21,07관,"09:00,  픽셀(디지털),  5,000원","11:10,  픽셀(디지털),  5,000원","13:20,  픽셀(디지털),  9,000원","15:30,  픽셀(디지털),  9,000원","17:40,  픽셀(디지털),  0원","19:50,  픽셀(디지털),  9,000원","22:00,  픽셀(디지털),  9,000원",,,,,,238
2015-07-21,08관,"09:40,  인사이드 아웃(디지털더빙)","11:50,  인사이드 아웃(디지털더빙)","14:00,  인사이드 아웃(디지털더빙)","16:10,  인사이드 아웃(디지털더빙),  5,000원","19:00,  연평해전(디지털),  5,000원","22:00,  연평해전(디지털)",,,,,,,
2015-07-22,01관,"08:40,  암살(디지털),  5,000원","11:25,  암살(디지털),  9,000원","14:10,  암살(디지털),  9,000원","16:55,  암살(디지털),  9,000원","19:40,  암살(디지털),  9,000원","22:25,  암살(디지털),  9,000원","25:10,  암살(디지털)",,,,,,272
2015-07-22,02관,"08:30,  연평해전(디지털),  5,000원","11:00,  연평해전(디지털),  8,000원","13:30,  연평해전(디지털),  8,000원","16:00,  연평해전(디지털),  9,000원","18:30,  연평해전(디지털),  9,000원","21:00,  연평해전(디지털),  9,000원","23:30,  연평해전(디지털),  8,000원",,,,,,272
2015-07-22,03관,"09:20,  인사이드 아웃(디지털),  5,000원","11:30,  인사이드 아웃(디지털),  9,000원","13:40,  인사이드 아웃(디지털),  9,000원","15:50,  인사이드 아웃(디지털),  9,000원","18:00,  인사이드 아웃(디지털),  9,000원","20:10,  인사이드 아웃(디지털),  9,000원","22:20,  인사이드 아웃(디지털),  9,000원","24:30,  인사이드 아웃(디지털),  8,000원",,,,,256
2015-07-22,04관,"08:50,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙)","11:00,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  8,000원","13:10,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  8,000원","15:20,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  8,000원","17:30,  터미네이터 제니시스(디지털),  9,000원","20:05,  터미네이터 제니시스(디지털),  8,000원","22:40,  터미네이터 제니시스(디지털),  9,000원",,,,,,256
2015-07-22,05관,"09:35,  암살(디지털),  5,000원","12:20,  암살(디지털),  8,000원","15:05,  암살(디지털),  8,000원","17:50,  암살(디지털),  9,000원","20:35,  암살(디지털),  9,000원","23:20,  암살(디지털),  8,000원",,,,,,,238
2015-07-22,07관,"09:50,  포켓몬 레인저와 바다의 왕자 마나피(디지털더빙)","12:05,  인사이드 아웃(디지털더빙),  8,000원","14:20,  픽셀(디지털),  8,000원","16:35,  인사이드 아웃(디지털더빙),  9,000원","18:50,  픽셀(디지털),  9,000원","21:10,  암살(디지털),  9,000원","24:00,  암살(디지털),  8,000원",,,,,,238
2015-07-22,08관,"08:00,  암살(디지털),  5,000원","10:45,  암살(디지털),  8,000원","13:30,  암살(디지털),  8,000원","16:15,  암살(디지털),  9,000원","19:00,  암살(디지털),  9,000원","21:45,  암살(디지털),  9,000원",,,,,,,
2015-07-23,01관,"08:40,  암살(디지털),  5,000원","11:25,  암살(디지털),  9,000원","14:10,  암살(디지털),  9,000원","16:55,  암살(디지털),  9,000원","19:40,  암살(디지털),  9,000원","22:25,  암살(디지털),  9,000원","25:10,  암살(디지털)",,,,,,272
2015-07-23,02관,"08:10,  연평해전(디지털)","10:50,  연평해전(디지털),  8,000원","13:30,  연평해전(디지털),  8,000원","16:30,  연평해전(디지털)","19:10,  연평해전(디지털),  9,000원","21:50,  연평해전(디지털),  7,000원",,,,,,,272
2015-07-23,03관,"09:20,  인사이드 아웃(디지털),  5,000원","11:30,  인사이드 아웃(디지털),  9,000원","13:40,  인사이드 아웃(디지털),  9,000원","15:50,  인사이드 아웃(디지털),  9,000원","18:00,  인사이드 아웃(디지털),  9,000원","20:10,  인사이드 아웃(디지털),  9,000원","22:20,  인사이드 아웃(디지털),  8,000원","24:30,  인사이드 아웃(디지털),  7,000원",,,,,256
2015-07-23,04관,"08:50,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  5,000원","11:00,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙)","13:10,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙)","15:20,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  5,000원","17:30,  터미네이터 제니시스(디지털),  7,000원","20:05,  터미네이터 제니시스(디지털),  9,000원","22:40,  터미네이터 제니시스(디지털),  6,000원",,,,,,256
2015-07-23,05관,"09:35,  암살(디지털),  5,000원","12:20,  암살(디지털),  8,000원","15:05,  암살(디지털),  8,000원","17:50,  암살(디지털),  9,000원","20:35,  암살(디지털),  9,000원","23:20,  암살(디지털),  8,000원",,,,,,,238
2015-07-23,07관,"09:50,  포켓몬 레인저와 바다의 왕자 마나피(디지털더빙),  5,000원","12:05,  인사이드 아웃(디지털더빙),  8,000원","14:20,  픽셀(디지털),  8,000원","16:35,  인사이드 아웃(디지털더빙),  9,000원","18:50,  픽셀(디지털),  7,000원","21:10,  암살(디지털),  9,000원","24:00,  암살(디지털),  8,000원",,,,,,238
2015-07-23,08관,"08:00,  암살(디지털)","10:45,  암살(디지털),  8,000원","13:30,  암살(디지털),  8,000원","16:15,  암살(디지털),  9,000원","19:00,  암살(디지털),  9,000원","21:45,  암살(디지털),  9,000원",,,,,,,
2015-07-24,01관,"08:40,  암살(디지털),  6,000원","11:25,  암살(디지털),  10,000원","14:10,  암살(디지털),  10,000원","16:55,  암살(디지털),  10,000원","19:40,  암살(디지털),  10,000원","22:25,  암살(디지털),  10,000원",,,,,,,272
2015-07-24,02관,"10:00,  연평해전(디지털),  5,000원","12:50,  연평해전(디지털),  7,000원","15:30,  연평해전(디지털),  10,000원","18:10,  연평해전(디지털),  7,000원","20:50,  연평해전(디지털),  10,000원","23:30,  연평해전(디지털),  8,000원",,,,,,,272
2015-07-24,03관,"09:20,  인사이드 아웃(디지털),  5,000원","11:30,  인사이드 아웃(디지털),  10,000원","13:40,  인사이드 아웃(디지털),  10,000원","15:50,  인사이드 아웃(디지털),  8,000원","18:00,  인사이드 아웃(디지털),  10,000원","20:10,  인사이드 아웃(디지털),  10,000원","22:20,  인사이드 아웃(디지털),  10,000원","24:30,  인사이드 아웃(디지털),  8,000원",,,,,256
2015-07-24,04관,"08:50,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙)","11:00,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙)","13:10,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  7,000원","15:20,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  8,000원","17:30,  터미네이터 제니시스(디지털),  10,000원","20:05,  터미네이터 제니시스(디지털),  10,000원","22:40,  터미네이터 제니시스(디지털),  10,000원",,,,,,256
2015-07-24,05관,"09:35,  암살(디지털),  5,000원","12:20,  암살(디지털),  10,000원","15:05,  암살(디지털),  10,000원","17:50,  암살(디지털),  10,000원","20:35,  암살(디지털),  10,000원","23:20,  암살(디지털),  8,000원",,,,,,,238
2015-07-24,07관,"09:50,  포켓몬 레인저와 바다의 왕자 마나피(디지털더빙),  5,000원","12:05,  인사이드 아웃(디지털더빙),  10,000원","14:20,  픽셀(디지털),  10,000원","16:35,  인사이드 아웃(디지털더빙),  10,000원","18:50,  픽셀(디지털),  10,000원","21:05,  암살(디지털),  10,000원","23:55,  암살(디지털),  8,000원",,,,,,238
2015-07-24,08관,"10:30,  암살(디지털),  5,000원","13:15,  암살(디지털),  10,000원","16:00,  암살(디지털),  10,000원","18:45,  암살(디지털),  10,000원","21:30,  암살(디지털),  10,000원","24:15,  암살(디지털),  8,000원",,,,,,,
2015-07-25,01관,"09:35,  암살(디지털),  6,000원","12:20,  암살(디지털),  10,000원","15:05,  암살(디지털),  10,000원","17:50,  암살(디지털),  10,000원","20:35,  암살(디지털),  10,000원","23:20,  암살(디지털),  8,000원",,,,,,,272
2015-07-25,02관,"10:00,  연평해전(디지털),  5,000원","12:30,  연평해전(디지털),  10,000원","15:30,  연평해전(디지털),  10,000원","18:10,  연평해전(디지털),  10,000원","20:50,  연평해전(디지털),  10,000원","23:30,  연평해전(디지털),  8,000원",,,,,,,272
2015-07-25,03관,"09:20,  인사이드 아웃(디지털),  5,000원","11:35,  인사이드 아웃(디지털더빙),  10,000원","13:50,  인사이드 아웃(디지털),  10,000원","16:05,  인사이드 아웃(디지털더빙),  10,000원","18:20,  인사이드 아웃(디지털),  10,000원","20:35,  인사이드 아웃(디지털),  10,000원","22:50,  인사이드 아웃(디지털),  10,000원",,,,,,256
2015-07-25,04관,"08:45,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  5,000원","10:55,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","13:05,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","15:15,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","17:25,  터미네이터 제니시스(디지털),  10,000원","20:00,  암살(디지털),  10,000원","22:50,  터미네이터 제니시스(디지털),  10,000원",,,,,,256
2015-07-25,05관,"08:40,  암살(디지털),  5,000원","11:25,  암살(디지털),  10,000원","14:10,  암살(디지털),  10,000원","16:55,  암살(디지털),  10,000원","19:40,  암살(디지털),  10,000원","22:25,  암살(디지털),  10,000원",,,,,,,238
2015-07-25,07관,"09:50,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  5,000원","12:10,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","14:20,  포켓몬 레인저와 바다의 왕자 마나피(디지털더빙),  10,000원","16:40,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","18:50,  픽셀(디지털),  10,000원","21:05,  픽셀(디지털),  10,000원","23:20,  픽셀(디지털),  8,000원",,,,,,238
2015-07-25,08관,"10:30,  암살(디지털),  5,000원","13:15,  암살(디지털),  10,000원","16:00,  암살(디지털),  10,000원","18:45,  암살(디지털),  10,000원","21:30,  암살(디지털),  10,000원","24:15,  암살(디지털),  8,000원",,,,,,,
2015-07-26,01관,"09:35,  암살(디지털),  5,000원","12:20,  암살(디지털),  10,000원","15:05,  암살(디지털),  10,000원","17:50,  암살(디지털),  10,000원","20:35,  암살(디지털),  10,000원","23:20,  암살(디지털),  8,000원",,,,,,,272
2015-07-26,02관,"09:10,  연평해전(디지털),  5,000원","11:50,  연평해전(디지털),  10,000원","14:30,  연평해전(디지털),  10,000원","17:30,  연평해전(디지털),  10,000원","20:10,  연평해전(디지털),  10,000원","22:50,  연평해전(디지털),  0원",,,,,,,272
2015-07-26,03관,"09:20,  인사이드 아웃(디지털),  5,000원","11:35,  인사이드 아웃(디지털더빙),  10,000원","13:50,  인사이드 아웃(디지털),  10,000원","16:05,  인사이드 아웃(디지털더빙),  10,000원","18:20,  인사이드 아웃(디지털),  10,000원","20:35,  인사이드 아웃(디지털),  10,000원","22:50,  인사이드 아웃(디지털),  10,000원",,,,,,256
2015-07-26,04관,"08:45,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  5,000원","10:55,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","13:05,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","15:15,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","17:25,  터미네이터 제니시스(디지털),  10,000원","20:00,  암살(디지털),  10,000원","22:50,  터미네이터 제니시스(디지털),  10,000원",,,,,,256
2015-07-26,05관,"08:40,  암살(디지털),  5,000원","11:25,  암살(디지털),  10,000원","14:10,  암살(디지털),  10,000원","16:55,  암살(디지털),  10,000원","19:40,  암살(디지털),  10,000원","22:25,  암살(디지털),  10,000원",,,,,,,238
2015-07-26,07관,"09:50,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  5,000원","12:10,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  10,000원","14:20,  포켓몬 레인저와 바다의 왕자 마나피(디지털더빙),  10,000원","16:40,  인사이드 아웃(디지털),  10,000원","18:50,  픽셀(디지털),  10,000원","21:05,  픽셀(디지털),  10,000원","23:20,  픽셀(디지털),  8,000원",,,,,,238
2015-07-26,08관,"10:30,  암살(디지털),  5,000원","13:15,  암살(디지털),  10,000원","16:00,  암살(디지털),  10,000원","18:45,  암살(디지털),  10,000원","21:30,  암살(디지털),  10,000원","24:15,  암살(디지털),  8,000원",,,,,,,
2015-07-27,01관,"09:35,  암살(디지털),  6,000원","12:20,  암살(디지털),  9,000원","15:05,  암살(디지털),  9,000원","17:50,  암살(디지털),  9,000원","20:35,  암살(디지털),  9,000원","23:20,  암살(디지털),  8,000원",,,,,,,272
2015-07-27,02관,"09:00,  연평해전(디지털),  5,000원","11:40,  연평해전(디지털),  7,000원","14:20,  연평해전(디지털),  8,000원","17:00,  연평해전(디지털),  9,000원","19:40,  연평해전(디지털),  7,000원","22:20,  연평해전(디지털),  7,000원",,,,,,,272
2015-07-27,03관,"09:20,  인사이드 아웃(디지털),  5,000원","11:35,  인사이드 아웃(디지털더빙),  8,000원","13:50,  인사이드 아웃(디지털),  8,000원","16:05,  인사이드 아웃(디지털더빙),  9,000원","18:20,  인사이드 아웃(디지털),  9,000원","20:35,  인사이드 아웃(디지털),  9,000원","22:50,  인사이드 아웃(디지털),  9,000원",,,,,,256
2015-07-27,04관,"09:00,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  5,000원","11:10,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  8,000원","13:20,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  7,000원","15:30,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  6,000원","17:40,  터미네이터 제니시스(디지털),  7,500원","20:15,  암살(디지털),  9,000원","23:05,  암살(디지털),  8,000원",,,,,,256
2015-07-27,05관,"08:40,  암살(디지털),  5,000원","11:25,  암살(디지털),  8,000원","14:10,  암살(디지털),  8,000원","16:55,  암살(디지털),  9,000원","19:40,  암살(디지털),  9,000원","22:25,  암살(디지털),  9,000원",,,,,,,238
2015-07-27,07관,"10:00,  인사이드 아웃(디지털더빙),  5,000원","12:15,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  8,000원","14:25,  포켓몬 레인저와 바다의 왕자 마나피(디지털더빙),  8,000원","16:45,  극장판 요괴워치: 탄생의 비밀이다냥!(디지털더빙),  9,000원","18:55,  픽셀(디지털),  9,000원","21:10,  픽셀(디지털),  9,000원","23:25,  픽셀(디지털)",,,,,,238
2015-07-27,08관,"10:25,  암살(디지털),  5,000원","13:10,  암살(디지털),  8,000원","15:55,  암살(디지털),  8,000원","18:40,  암살(디지털),  9,000원","21:25,  암살(디지털),  9,000원","24:10,  암살(디지털),  8,000원",,,,,,,
2015-07-28,01관,"09:35,  암살(디지털),  5,000원","12:20,  암살(디지털),  8,000원","15:05,  암살(디지털),  8,000원","17:50,  암살(디지털),  9,000원","20:35,  암살(디지털),  9,000원","23:20,  암살(디지털),  8,000원",,,,,,,272
