상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2018-10-07,만화영화상영관,,"12:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","14:30,  극장판 헬로카봇 : 백악기 시대(디지털),  6,000원","16:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원",,,,386
2018-10-09,만화영화상영관,"10:30,  극장판 헬로카봇 : 백악기 시대(디지털),  6,000원","12:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","14:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원",,,,,386
2018-10-11,만화영화상영관,"14:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원",,,,,,,386
2018-10-12,만화영화상영관,"14:50,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2018-10-13,만화영화상영관,"10:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","12:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","14:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","16:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원",,,,386
2018-10-14,만화영화상영관,,,"14:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","16:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원",,,,386
2018-10-17,만화영화상영관,"13:30,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2018-10-26,만화영화상영관,"13:00,  나부야 나부야(디지털)",,,,,,,386
2018-10-28,만화영화상영관,"13:00,  나부야 나부야(디지털),  5,000원",,,,,,,386
2018-10-30,만화영화상영관,,,"15:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원",,,,,386
2018-11-04,만화영화상영관,"11:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","13:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원","15:30,  극장판 헬로카봇 : 백악기 시대(디지털),  7,000원",,,,,386
2018-11-06,만화영화상영관,"10:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2018-11-07,만화영화상영관,"10:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2018-11-09,만화영화상영관,"11:00,  출동! 소방관 샘: 외계인 대소동(디지털더빙),  5,000원",,,,,,,386
2018-11-10,만화영화상영관,"11:00,  출동! 소방관 샘: 외계인 대소동(디지털더빙),  7,000원",,,"15:30,  출동! 소방관 샘: 외계인 대소동(디지털더빙),  7,000원",,,,386
2018-11-11,만화영화상영관,,,,"15:30,  출동! 소방관 샘: 외계인 대소동(디지털더빙),  7,000원",,,,386
2018-11-16,만화영화상영관,"10:10,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2018-11-17,만화영화상영관,"11:00,  하이큐!! 끝과 시작(디지털),  6,000원",,,,,,,386
2018-11-18,만화영화상영관,"11:00,  하이큐!! 끝과 시작(디지털),  6,000원",,,,,,,386
2018-11-22,만화영화상영관,,,"14:00,  출동! 소방관 샘: 외계인 대소동(디지털더빙),  7,000원",,,,,386
2018-11-23,만화영화상영관,"14:00,  1991, 봄(디지털),  5,000원",,,,,,,386
2018-11-24,만화영화상영관,"10:40,  하이큐!! 끝과 시작(디지털),  6,000원",,,,,,,386
2018-11-25,만화영화상영관,"10:40,  하이큐!! 끝과 시작(디지털),  6,000원",,,,,,,386
2018-11-28,만화영화상영관,"19:00,  1991, 봄(디지털),  5,000원",,,,,,,386
2018-11-29,만화영화상영관,,"15:30,  출동! 소방관 샘: 외계인 대소동(디지털더빙),  7,000원",,,,,,386
2018-11-30,만화영화상영관,"10:00,  메밀꽃, 운수 좋은 날, 그리고 봄봄(디지털)+소나기(디지털),  4,000원",,,,,,,386
2019-01-03,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","14:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원",,,,,,386
2019-01-04,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원",,"16:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원",,,,,386
2019-01-06,만화영화상영관,,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","14:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","16:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원",,,,386
2019-01-09,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","14:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원",,,,,,386
