상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,좌석수
2017-12-21,01관,,,"16:20,  킬러의 보디가드(디지털)",,,,,,,93
2017-12-21,02관,,,"15:50,  딥(디지털더빙)","18:30,  특별시민(디지털)",,,,,,87
2017-12-21,03관,,,"15:50,  딥(디지털더빙)","17:30,  러브레터(디지털)",,,,,,99
2017-12-21,04관,,,,"18:00,  러브 액츄얼리(디지털)",,,,,,80
2017-12-22,01관,"11:00,  택시운전사(디지털)","16:00,  특별시민(디지털)","19:45,  킬러의 보디가드(디지털)",,,,,,,93
2017-12-22,02관,"11:00,  넛잡 2(디지털더빙)","13:00,  딥(디지털더빙)","16:20,  러브레터(디지털)","20:00,  러브 액츄얼리(디지털)",,,,,,87
2017-12-22,03관,"11:00,  넛잡 2(디지털더빙)",,"13:30,  메리와 마녀의 꽃(디지털더빙)","15:40,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙)","20:15,  라라랜드(디지털)",,,,,99
2017-12-22,04관,,,,"19:30,  원더(디지털)",,,,,,80
2017-12-23,01관,"10:40,  신과함께-죄와 벌(디지털),  7,000원","13:30,  신과함께-죄와 벌(디지털),  10,000원","16:20,  신과함께-죄와 벌(디지털),  10,000원","19:10,  신과함께-죄와 벌(디지털),  10,000원","22:00,  신과함께-죄와 벌(디지털),  10,000원",,,,,93
2017-12-23,02관,"09:50,  신과함께-죄와 벌(디지털),  7,000원","12:40,  신과함께-죄와 벌(디지털),  10,000원","15:30,  신과함께-죄와 벌(디지털),  10,000원","18:20,  신과함께-죄와 벌(디지털),  10,000원","21:10,  신과함께-죄와 벌(디지털),  10,000원","24:00,  신과함께-죄와 벌(디지털),  10,000원",,,,87
2017-12-23,03관,"09:00,  신과함께-죄와 벌(디지털),  7,000원","11:50,  신과함께-죄와 벌(디지털),  10,000원","14:40,  신과함께-죄와 벌(디지털),  10,000원","17:30,  신과함께-죄와 벌(디지털),  10,000원","20:20,  신과함께-죄와 벌(디지털),  10,000원","23:10,  신과함께-죄와 벌(디지털),  10,000원",,,,99
2017-12-23,04관,"09:10,  강철비(디지털),  7,000원","12:00,  강철비(디지털),  10,000원","14:50,  강철비(디지털),  10,000원","17:40,  강철비(디지털),  10,000원","20:30,  강철비(디지털),  10,000원","23:20,  강철비(디지털),  10,000원",,,,80
2017-12-23,05관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","12:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","14:50,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","17:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","19:10,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","21:20,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  8,000원",,,,57
2017-12-23,06관,"09:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  6,000원","11:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","13:50,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","16:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  9,000원","18:00,  신과함께-죄와 벌(디지털),  9,000원","20:50,  신과함께-죄와 벌(디지털),  9,000원","23:40,  신과함께-죄와 벌(디지털),  9,000원",,,43
2017-12-23,07관,"09:20,  위대한 쇼맨(디지털),  7,000원","11:30,  위대한 쇼맨(디지털),  9,000원","13:40,  위대한 쇼맨(디지털),  9,000원","15:50,  위대한 쇼맨(디지털),  9,000원","18:00,  위대한 쇼맨(디지털),  9,000원","20:10,  위대한 쇼맨(디지털),  9,000원","22:20,  위대한 쇼맨(디지털),  9,000원",,,79
2017-12-23,08관,"10:00,  더 크리스마스(디지털더빙),  6,000원","12:00,  더 크리스마스(디지털더빙),  9,000원","14:00,  더 크리스마스(디지털더빙),  8,000원","16:00,  스타워즈: 라스트 제다이(디지털),  9,000원","19:05,  스타워즈: 라스트 제다이(디지털),  9,000원","22:10,  스타워즈: 라스트 제다이(디지털),  9,000원",,,,77
2017-12-23,09관,"10:10,  몬스터 패밀리(디지털더빙),  6,500원","12:10,  몬스터 패밀리(디지털더빙),  9,000원","14:10,  몬스터 패밀리(디지털더빙),  9,000원","16:10,  몬스터 패밀리(디지털더빙),  9,000원","18:10,  몬스터 패밀리(디지털더빙),  9,000원","20:10,  몬스터 패밀리(디지털더빙),  9,000원","22:10,  몬스터 패밀리(디지털더빙),  8,000원",,,39
2017-12-24,01관,"10:40,  신과함께-죄와 벌(디지털),  7,000원","13:30,  신과함께-죄와 벌(디지털),  10,000원","16:20,  신과함께-죄와 벌(디지털),  10,000원","19:10,  신과함께-죄와 벌(디지털),  10,000원","22:00,  신과함께-죄와 벌(디지털),  10,000원",,,,,93
2017-12-24,02관,"09:50,  신과함께-죄와 벌(디지털),  7,000원","12:40,  신과함께-죄와 벌(디지털),  10,000원","15:30,  신과함께-죄와 벌(디지털),  10,000원","18:20,  신과함께-죄와 벌(디지털),  10,000원","21:10,  신과함께-죄와 벌(디지털),  10,000원","24:00,  신과함께-죄와 벌(디지털),  10,000원",,,,87
2017-12-24,03관,"09:00,  신과함께-죄와 벌(디지털),  7,000원","11:50,  신과함께-죄와 벌(디지털),  10,000원","14:40,  신과함께-죄와 벌(디지털),  10,000원","17:30,  신과함께-죄와 벌(디지털),  10,000원","20:20,  신과함께-죄와 벌(디지털),  10,000원","23:10,  신과함께-죄와 벌(디지털),  10,000원",,,,99
