상영일자,상영관,1회,2회,3회,4회,5회,6회,좌석수
2017-11-12,02관,"10:00,  미옥(디지털),  5,000원","11:50,  미옥(디지털),  5,000원","13:40,  미옥(디지털),  5,000원","15:30,  미옥(디지털),  5,000원","19:20,  미옥(디지털),  5,000원",,47
2017-11-13,01관,"10:30,  해피 데스데이(디지털),  5,000원","14:20,  해피 데스데이(디지털),  5,000원","16:15,  해피 데스데이(디지털),  5,000원","20:05,  해피 데스데이(디지털),  5,000원","22:00,  해피 데스데이(디지털),  5,000원",,52
2017-11-13,02관,"10:00,  미옥(디지털),  5,000원","11:50,  미옥(디지털),  5,000원","13:40,  미옥(디지털),  5,000원","15:30,  미옥(디지털),  5,000원","19:20,  미옥(디지털),  5,000원",,47
2017-11-14,01관,"10:30,  해피 데스데이(디지털),  5,000원","14:20,  해피 데스데이(디지털),  5,000원","16:15,  해피 데스데이(디지털),  5,000원","20:05,  해피 데스데이(디지털),  5,000원","22:00,  해피 데스데이(디지털),  5,000원",,52
2017-11-14,02관,"10:00,  미옥(디지털)","11:50,  미옥(디지털),  5,000원","13:40,  미옥(디지털),  5,000원","15:30,  미옥(디지털),  5,000원","19:20,  미옥(디지털),  5,000원",,47
2017-11-15,01관,"10:30,  미옥(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,,,52
2017-11-15,02관,"10:00,  러빙 빈센트(디지털),  5,000원","13:50,  7호실(디지털),  5,000원","15:50,  7호실(디지털),  5,000원","19:50,  7호실(디지털),  5,000원","21:50,  7호실(디지털),  5,000원",,47
2017-11-16,01관,"10:10,  저스티스 리그(디지털),  5,000원","12:30,  저스티스 리그(디지털),  5,000원","16:40,  저스티스 리그(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,52
2017-11-16,02관,"10:00,  러빙 빈센트(디지털),  5,000원","13:50,  7호실(디지털),  5,000원","15:50,  7호실(디지털),  5,000원","19:50,  7호실(디지털),  5,000원","21:50,  7호실(디지털),  5,000원",,47
2017-11-17,01관,"10:10,  저스티스 리그(디지털),  5,000원","12:30,  저스티스 리그(디지털),  5,000원","16:40,  저스티스 리그(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,52
2017-11-17,02관,"10:00,  러빙 빈센트(디지털),  5,000원","13:50,  7호실(디지털),  5,000원","15:50,  7호실(디지털),  5,000원","19:50,  7호실(디지털),  5,000원","21:50,  7호실(디지털),  5,000원",,47
2017-11-18,01관,"10:10,  저스티스 리그(디지털),  5,000원","12:30,  저스티스 리그(디지털),  5,000원","16:40,  저스티스 리그(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,52
2017-11-18,02관,"10:00,  러빙 빈센트(디지털),  5,000원","13:50,  7호실(디지털),  5,000원","15:50,  7호실(디지털),  5,000원","19:50,  7호실(디지털),  5,000원","21:50,  7호실(디지털),  5,000원",,47
2017-11-19,01관,"10:10,  저스티스 리그(디지털),  5,000원","12:30,  저스티스 리그(디지털),  5,000원","16:40,  저스티스 리그(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,52
2017-11-19,02관,"10:00,  러빙 빈센트(디지털),  5,000원","13:50,  7호실(디지털),  5,000원","15:50,  7호실(디지털),  5,000원","19:50,  7호실(디지털),  5,000원","21:50,  7호실(디지털)",,47
2017-11-20,01관,"10:10,  저스티스 리그(디지털),  5,000원","12:30,  저스티스 리그(디지털),  5,000원","16:40,  저스티스 리그(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,52
2017-11-20,02관,"10:00,  러빙 빈센트(디지털),  5,000원","13:50,  7호실(디지털),  5,000원","15:50,  7호실(디지털),  5,000원","19:50,  7호실(디지털),  5,000원","21:50,  7호실(디지털)",,47
2017-11-21,01관,"10:10,  저스티스 리그(디지털),  5,000원","12:30,  저스티스 리그(디지털),  5,000원","16:40,  저스티스 리그(디지털),  5,000원","19:00,  저스티스 리그(디지털),  5,000원","21:20,  저스티스 리그(디지털),  5,000원",,52
2017-11-21,02관,"10:00,  러빙 빈센트(디지털)","13:50,  7호실(디지털),  5,000원","15:50,  7호실(디지털),  5,000원","19:50,  7호실(디지털),  5,000원","21:50,  7호실(디지털),  5,000원",,47
2017-11-22,01관,"10:00,  꾼(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  꾼(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  꾼(디지털),  5,000원",52
2017-11-22,02관,"10:00,  7호실(디지털)","14:20,  7호실(디지털),  5,000원","18:50,  7호실(디지털),  5,000원",,,,47
2017-11-23,01관,"10:00,  꾼(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  꾼(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  꾼(디지털),  5,000원",52
2017-11-23,02관,"10:00,  역모-반란의 시대(디지털),  5,000원","11:55,  역모-반란의 시대(디지털),  5,000원","13:50,  역모-반란의 시대(디지털),  5,000원","18:00,  역모-반란의 시대(디지털),  5,000원","20:00,  역모-반란의 시대(디지털),  5,000원","22:00,  역모-반란의 시대(디지털),  5,000원",47
2017-11-24,01관,"10:00,  꾼(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  꾼(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  꾼(디지털),  5,000원",52
2017-11-24,02관,"10:00,  역모-반란의 시대(디지털),  5,000원","11:55,  역모-반란의 시대(디지털),  5,000원","13:50,  역모-반란의 시대(디지털),  5,000원","18:00,  역모-반란의 시대(디지털),  5,000원","20:00,  역모-반란의 시대(디지털),  5,000원","22:00,  역모-반란의 시대(디지털)",47
2017-11-25,01관,"10:00,  꾼(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  꾼(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  꾼(디지털),  5,000원",52
2017-11-25,02관,"10:00,  역모-반란의 시대(디지털),  5,000원","11:55,  역모-반란의 시대(디지털),  5,000원","13:50,  역모-반란의 시대(디지털),  5,000원",,,,47
2017-11-26,01관,"10:00,  꾼(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  꾼(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  꾼(디지털),  5,000원",52
2017-11-26,02관,"10:00,  역모-반란의 시대(디지털),  5,000원","11:55,  역모-반란의 시대(디지털),  5,000원","13:50,  역모-반란의 시대(디지털),  5,000원",,,,47
2017-11-27,01관,"10:00,  꾼(디지털)","12:20,  꾼(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  꾼(디지털),  5,000원","19:20,  꾼(디지털),  5,000원","21:40,  꾼(디지털),  5,000원",52
2017-11-27,02관,"10:00,  역모-반란의 시대(디지털),  5,000원","11:55,  역모-반란의 시대(디지털),  5,000원","13:50,  역모-반란의 시대(디지털),  5,000원","18:00,  역모-반란의 시대(디지털),  5,000원","20:00,  역모-반란의 시대(디지털),  5,000원","22:00,  역모-반란의 시대(디지털),  5,000원",47
2017-11-28,01관,"10:00,  꾼(디지털),  5,000원","12:20,  꾼(디지털),  5,000원","14:40,  꾼(디지털),  5,000원","17:00,  꾼(디지털)","19:20,  꾼(디지털),  5,000원","21:40,  꾼(디지털),  5,000원",52
2017-11-28,02관,"10:00,  역모-반란의 시대(디지털),  5,000원","11:55,  역모-반란의 시대(디지털),  5,000원","13:50,  역모-반란의 시대(디지털),  5,000원","18:00,  역모-반란의 시대(디지털)","20:00,  역모-반란의 시대(디지털),  5,000원","22:00,  역모-반란의 시대(디지털),  5,000원",47
2017-11-29,01관,"10:00,  반드시 잡는다(디지털),  5,000원","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-11-29,02관,"10:30,  기억의 밤(디지털),  5,000원","12:40,  기억의 밤(디지털),  4,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-11-30,01관,"10:00,  반드시 잡는다(디지털),  5,000원","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-11-30,02관,"10:30,  기억의 밤(디지털),  5,000원","12:40,  기억의 밤(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-12-01,01관,"10:00,  반드시 잡는다(디지털),  5,000원","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-12-01,02관,"10:30,  기억의 밤(디지털),  5,000원","12:40,  기억의 밤(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-12-02,01관,"10:00,  반드시 잡는다(디지털),  5,000원","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-12-02,02관,"10:30,  기억의 밤(디지털),  5,000원","12:40,  기억의 밤(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-12-03,01관,"10:00,  반드시 잡는다(디지털),  5,000원","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-12-03,02관,"10:30,  기억의 밤(디지털),  5,000원","12:40,  기억의 밤(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-12-04,01관,"10:00,  반드시 잡는다(디지털),  5,000원","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-12-04,02관,"10:30,  기억의 밤(디지털),  5,000원","12:40,  기억의 밤(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-12-05,01관,"10:00,  반드시 잡는다(디지털)","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-12-05,02관,"10:30,  기억의 밤(디지털),  5,000원","12:40,  기억의 밤(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-12-06,01관,"10:00,  반드시 잡는다(디지털)","14:30,  반드시 잡는다(디지털),  5,000원","16:40,  반드시 잡는다(디지털),  5,000원","18:50,  반드시 잡는다(디지털),  5,000원","21:00,  반드시 잡는다(디지털),  5,000원",,52
2017-12-06,02관,"10:30,  기억의 밤(디지털)","12:40,  기억의 밤(디지털),  5,000원","14:50,  기억의 밤(디지털),  5,000원","19:20,  기억의 밤(디지털),  5,000원","21:30,  기억의 밤(디지털),  5,000원",,47
2017-12-07,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털)","13:40,  메리와 마녀의 꽃(디지털),  5,000원","15:40,  메리와 마녀의 꽃(디지털),  5,000원","17:40,  메리와 마녀의 꽃(디지털),  5,000원",,,52
2017-12-07,02관,"10:30,  어쌔신: 더 비기닝(디지털),  5,000원","12:40,  어쌔신: 더 비기닝(디지털),  5,000원","14:50,  어쌔신: 더 비기닝(디지털),  5,000원","17:00,  어쌔신: 더 비기닝(디지털),  5,000원","19:10,  어쌔신: 더 비기닝(디지털),  5,000원","21:20,  어쌔신: 더 비기닝(디지털),  5,000원",47
2017-12-08,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털)","13:40,  메리와 마녀의 꽃(디지털)","15:40,  메리와 마녀의 꽃(디지털),  5,000원","17:40,  메리와 마녀의 꽃(디지털),  5,000원",,,52
2017-12-08,02관,"10:30,  어쌔신: 더 비기닝(디지털),  5,000원","12:40,  어쌔신: 더 비기닝(디지털),  5,000원","14:50,  어쌔신: 더 비기닝(디지털),  5,000원","17:00,  어쌔신: 더 비기닝(디지털),  5,000원","19:10,  어쌔신: 더 비기닝(디지털),  5,000원","21:20,  어쌔신: 더 비기닝(디지털),  5,000원",47
2017-12-09,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","13:40,  메리와 마녀의 꽃(디지털),  5,000원",,"17:40,  메리와 마녀의 꽃(디지털),  5,000원",,,52
2017-12-09,02관,"10:30,  어쌔신: 더 비기닝(디지털),  5,000원","12:40,  어쌔신: 더 비기닝(디지털),  5,000원","14:50,  어쌔신: 더 비기닝(디지털),  5,000원","17:00,  어쌔신: 더 비기닝(디지털),  5,000원","19:10,  어쌔신: 더 비기닝(디지털),  5,000원","21:20,  어쌔신: 더 비기닝(디지털),  5,000원",47
2017-12-10,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","13:40,  메리와 마녀의 꽃(디지털),  5,000원",,"17:40,  메리와 마녀의 꽃(디지털),  5,000원",,,52
2017-12-10,02관,"10:30,  어쌔신: 더 비기닝(디지털),  5,000원","12:40,  어쌔신: 더 비기닝(디지털),  5,000원","14:50,  어쌔신: 더 비기닝(디지털),  5,000원","17:00,  어쌔신: 더 비기닝(디지털),  5,000원","19:10,  어쌔신: 더 비기닝(디지털),  5,000원","21:20,  어쌔신: 더 비기닝(디지털),  5,000원",47
2017-12-11,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","13:40,  메리와 마녀의 꽃(디지털),  5,000원",,"17:40,  메리와 마녀의 꽃(디지털),  5,000원",,,52
2017-12-11,02관,"10:30,  어쌔신: 더 비기닝(디지털),  5,000원","12:40,  어쌔신: 더 비기닝(디지털),  5,000원","14:50,  어쌔신: 더 비기닝(디지털),  5,000원","17:00,  어쌔신: 더 비기닝(디지털)","19:10,  어쌔신: 더 비기닝(디지털),  5,000원","21:20,  어쌔신: 더 비기닝(디지털),  5,000원",47
2017-12-12,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","13:40,  메리와 마녀의 꽃(디지털),  5,000원",,"17:40,  메리와 마녀의 꽃(디지털),  5,000원",,,52
2017-12-12,02관,"10:30,  어쌔신: 더 비기닝(디지털),  5,000원","12:40,  어쌔신: 더 비기닝(디지털),  5,000원","14:50,  어쌔신: 더 비기닝(디지털)","17:00,  어쌔신: 더 비기닝(디지털),  5,000원","19:10,  어쌔신: 더 비기닝(디지털),  5,000원","21:20,  어쌔신: 더 비기닝(디지털),  5,000원",47
2017-12-13,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털)","13:40,  메리와 마녀의 꽃(디지털),  5,000원",,"17:40,  메리와 마녀의 꽃(디지털),  5,000원",,,52
2017-12-13,02관,"10:30,  어쌔신: 더 비기닝(디지털),  5,000원","12:40,  어쌔신: 더 비기닝(디지털),  5,000원","14:50,  어쌔신: 더 비기닝(디지털),  5,000원","17:00,  어쌔신: 더 비기닝(디지털),  5,000원","19:10,  어쌔신: 더 비기닝(디지털),  5,000원","21:20,  어쌔신: 더 비기닝(디지털),  5,000원",47
2017-12-14,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","16:05,  강철비(디지털),  5,000원","18:40,  강철비(디지털),  5,000원","21:15,  강철비(디지털),  5,000원",,,52
2017-12-14,02관,"09:40,  스타워즈: 라스트 제다이(디지털),  5,000원","12:25,  스타워즈: 라스트 제다이(디지털),  5,000원","18:20,  스타워즈: 라스트 제다이(디지털),  5,000원","21:05,  스타워즈: 라스트 제다이(디지털),  5,000원",,,47
2017-12-15,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털)","16:05,  강철비(디지털),  5,000원","18:40,  강철비(디지털),  5,000원","21:15,  강철비(디지털),  5,000원",,,52
2017-12-15,02관,"09:40,  스타워즈: 라스트 제다이(디지털)","12:25,  스타워즈: 라스트 제다이(디지털),  5,000원","18:20,  스타워즈: 라스트 제다이(디지털),  5,000원","21:05,  스타워즈: 라스트 제다이(디지털),  5,000원",,,47
2017-12-16,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","16:05,  강철비(디지털),  5,000원","18:40,  강철비(디지털),  5,000원","21:15,  강철비(디지털),  5,000원",,,52
2017-12-16,02관,"09:40,  스타워즈: 라스트 제다이(디지털),  5,000원","12:25,  스타워즈: 라스트 제다이(디지털),  5,000원","18:20,  스타워즈: 라스트 제다이(디지털),  5,000원","21:05,  스타워즈: 라스트 제다이(디지털),  5,000원",,,47
2017-12-17,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","16:05,  강철비(디지털),  5,000원","18:40,  강철비(디지털),  5,000원","21:15,  강철비(디지털),  5,000원",,,52
2017-12-17,02관,"09:40,  스타워즈: 라스트 제다이(디지털),  5,000원","12:25,  스타워즈: 라스트 제다이(디지털),  5,000원","18:20,  스타워즈: 라스트 제다이(디지털),  5,000원","21:05,  스타워즈: 라스트 제다이(디지털),  5,000원",,,47
2017-12-18,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","16:05,  강철비(디지털),  5,000원","18:40,  강철비(디지털),  5,000원","21:15,  강철비(디지털),  5,000원",,,52
2017-12-18,02관,"09:40,  스타워즈: 라스트 제다이(디지털),  5,000원","12:25,  스타워즈: 라스트 제다이(디지털),  5,000원","18:20,  스타워즈: 라스트 제다이(디지털),  5,000원","21:05,  스타워즈: 라스트 제다이(디지털),  5,000원",,,47
2017-12-19,01관,"10:00,  뽀로로 극장판 공룡섬 대모험(디지털)","16:05,  강철비(디지털),  5,000원","18:40,  강철비(디지털),  5,000원","21:15,  강철비(디지털),  5,000원",,,52
2017-12-19,02관,"09:40,  스타워즈: 라스트 제다이(디지털)","12:25,  스타워즈: 라스트 제다이(디지털)","18:20,  스타워즈: 라스트 제다이(디지털),  5,000원","21:05,  스타워즈: 라스트 제다이(디지털),  5,000원",,,47
2017-12-20,01관,"10:30,  스타워즈: 라스트 제다이(디지털),  5,000원","18:40,  강철비(디지털),  5,000원","21:20,  강철비(디지털),  5,000원",,,,52
2017-12-20,02관,"10:20,  신과함께-죄와 벌(디지털),  5,000원","13:00,  신과함께-죄와 벌(디지털),  5,000원","15:40,  신과함께-죄와 벌(디지털),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,47
2017-12-21,01관,"10:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","16:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원",,,,,52
2017-12-21,02관,"10:20,  신과함께-죄와 벌(디지털),  5,000원","13:00,  신과함께-죄와 벌(디지털),  5,000원","15:40,  신과함께-죄와 벌(디지털),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,47
2017-12-22,01관,"10:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙)","16:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원",,,,,52
2017-12-22,02관,"10:20,  신과함께-죄와 벌(디지털),  5,000원","13:00,  신과함께-죄와 벌(디지털),  5,000원","15:40,  신과함께-죄와 벌(디지털),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,47
2017-12-23,01관,"10:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","16:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원",,,,,52
2017-12-23,02관,"10:20,  신과함께-죄와 벌(디지털),  5,000원","13:00,  신과함께-죄와 벌(디지털),  5,000원","15:40,  신과함께-죄와 벌(디지털),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,47
2017-12-24,01관,"10:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","16:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원",,,,,52
2017-12-24,02관,"10:20,  신과함께-죄와 벌(디지털),  5,000원","13:00,  신과함께-죄와 벌(디지털),  5,000원","15:40,  신과함께-죄와 벌(디지털),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,47
2017-12-25,01관,"10:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","16:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원",,,,,52
2017-12-25,02관,"10:20,  신과함께-죄와 벌(디지털),  5,000원","13:00,  신과함께-죄와 벌(디지털),  5,000원","15:40,  신과함께-죄와 벌(디지털),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,47
2017-12-26,01관,"10:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","16:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원",,,,,52
2017-12-26,02관,"10:20,  신과함께-죄와 벌(디지털),  5,000원","13:00,  신과함께-죄와 벌(디지털),  5,000원","15:40,  신과함께-죄와 벌(디지털),  5,000원","18:20,  신과함께-죄와 벌(디지털),  4,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,47
2017-12-27,01관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2017-12-27,02관,"10:00,  몬스터 패밀리(디지털더빙),  5,000원","14:15,  1987(디지털),  5,000원","16:40,  1987(디지털),  5,000원","19:05,  1987(디지털),  5,000원","21:30,  1987(디지털),  5,000원",,47
2017-12-28,01관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙)","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2017-12-28,02관,"10:00,  몬스터 패밀리(디지털더빙)","14:15,  1987(디지털),  5,000원","16:40,  1987(디지털),  5,000원","19:05,  1987(디지털),  5,000원","21:30,  1987(디지털),  5,000원",,47
2017-12-29,01관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2017-12-29,02관,"10:00,  몬스터 패밀리(디지털더빙),  5,000원","14:15,  1987(디지털)","16:40,  1987(디지털),  5,000원","19:05,  1987(디지털),  5,000원","21:30,  1987(디지털),  5,000원",,47
2017-12-30,01관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2017-12-30,02관,"10:00,  몬스터 패밀리(디지털더빙),  5,000원","14:15,  1987(디지털),  5,000원","16:40,  1987(디지털),  5,000원","19:05,  1987(디지털),  5,000원","21:30,  1987(디지털),  5,000원",,47
2017-12-31,01관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2017-12-31,02관,"10:00,  몬스터 패밀리(디지털더빙),  5,000원","14:15,  1987(디지털),  5,000원","16:40,  1987(디지털),  5,000원","19:05,  1987(디지털),  5,000원","21:30,  1987(디지털),  5,000원",,47
2018-01-01,01관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2018-01-01,02관,"10:00,  몬스터 패밀리(디지털더빙),  5,000원","14:15,  1987(디지털),  5,000원","16:40,  1987(디지털),  5,000원","19:05,  1987(디지털),  5,000원","21:30,  1987(디지털),  5,000원",,47
2018-01-02,01관,"10:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  5,000원","18:20,  신과함께-죄와 벌(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2018-01-02,02관,"10:00,  몬스터 패밀리(디지털더빙),  5,000원","14:15,  1987(디지털),  5,000원","16:40,  1987(디지털),  5,000원","19:05,  1987(디지털),  5,000원","21:30,  1987(디지털),  5,000원",,47
2018-01-03,01관,"10:30,  1987(디지털),  5,000원","15:40,  1987(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2018-01-03,02관,"10:00,  페르디난드(디지털),  5,000원","14:30,  쥬만지: 새로운 세계(디지털),  5,000원","16:50,  쥬만지: 새로운 세계(디지털),  5,000원","19:10,  쥬만지: 새로운 세계(디지털),  5,000원",,,47
2018-01-04,01관,"10:30,  1987(디지털),  5,000원","15:40,  1987(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2018-01-04,02관,"10:00,  페르디난드(디지털),  5,000원","14:30,  쥬만지: 새로운 세계(디지털),  5,000원","16:50,  쥬만지: 새로운 세계(디지털),  5,000원","19:10,  쥬만지: 새로운 세계(디지털),  5,000원",,,47
2018-01-05,01관,"10:30,  1987(디지털),  5,000원","15:40,  1987(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2018-01-05,02관,"10:00,  페르디난드(디지털),  5,000원","14:30,  쥬만지: 새로운 세계(디지털),  5,000원","16:50,  쥬만지: 새로운 세계(디지털),  5,000원","19:10,  쥬만지: 새로운 세계(디지털),  5,000원",,,47
2018-01-06,01관,"10:30,  1987(디지털),  5,000원","15:40,  1987(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2018-01-06,02관,"10:00,  페르디난드(디지털),  5,000원","14:30,  쥬만지: 새로운 세계(디지털),  5,000원","16:50,  쥬만지: 새로운 세계(디지털),  5,000원","19:10,  쥬만지: 새로운 세계(디지털),  5,000원",,,47
2018-01-07,01관,"10:30,  1987(디지털),  5,000원","15:40,  1987(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
2018-01-07,02관,"10:00,  페르디난드(디지털),  5,000원","14:30,  쥬만지: 새로운 세계(디지털),  5,000원","16:50,  쥬만지: 새로운 세계(디지털),  5,000원","19:10,  쥬만지: 새로운 세계(디지털),  5,000원",,,47
2018-01-08,01관,"10:30,  1987(디지털),  5,000원","15:40,  1987(디지털),  5,000원","21:00,  신과함께-죄와 벌(디지털),  5,000원",,,,52
