상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,좌석수
2019-08-30,01관,"15:30,  광대들: 풍문조작단(디지털),  7,000원","17:45,  봉오동 전투(디지털),  12,000원","20:30,  47미터 2(디지털),  12,000원",,,,,,97
2019-08-30,02관,"15:45,  커런트 워(디지털),  7,000원","18:10,  유열의 음악앨범(디지털),  12,000원","20:40,  유열의 음악앨범(디지털),  12,000원",,,,,,204
2019-08-30,03관,"15:15,  변신(디지털),  7,000원","18:00,  분노의 질주: 홉스&쇼(디지털),  12,000원","20:50,  분노의 질주: 홉스&쇼(디지털),  12,000원",,,,,,180
2019-08-30,04관,"14:30,  분노의 질주: 홉스&쇼(디지털),  7,000원","17:20,  변신(디지털),  12,000원","19:45,  변신(디지털),  12,000원",,,,,,348
2019-08-30,05관,"15:00,  엑시트(디지털),  7,000원","17:10,  엑시트(디지털),  12,000원","19:20,  엑시트(디지털),  11,000원",,,,,,187
2019-08-31,01관,"10:20,  분노의 질주: 홉스&쇼(디지털),  12,000원","13:10,  동키 킹(디지털),  12,000원","15:10,  분노의 질주: 홉스&쇼(디지털),  12,000원","17:55,  분노의 질주: 홉스&쇼(디지털),  12,000원","20:40,  분노의 질주: 홉스&쇼(디지털),  12,000원","23:25,  분노의 질주: 홉스&쇼(디지털),  12,000원",,,97
2019-08-31,02관,"09:30,  유열의 음악앨범(디지털),  10,000원","12:05,  유열의 음악앨범(디지털),  12,000원","14:50,  유열의 음악앨범(디지털),  12,000원","17:25,  유열의 음악앨범(디지털),  12,000원","19:55,  유열의 음악앨범(디지털),  12,000원","22:30,  유열의 음악앨범(디지털),  12,000원",,,204
2019-08-31,03관,"10:45,  유열의 음악앨범(디지털),  12,000원","13:20,  변신(디지털),  12,000원","15:50,  변신(디지털),  12,000원","18:20,  유열의 음악앨범(디지털),  12,000원","21:00,  유열의 음악앨범(디지털),  12,000원","23:40,  유열의 음악앨범(디지털),  12,000원",,,180
2019-08-31,04관,"09:50,  변신(디지털),  8,000원","12:15,  변신(디지털),  12,000원","14:40,  변신(디지털),  12,000원","17:05,  변신(디지털),  12,000원","19:30,  변신(디지털),  12,000원","22:00,  변신(디지털),  12,000원",,,348
2019-08-31,05관,"10:10,  엑시트(디지털),  12,000원","12:30,  47미터 2(디지털),  12,000원","14:30,  엑시트(디지털),  12,000원","16:45,  엑시트(디지털),  12,000원","19:00,  엑시트(디지털),  12,000원","21:20,  엑시트(디지털),  12,000원","23:45,  변신(디지털),  12,000원",,187
2019-09-01,01관,"10:20,  분노의 질주: 홉스&쇼(디지털),  12,000원","13:10,  동키 킹(디지털),  12,000원","15:10,  분노의 질주: 홉스&쇼(디지털),  12,000원","17:55,  분노의 질주: 홉스&쇼(디지털),  12,000원","20:40,  분노의 질주: 홉스&쇼(디지털),  12,000원","23:25,  분노의 질주: 홉스&쇼(디지털),  12,000원",,,97
2019-09-01,02관,"09:30,  유열의 음악앨범(디지털),  10,000원","12:05,  유열의 음악앨범(디지털),  12,000원","14:50,  유열의 음악앨범(디지털),  12,000원","17:25,  유열의 음악앨범(디지털),  12,000원","19:55,  유열의 음악앨범(디지털),  12,000원","22:30,  유열의 음악앨범(디지털),  12,000원",,,204
2019-09-01,03관,"10:45,  유열의 음악앨범(디지털),  12,000원","13:20,  변신(디지털),  12,000원","15:50,  변신(디지털),  12,000원","18:20,  유열의 음악앨범(디지털),  12,000원","21:00,  유열의 음악앨범(디지털),  12,000원","23:40,  유열의 음악앨범(디지털),  11,500원",,,180
2019-09-01,04관,"09:50,  변신(디지털),  8,000원","12:15,  변신(디지털),  12,000원","14:40,  변신(디지털),  10,000원","17:05,  변신(디지털),  12,000원","19:30,  변신(디지털),  12,000원","22:00,  변신(디지털),  12,000원",,,348
2019-09-01,05관,"10:10,  엑시트(디지털),  12,000원","12:30,  47미터 2(디지털),  12,000원","14:30,  엑시트(디지털),  10,000원","16:45,  엑시트(디지털),  12,000원","19:00,  엑시트(디지털),  12,000원","21:20,  엑시트(디지털),  12,000원","23:45,  변신(디지털),  12,000원",,187
2019-09-02,01관,"10:30,  분노의 질주: 홉스&쇼(디지털),  9,000원","13:20,  동키 킹(디지털),  7,000원","15:15,  분노의 질주: 홉스&쇼(디지털),  10,000원","18:00,  분노의 질주: 홉스&쇼(디지털),  11,000원","20:45,  분노의 질주: 홉스&쇼(디지털),  11,000원","23:30,  변신(디지털),  10,000원",,,97
2019-09-02,02관,"11:00,  유열의 음악앨범(디지털),  10,000원","13:35,  유열의 음악앨범(디지털),  10,000원","16:10,  유열의 음악앨범(디지털),  11,000원","18:45,  유열의 음악앨범(디지털),  11,000원","21:15,  유열의 음악앨범(디지털),  11,000원","23:50,  유열의 음악앨범(디지털),  10,000원",,,204
2019-09-02,03관,"09:50,  유열의 음악앨범(디지털),  8,000원","12:30,  유열의 음악앨범(디지털),  9,000원","15:05,  봉오동 전투(디지털),  10,000원","17:50,  유열의 음악앨범(디지털),  11,000원","20:20,  유열의 음악앨범(디지털),  11,000원","22:50,  유열의 음악앨범(디지털),  10,000원",,,180
2019-09-02,04관,"10:00,  변신(디지털),  7,000원","12:20,  변신(디지털),  9,000원","14:50,  변신(디지털),  10,000원","17:15,  변신(디지털),  11,000원","19:40,  변신(디지털),  11,000원","22:10,  변신(디지털),  10,000원",,,348
2019-09-02,05관,"10:20,  엑시트(디지털),  9,000원","12:40,  47미터 2(디지털),  9,000원","14:40,  엑시트(디지털),  10,000원","16:55,  엑시트(디지털),  11,000원","19:10,  엑시트(디지털),  11,000원","21:25,  엑시트(디지털),  11,000원","23:40,  엑시트(디지털),  9,000원",,187
2019-09-03,01관,"10:30,  분노의 질주: 홉스&쇼(디지털),  9,000원","13:20,  동키 킹(디지털),  10,000원","15:15,  분노의 질주: 홉스&쇼(디지털),  0원","18:00,  분노의 질주: 홉스&쇼(디지털),  11,000원","20:45,  분노의 질주: 홉스&쇼(디지털),  11,000원","23:30,  변신(디지털),  9,000원",,,97
2019-09-03,02관,"11:00,  유열의 음악앨범(디지털),  9,000원","13:35,  유열의 음악앨범(디지털),  10,000원","16:10,  유열의 음악앨범(디지털),  10,000원","18:45,  유열의 음악앨범(디지털),  10,000원","21:15,  유열의 음악앨범(디지털),  11,000원","23:50,  유열의 음악앨범(디지털),  10,000원",,,204
2019-09-03,03관,"09:50,  유열의 음악앨범(디지털),  10,000원","12:30,  유열의 음악앨범(디지털),  10,000원","15:05,  봉오동 전투(디지털),  9,000원","17:50,  유열의 음악앨범(디지털),  11,000원","20:20,  유열의 음악앨범(디지털),  11,000원","22:50,  유열의 음악앨범(디지털),  10,000원",,,180
2019-09-03,04관,"10:00,  변신(디지털),  7,000원","12:20,  변신(디지털),  9,000원","14:50,  변신(디지털),  10,000원","17:15,  변신(디지털),  11,000원","19:40,  변신(디지털),  11,000원","22:10,  변신(디지털),  10,000원",,,348
2019-09-03,05관,"10:20,  엑시트(디지털),  10,000원","12:40,  47미터 2(디지털),  9,000원","14:40,  엑시트(디지털),  10,000원","16:55,  엑시트(디지털),  11,000원","19:10,  엑시트(디지털),  11,000원","21:25,  엑시트(디지털),  11,000원","23:40,  엑시트(디지털),  10,000원",,187
2019-09-04,01관,"10:40,  분노의 질주: 홉스&쇼(디지털),  9,000원","13:25,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  10,000원","15:20,  봉오동 전투(디지털),  10,000원","18:10,  분노의 질주: 홉스&쇼(디지털),  11,000원","20:55,  분노의 질주: 홉스&쇼(디지털),  11,000원","23:40,  분노의 질주: 홉스&쇼(디지털),  10,000원",,,97
2019-09-04,02관,"10:00,  유열의 음악앨범(디지털),  7,000원","12:35,  유열의 음악앨범(디지털),  9,000원","15:10,  유열의 음악앨범(디지털),  10,000원","17:45,  유열의 음악앨범(디지털),  11,000원","20:20,  유열의 음악앨범(디지털),  11,000원","22:50,  유열의 음악앨범(디지털),  10,000원",,,204
2019-09-04,03관,"09:40,  변신(디지털),  7,000원","12:05,  변신(디지털),  9,000원","14:30,  변신(디지털),  10,000원","16:55,  변신(디지털),  11,000원","19:20,  변신(디지털),  11,000원","21:40,  변신(디지털),  11,000원","24:00,  변신(디지털),  10,000원",,180
2019-09-04,04관,"09:30,  그것: 두 번째 이야기(디지털),  10,000원","12:50,  그것: 두 번째 이야기(디지털),  9,000원","16:10,  그것: 두 번째 이야기(디지털),  11,000원","19:30,  그것: 두 번째 이야기(디지털),  11,000원","23:00,  그것: 두 번째 이야기(디지털),  10,000원",,,,348
2019-09-04,05관,"10:20,  엑시트(디지털),  9,000원","12:30,  엑시트(디지털),  10,000원","14:45,  엑시트(디지털),  10,000원","17:00,  엑시트(디지털),  10,000원","19:10,  엑시트(디지털),  11,000원","21:30,  유열의 음악앨범(디지털),  11,000원",,,187
2019-09-05,01관,"10:40,  분노의 질주: 홉스&쇼(디지털),  9,000원","13:25,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  10,000원","15:20,  봉오동 전투(디지털),  10,000원","18:10,  분노의 질주: 홉스&쇼(디지털),  11,000원","20:55,  분노의 질주: 홉스&쇼(디지털),  11,000원","23:40,  분노의 질주: 홉스&쇼(디지털),  10,000원",,,97
2019-09-05,02관,"10:00,  유열의 음악앨범(디지털),  9,000원","12:35,  유열의 음악앨범(디지털),  9,000원","15:10,  유열의 음악앨범(디지털),  10,000원","17:45,  유열의 음악앨범(디지털),  11,000원","20:20,  유열의 음악앨범(디지털),  11,000원","22:50,  유열의 음악앨범(디지털),  10,000원",,,204
2019-09-05,03관,"09:50,  변신(디지털),  7,000원","12:10,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  9,000원","14:30,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  10,000원","16:50,  변신(디지털),  11,000원","19:20,  변신(디지털),  10,000원","21:40,  변신(디지털),  11,000원","24:00,  변신(디지털),  10,000원",,180
2019-09-05,04관,"09:30,  그것: 두 번째 이야기(디지털),  7,000원","12:50,  그것: 두 번째 이야기(디지털),  9,000원","16:10,  그것: 두 번째 이야기(디지털),  11,000원","19:30,  그것: 두 번째 이야기(디지털),  11,000원","23:00,  그것: 두 번째 이야기(디지털),  10,000원",,,,348
2019-09-05,05관,"10:20,  엑시트(디지털),  9,000원","12:30,  엑시트(디지털),  9,000원","14:45,  엑시트(디지털),  10,000원","17:00,  엑시트(디지털),  8,000원","19:10,  엑시트(디지털),  11,000원","21:30,  유열의 음악앨범(디지털),  11,000원",,,187
2019-09-06,01관,"10:40,  분노의 질주: 홉스&쇼(디지털),  12,000원","13:25,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","15:20,  봉오동 전투(디지털),  12,000원","18:20,  변신(디지털),  12,000원","20:50,  분노의 질주: 홉스&쇼(디지털),  12,000원","23:40,  분노의 질주: 홉스&쇼(디지털),  12,000원",,,97
2019-09-06,02관,"09:50,  유열의 음악앨범(디지털),  8,000원","12:20,  유열의 음악앨범(디지털),  12,000원","15:00,  유열의 음악앨범(디지털),  12,000원","17:35,  유열의 음악앨범(디지털),  12,000원","20:10,  유열의 음악앨범(디지털),  12,000원","22:40,  유열의 음악앨범(디지털),  12,000원",,,204
2019-09-06,03관,"09:30,  변신(디지털),  8,000원","11:50,  변신(디지털),  12,000원","14:25,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  7,500원","16:10,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","18:30,  봉오동 전투(디지털),  9,000원","21:20,  변신(디지털),  12,000원","23:50,  변신(디지털),  12,000원",,180
2019-09-06,04관,"09:40,  그것: 두 번째 이야기(디지털),  8,000원","13:00,  그것: 두 번째 이야기(디지털),  11,000원","16:20,  그것: 두 번째 이야기(디지털),  12,000원","19:40,  그것: 두 번째 이야기(디지털),  12,000원","23:00,  그것: 두 번째 이야기(디지털),  12,000원",,,,348
2019-09-06,05관,"10:10,  엑시트(디지털),  12,000원","12:30,  엑시트(디지털),  12,000원","14:45,  엑시트(디지털),  12,000원","17:00,  엑시트(디지털),  11,500원","19:20,  엑시트(디지털),  12,000원","21:30,  유열의 음악앨범(디지털),  12,000원","24:00,  유열의 음악앨범(디지털),  12,000원",,187
2019-09-07,01관,"10:55,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","12:40,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","14:30,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","16:30,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","18:20,  분노의 질주: 홉스&쇼(디지털),  12,000원","21:05,  분노의 질주: 홉스&쇼(디지털),  12,000원","23:50,  분노의 질주: 홉스&쇼(디지털),  12,000원",,97
2019-09-07,02관,"09:40,  유열의 음악앨범(디지털),  8,000원","12:20,  유열의 음악앨범(디지털),  11,000원","15:00,  유열의 음악앨범(디지털),  12,000원","17:35,  유열의 음악앨범(디지털),  12,000원","20:10,  유열의 음악앨범(디지털),  12,000원","22:45,  유열의 음악앨범(디지털),  12,000원",,,204
2019-09-07,03관,"09:00,  변신(디지털),  8,000원","11:40,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","13:50,  변신(디지털),  12,000원","16:20,  변신(디지털),  12,000원","18:50,  변신(디지털),  12,000원","21:20,  변신(디지털),  12,000원","23:40,  변신(디지털),  11,000원",,180
2019-09-07,04관,"10:00,  그것: 두 번째 이야기(디지털),  8,000원","13:20,  그것: 두 번째 이야기(디지털),  12,000원","16:40,  그것: 두 번째 이야기(디지털),  12,000원","20:00,  그것: 두 번째 이야기(디지털),  12,000원","23:20,  그것: 두 번째 이야기(디지털),  12,000원",,,,348
2019-09-07,05관,"09:30,  엑시트(디지털),  8,000원","11:50,  봉오동 전투(디지털),  12,000원","14:40,  엑시트(디지털),  12,000원","17:00,  엑시트(디지털),  10,500원","19:10,  엑시트(디지털),  12,000원","21:30,  유열의 음악앨범(디지털),  12,000원","24:00,  유열의 음악앨범(디지털),  11,000원",,187
2019-09-08,01관,"10:55,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  11,000원","12:40,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  11,000원","14:30,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","16:30,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","18:20,  분노의 질주: 홉스&쇼(디지털),  12,000원","21:05,  분노의 질주: 홉스&쇼(디지털),  12,000원","23:50,  분노의 질주: 홉스&쇼(디지털),  12,000원",,97
2019-09-08,02관,"09:40,  유열의 음악앨범(디지털),  8,000원","12:20,  유열의 음악앨범(디지털),  12,000원","15:00,  유열의 음악앨범(디지털),  12,000원","17:35,  유열의 음악앨범(디지털),  12,000원","20:10,  유열의 음악앨범(디지털),  12,000원","22:45,  유열의 음악앨범(디지털),  12,000원",,,204
2019-09-08,03관,"09:00,  변신(디지털),  8,000원","11:30,  변신(디지털),  12,000원","13:50,  변신(디지털),  12,000원","16:20,  변신(디지털),  12,000원","18:50,  변신(디지털),  12,000원","21:20,  변신(디지털),  12,000원","23:40,  변신(디지털),  12,000원",,180
2019-09-08,04관,"11:40,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  12,000원","13:20,  그것: 두 번째 이야기(디지털),  12,000원","16:40,  그것: 두 번째 이야기(디지털),  12,000원","20:00,  그것: 두 번째 이야기(디지털),  12,000원","23:20,  그것: 두 번째 이야기(디지털),  12,000원",,,,348
2019-09-08,05관,"09:30,  엑시트(디지털),  8,000원","11:50,  봉오동 전투(디지털),  12,000원","14:40,  엑시트(디지털),  12,000원","17:00,  엑시트(디지털),  12,000원","19:10,  엑시트(디지털),  12,000원","21:30,  유열의 음악앨범(디지털),  12,000원","24:00,  유열의 음악앨범(디지털),  12,000원",,187
2019-09-09,01관,"10:40,  분노의 질주: 홉스&쇼(디지털),  9,000원","13:30,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  10,000원","15:20,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  10,000원","17:20,  극장판 헬로카봇 : 달나라를 구해줘!(디지털),  11,000원","19:10,  봉오동 전투(디지털),  11,000원","22:10,  분노의 질주: 홉스&쇼(디지털),  10,000원",,,97
