상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,좌석수
2018-02-27,06관,"10:50,  패딩턴 2(디지털더빙),  6,000원","13:00,  위대한 쇼맨(디지털),  9,000원","15:10,  블랙 팬서(디지털),  9,000원","17:50,  블랙 팬서(디지털),  9,000원","20:30,  블랙 팬서(디지털),  9,000원","23:10,  블랙 팬서(디지털),  8,000원",,,,,,,,,117
2018-02-27,07관,"09:50,  지구: 놀라운 하루(디지털),  6,000원","11:50,  반딧불이 딘딘(디지털더빙),  8,000원","13:40,  패딩턴 2(디지털더빙),  9,000원","15:50,  지구: 놀라운 하루(디지털),  9,000원","17:50,  패딩턴 2(디지털),  8,000원","20:00,  50가지 그림자: 해방(디지털),  9,000원","22:10,  신과함께-죄와 벌(디지털),  9,000원",,,,,,,,97
2018-02-28,01관,"09:30,  리틀 포레스트(디지털),  6,000원","11:40,  리틀 포레스트(디지털),  8,000원","13:50,  리틀 포레스트(디지털),  7,000원","16:00,  리틀 포레스트(디지털),  9,000원","18:10,  리틀 포레스트(디지털),  5,000원","20:20,  리틀 포레스트(디지털),  5,000원","22:30,  리틀 포레스트(디지털),  9,000원","24:40,  리틀 포레스트(디지털),  8,000원",,,,,,,107
2018-02-28,02관,"10:20,  블랙 팬서(디지털),  6,000원","13:00,  블랙 팬서(디지털),  9,000원","15:40,  블랙 팬서(디지털),  9,000원","18:20,  블랙 팬서(디지털),  5,000원","21:00,  블랙 팬서(디지털),  5,000원","23:40,  블랙 팬서(디지털),  8,000원",,,,,,,,,302
2018-02-28,03관,"10:40,  리틀 포레스트(디지털),  6,000원","12:50,  리틀 포레스트(디지털),  8,000원","15:00,  리틀 포레스트(디지털),  9,000원","17:10,  리틀 포레스트(디지털),  5,000원","19:20,  리틀 포레스트(디지털),  5,000원","21:30,  리틀 포레스트(디지털),  9,000원","23:40,  리틀 포레스트(디지털),  8,000원",,,,,,,,186
2018-02-28,04관,"09:50,  나미야 잡화점의 기적(디지털),  6,000원","12:25,  나미야 잡화점의 기적(디지털),  8,000원","15:00,  나미야 잡화점의 기적(디지털),  9,000원","17:35,  패딩턴 2(디지털더빙),  5,000원","19:45,  나미야 잡화점의 기적(디지털),  5,000원","22:20,  50가지 그림자: 해방(디지털),  9,000원","24:30,  나미야 잡화점의 기적(디지털),  8,000원",,,,,,,,87
2018-02-28,05관,"09:00,  궁합(디지털),  6,000원","11:15,  궁합(디지털),  8,000원","13:30,  프렌즈: 몬스터섬의비밀 (디지털더빙),  9,000원","15:25,  조선명탐정: 흡혈괴마의 비밀(디지털),  9,000원","17:50,  궁합(디지털),  5,000원","20:05,  궁합(디지털),  5,000원","22:20,  궁합(디지털),  9,000원","24:35,  레드 스패로(디지털),  8,000원",,,,,,,105
2018-02-28,06관,"10:10,  궁합(디지털),  6,000원","12:25,  궁합(디지털),  8,000원","14:40,  궁합(디지털),  9,000원","17:00,  펭이와 친구들의 남극대모험(디지털더빙),  5,000원","18:45,  궁합(디지털),  5,000원","21:00,  궁합(디지털),  5,000원","23:15,  궁합(디지털),  8,000원",,,,,,,,117
2018-02-28,07관,"10:15,  패딩턴 2(디지털더빙),  6,000원","12:25,  50가지 그림자: 해방(디지털)","14:35,  레드 스패로(디지털),  9,000원","17:20,  블랙 팬서(디지털),  5,000원","20:00,  블랙 팬서(디지털),  5,000원","22:40,  레드 스패로(디지털),  9,000원",,,,,,,,,97
2018-03-01,01관,"08:50,  리틀 포레스트(디지털),  7,000원","11:00,  리틀 포레스트(디지털),  7,000원","13:10,  리틀 포레스트(디지털),  11,000원","15:20,  리틀 포레스트(디지털),  11,000원","17:30,  리틀 포레스트(디지털),  11,000원","19:40,  리틀 포레스트(디지털),  11,000원","21:50,  리틀 포레스트(디지털),  11,000원","24:00,  50가지 그림자: 해방(디지털),  9,000원",,,,,,,107
2018-03-01,02관,"10:00,  블랙 팬서(디지털),  7,000원","12:40,  블랙 팬서(디지털),  10,000원","15:20,  블랙 팬서(디지털),  11,000원","18:00,  블랙 팬서(디지털),  11,000원","20:40,  블랙 팬서(디지털),  11,000원","23:20,  블랙 팬서(디지털),  9,000원",,,,,,,,,302
2018-03-01,03관,"09:40,  리틀 포레스트(디지털),  7,000원","11:50,  리틀 포레스트(디지털),  10,000원","14:00,  리틀 포레스트(디지털),  11,000원","16:10,  리틀 포레스트(디지털),  11,000원","18:20,  리틀 포레스트(디지털),  11,000원","20:30,  리틀 포레스트(디지털),  11,000원","22:40,  리틀 포레스트(디지털),  11,000원",,,,,,,,186
2018-03-01,04관,"08:50,  50가지 그림자: 해방(디지털),  7,000원","11:00,  패딩턴 2(디지털더빙),  7,000원","13:10,  프렌즈: 몬스터섬의비밀 (디지털더빙),  11,000원","15:05,  나미야 잡화점의 기적(디지털),  11,000원","17:40,  나미야 잡화점의 기적(디지털),  11,000원","20:15,  나미야 잡화점의 기적(디지털),  11,000원","22:50,  나미야 잡화점의 기적(디지털),  11,000원",,,,,,,,87
2018-03-01,05관,"10:20,  궁합(디지털),  7,000원","12:35,  궁합(디지털),  10,000원","14:50,  궁합(디지털),  11,000원","17:10,  궁합(디지털),  11,000원","19:35,  궁합(디지털),  11,000원","21:50,  궁합(디지털),  11,000원","24:05,  블랙 팬서(디지털),  9,000원",,,,,,,,105
2018-03-01,06관,"09:00,  궁합(디지털),  7,000원","11:15,  궁합(디지털),  10,000원","13:30,  블랙 팬서(디지털),  11,000원","16:10,  궁합(디지털),  11,000원","18:25,  궁합(디지털),  11,000원","20:40,  궁합(디지털),  11,000원","23:00,  궁합(디지털),  9,000원",,,,,,,,117
2018-03-01,07관,"09:20,  나미야 잡화점의 기적(디지털),  7,000원","11:55,  블랙 팬서(디지털),  7,500원","14:35,  펭이와 친구들의 남극대모험(디지털더빙),  11,000원","16:10,  패딩턴 2(디지털더빙),  11,000원","18:30,  레드 스패로(디지털),  11,000원","21:25,  레드 스패로(디지털),  11,000원","24:20,  레드 스패로(디지털),  9,000원",,,,,,,,97
2018-03-02,01관,"08:50,  리틀 포레스트(디지털),  7,000원","11:00,  리틀 포레스트(디지털),  7,000원","13:10,  리틀 포레스트(디지털),  9,000원","15:20,  리틀 포레스트(디지털),  11,000원","17:30,  리틀 포레스트(디지털),  11,000원","19:40,  리틀 포레스트(디지털),  11,000원","21:50,  리틀 포레스트(디지털),  11,000원","24:00,  50가지 그림자: 해방(디지털),  9,000원",,,,,,,107
2018-03-02,02관,"10:20,  블랙 팬서(디지털),  7,000원","13:00,  블랙 팬서(디지털),  11,000원","15:40,  블랙 팬서(디지털),  11,000원","18:20,  블랙 팬서(디지털),  11,000원","21:00,  블랙 팬서(디지털),  11,000원","23:40,  블랙 팬서(디지털),  9,000원",,,,,,,,,302
2018-03-02,03관,"09:55,  리틀 포레스트(디지털),  7,000원","12:05,  리틀 포레스트(디지털),  10,000원","14:15,  리틀 포레스트(디지털),  11,000원","16:25,  리틀 포레스트(디지털),  11,000원","18:35,  리틀 포레스트(디지털),  11,000원","20:45,  리틀 포레스트(디지털),  11,000원","23:00,  리틀 포레스트(디지털),  9,000원",,,,,,,,186
2018-03-02,04관,"11:00,  패딩턴 2(디지털더빙),  7,000원","13:10,  펭이와 친구들의 남극대모험(디지털더빙),  11,000원","14:55,  프렌즈: 몬스터섬의비밀 (디지털더빙),  11,000원","16:50,  블랙 팬서(디지털),  11,000원","19:30,  블랙 팬서(디지털),  11,000원","22:10,  블랙 팬서(디지털),  11,000원","24:50,  궁합(디지털),  9,000원",,,,,,,,87
2018-03-02,05관,"10:30,  궁합(디지털),  7,000원","12:45,  궁합(디지털),  10,000원","15:00,  궁합(디지털),  11,000원","17:15,  궁합(디지털),  11,000원","19:30,  궁합(디지털),  11,000원","21:45,  궁합(디지털),  11,000원","24:00,  궁합(디지털)",,,,,,,,105
2018-03-02,06관,"09:15,  궁합(디지털),  7,000원","11:30,  궁합(디지털),  10,000원","13:45,  블랙 팬서(디지털),  11,000원","16:25,  궁합(디지털),  11,000원","18:40,  궁합(디지털),  11,000원","20:55,  궁합(디지털),  11,000원","23:10,  궁합(디지털),  9,000원",,,,,,,,117
2018-03-02,07관,"10:20,  나미야 잡화점의 기적(디지털),  7,000원","13:00,  레드 스패로(디지털),  11,000원","15:50,  패딩턴 2(디지털더빙),  11,000원","18:05,  나미야 잡화점의 기적(디지털),  11,000원","20:45,  나미야 잡화점의 기적(디지털),  6,000원","23:25,  레드 스패로(디지털),  9,000원",,,,,,,,,97
2018-03-03,01관,"10:20,  궁합(디지털),  7,000원","12:35,  리틀 포레스트(디지털),  10,000원","14:45,  궁합(디지털),  11,000원","17:00,  궁합(디지털),  11,000원","19:15,  궁합(디지털),  11,000원","21:30,  궁합(디지털),  11,000원","23:45,  궁합(디지털),  9,000원",,,,,,,,107
2018-03-03,02관,"10:00,  블랙 팬서(디지털),  7,000원","12:40,  블랙 팬서(디지털),  10,000원","15:20,  블랙 팬서(디지털),  11,000원","18:00,  블랙 팬서(디지털),  11,000원","20:40,  블랙 팬서(디지털),  11,000원","23:20,  블랙 팬서(디지털),  9,000원",,,,,,,,,302
2018-03-03,03관,"08:50,  리틀 포레스트(디지털),  7,000원","11:00,  리틀 포레스트(디지털),  7,000원","13:10,  리틀 포레스트(디지털),  11,000원","15:20,  리틀 포레스트(디지털),  11,000원","17:30,  리틀 포레스트(디지털),  11,000원","19:40,  리틀 포레스트(디지털),  11,000원","21:50,  리틀 포레스트(디지털),  11,000원","24:00,  리틀 포레스트(디지털),  9,000원",,,,,,,186
2018-03-03,04관,"08:45,  50가지 그림자: 해방(디지털)","10:55,  프렌즈: 몬스터섬의비밀 (디지털더빙),  7,000원","12:50,  나미야 잡화점의 기적(디지털),  8,000원","15:35,  궁합(디지털),  11,000원","17:50,  나미야 잡화점의 기적(디지털),  11,000원","20:25,  레드 스패로(디지털),  11,000원","23:10,  레드 스패로(디지털),  9,000원",,,,,,,,87
2018-03-03,05관,"09:50,  리틀 포레스트(디지털),  7,000원","12:05,  패딩턴 2(디지털더빙),  8,000원","14:20,  리틀 포레스트(디지털),  11,000원","16:35,  리틀 포레스트(디지털),  11,000원","18:50,  리틀 포레스트(디지털),  11,000원","21:05,  리틀 포레스트(디지털),  11,000원","23:20,  리틀 포레스트(디지털),  9,000원",,,,,,,,105
2018-03-03,06관,"09:30,  궁합(디지털),  7,000원","11:45,  궁합(디지털),  10,000원","14:00,  궁합(디지털),  11,000원","16:15,  궁합(디지털),  11,000원","18:30,  궁합(디지털),  11,000원","20:45,  궁합(디지털),  11,000원","23:00,  궁합(디지털),  9,000원",,,,,,,,117
2018-03-03,07관,"10:20,  패딩턴 2(디지털더빙),  7,000원","12:35,  펭이와 친구들의 남극대모험(디지털더빙),  10,000원","14:25,  프렌즈: 몬스터섬의비밀 (디지털더빙),  11,000원","16:25,  블랙 팬서(디지털),  11,000원","19:10,  블랙 팬서(디지털),  11,000원","21:55,  블랙 팬서(디지털),  11,000원","24:40,  나미야 잡화점의 기적(디지털),  7,000원",,,,,,,,97
2018-03-04,01관,"10:30,  궁합(디지털),  7,000원","12:45,  궁합(디지털),  10,000원","15:00,  궁합(디지털),  11,000원","17:15,  궁합(디지털),  11,000원","19:30,  궁합(디지털),  11,000원","21:45,  궁합(디지털),  11,000원","24:00,  나미야 잡화점의 기적(디지털)",,,,,,,,107
2018-03-04,02관,"10:00,  블랙 팬서(디지털),  7,000원","12:40,  블랙 팬서(디지털),  10,000원","15:20,  블랙 팬서(디지털),  11,000원","18:00,  블랙 팬서(디지털),  11,000원","20:40,  블랙 팬서(디지털),  11,000원","23:20,  블랙 팬서(디지털)",,,,,,,,,302
2018-03-04,03관,"08:50,  리틀 포레스트(디지털),  7,000원","11:00,  리틀 포레스트(디지털),  7,000원","13:10,  리틀 포레스트(디지털),  11,000원","15:20,  리틀 포레스트(디지털),  11,000원","17:30,  리틀 포레스트(디지털),  11,000원","19:40,  리틀 포레스트(디지털),  11,000원","21:50,  리틀 포레스트(디지털),  11,000원","24:00,  리틀 포레스트(디지털),  6,000원",,,,,,,186
2018-03-04,04관,"08:45,  50가지 그림자: 해방(디지털),  7,000원","10:55,  프렌즈: 몬스터섬의비밀 (디지털더빙),  7,000원","12:50,  나미야 잡화점의 기적(디지털),  10,000원","15:35,  궁합(디지털),  11,000원","17:50,  나미야 잡화점의 기적(디지털),  11,000원","20:25,  레드 스패로(디지털),  11,000원","23:10,  레드 스패로(디지털),  6,500원",,,,,,,,87
2018-03-04,05관,"09:50,  리틀 포레스트(디지털),  7,000원","12:05,  패딩턴 2(디지털더빙),  10,000원","14:20,  리틀 포레스트(디지털),  11,000원","16:35,  리틀 포레스트(디지털),  11,000원","18:50,  리틀 포레스트(디지털),  11,000원","21:05,  리틀 포레스트(디지털),  11,000원","23:20,  리틀 포레스트(디지털),  9,000원",,,,,,,,105
2018-03-04,06관,"09:30,  궁합(디지털),  7,000원","11:45,  궁합(디지털),  9,000원","14:00,  궁합(디지털),  11,000원","16:15,  궁합(디지털),  11,000원","18:30,  궁합(디지털),  11,000원","20:45,  궁합(디지털),  11,000원","23:00,  궁합(디지털),  9,000원",,,,,,,,117
2018-03-04,07관,"10:20,  패딩턴 2(디지털더빙),  7,000원","12:35,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","14:25,  프렌즈: 몬스터섬의비밀 (디지털더빙),  11,000원","16:20,  블랙 팬서(디지털),  11,000원","19:10,  블랙 팬서(디지털),  11,000원","22:00,  블랙 팬서(디지털),  11,000원",,,,,,,,,97
2018-03-05,01관,"08:50,  리틀 포레스트(디지털),  6,000원","10:55,  리틀 포레스트(디지털),  6,000원","13:05,  리틀 포레스트(디지털),  9,000원","15:15,  리틀 포레스트(디지털),  9,000원","17:25,  리틀 포레스트(디지털),  9,000원","19:35,  리틀 포레스트(디지털),  7,000원","21:45,  리틀 포레스트(디지털),  9,000원","23:55,  50가지 그림자: 해방(디지털),  8,000원",,,,,,,107
2018-03-05,02관,"10:40,  궁합(디지털),  6,000원","13:00,  궁합(디지털),  9,000원","15:20,  궁합(디지털),  9,000원","17:35,  궁합(디지털),  6,500원","19:50,  궁합(디지털),  9,000원","22:05,  궁합(디지털),  9,000원",,,,,,,,,302
2018-03-05,03관,"09:45,  리틀 포레스트(디지털),  6,000원","11:55,  리틀 포레스트(디지털),  7,000원","14:05,  리틀 포레스트(디지털),  9,000원","16:15,  리틀 포레스트(디지털),  9,000원","18:25,  리틀 포레스트(디지털),  9,000원","20:35,  리틀 포레스트(디지털),  9,000원","22:45,  리틀 포레스트(디지털),  9,000원",,,,,,,,186
2018-03-05,04관,"09:05,  프렌즈: 몬스터섬의비밀 (디지털더빙)","11:00,  패딩턴 2(디지털더빙),  6,000원","13:10,  프렌즈: 몬스터섬의비밀 (디지털더빙)","15:05,  패딩턴 2(디지털더빙)","17:15,  나미야 잡화점의 기적(디지털),  6,500원","19:50,  블랙 팬서(디지털),  9,000원","22:30,  나미야 잡화점의 기적(디지털)",,,,,,,,87
2018-03-05,05관,"09:50,  궁합(디지털),  6,000원","12:10,  궁합(디지털),  6,000원","14:25,  궁합(디지털),  9,000원","16:40,  궁합(디지털),  9,000원","18:55,  궁합(디지털),  9,000원","21:10,  궁합(디지털),  9,000원","23:25,  궁합(디지털),  8,000원",,,,,,,,105
2018-03-05,06관,"10:00,  블랙 팬서(디지털),  6,000원","12:40,  블랙 팬서(디지털),  6,500원","15:20,  블랙 팬서(디지털),  9,000원","18:00,  블랙 팬서(디지털),  9,000원","20:40,  블랙 팬서(디지털),  9,000원","23:20,  블랙 팬서(디지털),  8,000원",,,,,,,,,117
2018-03-05,07관,"09:20,  나미야 잡화점의 기적(디지털)","11:55,  50가지 그림자: 해방(디지털),  8,000원","14:15,  펭이와 친구들의 남극대모험(디지털더빙),  9,000원","16:10,  패딩턴 2(디지털더빙)","18:30,  레드 스패로(디지털),  9,000원","21:25,  레드 스패로(디지털),  9,000원","24:10,  나미야 잡화점의 기적(디지털),  8,000원",,,,,,,,97
2018-03-06,01관,"08:50,  리틀 포레스트(디지털),  6,000원","10:55,  리틀 포레스트(디지털),  6,000원","13:05,  리틀 포레스트(디지털),  9,000원","15:15,  리틀 포레스트(디지털),  9,000원","17:25,  리틀 포레스트(디지털),  9,000원","19:35,  리틀 포레스트(디지털),  9,000원","21:45,  리틀 포레스트(디지털),  9,000원","23:55,  50가지 그림자: 해방(디지털),  8,000원",,,,,,,107
2018-03-06,02관,"10:40,  궁합(디지털),  6,000원","13:00,  궁합(디지털),  9,000원","15:20,  궁합(디지털),  9,000원","17:35,  궁합(디지털),  9,000원","19:50,  궁합(디지털),  9,000원","22:05,  궁합(디지털),  9,000원",,,,,,,,,302
2018-03-06,03관,"09:45,  리틀 포레스트(디지털),  6,000원","11:55,  리틀 포레스트(디지털),  8,000원","14:05,  리틀 포레스트(디지털),  9,000원","16:15,  리틀 포레스트(디지털),  6,500원","18:25,  리틀 포레스트(디지털),  9,000원","20:35,  리틀 포레스트(디지털),  9,000원","22:45,  리틀 포레스트(디지털),  9,000원",,,,,,,,186
2018-03-06,04관,"09:05,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","11:00,  패딩턴 2(디지털더빙),  6,000원","13:10,  프렌즈: 몬스터섬의비밀 (디지털더빙),  9,000원","15:05,  패딩턴 2(디지털더빙)","17:15,  나미야 잡화점의 기적(디지털),  9,000원","19:50,  블랙 팬서(디지털),  9,000원","22:30,  나미야 잡화점의 기적(디지털),  6,000원",,,,,,,,87
2018-03-06,05관,"09:50,  궁합(디지털),  6,000원","12:10,  궁합(디지털)","14:25,  궁합(디지털),  9,000원","16:40,  궁합(디지털),  9,000원","18:55,  궁합(디지털),  9,000원","21:10,  궁합(디지털),  9,000원","23:25,  궁합(디지털),  8,000원",,,,,,,,105
2018-03-06,06관,"10:00,  블랙 팬서(디지털),  6,000원","12:40,  블랙 팬서(디지털),  6,500원","15:20,  블랙 팬서(디지털)","18:00,  블랙 팬서(디지털),  9,000원","20:40,  블랙 팬서(디지털),  9,000원","23:20,  블랙 팬서(디지털),  8,000원",,,,,,,,,117
2018-03-06,07관,"09:20,  나미야 잡화점의 기적(디지털)","11:55,  50가지 그림자: 해방(디지털),  8,000원","14:15,  펭이와 친구들의 남극대모험(디지털더빙)","16:10,  패딩턴 2(디지털더빙)","18:30,  레드 스패로(디지털),  9,000원","21:25,  레드 스패로(디지털),  9,000원","24:15,  나미야 잡화점의 기적(디지털)",,,,,,,,97
2018-03-07,01관,"09:20,  리틀 포레스트(디지털),  6,000원","11:30,  프렌즈: 몬스터섬의비밀 (디지털더빙),  8,000원","13:30,  리틀 포레스트(디지털)","15:40,  리틀 포레스트(디지털),  9,000원","17:55,  리틀 포레스트(디지털),  9,000원","20:10,  리틀 포레스트(디지털),  9,000원","22:20,  리틀 포레스트(디지털),  8,000원","24:30,  블랙 팬서(디지털),  8,000원",,,,,,,107
2018-03-07,02관,"10:30,  사라진 밤(디지털),  6,000원","12:35,  사라진 밤(디지털),  8,000원","14:40,  사라진 밤(디지털),  9,000원","16:45,  레드 스패로(디지털),  5,000원","19:30,  사라진 밤(디지털),  9,000원","21:35,  사라진 밤(디지털),  9,000원","23:40,  사라진 밤(디지털),  8,000원",,,,,,,,302
2018-03-07,03관,"09:40,  궁합(디지털),  6,000원","11:55,  50가지 그림자: 해방(디지털),  8,000원","14:05,  궁합(디지털),  9,000원","16:20,  궁합(디지털),  8,000원","18:35,  나미야 잡화점의 기적(디지털),  9,000원","21:10,  궁합(디지털),  9,000원","23:25,  궁합(디지털),  8,000원",,,,,,,,186
2018-03-07,04관,"10:50,  궁합(디지털),  6,000원","13:05,  궁합(디지털),  9,000원","15:20,  궁합(디지털),  9,000원","17:35,  궁합(디지털),  9,000원","19:50,  궁합(디지털),  9,000원","22:05,  궁합(디지털),  9,000원","24:20,  궁합(디지털),  7,000원",,,,,,,,87
2018-03-07,05관,"10:30,  블랙 팬서(디지털),  6,000원","13:10,  펭이와 친구들의 남극대모험(디지털더빙)","15:00,  온리 더 브레이브(디지털),  9,000원","17:45,  온리 더 브레이브(디지털)","20:30,  사라진 밤(디지털),  9,000원","22:35,  사라진 밤(디지털),  9,000원",,,,,,,,,105
2018-03-07,06관,"08:50,  나미야 잡화점의 기적(디지털),  6,000원","11:25,  레드 스패로(디지털),  8,000원","14:10,  블랙 팬서(디지털),  9,000원","16:50,  블랙 팬서(디지털),  9,000원","19:30,  블랙 팬서(디지털),  9,000원","22:10,  블랙 팬서(디지털),  8,000원",,,,,,,,,117
2018-03-07,07관,"10:30,  리틀 포레스트(디지털),  6,000원","12:40,  리틀 포레스트(디지털),  8,000원","14:50,  리틀 포레스트(디지털),  9,000원","17:00,  리틀 포레스트(디지털),  7,000원","19:10,  리틀 포레스트(디지털),  9,000원","21:20,  리틀 포레스트(디지털),  9,000원","23:30,  리틀 포레스트(디지털),  8,000원",,,,,,,,97
2018-03-08,01관,"09:20,  리틀 포레스트(디지털),  6,000원","11:30,  리틀 포레스트(디지털),  8,000원","13:40,  리틀 포레스트(디지털),  9,000원","15:50,  리틀 포레스트(디지털),  7,000원","18:00,  리틀 포레스트(디지털),  9,000원","20:10,  리틀 포레스트(디지털),  9,000원","22:20,  리틀 포레스트(디지털),  9,000원","24:30,  온리 더 브레이브(디지털)",,,,,,,107
2018-03-08,02관,"09:45,  툼레이더(디지털),  6,000원","12:10,  툼레이더(디지털),  8,000원","14:35,  툼레이더(디지털),  9,000원","17:00,  툼레이더(디지털),  9,000원","19:25,  툼레이더(디지털),  9,000원","21:50,  툼레이더(디지털),  9,000원","24:15,  툼레이더(디지털)",,,,,,,,302
2018-03-08,03관,"10:00,  사라진 밤(디지털),  6,000원","12:05,  사라진 밤(디지털),  8,000원","14:10,  사라진 밤(디지털),  9,000원","16:15,  사라진 밤(디지털),  9,000원","18:20,  사라진 밤(디지털),  9,000원","20:25,  사라진 밤(디지털),  9,000원","22:30,  사라진 밤(디지털),  9,000원","24:35,  사라진 밤(디지털),  8,000원",,,,,,,186
2018-03-08,04관,"09:55,  아이, 토냐(디지털),  6,000원","12:20,  온리 더 브레이브(디지털),  8,000원","15:00,  블랙 팬서(디지털),  9,000원","17:45,  블랙 팬서(디지털),  8,000원","20:30,  블랙 팬서(디지털),  9,000원","23:15,  아이, 토냐(디지털),  8,000원",,,,,,,,,87
2018-03-08,05관,"10:20,  궁합(디지털),  6,000원","12:30,  궁합(디지털),  8,000원","14:40,  궁합(디지털),  9,000원","16:50,  궁합(디지털),  9,000원","19:00,  궁합(디지털),  8,000원","21:10,  궁합(디지털),  9,000원","23:20,  궁합(디지털),  8,000원",,,,,,,,105
2018-03-08,06관,"08:50,  사라진 밤(디지털),  6,000원","10:55,  툼레이더(디지털),  6,000원","13:20,  툼레이더(디지털),  9,000원","15:45,  툼레이더(디지털),  9,000원","18:10,  툼레이더(디지털),  9,000원","20:35,  툼레이더(디지털),  9,000원","23:00,  툼레이더(디지털),  8,000원",,,,,,,,117
2018-03-08,07관,"10:35,  나라타주(디지털),  6,000원","13:20,  레드 스패로(디지털),  9,000원","16:05,  나라타주(디지털),  8,000원","19:00,  나라타주(디지털),  9,000원","21:45,  나라타주(디지털),  9,000원","24:30,  리틀 포레스트(디지털),  8,000원",,,,,,,,,97
2018-03-09,01관,"09:20,  리틀 포레스트(디지털),  7,000원","11:30,  리틀 포레스트(디지털),  8,000원","13:40,  리틀 포레스트(디지털),  11,000원","15:50,  리틀 포레스트(디지털),  11,000원","18:00,  리틀 포레스트(디지털),  11,000원","20:10,  리틀 포레스트(디지털),  11,000원","22:20,  리틀 포레스트(디지털),  11,000원","24:30,  온리 더 브레이브(디지털)",,,,,,,107
2018-03-09,02관,"09:45,  툼레이더(디지털),  7,000원","12:10,  툼레이더(디지털),  10,000원","14:35,  툼레이더(디지털),  8,500원","17:00,  툼레이더(디지털),  11,000원","19:25,  툼레이더(디지털),  11,000원","21:50,  툼레이더(디지털),  11,000원","24:15,  툼레이더(디지털),  9,000원",,,,,,,,302
2018-03-09,03관,"10:00,  사라진 밤(디지털),  7,000원","12:05,  사라진 밤(디지털),  10,000원","14:10,  사라진 밤(디지털),  11,000원","16:15,  사라진 밤(디지털),  11,000원","18:20,  사라진 밤(디지털),  11,000원","20:25,  사라진 밤(디지털),  11,000원","22:30,  사라진 밤(디지털),  11,000원","24:35,  사라진 밤(디지털),  9,000원",,,,,,,186
2018-03-09,04관,"09:55,  아이, 토냐(디지털),  7,000원","12:20,  온리 더 브레이브(디지털)","15:00,  블랙 팬서(디지털),  11,000원","17:45,  블랙 팬서(디지털),  11,000원","20:30,  블랙 팬서(디지털),  11,000원","23:15,  아이, 토냐(디지털),  9,000원",,,,,,,,,87
2018-03-09,05관,"10:20,  궁합(디지털),  7,000원","12:30,  궁합(디지털)","14:40,  궁합(디지털),  11,000원","16:50,  궁합(디지털)","19:00,  궁합(디지털),  11,000원","21:10,  궁합(디지털),  11,000원","23:20,  궁합(디지털),  9,000원",,,,,,,,105
2018-03-09,06관,"08:50,  사라진 밤(디지털),  7,000원","10:55,  툼레이더(디지털),  7,000원","13:20,  툼레이더(디지털),  11,000원","15:45,  툼레이더(디지털),  11,000원","18:10,  툼레이더(디지털),  11,000원","20:35,  툼레이더(디지털),  11,000원","23:00,  툼레이더(디지털),  9,000원",,,,,,,,117
2018-03-09,07관,"10:35,  나라타주(디지털),  7,000원","13:20,  레드 스패로(디지털),  11,000원","16:05,  나라타주(디지털),  5,000원","19:00,  나라타주(디지털),  9,000원","21:45,  나라타주(디지털),  11,000원","24:30,  리틀 포레스트(디지털),  9,000원",,,,,,,,,97
2018-03-10,01관,"09:20,  리틀 포레스트(디지털),  7,000원","13:40,  리틀 포레스트(디지털),  9,000원","18:00,  리틀 포레스트(디지털),  11,000원","11:30,  리틀 포레스트(디지털),  10,000원","15:50,  리틀 포레스트(디지털),  11,000원","20:10,  리틀 포레스트(디지털),  11,000원","22:20,  리틀 포레스트(디지털),  11,000원","24:30,  리틀 포레스트(디지털),  9,000원",,,,,,,107
2018-03-10,02관,"09:45,  툼레이더(디지털),  7,000원","12:10,  툼레이더(디지털),  10,000원","14:35,  툼레이더(디지털),  11,000원","17:00,  툼레이더(디지털),  11,000원","19:25,  툼레이더(디지털),  11,000원","21:50,  툼레이더(디지털),  11,000원","24:15,  툼레이더(디지털),  9,000원",,,,,,,,302
2018-03-10,03관,"10:00,  사라진 밤(디지털),  7,000원","12:05,  사라진 밤(디지털),  10,000원","14:10,  사라진 밤(디지털),  11,000원","16:15,  사라진 밤(디지털),  11,000원","18:20,  사라진 밤(디지털),  11,000원","20:25,  사라진 밤(디지털),  11,000원","22:30,  사라진 밤(디지털),  11,000원","24:35,  아이, 토냐(디지털)",,,,,,,186
2018-03-10,04관,"09:50,  블랙 팬서(디지털),  7,000원","12:35,  온리 더 브레이브(디지털),  10,000원","15:15,  사라진 밤(디지털),  11,000원","17:20,  사라진 밤(디지털),  11,000원","19:25,  사라진 밤(디지털),  11,000원","21:30,  사라진 밤(디지털),  11,000원","23:35,  사라진 밤(디지털),  9,000원",,,,,,,,87
2018-03-10,05관,"10:20,  궁합(디지털),  7,000원","14:40,  궁합(디지털),  11,000원","19:00,  궁합(디지털),  11,000원","12:30,  리틀 포레스트(디지털),  10,000원","16:50,  궁합(디지털),  11,000원","21:10,  궁합(디지털),  5,000원","23:20,  리틀 포레스트(디지털),  9,000원",,,,,,,,105
2018-03-10,06관,"08:50,  사라진 밤(디지털),  7,000원","10:55,  툼레이더(디지털),  6,000원","13:20,  툼레이더(디지털),  9,000원","15:45,  툼레이더(디지털),  11,000원","18:10,  툼레이더(디지털),  11,000원","20:35,  툼레이더(디지털),  11,000원","23:00,  툼레이더(디지털),  9,000원",,,,,,,,117
