상영일자,상영관,1회,2회,3회,4회,5회,6회,좌석수
2016-06-04,02관,"13:10,  피아니스트(디지털),  8,000원",,"17:40,  피아니스트(디지털),  8,000원",,,,136
2016-06-04,03관,"13:30,  미나미 양장점의 비밀(디지털),  8,000원","16:00,  미스터 홈즈(디지털),  8,000원","18:00,  45년 후(디지털),  8,000원","19:50,  미스터 홈즈(디지털),  8,000원",,,98
2016-06-04,04관,"14:00,  달에 부는 바람(디지털),  8,000원","17:10,  양치기들(디지털),  8,000원","18:50,  드롭박스(디지털),  8,000원","20:30,  양치기들(디지털),  8,000원",,,150
2016-06-05,01관,"14:30,  산이 울다(디지털),  8,000원","17:00,  몽 루아(디지털),  8,000원","19:30,  산이 울다(디지털),  8,000원",,,,112
2016-06-05,02관,"13:10,  피아니스트(디지털),  8,000원",,"17:40,  피아니스트(디지털)",,,,136
2016-06-05,03관,"14:00,  미나미 양장점의 비밀(디지털),  8,000원","16:00,  미스터 홈즈(디지털),  8,000원","18:00,  45년 후(디지털)","19:50,  미스터 홈즈(디지털)",,,98
2016-06-05,04관,"13:20,  드롭박스(디지털)","15:00,  양치기들(디지털),  5,600원","16:40,  달에 부는 바람(디지털),  8,000원","18:40,  드롭박스(디지털),  8,000원","20:20,  양치기들(디지털),  8,000원",,150
2016-06-07,01관,"13:30,  파리의 한국남자(디지털)","15:30,  파리의 한국남자(디지털),  6,000원","17:30,  파리의 한국남자(디지털)","19:30,  파리의 한국남자(디지털)",,,112
2016-06-07,02관,,"15:10,  피아니스트(디지털),  6,000원",,"19:40,  피아니스트(디지털),  6,000원",,,136
2016-06-07,03관,"14:00,  45년 후(디지털),  6,000원","16:00,  미스터 홈즈(디지털)","18:00,  미나미 양장점의 비밀(디지털),  6,000원","20:00,  미스터 홈즈(디지털)",,,98
2016-06-07,04관,"13:20,  드롭박스(디지털),  6,000원","15:00,  양치기들(디지털),  6,000원","16:40,  달에 부는 바람(디지털),  6,000원","18:40,  드롭박스(디지털),  6,000원","20:20,  양치기들(디지털)",,150
2016-06-08,01관,"13:30,  파리의 한국남자(디지털),  5,000원","15:30,  파리의 한국남자(디지털)","17:30,  파리의 한국남자(디지털)","19:30,  파리의 한국남자(디지털)",,,112
2016-06-08,02관,,"15:10,  피아니스트(디지털),  5,000원",,"19:40,  피아니스트(디지털),  5,000원",,,136
2016-06-08,03관,"14:00,  45년 후(디지털),  5,000원","16:00,  미스터 홈즈(디지털),  5,000원","18:00,  미나미 양장점의 비밀(디지털),  5,000원","20:00,  미스터 홈즈(디지털),  5,000원",,,98
2016-06-08,04관,"13:20,  드롭박스(디지털)","15:00,  양치기들(디지털),  5,000원","16:40,  달에 부는 바람(디지털),  5,000원","18:40,  드롭박스(디지털)","20:20,  양치기들(디지털)",,150
2016-06-09,01관,"13:30,  파리의 한국남자(디지털)","15:30,  파리의 한국남자(디지털)","17:30,  파리의 한국남자(디지털),  6,000원","19:30,  파리의 한국남자(디지털),  6,000원",,,112
2016-06-09,02관,"13:10,  피아니스트(디지털),  6,000원",,"17:40,  피아니스트(디지털),  6,000원",,,,136
2016-06-09,03관,"14:10,  미나미 양장점의 비밀(디지털),  6,000원","16:10,  행복까지 30일(디지털),  6,000원","18:00,  미스터 홈즈(디지털),  6,000원","20:00,  행복까지 30일(디지털),  6,000원","11:00,  인공지능 남자친구(디지털),  5,000원",,98
2016-06-09,04관,"14:00,  달에 부는 바람(디지털),  6,000원","16:00,  양치기들(디지털),  6,000원","18:40,  시선 사이(디지털)","20:30,  양치기들(디지털)",,,150
2016-06-10,01관,"13:30,  파리의 한국남자(디지털)","15:30,  파리의 한국남자(디지털)","17:30,  파리의 한국남자(디지털)","19:30,  파리의 한국남자(디지털),  8,000원",,,112
2016-06-10,02관,"13:10,  피아니스트(디지털),  8,000원",,"17:40,  피아니스트(디지털),  8,000원",,,,136
2016-06-10,03관,"14:10,  미나미 양장점의 비밀(디지털)","16:10,  행복까지 30일(디지털),  8,000원","18:00,  미스터 홈즈(디지털)","20:00,  행복까지 30일(디지털),  8,000원",,,98
2016-06-10,04관,"14:00,  달에 부는 바람(디지털)","16:00,  양치기들(디지털),  8,000원","18:40,  시선 사이(디지털)","20:30,  양치기들(디지털),  8,000원",,,150
2016-06-11,01관,"15:00,  몽 루아(디지털),  8,000원","17:30,  산이 울다(디지털),  8,000원","19:40,  몽 루아(디지털),  8,000원",,,,112
2016-06-11,02관,"13:10,  피아니스트(디지털),  8,000원",,"17:40,  피아니스트(디지털)",,,,136
2016-06-11,03관,"14:00,  판타지, 마술적 순간(디지털),  5,000원","15:30,  사돈의 팔촌(디지털),  5,000원","18:40,  시린 성장의 노래(디지털),  5,000원",,,,98
2016-06-11,04관,"14:00,  달에 부는 바람(디지털),  8,000원","16:00,  양치기들(디지털)","18:40,  시선 사이(디지털),  8,000원","20:30,  양치기들(디지털)",,,150
2016-06-12,01관,"15:00,  몽 루아(디지털),  8,000원","17:30,  산이 울다(디지털),  8,000원","19:40,  몽 루아(디지털)",,,,112
2016-06-12,02관,"13:10,  피아니스트(디지털),  8,000원",,"17:40,  피아니스트(디지털),  8,000원",,,,136
2016-06-12,03관,"14:10,  미나미 양장점의 비밀(디지털),  8,000원","16:10,  행복까지 30일(디지털),  8,000원","18:00,  미스터 홈즈(디지털),  8,000원","20:00,  행복까지 30일(디지털),  8,000원",,,98
2016-06-12,04관,"14:00,  달에 부는 바람(디지털),  8,000원","16:00,  양치기들(디지털),  8,000원","18:40,  시선 사이(디지털),  8,000원","20:30,  양치기들(디지털)",,,150
2016-06-14,01관,"15:00,  몽 루아(디지털),  6,000원","17:30,  산이 울다(디지털),  6,000원","19:40,  몽 루아(디지털),  6,000원",,,,112
2016-06-14,02관,"13:10,  피아니스트(디지털),  5,000원",,"17:40,  피아니스트(디지털),  6,000원",,,,136
2016-06-14,03관,"14:10,  미나미 양장점의 비밀(디지털),  6,000원","16:10,  행복까지 30일(디지털),  6,000원","18:00,  미스터 홈즈(디지털)","20:00,  행복까지 30일(디지털),  6,000원","11:00,  애마부인 2016(디지털),  5,000원",,98
2016-06-14,04관,"14:00,  달에 부는 바람(디지털),  6,000원","16:00,  양치기들(디지털),  6,000원","18:40,  시선 사이(디지털),  6,000원","20:30,  양치기들(디지털),  6,000원",,,150
2016-06-15,01관,"15:00,  몽 루아(디지털),  5,000원","17:30,  산이 울다(디지털),  5,000원","19:40,  몽 루아(디지털),  5,000원",,,,112
2016-06-15,02관,"13:10,  피아니스트(디지털),  5,000원",,"17:40,  피아니스트(디지털),  5,000원",,,,136
2016-06-15,03관,"14:10,  미나미 양장점의 비밀(디지털),  5,000원","16:10,  행복까지 30일(디지털),  5,000원","18:00,  미스터 홈즈(디지털),  5,000원","20:00,  행복까지 30일(디지털),  5,000원",,,98
2016-06-15,04관,"14:00,  달에 부는 바람(디지털),  5,000원","16:00,  양치기들(디지털)","18:40,  시선 사이(디지털),  5,000원","20:30,  양치기들(디지털),  5,000원",,,150
2016-06-16,01관,"13:30,  일어서는 인간(디지털),  6,000원","15:20,  엘 꼰도르 빠사(디지털)","17:10,  레나(디지털)","19:20,  소녀와 여자(디지털),  6,000원",,,112
2016-06-16,02관,"13:50,  프랑코포니아(디지털),  6,000원","15:40,  산이 울다(디지털),  6,000원","17:50,  프랑코포니아(디지털)","19:40,  피아니스트(디지털),  6,000원",,,136
2016-06-16,03관,"14:10,  행복까지 30일(디지털),  6,000원","16:00,  미나미 양장점의 비밀(디지털),  6,000원","18:00,  행복까지 30일(디지털),  6,000원","19:50,  백엔의 사랑(디지털),  6,000원","11:00,  여자전쟁: 비열한 거래(디지털),  5,000원",,98
2016-06-16,04관,"14:40,  시선 사이(디지털),  6,000원","16:30,  우리들(디지털),  6,000원","18:20,  시선 사이(디지털)","20:10,  우리들(디지털),  6,000원",,,150
2016-06-17,01관,"13:30,  일어서는 인간(디지털),  8,000원","15:20,  엘 꼰도르 빠사(디지털)","17:10,  레나(디지털)","19:20,  소녀와 여자(디지털),  8,000원",,,112
2016-06-17,02관,"13:50,  프랑코포니아(디지털),  8,000원","15:40,  산이 울다(디지털),  8,000원","17:50,  프랑코포니아(디지털),  8,000원","19:40,  피아니스트(디지털),  8,000원",,,136
2016-06-17,03관,"14:10,  행복까지 30일(디지털),  8,000원","16:00,  미나미 양장점의 비밀(디지털)","18:00,  행복까지 30일(디지털),  8,000원","19:50,  백엔의 사랑(디지털),  8,000원",,,98
2016-06-17,04관,"14:40,  시선 사이(디지털)","16:30,  우리들(디지털),  8,000원","18:20,  시선 사이(디지털)","20:10,  우리들(디지털),  8,000원",,,150
2016-06-18,01관,"13:30,  일어서는 인간(디지털)","15:20,  엘 꼰도르 빠사(디지털),  5,000원","17:10,  레나(디지털),  8,000원","19:20,  소녀와 여자(디지털)",,,112
2016-06-18,02관,"13:50,  프랑코포니아(디지털),  8,000원","15:40,  산이 울다(디지털),  8,000원","17:50,  프랑코포니아(디지털)","19:40,  피아니스트(디지털),  8,000원",,,136
2016-06-18,03관,"20:10,  우리들(디지털),  8,000원",,,,,,98
2016-06-18,04관,"14:10,  행복까지 30일(디지털),  8,000원","16:00,  미나미 양장점의 비밀(디지털),  8,000원","18:00,  행복까지 30일(디지털),  8,000원","19:50,  백엔의 사랑(디지털),  8,000원",,,150
2016-06-19,01관,"13:30,  일어서는 인간(디지털)","15:20,  엘 꼰도르 빠사(디지털),  8,000원","17:10,  레나(디지털),  8,000원","19:20,  소녀와 여자(디지털),  8,000원",,,112
2016-06-19,02관,"13:50,  프랑코포니아(디지털),  8,000원","15:40,  산이 울다(디지털),  8,000원","17:50,  프랑코포니아(디지털),  8,000원","19:40,  피아니스트(디지털),  8,000원",,,136
2016-06-19,03관,"14:10,  행복까지 30일(디지털),  8,000원","16:00,  미나미 양장점의 비밀(디지털),  8,000원","18:00,  행복까지 30일(디지털),  8,000원","19:50,  백엔의 사랑(디지털),  8,000원",,,98
2016-06-19,04관,"14:40,  시선 사이(디지털),  8,000원","16:30,  우리들(디지털),  8,000원","18:20,  시선 사이(디지털),  8,000원","20:10,  우리들(디지털),  8,000원",,,150
2016-06-21,01관,"13:30,  일어서는 인간(디지털)","15:20,  엘 꼰도르 빠사(디지털),  6,000원","17:10,  레나(디지털)","19:20,  소녀와 여자(디지털)",,,112
2016-06-21,02관,"13:50,  프랑코포니아(디지털),  6,000원","15:40,  산이 울다(디지털),  6,000원","17:50,  프랑코포니아(디지털),  6,000원","19:40,  피아니스트(디지털),  6,000원",,,136
2016-06-21,03관,"14:10,  행복까지 30일(디지털),  6,000원","16:00,  미나미 양장점의 비밀(디지털)","18:00,  행복까지 30일(디지털),  6,000원","19:50,  백엔의 사랑(디지털),  6,000원",,,98
2016-06-21,04관,"14:40,  시선 사이(디지털),  6,000원","16:30,  우리들(디지털),  6,000원","18:20,  시선 사이(디지털),  6,000원","20:10,  우리들(디지털),  6,000원",,,150
2016-06-22,01관,"13:30,  일어서는 인간(디지털)","15:20,  엘 꼰도르 빠사(디지털)","17:10,  레나(디지털)","19:20,  소녀와 여자(디지털),  5,000원",,,112
2016-06-22,02관,"13:50,  프랑코포니아(디지털),  5,000원","15:40,  산이 울다(디지털),  5,000원","17:50,  프랑코포니아(디지털),  5,000원","19:40,  피아니스트(디지털),  5,000원",,,136
2016-06-22,03관,"14:10,  행복까지 30일(디지털),  5,000원","16:00,  미나미 양장점의 비밀(디지털),  5,000원","18:00,  행복까지 30일(디지털),  5,000원","19:50,  백엔의 사랑(디지털),  5,000원",,,98
2016-06-22,04관,"14:40,  시선 사이(디지털),  5,000원","16:30,  우리들(디지털),  5,000원","18:20,  시선 사이(디지털),  5,000원","20:10,  우리들(디지털),  5,000원",,,150
2016-06-23,01관,"14:00,  엘 꼰도르 빠사(디지털)","15:50,  레나(디지털)","18:00,  일어서는 인간(디지털)","20:00,  소녀와 여자(디지털),  6,000원",,,112
2016-06-23,02관,"13:40,  베로니카의 이중생활(디지털),  6,000원","15:40,  피아니스트(디지털),  6,000원","18:10,  베로니카의 이중생활(디지털),  6,000원","20:20,  프랑코포니아(디지털),  6,000원",,,136
2016-06-23,03관,"13:20,  백엔의 사랑(디지털),  6,000원","15:30,  불의 전차(디지털),  6,000원","17:50,  행복까지 30일(디지털),  6,000원","19:40,  불의 전차(디지털),  6,000원","11:00,  젊은엄마 : 디 오리지널(디지털),  5,000원",,98
2016-06-23,04관,"14:40,  우리들(디지털),  6,000원","16:30,  삼례(디지털),  6,000원","18:20,  우리들(디지털),  6,000원","20:10,  삼례(디지털),  6,000원",,,150
2016-06-24,01관,"14:00,  엘 꼰도르 빠사(디지털)","15:50,  레나(디지털)","18:00,  일어서는 인간(디지털)","20:00,  소녀와 여자(디지털)",,,112
2016-06-24,02관,"13:40,  베로니카의 이중생활(디지털),  8,000원","15:40,  피아니스트(디지털),  8,000원","18:10,  베로니카의 이중생활(디지털),  8,000원","20:20,  프랑코포니아(디지털),  5,600원",,,136
2016-06-24,03관,"13:20,  백엔의 사랑(디지털),  8,000원","15:30,  불의 전차(디지털),  8,000원","17:50,  행복까지 30일(디지털)","19:40,  불의 전차(디지털),  8,000원",,,98
2016-06-24,04관,"14:40,  우리들(디지털),  8,000원","16:30,  삼례(디지털),  8,000원","18:20,  우리들(디지털),  8,000원","20:10,  삼례(디지털),  5,600원",,,150
2016-06-25,01관,"14:00,  엘 꼰도르 빠사(디지털)","15:50,  레나(디지털)","18:00,  일어서는 인간(디지털)","20:00,  소녀와 여자(디지털),  7,000원",,,112
2016-06-25,02관,"14:00,  베로니카의 이중생활(디지털),  8,000원","17:30,  피아니스트(디지털),  8,000원","20:20,  프랑코포니아(디지털),  8,000원",,,,136
2016-06-25,03관,"13:20,  백엔의 사랑(디지털),  8,000원","15:30,  불의 전차(디지털),  8,000원","17:50,  행복까지 30일(디지털),  8,000원","19:40,  불의 전차(디지털),  8,000원",,,98
2016-06-25,04관,"14:40,  우리들(디지털),  8,000원","16:30,  삼례(디지털),  8,000원","18:20,  우리들(디지털),  8,000원","20:10,  삼례(디지털),  8,000원",,,150
2016-06-26,01관,"14:00,  엘 꼰도르 빠사(디지털)","15:50,  레나(디지털),  8,000원","18:00,  일어서는 인간(디지털)","20:00,  소녀와 여자(디지털),  8,000원",,,112
2016-06-26,02관,"13:40,  베로니카의 이중생활(디지털),  5,600원","15:40,  피아니스트(디지털),  8,000원","18:10,  베로니카의 이중생활(디지털),  8,000원","20:20,  프랑코포니아(디지털),  8,000원",,,136
2016-06-26,03관,"13:20,  백엔의 사랑(디지털),  8,000원","15:30,  불의 전차(디지털),  8,000원","17:50,  행복까지 30일(디지털),  8,000원","19:40,  불의 전차(디지털),  8,000원",,,98
2016-06-26,04관,"14:40,  우리들(디지털),  8,000원","16:30,  삼례(디지털),  8,000원","18:20,  우리들(디지털),  8,000원","20:10,  삼례(디지털)",,,150
2016-06-28,01관,"14:00,  엘 꼰도르 빠사(디지털),  6,000원","15:50,  레나(디지털),  6,000원","18:00,  일어서는 인간(디지털)","20:00,  소녀와 여자(디지털),  4,200원",,,112
2016-06-28,02관,"13:40,  베로니카의 이중생활(디지털),  6,000원","15:40,  피아니스트(디지털),  6,000원","18:10,  베로니카의 이중생활(디지털),  6,000원","20:20,  프랑코포니아(디지털),  6,000원",,,136
2016-06-28,03관,"13:20,  백엔의 사랑(디지털),  6,000원","15:30,  불의 전차(디지털),  6,000원","17:50,  행복까지 30일(디지털),  6,000원","19:40,  불의 전차(디지털),  6,000원",,,98
2016-06-28,04관,"14:40,  우리들(디지털),  6,000원","16:30,  삼례(디지털),  6,000원","18:20,  우리들(디지털),  6,000원","20:10,  삼례(디지털)",,,150
2016-06-29,01관,"14:00,  엘 꼰도르 빠사(디지털)","15:50,  레나(디지털),  5,000원","18:00,  일어서는 인간(디지털)","20:00,  소녀와 여자(디지털),  5,000원",,,112
2016-06-29,02관,"13:40,  베로니카의 이중생활(디지털),  5,000원","15:40,  피아니스트(디지털),  5,000원","18:10,  베로니카의 이중생활(디지털),  5,000원","20:20,  프랑코포니아(디지털),  5,000원",,,136
2016-06-29,03관,"13:20,  백엔의 사랑(디지털),  5,000원","15:30,  불의 전차(디지털),  5,000원","17:50,  행복까지 30일(디지털),  5,000원","19:40,  불의 전차(디지털),  5,000원",,,98
2016-06-29,04관,"14:40,  우리들(디지털),  5,000원","16:30,  삼례(디지털),  5,000원","18:20,  우리들(디지털),  5,000원","20:10,  삼례(디지털),  5,000원",,,150
2016-06-30,01관,"13:20,  레나(디지털),  6,000원","15:40,  일어서는 인간(디지털)","17:40,  엘 꼰도르 빠사(디지털)","19:30,  소녀와 여자(디지털),  6,000원",,,112
2016-06-30,02관,"13:40,  프랑코포니아(디지털),  6,000원","15:30,  베로니카의 이중생활(디지털),  6,000원","17:30,  피아니스트(디지털),  6,000원","20:00,  500일의 썸머(디지털),  6,000원",,,136
2016-06-30,03관,"13:30,  불의 전차(디지털),  6,000원","15:50,  백엔의 사랑(디지털),  6,000원","18:00,  헝그리 하트(디지털),  6,000원","20:10,  행복까지 30일(디지털),  6,000원",,,98
2016-06-30,04관,"14:10,  삼례(디지털),  6,000원","16:00,  경계(디지털),  6,000원","17:50,  우리 연애의 이력(디지털),  6,000원","19:50,  우리들(디지털),  6,000원",,,150
2016-07-01,01관,"13:20,  레나(디지털),  8,000원","15:40,  일어서는 인간(디지털)","17:40,  엘 꼰도르 빠사(디지털),  8,000원","19:30,  소녀와 여자(디지털)",,,112
2016-07-01,02관,"13:40,  프랑코포니아(디지털)","15:30,  베로니카의 이중생활(디지털),  8,000원","17:30,  피아니스트(디지털),  8,000원","20:00,  500일의 썸머(디지털),  8,000원",,,136
2016-07-01,03관,"13:30,  불의 전차(디지털),  8,000원","15:50,  백엔의 사랑(디지털),  8,000원","18:00,  헝그리 하트(디지털),  8,000원","20:10,  행복까지 30일(디지털),  8,000원",,,98
2016-07-01,04관,"14:10,  삼례(디지털),  5,600원","16:00,  경계(디지털)","17:50,  우리 연애의 이력(디지털),  8,000원","19:50,  우리들(디지털),  8,000원",,,150
2016-07-02,01관,"13:20,  레나(디지털)","15:40,  일어서는 인간(디지털)","17:40,  엘 꼰도르 빠사(디지털)","19:30,  소녀와 여자(디지털),  8,000원",,,112
2016-07-02,02관,"13:40,  프랑코포니아(디지털),  8,000원","15:30,  베로니카의 이중생활(디지털),  8,000원","17:30,  피아니스트(디지털),  8,000원","20:00,  500일의 썸머(디지털),  8,000원",,,136
2016-07-02,03관,"13:30,  불의 전차(디지털),  8,000원","15:50,  백엔의 사랑(디지털),  8,000원","18:00,  헝그리 하트(디지털),  8,000원","20:10,  행복까지 30일(디지털),  8,000원",,,98
2016-07-02,04관,"14:10,  삼례(디지털)","16:00,  경계(디지털)","17:50,  우리 연애의 이력(디지털),  8,000원","19:50,  우리들(디지털),  8,000원",,,150
2016-07-03,01관,"13:20,  레나(디지털),  8,000원","15:40,  일어서는 인간(디지털)","17:40,  엘 꼰도르 빠사(디지털),  5,000원","19:30,  소녀와 여자(디지털),  8,000원",,,112
2016-07-03,02관,"13:40,  프랑코포니아(디지털),  8,000원","15:30,  베로니카의 이중생활(디지털),  8,000원","17:30,  피아니스트(디지털),  8,000원","20:00,  500일의 썸머(디지털),  8,000원",,,136
2016-07-03,03관,"13:30,  불의 전차(디지털),  8,000원","15:50,  백엔의 사랑(디지털),  8,000원","18:00,  헝그리 하트(디지털),  8,000원","20:10,  행복까지 30일(디지털),  8,000원",,,98
2016-07-03,04관,"14:10,  삼례(디지털),  8,000원","16:00,  경계(디지털),  8,000원","17:50,  우리 연애의 이력(디지털),  8,000원","19:50,  우리들(디지털),  8,000원",,,150
2016-07-05,01관,"13:40,  프랑코포니아(디지털),  6,000원","15:30,  베로니카의 이중생활(디지털),  6,000원","17:30,  피아니스트(디지털),  6,000원","20:00,  500일의 썸머(디지털),  6,000원",,,112
2016-07-05,02관,"13:20,  소녀와 여자(디지털),  6,000원","15:20,  레나(디지털)","17:40,  소녀와 여자(디지털)","19:40,  레나(디지털)",,,136
2016-07-05,03관,"13:30,  불의 전차(디지털),  6,000원","15:50,  백엔의 사랑(디지털),  6,000원","18:00,  헝그리 하트(디지털)","20:10,  행복까지 30일(디지털),  6,000원",,,98
2016-07-05,04관,"14:10,  삼례(디지털)","16:00,  경계(디지털),  6,000원","17:50,  우리 연애의 이력(디지털),  6,000원","19:50,  우리들(디지털),  6,000원",,,150
2016-07-06,01관,"14:00,  베로니카의 이중생활(디지털),  5,000원","17:30,  피아니스트(디지털),  5,000원","20:00,  500일의 썸머(디지털),  5,000원",,,,112
2016-07-06,02관,"13:20,  소녀와 여자(디지털),  5,000원","15:20,  레나(디지털)","17:40,  소녀와 여자(디지털)","19:40,  레나(디지털),  5,000원",,,136
2016-07-06,03관,"13:30,  불의 전차(디지털),  5,000원","15:50,  백엔의 사랑(디지털),  5,000원","18:00,  헝그리 하트(디지털),  5,000원","20:10,  행복까지 30일(디지털),  5,000원",,,98
2016-07-06,04관,"14:10,  삼례(디지털),  5,000원","16:00,  경계(디지털)","17:50,  우리 연애의 이력(디지털)","19:50,  우리들(디지털),  5,000원",,,150
2016-07-07,01관,"14:00,  500일의 썸머(디지털),  6,000원","16:00,  행복까지 30일(디지털),  5,000원","18:00,  벤허(디지털),  6,000원",,,,112
2016-07-07,02관,"13:50,  환상의 빛(디지털),  6,000원","16:00,  행복까지 30일(디지털),  5,000원","18:10,  행복까지 30일(디지털),  6,000원","20:00,  환상의 빛(디지털),  6,000원",,,136
2016-07-07,03관,"13:30,  로렐(디지털),  6,000원","15:30,  헝그리 하트(디지털)","17:40,  로렐(디지털),  6,000원","19:40,  불의 전차(디지털),  6,000원",,,98
2016-07-07,04관,"14:30,  우리 연애의 이력(디지털),  6,000원","16:30,  우리들(디지털),  6,000원","18:20,  경계(디지털),  6,000원","20:10,  우리들(디지털),  6,000원",,,150
2016-07-08,01관,"14:00,  500일의 썸머(디지털),  8,000원","15:50,  환상의 빛(디지털),  8,000원","18:01,  벤허(디지털),  8,000원",,,,112
2016-07-08,02관,"13:50,  레나(디지털)","16:00,  소녀와 여자(디지털)","17:50,  레나(디지털)","20:00,  소녀와 여자(디지털)",,,136
2016-07-08,03관,"13:30,  로렐(디지털),  8,000원","15:30,  헝그리 하트(디지털),  8,000원","17:40,  로렐(디지털),  8,000원","19:40,  불의 전차(디지털),  8,000원","11:00,  주말부부(디지털),  5,000원",,98
2016-07-08,04관,"14:30,  우리 연애의 이력(디지털)","16:30,  우리들(디지털),  5,600원","18:20,  경계(디지털),  8,000원","20:10,  우리들(디지털),  8,000원",,,150
2016-07-09,01관,"13:40,  500일의 썸머(디지털),  8,000원","15:50,  환상의 빛(디지털),  8,000원","18:01,  벤허(디지털),  5,600원",,,,112
2016-07-09,02관,"13:50,  레나(디지털)","16:00,  소녀와 여자(디지털),  8,000원","17:50,  레나(디지털),  8,000원","20:00,  소녀와 여자(디지털),  8,000원",,,136
2016-07-09,03관,"14:00,  로렐(디지털),  8,000원","17:30,  헝그리 하트(디지털),  8,000원","19:40,  불의 전차(디지털),  8,000원",,,,98
2016-07-09,04관,"14:30,  우리 연애의 이력(디지털),  8,000원","16:30,  우리들(디지털),  8,000원","18:20,  경계(디지털)","20:10,  우리들(디지털),  8,000원",,,150
2016-07-10,01관,"13:40,  500일의 썸머(디지털),  8,000원","15:50,  환상의 빛(디지털),  8,000원","18:01,  벤허(디지털),  8,000원",,,,112
2016-07-10,02관,"13:50,  레나(디지털)","16:00,  소녀와 여자(디지털)","17:50,  레나(디지털)","20:00,  소녀와 여자(디지털)",,,136
2016-07-10,03관,"14:00,  로렐(디지털),  8,000원","17:30,  헝그리 하트(디지털),  8,000원","19:40,  불의 전차(디지털),  8,000원",,,,98
2016-07-10,04관,"14:30,  우리 연애의 이력(디지털),  8,000원","16:30,  우리들(디지털),  8,000원","18:20,  경계(디지털),  8,000원","20:10,  우리들(디지털),  8,000원",,,150
2016-07-12,01관,"14:00,  500일의 썸머(디지털),  6,000원","15:50,  환상의 빛(디지털),  6,000원","18:01,  벤허(디지털),  6,000원",,,,112
2016-07-12,02관,"13:50,  레나(디지털)","16:00,  소녀와 여자(디지털),  6,000원","17:50,  레나(디지털)","20:00,  소녀와 여자(디지털)",,,136
2016-07-12,03관,"19:40,  불의 전차(디지털),  6,000원",,,,,,98
2016-07-12,04관,"14:30,  우리 연애의 이력(디지털),  6,000원","16:30,  우리들(디지털),  6,000원","18:20,  경계(디지털)","20:10,  우리들(디지털),  6,000원",,,150
2016-07-13,01관,"13:40,  500일의 썸머(디지털),  5,000원","15:50,  환상의 빛(디지털),  5,000원","18:01,  벤허(디지털),  5,000원",,,,112
2016-07-13,02관,"13:50,  레나(디지털),  5,000원","16:00,  소녀와 여자(디지털),  5,000원","17:50,  레나(디지털)","20:00,  소녀와 여자(디지털)",,,136
2016-07-13,03관,"14:00,  로렐(디지털),  5,000원","17:30,  헝그리 하트(디지털),  5,000원","19:40,  불의 전차(디지털),  5,000원",,,,98
2016-07-13,04관,"14:30,  우리 연애의 이력(디지털),  5,000원","16:30,  우리들(디지털),  5,000원","18:20,  경계(디지털),  5,000원","20:10,  우리들(디지털),  5,000원",,,150
2016-07-14,01관,"13:21,  벤허(디지털),  6,000원","17:40,  500일의 썸머(디지털),  6,000원","19:40,  환상의 빛(디지털),  6,000원",,,,112
2016-07-14,02관,"13:30,  레나(디지털),  6,000원","15:40,  소녀와 여자(디지털),  6,000원","17:50,  레나(디지털)","20:00,  소녀와 여자(디지털)",,,136
2016-07-14,03관,"13:40,  나의 산티아고(디지털),  6,000원","15:30,  불의 전차(디지털),  6,000원","18:00,  나의 산티아고(디지털),  6,000원","19:50,  로렐(디지털),  6,000원","11:00,  여자전쟁: 봉천동 혈투(디지털),  5,000원",,98
2016-07-14,04관,"14:00,  우리들(디지털),  6,000원","16:00,  우리들(디지털),  4,200원","18:10,  우리들(디지털),  6,000원","20:10,  우리들(디지털),  6,000원",,,150
2016-07-15,01관,"13:21,  벤허(디지털),  8,000원","17:40,  500일의 썸머(디지털),  8,000원","19:40,  환상의 빛(디지털),  8,000원",,,,112
2016-07-15,02관,"13:30,  바그다드 카페 : 디렉터스컷(디지털),  8,000원","15:40,  초속5센티미터(디지털)+언어의 정원(디지털),  8,000원","17:50,  바그다드 카페 : 디렉터스컷(디지털),  8,000원","20:00,  초속5센티미터(디지털)+언어의 정원(디지털),  8,000원",,,136
2016-07-15,03관,"13:40,  나의 산티아고(디지털),  8,000원","15:30,  불의 전차(디지털),  8,000원","18:00,  나의 산티아고(디지털),  8,000원","19:50,  로렐(디지털),  8,000원",,,98
2016-07-15,04관,"14:00,  우리들(디지털)","16:00,  우리들(디지털),  8,000원","18:10,  우리들(디지털),  8,000원","20:10,  우리들(디지털),  8,000원",,,150
2016-07-16,01관,"13:21,  벤허(디지털),  8,000원","17:40,  500일의 썸머(디지털),  8,000원","19:40,  환상의 빛(디지털),  8,000원",,,,112
2016-07-16,02관,"13:30,  바그다드 카페 : 디렉터스컷(디지털),  8,000원","15:40,  초속5센티미터(디지털)+언어의 정원(디지털),  8,000원","17:50,  바그다드 카페 : 디렉터스컷(디지털),  8,000원","20:00,  초속5센티미터(디지털)+언어의 정원(디지털),  8,000원",,,136
2016-07-17,01관,"13:21,  벤허(디지털),  8,000원","17:40,  500일의 썸머(디지털),  8,000원","19:40,  환상의 빛(디지털),  8,000원",,,,112
2016-07-17,02관,"13:30,  바그다드 카페 : 디렉터스컷(디지털),  8,000원","15:40,  초속5센티미터(디지털)+언어의 정원(디지털),  8,000원","17:50,  바그다드 카페 : 디렉터스컷(디지털),  8,000원","20:00,  초속5센티미터(디지털)+언어의 정원(디지털),  8,000원",,,136
