상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,좌석수
2015-01-02,01관,,"14:00,  내일을 위한 시간(디지털),  7,000원","16:00,  맵 투 더 스타(디지털),  7,000원","18:00,  하이킥 엔젤스(디지털)","20:00,  내일을 위한 시간(디지털),  7,000원",,,,,,150
2015-01-03,01관,"11:00,  당신의 벽이 속삭일때(디지털)","13:00,  맵 투 더 스타(디지털),  7,000원","15:10,  쿼바디스(디지털),  7,000원","17:30,  마미(디지털),  7,000원","20:00,  하이킥 엔젤스(디지털)",,,,,,150
2015-01-04,01관,"11:00,  클라우즈 오브 실스마리아(디지털),  7,000원","13:30,  클라우즈 오브 실스마리아(디지털),  7,000원","16:00,  하이킥 엔젤스(디지털)","18:00,  내일을 위한 시간(디지털),  7,000원",,,,,,,150
2015-01-05,01관,,"14:00,  다이빙벨(디지털),  7,000원","16:00,  파티51(디지털)","18:00,  쿼바디스(디지털),  7,000원","20:00,  쿼바디스(디지털),  7,000원",,,,,,150
2015-01-06,01관,,"13:00,  마미(디지털),  7,000원","15:30,  내일을 위한 시간(디지털),  7,000원","17:30,  맵 투 더 스타(디지털),  7,000원","20:00,  클라우즈 오브 실스마리아(디지털),  7,000원",,,,,,150
2015-01-07,01관,,"13:00,  하이킥 엔젤스(디지털)","15:00,  마미(디지털),  7,000원","18:00,  클라우즈 오브 실스마리아(디지털),  7,000원","20:20,  내일을 위한 시간(디지털),  7,000원",,,,,,150
2015-01-08,01관,,"13:00,  나의 사적인 여자친구(디지털)","15:00,  아메리칸 셰프(디지털),  7,000원","17:20,  마미(디지털),  7,000원",,,,,,,150
2015-01-09,01관,,"14:00,  내일을 위한 시간(디지털)","16:00,  맵 투 더 스타(디지털)","18:20,  쿼바디스(디지털),  7,000원","20:20,  다이빙벨(디지털)",,,,,,150
2015-01-10,01관,"11:00,  하이킥 엔젤스(디지털)","13:00,  나의 사적인 여자친구(디지털)","15:00,  마미(디지털),  7,000원","18:00,  클라우즈 오브 실스마리아(디지털),  7,000원","20:10,  내일을 위한 시간(디지털),  7,000원",,,,,,150
2015-01-11,01관,"12:00,  내일을 위한 시간(디지털),  7,000원","14:00,  맵 투 더 스타(디지털),  7,000원","16:00,  나의 사적인 여자친구(디지털),  7,000원","18:00,  아메리칸 셰프(디지털),  7,000원",,,,,,,150
2015-01-13,01관,,"14:00,  내일을 위한 시간(디지털),  7,000원","16:00,  하이킥 엔젤스(디지털)","18:00,  맵 투 더 스타(디지털),  7,000원","20:00,  아메리칸 셰프(디지털),  7,000원",,,,,,150
2015-01-14,01관,,"13:00,  마미(디지털),  7,000원","16:00,  클라우즈 오브 실스마리아(디지털)","18:20,  하이킥 엔젤스(디지털)","20:00,  나의 사적인 여자친구(디지털),  7,000원",,,,,,150
2015-01-15,01관,,"13:00,  이별까지 7일(디지털)","15:20,  아메리칸 셰프(디지털),  7,000원","17:40,  이별까지 7일(디지털),  7,000원","20:00,  쿼바디스(디지털),  7,000원",,,,,,150
2015-01-16,01관,,"14:00,  아메리칸 셰프(디지털),  7,000원","16:10,  내일을 위한 시간(디지털),  7,000원","18:00,  클라우즈 오브 실스마리아(디지털),  7,000원","20:20,  나의 사적인 여자친구(디지털)",,,,,,150
2015-01-17,01관,"12:00,  나의 사적인 여자친구(디지털),  7,000원","14:00,  맵 투 더 스타(디지털)","16:00,  이별까지 7일(디지털),  7,000원","18:10,  내일을 위한 시간(디지털),  7,000원","20:00,  이별까지 7일(디지털),  7,000원",,,,,,150
2015-01-18,01관,"12:00,  클라우즈 오브 실스마리아(디지털),  7,000원","14:10,  이별까지 7일(디지털),  7,000원","16:20,  맵 투 더 스타(디지털),  7,000원","18:30,  쿼바디스(디지털),  7,000원",,,,,,,150
2015-01-20,01관,,"14:00,  내일을 위한 시간(디지털),  7,000원","16:00,  나의 사적인 여자친구(디지털),  7,000원","18:00,  아메리칸 셰프(디지털),  7,000원","20:10,  클라우즈 오브 실스마리아(디지털),  7,000원",,,,,,150
2015-01-21,01관,,"14:00,  로렌스 애니웨이(디지털),  7,000원","17:00,  문감독 예고편 : 40MIN(디지털),  4,000원","18:00,  하트 비트(디지털),  7,000원","20:00,  뮤지엄 아워스(디지털)",,,,,,150
2015-01-22,01관,,"13:00,  마미(디지털),  7,000원","15:30,  경복(디지털),  7,000원","17:00,  퍼머넌트 노바라(필름),  7,000원",,"26:00,  유닛7(디지털),  7,000원",,,,,150
2015-01-23,01관,,"14:00,  송곳니(디지털),  7,000원","16:00,  철의 꿈(디지털),  7,000원","18:00,  탐엣더팜(디지털),  7,000원","20:00,  경복(디지털),  7,000원","26:00,  유닛7(디지털),  7,000원",,,,,150
2015-01-24,01관,"11:00,  퍼머넌트 노바라(필름),  7,000원","13:00,  마미(디지털),  7,000원","15:30,  하트 비트(디지털),  7,000원","17:30,  뮤지엄 아워스(디지털),  7,000원","19:30,  철의 꿈(디지털),  7,000원","26:00,  유닛7(디지털),  7,000원",,,,,150
2015-01-25,01관,"11:00,  문감독 예고편 : 40MIN(디지털),  7,000원",,"15:00,  로렌스 애니웨이(디지털),  7,000원","18:00,  아이 킬드 마이 마더(디지털),  7,000원","26:00,  유닛7(디지털),  7,000원",,,,,,150
2015-01-26,01관,,,,,"26:00,  유닛7(디지털),  7,000원",,,,,,150
2015-01-27,01관,,"14:00,  철의 꿈(디지털)","16:00,  탐엣더팜(디지털),  7,000원","18:00,  송곳니(디지털),  4,000원","20:00,  하트 비트(필름),  7,000원","26:00,  유닛7(디지털),  7,000원",,,,,150
2015-01-28,01관,,"14:00,  아이 킬드 마이 마더(디지털),  7,000원","16:00,  뮤지엄 아워스(디지털),  7,000원","18:00,  경복(디지털)","19:30,  마미(디지털),  7,000원","26:00,  유닛7(디지털),  7,000원",,,,,150
2015-01-29,01관,,,,,"26:00,  타임 랩스(디지털),  7,000원",,,,,,150
2015-01-30,01관,,"14:00,  생각보다 맑은(디지털)","15:30,  미라클 여행기(디지털)","17:00,  생각보다 맑은(디지털)","19:30,  망원동 인공위성(디지털)",,,,,,150
2015-01-31,01관,"12:00,  나의 사적인 여자친구(디지털)","14:00,  미라클 여행기(디지털)","15:30,  생각보다 맑은(디지털)","17:00,  이별까지 7일(디지털)","19:10,  미스터 터너(디지털)",,,,,,150
2015-02-01,01관,"12:00,  미스터 터너(디지털)","15:00,  생각보다 맑은(디지털)","16:30,  미라클 여행기(디지털)","18:00,  이별까지 7일(디지털)",,,,,,,150
2015-02-03,01관,,"13:00,  이별까지 7일(디지털)","15:10,  미스터 터너(디지털)","18:00,  나의 사적인 여자친구(디지털)","20:00,  미라클 여행기(디지털)",,,,,,150
2015-02-04,01관,,"14:00,  미라클 여행기(디지털)","16:00,  나의 사적인 여자친구(디지털),  7,000원","18:00,  이별까지 7일(디지털)","20:10,  생각보다 맑은(디지털)",,,,,,150
2015-02-05,01관,,"14:00,  망원동 인공위성(디지털)","16:00,  미라클 여행기(디지털)","18:00,  개를 훔치는 완벽한 방법(디지털),  7,000원","20:00,  생각보다 맑은(디지털)",,,,,,150
2015-02-06,01관,,"14:00,  미라클 여행기(디지털)","15:30,  망원동 인공위성(디지털)","17:30,  미스터 터너(디지털)","20:10,  개를 훔치는 완벽한 방법(디지털)",,,,,,150
2015-02-07,01관,"12:00,  다이빙벨(디지털)","13:30,  개를 훔치는 완벽한 방법(디지털)","15:30,  미스터 터너(디지털)","18:10,  미라클 여행기(디지털)","20:00,  망원동 인공위성(디지털)",,,,,,150
2015-02-08,01관,"12:00,  다이빙벨(디지털)","14:00,  망원동 인공위성(디지털)","16:00,  개를 훔치는 완벽한 방법(디지털)","18:00,  생각보다 맑은(디지털)",,,,,,,150
2015-02-10,01관,,"14:00,  망원동 인공위성(디지털),  7,000원","16:00,  개를 훔치는 완벽한 방법(디지털)","18:00,  미라클 여행기(디지털),  7,000원","19:30,  미스터 터너(디지털),  7,000원","26:00,  어우동: 주인 없는 꽃(디지털),  7,000원",,,,,150
2015-02-11,01관,,"14:00,  생각보다 맑은(디지털)","16:00,  망원동 인공위성(디지털),  7,000원","18:00,  개를 훔치는 완벽한 방법(디지털)","20:00,  미라클 여행기(디지털)",,,,,,150
2015-02-12,01관,,"14:00,  망원동 인공위성(디지털)","16:00,  개를 훔치는 완벽한 방법(디지털),  7,000원","18:00,  꿈보다 해몽(디지털),  7,000원","20:00,  미라클 여행기(디지털)",,,,,,150
2015-02-13,01관,,"13:00,  미스터 터너(디지털),  7,000원","16:00,  망원동 인공위성(디지털),  7,000원","18:00,  생각보다 맑은(디지털),  7,000원","20:00,  꿈보다 해몽(디지털),  7,000원",,,,,,150
