상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,좌석수
2018-03-09,07관,"10:30,  툼레이더(디지털)","13:00,  예스 평창!(디지털)","15:00,  나라타주(디지털)","17:45,  온리 더 브레이브(디지털)","20:35,  툼레이더(디지털),  11,000원","23:00,  툼레이더(디지털),  7,000원",,,,,,,,,40
2018-03-09,08관,"10:10,  툼레이더(디지털),  7,000원","12:35,  툼레이더(디지털),  7,000원","15:00,  툼레이더(디지털),  11,000원","17:25,  툼레이더(디지털),  8,000원","19:50,  툼레이더(디지털),  11,000원","22:15,  툼레이더(디지털),  11,000원",,,,,,,,,308
2018-03-10,01관,"11:00,  50가지 그림자: 해방(디지털)","13:15,  리틀 포레스트(디지털),  11,000원","15:25,  바나나쏭의 기적(디지털),  11,000원","17:20,  우리는 썰매를 탄다(디지털)","19:00,  리틀 포레스트(디지털),  11,000원","21:10,  리틀 포레스트(디지털),  11,000원","23:20,  리틀 포레스트(디지털),  7,000원",,,,,,,,143
2018-03-10,02관,"09:30,  궁합(디지털),  7,000원","11:45,  궁합(디지털),  10,000원","14:00,  궁합(디지털),  11,000원","16:15,  궁합(디지털),  11,000원","18:30,  궁합(디지털),  11,000원","20:45,  궁합(디지털),  11,000원","23:00,  궁합(디지털),  7,000원",,,,,,,,119
2018-03-10,03관,"09:50,  리틀 포레스트(디지털),  7,000원","12:00,  온리 더 브레이브(디지털)","14:45,  프렌즈: 몬스터섬의비밀 (디지털더빙),  11,000원","16:40,  셰이프 오브 워터: 사랑의 모양(디지털),  11,000원","19:10,  툼레이더(디지털),  11,000원","21:35,  셰이프 오브 워터: 사랑의 모양(디지털),  11,000원","24:05,  사라진 밤(디지털),  7,000원",,,,,,,,119
2018-03-10,04관,"10:00,  사라진 밤(디지털),  7,000원","12:10,  사라진 밤(디지털),  10,000원","14:20,  사라진 밤(디지털),  11,000원","16:30,  사라진 밤(디지털),  11,000원","18:40,  사라진 밤(디지털),  11,000원","20:50,  사라진 밤(디지털),  11,000원","23:00,  사라진 밤(디지털),  7,000원",,,,,,,,144
2018-03-10,05관,"09:20,  예스 평창!(디지털)","11:15,  툼레이더(디지털),  10,000원","13:40,  툼레이더(디지털),  11,000원","16:05,  툼레이더(디지털),  11,000원","18:30,  툼레이더(디지털),  11,000원","20:55,  툼레이더(디지털),  11,000원","23:20,  툼레이더(디지털),  7,000원",,,,,,,,119
2018-03-10,06관,"10:55,  사라진 밤(디지털),  7,000원","13:05,  사라진 밤(디지털),  11,000원","15:15,  리틀 포레스트(디지털),  11,000원","17:25,  궁합(디지털),  11,000원","19:45,  나라타주(디지털),  11,000원","22:35,  블랙 팬서(디지털),  11,000원",,,,,,,,,87
2018-03-10,07관,"09:50,  툼레이더(디지털),  7,000원","12:20,  예스 평창!(디지털)","14:20,  나라타주(디지털),  11,000원","17:05,  온리 더 브레이브(디지털),  11,000원","19:55,  툼레이더(디지털),  11,000원","22:20,  툼레이더(디지털),  9,000원",,,,,,,,,40
2018-03-10,08관,"10:30,  툼레이더(디지털),  7,000원","12:55,  툼레이더(디지털),  8,000원","15:20,  툼레이더(디지털),  11,000원","17:45,  툼레이더(디지털),  11,000원","20:10,  툼레이더(디지털),  11,000원","22:35,  툼레이더(디지털),  11,000원",,,,,,,,,308
2018-03-11,01관,"11:00,  50가지 그림자: 해방(디지털),  7,000원","13:15,  리틀 포레스트(디지털),  11,000원","15:25,  바나나쏭의 기적(디지털)","17:20,  우리는 썰매를 탄다(디지털)","19:00,  리틀 포레스트(디지털),  11,000원","21:10,  리틀 포레스트(디지털),  11,000원","23:20,  리틀 포레스트(디지털)",,,,,,,,143
2018-03-11,02관,"09:30,  궁합(디지털),  7,000원","11:45,  궁합(디지털),  10,000원","14:00,  궁합(디지털),  11,000원","16:15,  궁합(디지털),  11,000원","18:30,  궁합(디지털),  11,000원","20:45,  궁합(디지털),  11,000원","23:00,  궁합(디지털),  7,000원",,,,,,,,119
2018-03-11,03관,"09:50,  리틀 포레스트(디지털),  7,000원","12:00,  온리 더 브레이브(디지털),  10,000원","14:45,  프렌즈: 몬스터섬의비밀 (디지털더빙),  11,000원","16:40,  셰이프 오브 워터: 사랑의 모양(디지털),  11,000원","19:10,  툼레이더(디지털),  11,000원","21:35,  셰이프 오브 워터: 사랑의 모양(디지털),  11,000원","24:05,  사라진 밤(디지털),  7,000원",,,,,,,,119
2018-03-11,04관,"10:00,  사라진 밤(디지털),  7,000원","12:10,  사라진 밤(디지털),  10,000원","14:20,  사라진 밤(디지털),  11,000원","16:30,  사라진 밤(디지털),  11,000원","18:40,  사라진 밤(디지털),  11,000원","20:50,  사라진 밤(디지털),  11,000원","23:00,  사라진 밤(디지털),  7,000원",,,,,,,,144
2018-03-11,05관,"09:20,  예스 평창!(디지털)","11:15,  툼레이더(디지털)","13:40,  툼레이더(디지털),  11,000원","16:05,  툼레이더(디지털),  11,000원","18:30,  툼레이더(디지털),  11,000원","20:55,  툼레이더(디지털)","23:20,  툼레이더(디지털),  7,000원",,,,,,,,119
2018-03-11,06관,"10:55,  사라진 밤(디지털),  7,000원","13:05,  사라진 밤(디지털),  10,000원","15:15,  사라진 밤(디지털),  11,000원","17:25,  사라진 밤(디지털),  11,000원","19:35,  사라진 밤(디지털),  11,000원","21:50,  나라타주(디지털)",,,,,,,,,87
2018-03-11,07관,"09:50,  툼레이더(디지털)","12:20,  예스 평창!(디지털)","14:20,  나라타주(디지털),  9,000원","17:05,  온리 더 브레이브(디지털),  11,000원","19:55,  툼레이더(디지털),  11,000원","22:20,  툼레이더(디지털)",,,,,,,,,40
2018-03-11,08관,"10:30,  툼레이더(디지털),  7,000원","12:55,  툼레이더(디지털),  10,000원","15:20,  툼레이더(디지털),  11,000원","17:45,  툼레이더(디지털),  11,000원","20:10,  툼레이더(디지털),  11,000원","22:35,  툼레이더(디지털),  8,500원",,,,,,,,,308
2018-03-12,01관,"11:00,  50가지 그림자: 해방(디지털),  6,000원","13:15,  리틀 포레스트(디지털),  9,000원","15:25,  바나나쏭의 기적(디지털),  9,000원","17:20,  우리는 썰매를 탄다(디지털)","19:00,  리틀 포레스트(디지털),  9,000원","21:10,  리틀 포레스트(디지털),  9,000원","23:20,  리틀 포레스트(디지털),  6,000원",,,,,,,,143
2018-03-12,02관,"10:20,  궁합(디지털),  6,000원","12:35,  궁합(디지털)","14:50,  궁합(디지털),  9,000원","17:05,  궁합(디지털)","19:20,  궁합(디지털),  7,000원","21:35,  궁합(디지털),  9,000원","23:50,  궁합(디지털),  6,000원",,,,,,,,119
2018-03-12,03관,"10:05,  리틀 포레스트(디지털),  6,000원","12:15,  온리 더 브레이브(디지털)","15:00,  사라진 밤(디지털),  9,000원","17:10,  셰이프 오브 워터: 사랑의 모양(디지털),  9,000원","19:40,  툼레이더(디지털),  9,000원","22:05,  셰이프 오브 워터: 사랑의 모양(디지털),  8,000원",,,,,,,,,119
2018-03-12,04관,"10:00,  사라진 밤(디지털),  6,000원","12:10,  사라진 밤(디지털)","14:20,  사라진 밤(디지털),  9,000원","16:30,  사라진 밤(디지털),  9,000원","18:40,  사라진 밤(디지털),  9,000원","20:50,  사라진 밤(디지털),  9,000원","23:00,  사라진 밤(디지털),  6,000원",,,,,,,,144
2018-03-12,05관,"09:20,  예스 평창!(디지털)","11:15,  툼레이더(디지털),  7,000원","13:40,  툼레이더(디지털),  9,000원","16:05,  툼레이더(디지털)","18:30,  툼레이더(디지털)","20:55,  툼레이더(디지털),  9,000원","23:20,  툼레이더(디지털),  6,000원",,,,,,,,119
2018-03-12,06관,"09:20,  궁합(디지털),  6,000원","11:35,  사라진 밤(디지털)","13:45,  사라진 밤(디지털),  9,000원","15:55,  사라진 밤(디지털),  9,000원","18:10,  사라진 밤(디지털),  9,000원","20:25,  블랙 팬서(디지털),  9,000원","23:05,  나라타주(디지털),  6,000원",,,,,,,,87
2018-03-12,07관,"09:50,  툼레이더(디지털)","12:20,  예스 평창!(디지털)","14:20,  나라타주(디지털)","17:05,  온리 더 브레이브(디지털)","19:55,  툼레이더(디지털)","22:20,  툼레이더(디지털)",,,,,,,,,40
2018-03-12,08관,"10:30,  툼레이더(디지털),  6,000원","12:55,  툼레이더(디지털),  6,300원","15:20,  툼레이더(디지털),  9,000원","17:45,  툼레이더(디지털)","20:10,  툼레이더(디지털),  9,000원","22:35,  툼레이더(디지털),  9,000원",,,,,,,,,308
2018-03-13,01관,"11:00,  50가지 그림자: 해방(디지털),  6,000원","13:15,  리틀 포레스트(디지털),  9,000원","15:25,  바나나쏭의 기적(디지털)","17:20,  우리는 썰매를 탄다(디지털)","19:00,  리틀 포레스트(디지털),  9,000원","21:10,  리틀 포레스트(디지털),  9,000원","23:20,  리틀 포레스트(디지털),  6,000원",,,,,,,,143
2018-03-13,02관,"10:20,  궁합(디지털),  6,000원","12:35,  궁합(디지털),  7,000원","14:50,  궁합(디지털),  9,000원","17:05,  궁합(디지털),  9,000원","19:20,  궁합(디지털),  9,000원","21:35,  궁합(디지털),  7,000원","23:50,  궁합(디지털)",,,,,,,,119
2018-03-13,03관,"10:05,  리틀 포레스트(디지털),  6,000원","12:15,  온리 더 브레이브(디지털),  7,000원","15:00,  사라진 밤(디지털),  6,000원","17:10,  셰이프 오브 워터: 사랑의 모양(디지털),  9,000원","19:40,  툼레이더(디지털),  9,000원","22:05,  셰이프 오브 워터: 사랑의 모양(디지털),  9,000원",,,,,,,,,119
2018-03-13,04관,"10:00,  사라진 밤(디지털),  6,000원","12:10,  사라진 밤(디지털),  7,000원","14:20,  사라진 밤(디지털),  9,000원","16:30,  사라진 밤(디지털),  9,000원","18:40,  사라진 밤(디지털),  9,000원","20:50,  사라진 밤(디지털),  9,000원","23:00,  사라진 밤(디지털),  6,000원",,,,,,,,144
2018-03-13,05관,"09:20,  예스 평창!(디지털)","11:15,  툼레이더(디지털)","13:40,  툼레이더(디지털)","16:05,  툼레이더(디지털),  7,000원","18:30,  툼레이더(디지털),  8,000원","20:55,  툼레이더(디지털),  9,000원","23:20,  툼레이더(디지털)",,,,,,,,119
2018-03-13,06관,"09:20,  궁합(디지털),  6,000원","11:35,  나라타주(디지털)","14:20,  리틀 포레스트(디지털),  9,000원","16:30,  궁합(디지털)","18:50,  나라타주(디지털),  8,000원","21:40,  블랙 팬서(디지털),  9,000원",,,,,,,,,87
2018-03-13,07관,"09:50,  툼레이더(디지털)","12:20,  예스 평창!(디지털)","14:20,  나라타주(디지털)","17:05,  온리 더 브레이브(디지털),  9,000원","19:55,  툼레이더(디지털)","22:20,  툼레이더(디지털)",,,,,,,,,40
2018-03-13,08관,"10:30,  툼레이더(디지털),  6,000원","12:55,  툼레이더(디지털),  7,000원","15:20,  툼레이더(디지털),  9,000원","17:45,  툼레이더(디지털),  9,000원","20:10,  툼레이더(디지털),  8,500원","22:35,  툼레이더(디지털),  9,000원",,,,,,,,,308
2018-03-14,01관,"09:30,  지금 만나러 갑니다(디지털),  6,000원","12:10,  지금 만나러 갑니다(디지털),  7,000원","14:50,  지금 만나러 갑니다(디지털),  5,000원","17:30,  지금 만나러 갑니다(디지털),  9,000원","20:10,  지금 만나러 갑니다(디지털),  9,000원","22:50,  지금 만나러 갑니다(디지털),  9,000원",,,,,,,,,143
2018-03-14,02관,"10:20,  궁합(디지털)","12:35,  리틀 포레스트(디지털),  7,000원","14:45,  궁합(디지털),  6,500원","17:00,  리틀 포레스트(디지털),  6,000원","19:10,  지금 만나러 갑니다(디지털),  9,000원","21:50,  리틀 포레스트(디지털),  9,000원","24:00,  궁합(디지털),  6,000원",,,,,,,,119
2018-03-14,03관,"09:50,  허리케인 하이스트(디지털)","12:00,  허리케인 하이스트(디지털)","14:10,  지금 만나러 갑니다(디지털),  9,000원","16:50,  허리케인 하이스트(디지털),  9,000원","19:00,  허리케인 하이스트(디지털),  9,000원","21:10,  허리케인 하이스트(디지털),  9,000원","23:20,  허리케인 하이스트(디지털),  6,000원",,,,,,,,119
2018-03-14,04관,"09:00,  사라진 밤(디지털)","11:10,  지금 만나러 갑니다(디지털),  7,000원","13:50,  사라진 밤(디지털),  9,000원","16:00,  지금 만나러 갑니다(디지털),  9,000원","18:40,  사라진 밤(디지털),  9,000원","20:50,  사라진 밤(디지털),  9,000원","23:00,  사라진 밤(디지털),  6,000원",,,,,,,,144
2018-03-14,05관,"09:10,  툼레이더(디지털)","11:35,  로건 럭키(디지털),  7,000원","14:00,  툼레이더(디지털)","16:25,  로건 럭키(디지털),  7,000원","18:50,  툼레이더(디지털),  9,000원","21:15,  툼레이더(디지털),  9,000원","23:40,  툼레이더(디지털),  6,000원",,,,,,,,119
2018-03-14,06관,"10:35,  사라진 밤(디지털),  6,000원","12:45,  사라진 밤(디지털),  7,000원","14:55,  사라진 밤(디지털)","17:05,  사라진 밤(디지털),  9,000원","19:15,  사라진 밤(디지털)","21:25,  사라진 밤(디지털),  9,000원","23:35,  사라진 밤(디지털)",,,,,,,,87
2018-03-14,07관,"10:30,  툼레이더(디지털)","13:00,  예스 평창!(디지털)","15:00,  나라타주(디지털)","17:45,  온리 더 브레이브(디지털)","20:35,  툼레이더(디지털),  9,000원","23:00,  우리는 썰매를 탄다(디지털)",,,,,,,,,40
2018-03-14,08관,"10:10,  지금 만나러 갑니다(디지털),  6,000원","12:50,  지금 만나러 갑니다(디지털),  7,000원","15:30,  지금 만나러 갑니다(디지털),  9,000원","18:10,  지금 만나러 갑니다(디지털),  9,000원","20:50,  지금 만나러 갑니다(디지털),  9,000원","23:30,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,308
2018-03-15,01관,"09:10,  지금 만나러 갑니다(디지털),  6,000원","11:50,  지금 만나러 갑니다(디지털),  7,000원","14:30,  지금 만나러 갑니다(디지털),  7,000원","17:10,  지금 만나러 갑니다(디지털),  9,000원","19:50,  지금 만나러 갑니다(디지털),  9,000원","22:30,  지금 만나러 갑니다(디지털),  9,000원",,,,,,,,,143
2018-03-15,02관,"09:20,  궁합(디지털),  6,000원","11:35,  리틀 포레스트(디지털),  7,000원","13:45,  지금 만나러 갑니다(디지털),  9,000원","16:25,  토이 가디언즈(디지털더빙)","18:30,  리틀 포레스트(디지털),  9,000원","20:45,  리틀 포레스트(디지털),  9,000원","23:00,  궁합(디지털),  6,000원",,,,,,,,119
2018-03-15,03관,"10:20,  허리케인 하이스트(디지털),  6,000원","12:30,  허리케인 하이스트(디지털),  7,000원","14:40,  허리케인 하이스트(디지털),  9,000원","16:50,  판타스틱 부니베어(디지털더빙)","18:45,  허리케인 하이스트(디지털),  9,000원","20:55,  허리케인 하이스트(디지털),  9,000원","23:05,  허리케인 하이스트(디지털),  6,000원",,,,,,,,119
2018-03-15,04관,"09:15,  사라진 밤(디지털),  6,000원","11:25,  사라진 밤(디지털),  7,000원","13:35,  사라진 밤(디지털),  9,000원","15:45,  사라진 밤(디지털),  6,500원","17:55,  로건 럭키(디지털),  9,000원","20:20,  사라진 밤(디지털),  9,000원","22:30,  사라진 밤(디지털),  9,000원",,,,,,,,144
2018-03-15,05관,"09:00,  툼레이더(디지털),  6,000원","11:25,  로건 럭키(디지털),  7,000원","13:50,  툼레이더(디지털),  9,000원","16:15,  지금 만나러 갑니다(디지털),  9,000원","18:55,  툼레이더(디지털),  8,000원","21:20,  지금 만나러 갑니다(디지털),  9,000원","24:00,  툼레이더(디지털),  6,000원",,,,,,,,119
2018-03-15,06관,"10:35,  사라진 밤(디지털),  6,000원","12:45,  사라진 밤(디지털),  7,000원","14:55,  사라진 밤(디지털),  7,000원","17:05,  사라진 밤(디지털),  9,000원","19:15,  사라진 밤(디지털),  9,000원","21:25,  사라진 밤(디지털),  9,000원","23:35,  사라진 밤(디지털),  6,000원",,,,,,,,87
2018-03-15,07관,"10:25,  툼레이더(디지털)","13:00,  사라진 밤(디지털)","15:10,  지금 만나러 갑니다(디지털)","17:55,  사라진 밤(디지털)","20:15,  지금 만나러 갑니다(디지털),  9,000원","22:55,  툼레이더(디지털)",,,,,,,,,40
2018-03-15,08관,"10:10,  지금 만나러 갑니다(디지털),  6,000원","12:50,  지금 만나러 갑니다(디지털),  7,000원","15:30,  지금 만나러 갑니다(디지털),  9,000원","18:10,  지금 만나러 갑니다(디지털),  9,000원","20:50,  지금 만나러 갑니다(디지털),  9,000원","23:30,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,308
2018-03-16,01관,"09:10,  지금 만나러 갑니다(디지털),  7,000원","11:50,  지금 만나러 갑니다(디지털),  10,000원","14:30,  지금 만나러 갑니다(디지털),  11,000원","17:10,  지금 만나러 갑니다(디지털),  11,000원","19:50,  지금 만나러 갑니다(디지털),  11,000원","22:30,  지금 만나러 갑니다(디지털),  11,000원",,,,,,,,,143
2018-03-16,02관,"09:20,  궁합(디지털)","11:35,  리틀 포레스트(디지털),  10,000원","13:45,  지금 만나러 갑니다(디지털),  11,000원","16:25,  토이 가디언즈(디지털더빙),  11,000원","18:30,  리틀 포레스트(디지털),  11,000원","20:45,  리틀 포레스트(디지털),  11,000원","23:00,  궁합(디지털),  7,000원",,,,,,,,119
2018-03-16,03관,"10:20,  허리케인 하이스트(디지털),  7,000원","12:30,  허리케인 하이스트(디지털)","14:40,  허리케인 하이스트(디지털),  11,000원","16:50,  판타스틱 부니베어(디지털더빙)","18:45,  허리케인 하이스트(디지털),  11,000원","20:55,  허리케인 하이스트(디지털),  11,000원","23:05,  허리케인 하이스트(디지털),  7,000원",,,,,,,,119
2018-03-16,04관,"09:15,  사라진 밤(디지털),  7,000원","11:25,  사라진 밤(디지털),  6,500원","13:35,  사라진 밤(디지털),  11,000원","15:45,  사라진 밤(디지털),  11,000원","17:55,  로건 럭키(디지털),  11,000원","20:20,  사라진 밤(디지털),  11,000원","22:30,  사라진 밤(디지털),  11,000원",,,,,,,,144
2018-03-16,05관,"09:00,  툼레이더(디지털)","11:25,  로건 럭키(디지털)","13:50,  툼레이더(디지털),  11,000원","16:15,  지금 만나러 갑니다(디지털),  11,000원","18:55,  툼레이더(디지털),  7,000원","21:20,  지금 만나러 갑니다(디지털),  11,000원","24:00,  툼레이더(디지털),  6,000원",,,,,,,,119
2018-03-16,06관,"10:35,  사라진 밤(디지털),  6,000원","12:45,  사라진 밤(디지털),  8,000원","14:55,  사라진 밤(디지털)","17:05,  사라진 밤(디지털),  11,000원","19:15,  사라진 밤(디지털),  11,000원","21:25,  사라진 밤(디지털),  11,000원","23:35,  사라진 밤(디지털)",,,,,,,,87
2018-03-16,07관,"10:25,  툼레이더(디지털)","13:00,  사라진 밤(디지털)","15:10,  지금 만나러 갑니다(디지털)","17:55,  사라진 밤(디지털)","20:15,  지금 만나러 갑니다(디지털)","22:55,  툼레이더(디지털),  11,000원",,,,,,,,,40
2018-03-16,08관,"10:10,  지금 만나러 갑니다(디지털),  7,000원","12:50,  지금 만나러 갑니다(디지털),  10,000원","15:30,  지금 만나러 갑니다(디지털),  11,000원","18:10,  지금 만나러 갑니다(디지털),  11,000원","20:50,  지금 만나러 갑니다(디지털),  11,000원","23:30,  지금 만나러 갑니다(디지털),  7,000원",,,,,,,,,308
2018-03-17,01관,"09:10,  지금 만나러 갑니다(디지털),  7,000원","11:50,  지금 만나러 갑니다(디지털),  10,000원","14:30,  지금 만나러 갑니다(디지털),  11,000원","17:10,  지금 만나러 갑니다(디지털),  11,000원","19:50,  지금 만나러 갑니다(디지털),  11,000원","22:30,  지금 만나러 갑니다(디지털),  11,000원",,,,,,,,,143
2018-03-17,02관,"09:20,  토이 가디언즈(디지털더빙)","11:15,  리틀 포레스트(디지털),  8,000원","13:25,  지금 만나러 갑니다(디지털),  11,000원","16:05,  토이 가디언즈(디지털더빙),  11,000원","18:10,  리틀 포레스트(디지털),  11,000원","20:25,  리틀 포레스트(디지털),  11,000원","22:40,  궁합(디지털),  11,000원",,,,,,,,119
2018-03-17,03관,"11:00,  허리케인 하이스트(디지털),  7,000원","13:10,  판타스틱 부니베어(디지털더빙),  11,000원","15:05,  허리케인 하이스트(디지털),  11,000원","17:15,  허리케인 하이스트(디지털),  11,000원","19:25,  허리케인 하이스트(디지털),  11,000원","21:35,  허리케인 하이스트(디지털),  11,000원","23:45,  허리케인 하이스트(디지털),  5,000원",,,,,,,,119
2018-03-17,04관,"09:15,  사라진 밤(디지털)","11:25,  사라진 밤(디지털),  10,000원","13:35,  사라진 밤(디지털),  11,000원","15:45,  사라진 밤(디지털),  11,000원","17:55,  로건 럭키(디지털),  11,000원","20:20,  사라진 밤(디지털),  11,000원","22:30,  사라진 밤(디지털),  11,000원",,,,,,,,144
2018-03-17,05관,"09:00,  툼레이더(디지털),  7,000원","11:25,  로건 럭키(디지털)","13:50,  툼레이더(디지털),  11,000원","16:15,  지금 만나러 갑니다(디지털),  11,000원","18:55,  툼레이더(디지털),  11,000원","21:20,  지금 만나러 갑니다(디지털),  11,000원","24:00,  툼레이더(디지털),  7,000원",,,,,,,,119
2018-03-17,06관,"10:35,  사라진 밤(디지털),  7,000원","12:45,  허리케인 하이스트(디지털)","14:55,  툼레이더(디지털),  11,000원","17:20,  사라진 밤(디지털),  11,000원","19:30,  사라진 밤(디지털),  11,000원","21:40,  사라진 밤(디지털),  11,000원","23:50,  사라진 밤(디지털)",,,,,,,,87
2018-03-17,07관,"10:25,  툼레이더(디지털)","13:00,  사라진 밤(디지털),  11,000원","15:10,  지금 만나러 갑니다(디지털),  11,000원","17:55,  사라진 밤(디지털),  11,000원","20:15,  지금 만나러 갑니다(디지털),  11,000원","22:55,  툼레이더(디지털),  11,000원",,,,,,,,,40
2018-03-17,08관,"10:10,  지금 만나러 갑니다(디지털),  7,000원","12:50,  지금 만나러 갑니다(디지털),  10,000원","15:30,  지금 만나러 갑니다(디지털),  11,000원","18:10,  지금 만나러 갑니다(디지털),  11,000원","20:50,  지금 만나러 갑니다(디지털),  11,000원","23:30,  지금 만나러 갑니다(디지털),  7,000원",,,,,,,,,308
2018-03-18,01관,"09:10,  지금 만나러 갑니다(디지털),  7,000원","11:50,  지금 만나러 갑니다(디지털),  10,000원","14:30,  지금 만나러 갑니다(디지털),  11,000원","17:10,  지금 만나러 갑니다(디지털),  11,000원","19:50,  지금 만나러 갑니다(디지털),  11,000원","22:30,  지금 만나러 갑니다(디지털),  11,000원",,,,,,,,,143
2018-03-18,02관,"09:20,  토이 가디언즈(디지털더빙)","11:15,  리틀 포레스트(디지털),  10,000원","13:25,  지금 만나러 갑니다(디지털),  11,000원","16:05,  토이 가디언즈(디지털더빙),  11,000원","18:10,  리틀 포레스트(디지털),  11,000원","20:25,  리틀 포레스트(디지털),  11,000원","22:40,  궁합(디지털)",,,,,,,,119
2018-03-18,03관,"11:00,  허리케인 하이스트(디지털),  7,000원","13:10,  판타스틱 부니베어(디지털더빙),  11,000원","15:05,  허리케인 하이스트(디지털),  11,000원","17:15,  허리케인 하이스트(디지털),  11,000원","19:25,  허리케인 하이스트(디지털),  11,000원","21:35,  허리케인 하이스트(디지털),  11,000원","23:45,  허리케인 하이스트(디지털),  7,000원",,,,,,,,119
2018-03-18,04관,"09:15,  사라진 밤(디지털)","11:25,  사라진 밤(디지털),  10,000원","13:35,  사라진 밤(디지털),  11,000원","15:45,  사라진 밤(디지털),  11,000원","17:55,  로건 럭키(디지털),  11,000원","20:20,  사라진 밤(디지털),  11,000원","22:30,  사라진 밤(디지털),  11,000원",,,,,,,,144
2018-03-18,05관,"09:00,  툼레이더(디지털),  7,000원","11:25,  로건 럭키(디지털),  10,000원","13:50,  툼레이더(디지털),  11,000원","16:15,  지금 만나러 갑니다(디지털),  11,000원","18:55,  툼레이더(디지털),  8,000원","21:20,  지금 만나러 갑니다(디지털),  11,000원","24:00,  툼레이더(디지털)",,,,,,,,119
2018-03-18,06관,"10:35,  사라진 밤(디지털),  7,000원","12:45,  허리케인 하이스트(디지털),  10,000원","14:55,  툼레이더(디지털),  11,000원","17:20,  사라진 밤(디지털),  11,000원","19:30,  사라진 밤(디지털),  11,000원","21:40,  사라진 밤(디지털)","23:50,  사라진 밤(디지털),  7,000원",,,,,,,,87
2018-03-18,07관,"10:25,  툼레이더(디지털)","13:00,  사라진 밤(디지털),  11,000원","15:10,  지금 만나러 갑니다(디지털),  11,000원","17:55,  사라진 밤(디지털)","20:15,  지금 만나러 갑니다(디지털)","22:55,  툼레이더(디지털)",,,,,,,,,40
2018-03-18,08관,"10:10,  지금 만나러 갑니다(디지털),  7,000원","12:50,  지금 만나러 갑니다(디지털),  10,000원","15:30,  지금 만나러 갑니다(디지털),  11,000원","18:10,  지금 만나러 갑니다(디지털),  11,000원","20:50,  지금 만나러 갑니다(디지털),  11,000원","23:30,  지금 만나러 갑니다(디지털),  6,500원",,,,,,,,,308
2018-03-19,01관,"09:10,  지금 만나러 갑니다(디지털),  6,000원","11:50,  지금 만나러 갑니다(디지털),  7,000원","14:30,  지금 만나러 갑니다(디지털),  9,000원","17:10,  지금 만나러 갑니다(디지털),  9,000원","19:50,  지금 만나러 갑니다(디지털),  9,000원","22:30,  지금 만나러 갑니다(디지털),  9,000원",,,,,,,,,143
2018-03-19,02관,"11:00,  궁합(디지털),  6,000원","13:15,  리틀 포레스트(디지털),  7,500원","15:25,  툼레이더(디지털),  5,000원","17:50,  궁합(디지털)","20:15,  리틀 포레스트(디지털),  9,000원","22:30,  리틀 포레스트(디지털),  9,000원",,,,,,,,,119
2018-03-19,03관,"10:45,  허리케인 하이스트(디지털),  6,000원","12:55,  허리케인 하이스트(디지털),  7,000원","15:05,  허리케인 하이스트(디지털),  9,000원","17:15,  허리케인 하이스트(디지털),  9,000원","19:25,  허리케인 하이스트(디지털),  9,000원","21:35,  허리케인 하이스트(디지털),  9,000원","23:45,  허리케인 하이스트(디지털)",,,,,,,,119
2018-03-19,04관,"09:15,  사라진 밤(디지털)","11:25,  사라진 밤(디지털),  7,000원","13:35,  지금 만나러 갑니다(디지털),  9,000원","16:15,  사라진 밤(디지털),  6,000원","18:25,  로건 럭키(디지털),  9,000원","20:50,  사라진 밤(디지털),  9,000원","23:00,  사라진 밤(디지털),  6,000원",,,,,,,,144
2018-03-19,05관,"09:00,  툼레이더(디지털)","11:25,  로건 럭키(디지털)","13:50,  툼레이더(디지털),  9,000원","16:15,  지금 만나러 갑니다(디지털),  9,000원","18:55,  툼레이더(디지털),  9,000원","21:20,  지금 만나러 갑니다(디지털),  9,000원","24:00,  툼레이더(디지털)",,,,,,,,119
2018-03-19,06관,"10:35,  사라진 밤(디지털)","12:45,  사라진 밤(디지털),  7,000원","14:55,  사라진 밤(디지털),  9,000원","17:05,  사라진 밤(디지털),  9,000원","19:15,  사라진 밤(디지털),  9,000원","21:25,  사라진 밤(디지털)","23:35,  사라진 밤(디지털),  6,000원",,,,,,,,87
2018-03-19,07관,"10:25,  툼레이더(디지털)","13:00,  사라진 밤(디지털)","15:10,  지금 만나러 갑니다(디지털)","17:55,  사라진 밤(디지털),  9,000원","20:15,  지금 만나러 갑니다(디지털),  9,000원","22:55,  툼레이더(디지털)",,,,,,,,,40
2018-03-19,08관,"10:10,  지금 만나러 갑니다(디지털),  6,000원","12:50,  지금 만나러 갑니다(디지털),  7,000원","15:30,  지금 만나러 갑니다(디지털),  9,000원","18:10,  지금 만나러 갑니다(디지털),  9,000원","20:50,  지금 만나러 갑니다(디지털),  9,000원","23:30,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,,308
2018-03-20,01관,"09:10,  지금 만나러 갑니다(디지털),  6,000원","11:50,  지금 만나러 갑니다(디지털),  7,000원","14:30,  지금 만나러 갑니다(디지털),  9,000원","17:10,  지금 만나러 갑니다(디지털),  9,000원","19:50,  지금 만나러 갑니다(디지털),  9,000원","22:30,  지금 만나러 갑니다(디지털),  9,000원",,,,,,,,,143
