상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,좌석수
2015-01-01,01관,"10:30,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","12:20,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","14:00,  국제시장(디지털),  8,000원","16:30,  국제시장(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,77
2015-01-01,02관,"10:40,  호빗: 다섯 군대 전투(디지털),  8,000원","13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  8,000원","19:00,  상의원(디지털),  8,000원","21:30,  기술자들(디지털),  8,000원",,,,,,,,,31
2015-01-02,01관,,"12:20,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","14:00,  국제시장(디지털),  8,000원","16:30,  국제시장(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,77
2015-01-02,02관,"10:40,  호빗: 다섯 군대 전투(디지털),  8,000원","13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  8,000원","19:00,  상의원(디지털),  8,000원","21:30,  기술자들(디지털),  8,000원",,,,,,,,,31
2015-01-03,01관,,"12:20,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","14:00,  국제시장(디지털),  8,000원","16:30,  국제시장(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,77
2015-01-03,02관,"10:40,  호빗: 다섯 군대 전투(디지털),  8,000원","13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  8,000원","19:00,  상의원(디지털),  8,000원","21:30,  기술자들(디지털),  8,000원",,,,,,,,,31
2015-01-04,01관,"10:30,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","12:20,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","14:00,  국제시장(디지털),  8,000원","16:30,  국제시장(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,77
2015-01-04,02관,"10:40,  호빗: 다섯 군대 전투(디지털),  8,000원","13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  8,000원","19:00,  상의원(디지털),  8,000원","21:30,  기술자들(디지털),  8,000원",,,,,,,,,31
2015-01-05,01관,"10:30,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","12:20,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","14:00,  국제시장(디지털),  8,000원","16:30,  국제시장(디지털),  7,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,77
2015-01-05,02관,,"13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원",,"17:00,  기술자들(디지털),  8,000원","19:00,  상의원(디지털),  8,000원","21:30,  기술자들(디지털),  8,000원",,,,,,,,,31
2015-01-06,01관,"10:30,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","12:20,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","14:00,  국제시장(디지털),  8,000원","16:30,  국제시장(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,77
2015-01-06,02관,"10:40,  호빗: 다섯 군대 전투(디지털),  8,000원","13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  7,000원","19:00,  상의원(디지털),  8,000원","21:30,  기술자들(디지털),  8,000원",,,,,,,,,31
2015-01-07,01관,"10:30,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","12:20,  눈의 여왕 2: 트롤의 마법거울(3D 더빙),  7,000원","14:00,  국제시장(디지털),  8,000원","16:30,  국제시장(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,77
2015-01-07,02관,"10:40,  호빗: 다섯 군대 전투(디지털),  8,000원",,"15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원",,,"21:30,  기술자들(디지털),  8,000원",,,,,,,,,31
2015-01-08,01관,"11:00,  국제시장(디지털),  8,000원","13:30,  국제시장(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-08,02관,"08:50,  상의원(디지털),  7,000원",,"13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  기술자들(디지털),  8,000원",,,,,,,,31
2015-01-09,01관,"11:00,  국제시장(디지털),  8,000원",,"16:00,  국제시장(디지털),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-09,02관,"08:50,  상의원(디지털),  7,000원",,,"15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  7,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원",,,,,,,,,31
2015-01-10,01관,,"13:30,  국제시장(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-10,02관,"08:50,  상의원(디지털),  7,000원",,"13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원",,,,,,,,,31
2015-01-11,01관,,"13:30,  국제시장(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-11,02관,"08:50,  상의원(디지털),  7,000원","11:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원",,"17:00,  기술자들(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  기술자들(디지털),  8,000원",,,,,,,,31
2015-01-12,01관,,,"16:00,  국제시장(디지털),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-12,02관,"08:50,  상의원(디지털),  7,000원",,"13:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  기술자들(디지털),  8,000원",,,,,,,,31
2015-01-13,01관,,"13:30,  국제시장(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-13,02관,,,,"15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","17:00,  기술자들(디지털),  7,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원",,,,,,,,,31
2015-01-14,01관,,"13:30,  국제시장(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-14,02관,"08:50,  상의원(디지털),  7,000원",,"13:00,  님아, 그 강을 건너지 마오(디지털),  7,000원","15:00,  님아, 그 강을 건너지 마오(디지털),  8,000원",,,"21:00,  기술자들(디지털),  8,000원",,,,,,,,31
2015-01-15,01관,,"13:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","15:00,  허삼관(디지털),  8,000원","17:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  허삼관(디지털),  8,000원",,,,,,,,,77
2015-01-15,02관,,"13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  7,000원","21:00,  국제시장(디지털),  8,000원","23:30,  상의원(디지털),  7,000원",,,,,,,,,31
2015-01-16,01관,,,"15:00,  허삼관(디지털),  8,000원","17:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  허삼관(디지털),  8,000원",,,,,,,,,77
2015-01-16,02관,,"13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  7,000원","21:00,  국제시장(디지털),  8,000원","23:30,  상의원(디지털),  7,000원",,,,,,,,,31
2015-01-17,01관,"11:00,  박물관이 살아있다 : 비밀의 무덤(디지털)","13:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","15:00,  허삼관(디지털),  8,000원","17:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  허삼관(디지털),  8,000원",,,,,,,,,77
2015-01-17,02관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원","23:30,  상의원(디지털),  7,000원",,,,,,,,,31
2015-01-18,01관,,"13:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","15:00,  허삼관(디지털),  8,000원","17:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  7,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  허삼관(디지털),  8,000원",,,,,,,,,77
2015-01-18,02관,"11:00,  오늘의 연애(디지털),  7,000원","13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원","23:30,  상의원(디지털),  7,000원",,,,,,,,,31
2015-01-19,01관,,"13:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","15:00,  허삼관(디지털),  8,000원","17:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  허삼관(디지털),  8,000원",,,,,,,,,77
2015-01-19,02관,,"13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  7,000원","21:00,  국제시장(디지털),  8,000원","23:30,  상의원(디지털),  7,000원",,,,,,,,,31
2015-01-20,01관,"11:00,  박물관이 살아있다 : 비밀의 무덤(디지털)","13:00,  박물관이 살아있다 : 비밀의 무덤(디지털)","15:00,  허삼관(디지털),  8,000원","17:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  7,000원","19:00,  님아, 그 강을 건너지 마오(디지털),  8,000원","21:00,  허삼관(디지털),  8,000원",,,,,,,,,77
2015-01-20,02관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원","23:30,  상의원(디지털),  7,000원",,,,,,,,,31
2015-01-21,01관,,,"15:00,  허삼관(디지털),  7,000원","17:00,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원",,"21:00,  허삼관(디지털),  8,000원",,,,,,,,,77
2015-01-21,02관,,"13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-01-22,01관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-22,02관,"11:00,  허삼관(디지털)","13:10,  박물관이 살아있다 : 비밀의 무덤(디지털)","15:00,  허삼관(디지털)","17:10,  박물관이 살아있다 : 비밀의 무덤(디지털)","18:40,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,31
2015-01-23,01관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  7,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-23,02관,"11:00,  허삼관(디지털)","13:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","15:00,  허삼관(디지털),  8,000원","17:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","18:40,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,31
2015-01-24,01관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  7,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-24,02관,"11:00,  허삼관(디지털)","13:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  7,000원","15:00,  허삼관(디지털),  8,000원","17:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","18:40,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,31
2015-01-25,01관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-25,02관,"11:00,  허삼관(디지털)","13:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","15:00,  허삼관(디지털),  8,000원","17:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","18:40,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,31
2015-01-26,01관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-26,02관,"11:00,  허삼관(디지털)","13:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  7,000원","15:00,  허삼관(디지털),  8,000원","17:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","18:40,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,31
2015-01-27,01관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  7,000원","16:00,  국제시장(디지털)","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-27,02관,"11:00,  허삼관(디지털)","13:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","15:00,  허삼관(디지털),  8,000원","17:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","18:40,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,31
2015-01-28,01관,"11:00,  오늘의 연애(디지털)","13:30,  오늘의 연애(디지털),  7,000원","16:00,  국제시장(디지털),  8,000원","18:30,  오늘의 연애(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,77
2015-01-28,02관,"11:00,  허삼관(디지털)","13:10,  박물관이 살아있다 : 비밀의 무덤(디지털)","15:00,  허삼관(디지털),  7,000원","17:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  8,000원","18:40,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,31
2015-01-29,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털),  7,000원","17:00,  빅 히어로(디지털),  7,000원","18:50,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,77
2015-01-29,02관,"11:00,  내 심장을 쏴라(디지털)","13:30,  강남 1970(디지털)","16:00,  국제시장(디지털),  8,000원","19:00,  내 심장을 쏴라(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-01-30,01관,"11:00,  빅 히어로(3D 더빙),  10,000원","13:00,  빅 히어로(3D 더빙)","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털),  7,000원","18:50,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,77
2015-01-30,02관,"11:00,  내 심장을 쏴라(디지털)","13:30,  강남 1970(디지털)","16:00,  국제시장(디지털),  8,000원","19:00,  내 심장을 쏴라(디지털)","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-01-31,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털),  8,000원","18:50,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,77
2015-01-31,02관,"11:00,  내 심장을 쏴라(디지털)","13:30,  강남 1970(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","19:00,  내 심장을 쏴라(디지털)","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-01,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털),  8,000원","18:50,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,77
2015-02-01,02관,"11:00,  내 심장을 쏴라(디지털)","13:30,  강남 1970(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","19:00,  내 심장을 쏴라(디지털),  7,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-02,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙)","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털),  7,000원","18:50,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,77
2015-02-02,02관,"11:00,  내 심장을 쏴라(디지털)","13:30,  강남 1970(디지털)","16:00,  국제시장(디지털),  8,000원","19:00,  내 심장을 쏴라(디지털)","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-03,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙)","15:00,  내 심장을 쏴라(디지털)","17:00,  빅 히어로(디지털),  8,000원","18:50,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,77
2015-02-03,02관,"11:00,  내 심장을 쏴라(디지털)","13:30,  강남 1970(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","19:00,  내 심장을 쏴라(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-04,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙)","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털),  8,000원","18:50,  강남 1970(디지털),  8,000원","21:10,  강남 1970(디지털),  8,000원",,,,,,,,,77
2015-02-04,02관,"11:00,  내 심장을 쏴라(디지털)","13:30,  강남 1970(디지털)","16:00,  국제시장(디지털)","19:00,  내 심장을 쏴라(디지털)","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-05,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털더빙)","19:00,  쎄시봉(디지털),  8,000원","21:10,  쎄시봉(디지털)",,,,,,,,,77
2015-02-05,02관,"11:00,  강남 1970(디지털)","13:30,  쎄시봉(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  강남 1970(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-06,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털),  7,000원","17:00,  빅 히어로(디지털더빙),  8,000원","19:00,  쎄시봉(디지털),  7,000원","21:10,  쎄시봉(디지털),  8,000원",,,,,,,,,77
2015-02-06,02관,"11:00,  강남 1970(디지털)","13:30,  쎄시봉(디지털),  8,000원","16:00,  국제시장(디지털)","18:30,  강남 1970(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-07,01관,"11:00,  빅 히어로(3D 더빙),  10,000원","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털더빙),  8,000원","19:00,  쎄시봉(디지털),  8,000원","21:10,  쎄시봉(디지털),  8,000원",,,,,,,,,77
2015-02-07,02관,"11:00,  강남 1970(디지털)","13:30,  쎄시봉(디지털)","16:00,  국제시장(디지털),  8,000원","18:30,  강남 1970(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-08,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털),  8,000원","17:00,  빅 히어로(디지털더빙)","19:00,  쎄시봉(디지털)","21:10,  쎄시봉(디지털),  8,000원",,,,,,,,,77
2015-02-08,02관,"11:00,  강남 1970(디지털)","13:30,  쎄시봉(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  강남 1970(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-09,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙),  10,000원","15:00,  내 심장을 쏴라(디지털)","17:00,  빅 히어로(디지털더빙),  7,000원","19:00,  쎄시봉(디지털)","21:10,  쎄시봉(디지털),  8,000원",,,,,,,,,77
2015-02-09,02관,"11:00,  강남 1970(디지털)","13:30,  쎄시봉(디지털),  8,000원","16:00,  국제시장(디지털),  8,000원","18:30,  강남 1970(디지털),  8,000원","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-10,01관,"11:00,  빅 히어로(3D 더빙)","13:00,  빅 히어로(3D 더빙)","15:00,  내 심장을 쏴라(디지털),  7,000원","17:00,  빅 히어로(디지털더빙)","19:00,  쎄시봉(디지털)","21:10,  쎄시봉(디지털),  8,000원",,,,,,,,,77
2015-02-10,02관,"11:00,  강남 1970(디지털)","13:30,  쎄시봉(디지털)","16:00,  국제시장(디지털),  8,000원","18:30,  강남 1970(디지털)","21:00,  국제시장(디지털),  8,000원",,,,,,,,,,31
2015-02-11,01관,"10:30,  도라에몽 : 스탠 바이 미(3D 더빙)","12:30,  도라에몽 : 스탠 바이 미(3D 더빙)","14:10,  조선명탐정 : 사라진 놉의 딸(디지털),  7,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털)","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원",,,,,,,,,77
2015-02-11,02관,"11:00,  조선명탐정 : 사라진 놉의 딸(디지털)","13:30,  쎄시봉(디지털),  7,000원","16:00,  빅 히어로(디지털더빙),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  쎄시봉(디지털),  8,000원",,,,,,,,,,31
2015-02-12,01관,"10:30,  도라에몽 : 스탠 바이 미(3D 더빙),  7,000원","12:30,  도라에몽 : 스탠 바이 미(3D 더빙),  7,000원","14:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원",,,,,,,,,77
2015-02-12,02관,"11:00,  조선명탐정 : 사라진 놉의 딸(디지털)","13:30,  쎄시봉(디지털)","16:00,  빅 히어로(디지털더빙),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  쎄시봉(디지털),  8,000원",,,,,,,,,,31
2015-02-13,01관,"10:30,  도라에몽 : 스탠 바이 미(3D 더빙),  7,000원","12:30,  도라에몽 : 스탠 바이 미(3D 더빙),  7,000원","14:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털)","19:00,  조선명탐정 : 사라진 놉의 딸(디지털)","21:30,  조선명탐정 : 사라진 놉의 딸(디지털)",,,,,,,,,77
2015-02-13,02관,"11:00,  조선명탐정 : 사라진 놉의 딸(디지털)","13:30,  쎄시봉(디지털),  8,000원","16:00,  빅 히어로(디지털더빙),  7,000원","18:30,  국제시장(디지털),  8,000원","21:00,  쎄시봉(디지털)",,,,,,,,,,31
2015-02-14,01관,"10:30,  도라에몽 : 스탠 바이 미(3D 더빙),  7,000원","12:30,  도라에몽 : 스탠 바이 미(3D 더빙),  10,000원","14:10,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원",,,,,,,,,77
2015-02-14,02관,"11:00,  조선명탐정 : 사라진 놉의 딸(디지털)","13:30,  쎄시봉(디지털),  8,000원","16:00,  빅 히어로(디지털더빙),  8,000원","18:30,  국제시장(디지털),  8,000원","21:00,  쎄시봉(디지털),  8,000원",,,,,,,,,,31
2015-02-15,01관,"10:30,  도라에몽 : 스탠 바이 미(3D 더빙),  7,000원","12:30,  도라에몽 : 스탠 바이 미(3D 더빙),  10,000원","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","16:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원",,,,,,,,,77
2015-02-15,02관,"11:00,  조선명탐정 : 사라진 놉의 딸(디지털)","13:30,  국제시장(디지털),  8,000원","16:00,  빅 히어로(디지털더빙)","18:30,  국제시장(디지털),  7,000원","21:00,  쎄시봉(디지털),  8,000원",,,,,,,,,,31
2015-02-16,01관,"10:30,  도라에몽 : 스탠 바이 미(3D 더빙),  7,000원","12:30,  도라에몽 : 스탠 바이 미(3D 더빙),  10,000원","14:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원",,"19:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","21:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원",,,,,,,,,77
2015-02-16,02관,,,"16:00,  빅 히어로(디지털더빙),  7,000원","18:30,  국제시장(디지털),  8,000원","21:00,  쎄시봉(디지털),  8,000원","23:10,  내 심장을 쏴라(디지털),  7,000원",,,,,,,,,31
