상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,좌석수
2019-02-27,01관,"16:00,  내안의 그놈(디지털)","18:40,  항거:유관순 이야기(디지털),  9,000원","21:00,  항거:유관순 이야기(디지털),  7,000원",,,,,,,,196
2019-02-27,02관,"15:40,  도어락(디지털)","18:00,  사바하(디지털),  7,000원","20:35,  사바하(디지털),  7,000원",,,,,,,,190
2019-02-27,03관,"19:20,  빠삐용(디지털),  5,000원",,,,,,,,,,130
2019-02-27,04관,"16:20,  완벽한 타인(디지털)","18:50,  어쩌다, 결혼(디지털),  7,000원","20:50,  퍼미션(디지털),  5,000원",,,,,,,,130
2019-02-27,05관,"15:20,  극장판 도라에몽: 진구의 보물섬(디지털더빙)","17:40,  자전차왕 엄복동(디지털),  7,000원","20:20,  자전차왕 엄복동(디지털),  7,000원",,,,,,,,174
2019-02-27,06관,"18:10,  증인(디지털),  5,000원","20:55,  증인(디지털),  5,000원",,,,,,,,,72
2019-02-27,07관,"15:00,  툴리(디지털)","17:10,  극한직업(디지털),  7,000원","19:40,  극한직업(디지털),  8,000원",,,,,,,,197
2019-02-27,08관,"16:40,  가버나움(디지털)","19:30,  항거:유관순 이야기(디지털),  10,000원",,,,,,,,,179
2019-02-27,09관,"14:30,  안시성(디지털)","17:15,  증인(디지털),  7,000원","19:55,  증인(디지털),  7,000원",,,,,,,,223
2019-02-27,10관,"14:00,  신과함께-인과 연(디지털)","17:00,  사바하(디지털),  7,000원","19:45,  사바하(디지털),  7,000원",,,,,,,,296
2019-02-28,01관,"09:00,  극한직업(디지털),  7,000원","11:25,  극한직업(디지털),  9,000원","13:50,  극한직업(디지털),  10,000원","16:15,  극한직업(디지털),  11,000원","18:40,  극한직업(디지털),  11,000원","21:05,  극한직업(디지털),  11,000원","23:30,  극한직업(디지털),  10,000원",,,,196
2019-02-28,02관,"09:50,  슈퍼미니 2(디지털),  10,000원","11:55,  옷코는 초등학생 사장님!(디지털),  9,000원","14:00,  슈퍼미니 2(디지털),  10,000원","16:05,  사바하(디지털),  11,000원","18:45,  사바하(디지털),  11,000원","21:25,  사바하(디지털),  11,000원","24:05,  사바하(디지털),  9,000원",,,,190
2019-02-28,03관,"08:30,  어쩌다, 결혼(디지털)","10:30,  어쩌다, 결혼(디지털),  9,000원","12:30,  어쩌다, 결혼(디지털),  9,000원","14:30,  어쩌다, 결혼(디지털),  10,000원","16:30,  어쩌다, 결혼(디지털),  11,000원","18:35,  어쩌다, 결혼(디지털),  11,000원","20:35,  어쩌다, 결혼(디지털),  11,000원","22:35,  어쩌다, 결혼(디지털),  10,000원",,,130
2019-02-28,04관,"08:40,  퍼미션(디지털),  7,000원","10:50,  빠삐용(디지털),  9,000원","13:35,  퍼미션(디지털),  7,000원","15:45,  빠삐용(디지털),  10,000원","18:30,  퍼미션(디지털),  11,000원","20:40,  빠삐용(디지털),  11,000원","23:25,  퍼미션(디지털),  10,000원",,,,130
2019-02-28,05관,"09:20,  자전차왕 엄복동(디지털),  7,000원","11:50,  자전차왕 엄복동(디지털),  9,000원","14:20,  자전차왕 엄복동(디지털),  10,000원","16:50,  자전차왕 엄복동(디지털),  11,000원","19:20,  자전차왕 엄복동(디지털),  11,000원","21:50,  자전차왕 엄복동(디지털),  10,500원","24:20,  자전차왕 엄복동(디지털),  9,000원",,,,174
2019-02-28,06관,"09:45,  드래곤 길들이기 3(디지털더빙),  7,000원","12:00,  드래곤 길들이기 3(디지털더빙),  9,000원","14:15,  드래곤 길들이기 3(디지털더빙),  10,000원","16:35,  증인(디지털),  11,000원","19:15,  증인(디지털),  11,000원","21:55,  증인(디지털),  11,000원",,,,,72
2019-02-28,07관,"09:10,  신데렐라:마법 반지의 비밀(디지털더빙),  7,000원","11:10,  신데렐라:마법 반지의 비밀(디지털더빙),  9,000원","13:10,  신데렐라:마법 반지의 비밀(디지털더빙),  10,000원","15:10,  신데렐라:마법 반지의 비밀(디지털더빙),  10,000원","17:10,  항거:유관순 이야기(디지털),  11,000원","19:25,  항거:유관순 이야기(디지털),  11,000원","21:40,  항거:유관순 이야기(디지털),  11,000원","23:55,  항거:유관순 이야기(디지털),  10,000원",,,197
2019-02-28,08관,"08:50,  항거:유관순 이야기(디지털),  10,000원","11:05,  항거:유관순 이야기(디지털),  9,000원","13:20,  항거:유관순 이야기(디지털),  10,000원","15:40,  항거:유관순 이야기(디지털),  10,000원","18:00,  항거:유관순 이야기(디지털),  11,000원","20:15,  항거:유관순 이야기(디지털),  11,000원","22:30,  항거:유관순 이야기(디지털),  10,000원",,,,179
2019-02-28,09관,"09:40,  증인(디지털),  7,000원","12:20,  증인(디지털),  10,000원","15:00,  증인(디지털),  10,000원","17:40,  증인(디지털),  11,000원","20:20,  증인(디지털),  11,000원","23:00,  증인(디지털),  10,000원",,,,,223
2019-02-28,10관,"09:30,  사바하(디지털),  7,000원","12:05,  사바하(디지털),  9,000원","14:40,  사바하(디지털),  10,000원","17:15,  사바하(디지털),  11,000원","19:50,  사바하(디지털),  11,000원","22:25,  사바하(디지털),  10,000원",,,,,296
2019-03-01,01관,"08:30,  극한직업(디지털),  8,000원","10:55,  극한직업(디지털),  12,000원","13:20,  극한직업(디지털),  12,000원","15:45,  극한직업(디지털),  12,000원","18:10,  극한직업(디지털),  12,000원","20:35,  극한직업(디지털),  12,000원","23:00,  극한직업(디지털),  12,000원",,,,196
2019-03-01,02관,"09:20,  드래곤 길들이기 3(디지털더빙),  8,000원","11:30,  옷코는 초등학생 사장님!(디지털),  12,000원","13:35,  드래곤 길들이기 3(디지털더빙),  12,000원","15:50,  사바하(디지털),  12,000원","18:20,  사바하(디지털),  12,000원","20:50,  사바하(디지털),  12,000원","23:20,  사바하(디지털),  12,000원",,,,190
2019-03-01,03관,"08:00,  어쩌다, 결혼(디지털),  8,000원","10:00,  어쩌다, 결혼(디지털),  8,000원","12:00,  슈퍼미니 2(디지털),  12,000원","14:00,  슈퍼미니 2(디지털),  12,000원","16:00,  어쩌다, 결혼(디지털),  12,000원","18:05,  어쩌다, 결혼(디지털),  12,000원","20:05,  어쩌다, 결혼(디지털),  12,000원","22:05,  어쩌다, 결혼(디지털),  12,000원","24:05,  어쩌다, 결혼(디지털),  11,000원",,130
2019-03-01,04관,"08:10,  퍼미션(디지털),  8,000원","10:20,  빠삐용(디지털),  7,000원","13:05,  퍼미션(디지털),  12,000원","15:15,  빠삐용(디지털),  12,000원","18:00,  퍼미션(디지털),  12,000원","20:10,  빠삐용(디지털),  12,000원","22:55,  퍼미션(디지털),  12,000원",,,,130
2019-03-01,05관,"08:50,  자전차왕 엄복동(디지털),  8,000원","11:20,  자전차왕 엄복동(디지털),  12,000원","13:50,  자전차왕 엄복동(디지털),  12,000원","16:20,  자전차왕 엄복동(디지털),  12,000원","19:00,  극한직업(디지털),  12,000원","21:20,  자전차왕 엄복동(디지털),  12,000원","24:00,  극한직업(디지털),  12,000원",,,,174
2019-03-01,06관,"10:10,  증인(디지털),  12,000원","12:55,  증인(디지털),  12,000원","15:35,  증인(디지털),  12,000원","18:15,  증인(디지털),  12,000원","20:55,  증인(디지털),  12,000원","23:35,  증인(디지털),  12,000원",,,,,72
2019-03-01,07관,"08:40,  신데렐라:마법 반지의 비밀(디지털더빙),  8,000원","10:40,  신데렐라:마법 반지의 비밀(디지털더빙),  12,000원","12:40,  신데렐라:마법 반지의 비밀(디지털더빙),  9,000원","14:40,  신데렐라:마법 반지의 비밀(디지털더빙),  12,000원","16:40,  항거:유관순 이야기(디지털),  12,000원","18:55,  항거:유관순 이야기(디지털),  12,000원","21:10,  항거:유관순 이야기(디지털),  12,000원","23:25,  항거:유관순 이야기(디지털),  12,000원",,,197
2019-03-01,08관,"08:20,  항거:유관순 이야기(디지털),  8,000원","10:35,  항거:유관순 이야기(디지털),  12,000원","12:50,  항거:유관순 이야기(디지털),  12,000원","15:10,  항거:유관순 이야기(디지털),  12,000원","17:30,  항거:유관순 이야기(디지털),  12,000원","19:45,  항거:유관순 이야기(디지털),  12,000원","22:00,  항거:유관순 이야기(디지털),  12,000원","24:15,  항거:유관순 이야기(디지털),  11,000원",,,179
2019-03-01,09관,"09:10,  증인(디지털),  10,000원","11:50,  증인(디지털),  12,000원","14:30,  증인(디지털),  12,000원","17:10,  증인(디지털),  12,000원","19:50,  증인(디지털),  12,000원","22:30,  증인(디지털),  12,000원",,,,,223
2019-03-01,10관,"09:00,  사바하(디지털),  10,000원","11:35,  사바하(디지털),  9,000원","14:10,  사바하(디지털),  12,000원","16:45,  사바하(디지털),  12,000원","19:20,  사바하(디지털),  12,000원","21:55,  사바하(디지털),  12,000원","24:30,  사바하(디지털),  11,000원",,,,296
2019-03-02,01관,"08:30,  극한직업(디지털),  8,000원","10:50,  극한직업(디지털),  12,000원","13:10,  극한직업(디지털),  12,000원","15:30,  극한직업(디지털),  12,000원","17:50,  극한직업(디지털),  12,000원","20:10,  극한직업(디지털),  12,000원","22:30,  극한직업(디지털),  12,000원",,,,196
2019-03-02,02관,"09:15,  드래곤 길들이기 3(디지털더빙),  8,000원","11:25,  옷코는 초등학생 사장님!(디지털),  12,000원","13:25,  드래곤 길들이기 3(디지털더빙),  12,000원","15:35,  사바하(디지털),  12,000원","18:05,  사바하(디지털),  12,000원","20:35,  사바하(디지털),  12,000원","23:05,  사바하(디지털),  12,000원",,,,190
2019-03-02,03관,"08:00,  어쩌다, 결혼(디지털),  8,000원","09:55,  어쩌다, 결혼(디지털),  8,000원","11:50,  슈퍼미니 2(디지털),  12,000원","13:50,  어쩌다, 결혼(디지털),  12,000원","15:45,  슈퍼미니 2(디지털),  12,000원","17:45,  어쩌다, 결혼(디지털),  12,000원","19:40,  어쩌다, 결혼(디지털),  12,000원","21:35,  어쩌다, 결혼(디지털),  12,000원","23:30,  어쩌다, 결혼(디지털),  12,000원",,130
2019-03-02,04관,"08:10,  퍼미션(디지털)","10:15,  빠삐용(디지털),  12,000원","12:55,  어쩌다, 결혼(디지털),  12,000원","15:00,  빠삐용(디지털),  12,000원","17:40,  퍼미션(디지털),  12,000원","19:45,  빠삐용(디지털),  12,000원","22:25,  퍼미션(디지털),  8,000원",,,,130
2019-03-02,05관,"10:10,  증인(디지털),  12,000원","12:45,  증인(디지털),  12,000원","15:20,  증인(디지털),  12,000원","17:55,  증인(디지털),  12,000원","20:30,  증인(디지털),  12,000원","23:10,  증인(디지털),  12,000원",,,,,174
2019-03-02,06관,"08:50,  자전차왕 엄복동(디지털),  8,000원","11:15,  자전차왕 엄복동(디지털),  12,000원","13:40,  자전차왕 엄복동(디지털),  12,000원","16:10,  자전차왕 엄복동(디지털),  12,000원","18:40,  극한직업(디지털),  12,000원","21:00,  자전차왕 엄복동(디지털),  12,000원","23:25,  극한직업(디지털),  12,000원",,,,72
2019-03-02,07관,"08:40,  신데렐라:마법 반지의 비밀(디지털더빙),  8,000원","10:35,  신데렐라:마법 반지의 비밀(디지털더빙),  12,000원","12:30,  신데렐라:마법 반지의 비밀(디지털더빙),  12,000원","14:25,  신데렐라:마법 반지의 비밀(디지털더빙),  12,000원","16:20,  항거:유관순 이야기(디지털),  12,000원","18:30,  항거:유관순 이야기(디지털),  12,000원","20:40,  항거:유관순 이야기(디지털),  12,000원","22:50,  항거:유관순 이야기(디지털),  12,000원",,,197
2019-03-02,08관,"08:20,  항거:유관순 이야기(디지털),  8,000원","10:30,  항거:유관순 이야기(디지털),  12,000원","12:40,  항거:유관순 이야기(디지털),  12,000원","14:50,  항거:유관순 이야기(디지털),  12,000원","17:00,  항거:유관순 이야기(디지털),  12,000원","19:10,  항거:유관순 이야기(디지털),  12,000원","21:20,  항거:유관순 이야기(디지털),  12,000원","23:35,  항거:유관순 이야기(디지털),  12,000원",,,179
2019-03-02,09관,"09:10,  증인(디지털),  8,000원","11:45,  증인(디지털),  12,000원","14:20,  증인(디지털),  12,000원","16:55,  증인(디지털),  12,000원","19:30,  증인(디지털),  12,000원","22:05,  증인(디지털),  12,000원",,,,,223
2019-03-02,10관,"09:00,  사바하(디지털),  8,000원","11:30,  사바하(디지털),  12,000원","14:00,  사바하(디지털),  12,000원","16:30,  사바하(디지털),  12,000원","19:00,  사바하(디지털),  12,000원","21:30,  사바하(디지털),  12,000원","24:00,  사바하(디지털),  12,000원",,,,296
2019-03-03,01관,"08:30,  극한직업(디지털),  9,000원","10:50,  극한직업(디지털),  12,000원","13:10,  극한직업(디지털),  12,000원","15:30,  극한직업(디지털),  12,000원","17:50,  극한직업(디지털),  12,000원","20:10,  극한직업(디지털),  12,000원","22:30,  극한직업(디지털),  12,000원",,,,196
2019-03-03,02관,"09:15,  드래곤 길들이기 3(디지털더빙),  8,000원","11:25,  옷코는 초등학생 사장님!(디지털),  12,000원","13:25,  드래곤 길들이기 3(디지털더빙),  12,000원","15:35,  사바하(디지털),  12,000원","18:05,  사바하(디지털),  12,000원","20:35,  사바하(디지털),  12,000원","23:05,  사바하(디지털),  12,000원",,,,190
2019-03-03,03관,"08:00,  어쩌다, 결혼(디지털),  8,000원","09:55,  어쩌다, 결혼(디지털),  8,000원","11:50,  슈퍼미니 2(디지털),  12,000원","13:50,  어쩌다, 결혼(디지털),  12,000원","16:00,  증인(디지털),  12,000원","18:45,  증인(디지털),  12,000원","21:25,  증인(디지털),  12,000원","24:05,  증인(디지털),  11,000원",,,130
2019-03-03,04관,"09:30,  항거:유관순 이야기(디지털),  8,000원","11:55,  퍼미션(디지털),  10,000원","14:05,  빠삐용(디지털),  12,000원","16:50,  퍼미션(디지털),  12,000원","19:00,  빠삐용(디지털),  12,000원","22:00,  항거:유관순 이야기(디지털),  12,000원","24:15,  항거:유관순 이야기(디지털),  11,000원",,,,130
2019-03-03,05관,"10:10,  증인(디지털),  12,000원","12:45,  증인(디지털),  12,000원","15:20,  증인(디지털),  12,000원","17:55,  증인(디지털),  12,000원","20:30,  증인(디지털),  12,000원","23:10,  증인(디지털),  12,000원",,,,,174
2019-03-03,06관,"08:50,  자전차왕 엄복동(디지털),  8,000원","11:15,  자전차왕 엄복동(디지털),  9,500원","13:40,  자전차왕 엄복동(디지털),  12,000원","16:10,  자전차왕 엄복동(디지털),  12,000원","18:40,  극한직업(디지털),  12,000원","21:00,  자전차왕 엄복동(디지털),  12,000원","23:25,  극한직업(디지털),  12,000원",,,,72
2019-03-03,07관,"08:00,  신데렐라:마법 반지의 비밀(디지털더빙)","09:55,  신데렐라:마법 반지의 비밀(디지털더빙),  8,000원","11:50,  항거:유관순 이야기(디지털),  13,000원","14:00,  항거:유관순 이야기(디지털),  12,000원","16:10,  항거:유관순 이야기(디지털),  12,000원","18:20,  항거:유관순 이야기(디지털),  12,000원","20:30,  항거:유관순 이야기(디지털),  12,000원","22:40,  항거:유관순 이야기(디지털),  12,000원",,,197
2019-03-03,08관,"08:20,  항거:유관순 이야기(디지털),  8,000원","10:30,  항거:유관순 이야기(디지털),  12,000원","12:40,  항거:유관순 이야기(디지털),  12,000원","14:50,  항거:유관순 이야기(디지털),  12,000원","17:00,  항거:유관순 이야기(디지털),  12,000원","19:10,  항거:유관순 이야기(디지털),  12,000원","21:20,  항거:유관순 이야기(디지털),  12,000원","23:35,  항거:유관순 이야기(디지털),  12,000원",,,179
2019-03-03,09관,"09:10,  증인(디지털),  8,000원","11:45,  증인(디지털),  12,000원","14:20,  증인(디지털),  12,000원","16:55,  증인(디지털),  12,000원","19:30,  증인(디지털),  12,000원","22:05,  증인(디지털),  12,000원",,,,,223
2019-03-03,10관,"09:00,  사바하(디지털),  10,000원","11:30,  사바하(디지털),  12,000원","14:00,  사바하(디지털),  12,000원","16:30,  사바하(디지털),  12,000원","19:00,  사바하(디지털),  12,000원","21:30,  사바하(디지털),  12,000원","24:00,  사바하(디지털),  12,000원",,,,296
2019-03-04,01관,"08:50,  극한직업(디지털),  7,000원","11:10,  극한직업(디지털),  9,000원","13:30,  극한직업(디지털),  10,000원","15:50,  극한직업(디지털),  10,000원","18:10,  극한직업(디지털),  11,000원","20:30,  극한직업(디지털),  11,000원","22:55,  극한직업(디지털),  10,000원",,,,196
2019-03-04,02관,"09:10,  드래곤 길들이기 3(디지털더빙)","11:20,  옷코는 초등학생 사장님!(디지털),  9,000원","13:20,  드래곤 길들이기 3(디지털더빙),  10,000원","15:30,  드래곤 길들이기 3(디지털더빙),  10,000원","17:40,  사바하(디지털),  11,000원","20:15,  사바하(디지털),  11,000원","22:50,  사바하(디지털),  10,000원",,,,190
2019-03-04,03관,"10:10,  슈퍼미니 2(디지털),  9,000원","12:15,  신데렐라:마법 반지의 비밀(디지털더빙),  9,000원","14:15,  슈퍼미니 2(디지털),  10,000원","16:20,  신데렐라:마법 반지의 비밀(디지털더빙),  11,000원","18:15,  어쩌다, 결혼(디지털),  11,000원","20:10,  어쩌다, 결혼(디지털),  11,000원","22:10,  어쩌다, 결혼(디지털),  10,000원","24:05,  어쩌다, 결혼(디지털),  9,000원",,,130
2019-03-04,04관,"09:25,  빠삐용(디지털),  7,000원","12:05,  퍼미션(디지털),  9,000원","14:20,  빠삐용(디지털),  10,000원","17:00,  퍼미션(디지털),  11,000원","19:05,  빠삐용(디지털),  11,000원","21:50,  퍼미션(디지털)","23:55,  극한직업(디지털),  10,000원",,,,130
2019-03-04,05관,"09:35,  자전차왕 엄복동(디지털),  7,000원","12:00,  자전차왕 엄복동(디지털)","14:25,  극한직업(디지털),  10,000원","16:45,  자전차왕 엄복동(디지털),  11,000원","19:10,  극한직업(디지털),  11,000원","21:30,  자전차왕 엄복동(디지털),  8,500원","23:55,  자전차왕 엄복동(디지털)",,,,174
2019-03-04,06관,"09:30,  증인(디지털),  7,000원","12:10,  증인(디지털),  9,000원","14:50,  증인(디지털),  10,000원","17:25,  증인(디지털),  11,000원","20:00,  증인(디지털),  11,000원","22:35,  증인(디지털),  10,000원",,,,,72
2019-03-04,07관,"09:40,  항거:유관순 이야기(디지털),  7,000원","11:55,  항거:유관순 이야기(디지털),  9,000원","14:10,  항거:유관순 이야기(디지털),  10,000원","16:25,  항거:유관순 이야기(디지털),  11,000원","18:40,  항거:유관순 이야기(디지털),  11,000원","20:50,  항거:유관순 이야기(디지털),  11,000원","23:00,  항거:유관순 이야기(디지털),  10,000원",,,,197
2019-03-04,08관,"08:40,  항거:유관순 이야기(디지털),  7,000원","10:50,  항거:유관순 이야기(디지털),  9,000원","13:00,  항거:유관순 이야기(디지털),  9,000원","15:10,  항거:유관순 이야기(디지털),  10,000원","17:20,  항거:유관순 이야기(디지털),  11,000원","19:30,  항거:유관순 이야기(디지털),  11,000원","21:40,  항거:유관순 이야기(디지털),  11,000원","23:50,  항거:유관순 이야기(디지털),  10,000원",,,179
2019-03-04,09관,"08:30,  증인(디지털)","11:05,  증인(디지털),  9,000원","13:40,  증인(디지털),  10,000원","16:15,  증인(디지털),  11,000원","18:50,  증인(디지털),  11,000원","21:25,  증인(디지털),  11,000원","24:00,  증인(디지털),  10,000원",,,,223
2019-03-04,10관,"09:00,  사바하(디지털),  7,000원","11:30,  사바하(디지털),  10,000원","14:00,  사바하(디지털),  10,000원","16:30,  사바하(디지털),  11,000원","19:00,  사바하(디지털),  11,000원","21:35,  사바하(디지털),  11,000원","24:10,  사바하(디지털),  8,000원",,,,296
2019-03-05,01관,"08:50,  극한직업(디지털),  7,000원","11:10,  극한직업(디지털),  9,000원","13:30,  극한직업(디지털),  10,000원","15:50,  극한직업(디지털),  10,000원","18:10,  극한직업(디지털),  11,000원","20:30,  극한직업(디지털),  11,000원","22:55,  극한직업(디지털),  10,000원",,,,196
2019-03-05,02관,"09:10,  드래곤 길들이기 3(디지털더빙),  7,000원","11:20,  옷코는 초등학생 사장님!(디지털)","13:20,  드래곤 길들이기 3(디지털더빙),  10,000원","15:30,  드래곤 길들이기 3(디지털더빙),  10,000원","17:40,  사바하(디지털),  11,000원","20:15,  사바하(디지털),  11,000원","22:50,  사바하(디지털),  10,000원",,,,190
2019-03-05,03관,"10:10,  슈퍼미니 2(디지털),  9,000원","12:15,  신데렐라:마법 반지의 비밀(디지털더빙),  9,000원","14:15,  슈퍼미니 2(디지털),  10,000원","16:20,  신데렐라:마법 반지의 비밀(디지털더빙),  10,000원","18:15,  어쩌다, 결혼(디지털),  11,000원","20:10,  어쩌다, 결혼(디지털),  11,000원","22:10,  어쩌다, 결혼(디지털),  10,000원","24:05,  어쩌다, 결혼(디지털),  9,000원",,,130
2019-03-05,04관,"09:25,  빠삐용(디지털),  7,000원","12:05,  퍼미션(디지털),  9,000원","14:20,  빠삐용(디지털),  10,000원","17:00,  퍼미션(디지털),  11,000원","19:05,  빠삐용(디지털),  11,000원","21:50,  퍼미션(디지털),  10,000원","23:55,  극한직업(디지털),  10,000원",,,,130
2019-03-05,05관,"09:35,  자전차왕 엄복동(디지털)","12:00,  자전차왕 엄복동(디지털),  9,000원","14:25,  극한직업(디지털),  10,000원","16:45,  자전차왕 엄복동(디지털),  11,000원","19:10,  극한직업(디지털),  11,000원","21:30,  자전차왕 엄복동(디지털),  9,000원","23:55,  자전차왕 엄복동(디지털)",,,,174
2019-03-05,06관,"09:30,  증인(디지털),  7,000원","12:10,  증인(디지털),  9,000원","14:50,  증인(디지털),  10,000원","17:25,  증인(디지털),  11,000원","20:00,  증인(디지털),  11,000원","22:35,  증인(디지털),  10,000원",,,,,72
2019-03-05,07관,"09:40,  항거:유관순 이야기(디지털),  7,000원","11:55,  항거:유관순 이야기(디지털),  9,000원","14:10,  항거:유관순 이야기(디지털),  10,000원","16:25,  항거:유관순 이야기(디지털),  11,000원","18:40,  항거:유관순 이야기(디지털),  5,000원","20:50,  항거:유관순 이야기(디지털),  11,000원","23:00,  항거:유관순 이야기(디지털),  8,000원",,,,197
2019-03-05,08관,"08:40,  항거:유관순 이야기(디지털),  7,000원","10:50,  항거:유관순 이야기(디지털),  9,000원","13:00,  항거:유관순 이야기(디지털),  9,000원","15:10,  항거:유관순 이야기(디지털),  10,000원","17:20,  항거:유관순 이야기(디지털),  11,000원","19:30,  항거:유관순 이야기(디지털),  11,000원","21:40,  항거:유관순 이야기(디지털),  11,000원","23:50,  항거:유관순 이야기(디지털),  7,000원",,,179
2019-03-05,09관,"08:30,  증인(디지털),  7,000원","11:05,  증인(디지털),  10,000원","13:40,  증인(디지털),  10,000원","16:15,  증인(디지털),  11,000원","18:50,  증인(디지털),  11,000원","21:25,  증인(디지털),  11,000원","24:00,  증인(디지털)",,,,223
2019-03-05,10관,"09:00,  사바하(디지털),  7,000원","11:30,  사바하(디지털),  9,000원","14:00,  사바하(디지털),  10,000원","16:30,  사바하(디지털),  11,000원","19:00,  사바하(디지털),  11,000원","21:35,  사바하(디지털),  11,000원","24:10,  사바하(디지털),  9,000원",,,,296
2019-03-06,01관,"08:35,  캡틴 마블(디지털),  7,000원","11:05,  캡틴 마블(디지털),  9,000원","13:35,  캡틴 마블(디지털),  10,000원","16:05,  캡틴 마블(디지털),  11,000원","18:35,  캡틴 마블(디지털),  11,000원","21:05,  캡틴 마블(디지털),  11,000원","23:35,  캡틴 마블(디지털),  10,000원",,,,196
2019-03-06,02관,"09:20,  사바하(디지털),  7,000원","11:50,  사바하(디지털),  9,000원","14:20,  사바하(디지털),  10,000원","16:50,  사바하(디지털),  11,000원","19:20,  사바하(디지털),  11,000원","21:50,  사바하(디지털),  11,000원","24:20,  사바하(디지털),  9,000원",,,,190
2019-03-06,03관,"08:20,  증인(디지털),  7,000원","11:00,  슈퍼미니 2(디지털)","13:00,  증인(디지털),  9,000원","15:35,  증인(디지털),  10,000원","18:15,  증인(디지털),  11,000원","20:50,  증인(디지털),  11,000원","23:25,  증인(디지털),  8,000원",,,,130
