상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,좌석수
2018-05-05,01관,"08:30,  어벤져스: 인피니티 워(디지털),  6,000원","11:30,  어벤져스: 인피니티 워(디지털),  9,000원","14:30,  어벤져스: 인피니티 워(디지털),  9,000원","17:35,  어벤져스: 인피니티 워(디지털),  9,000원","20:40,  어벤져스: 인피니티 워(디지털),  9,000원","23:45,  어벤져스: 인피니티 워(디지털),  8,000원","27:15,  바람 바람 바람(디지털),  6,000원",,,,,,214
2018-05-05,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  9,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","21:50,  어벤져스: 인피니티 워(디지털),  9,000원","25:00,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,174
2018-05-05,03관,"09:50,  챔피언(디지털),  6,000원","12:10,  챔피언(디지털),  9,000원","14:30,  챔피언(디지털),  9,000원","17:00,  챔피언(디지털),  9,000원","19:20,  챔피언(디지털),  9,000원","21:40,  챔피언(디지털),  9,000원","24:00,  챔피언(디지털),  8,000원",,,,,,140
2018-05-05,04관,"11:00,  챔피언(디지털),  6,000원","13:20,  챔피언(디지털),  9,000원","15:40,  챔피언(디지털),  9,000원","18:00,  챔피언(디지털),  9,000원","20:20,  챔피언(디지털),  9,000원","22:40,  챔피언(디지털),  9,000원","25:00,  챔피언(디지털),  8,000원",,,,,,140
2018-05-05,05관,"09:00,  어벤져스: 인피니티 워(디지털),  6,000원","12:10,  어벤져스: 인피니티 워(디지털),  9,000원","15:15,  어벤져스: 인피니티 워(디지털),  9,000원","18:20,  어벤져스: 인피니티 워(디지털),  9,000원","21:25,  어벤져스: 인피니티 워(디지털),  9,000원","24:35,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,146
2018-05-05,06관,"10:40,  어벤져스: 인피니티 워(디지털),  6,000원","13:50,  어벤져스: 인피니티 워(디지털),  9,000원","17:00,  어벤져스: 인피니티 워(디지털),  9,000원","20:10,  어벤져스: 인피니티 워(디지털),  9,000원","23:15,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,,146
2018-05-05,08관,"08:30,  당갈(디지털),  6,000원","11:50,  램페이지(디지털),  9,000원","14:10,  살인소설(디지털),  7,000원","16:30,  당갈(디지털),  9,000원","20:00,  램페이지(디지털),  9,000원","22:30,  램페이지(디지털),  9,000원",,,,,,,91
2018-05-05,09관,"09:50,  얼리맨(디지털더빙),  6,000원","12:00,  얼리맨(디지털더빙),  9,000원","14:10,  얼리맨(디지털더빙),  9,000원","16:15,  얼리맨(디지털더빙),  9,000원","18:20,  원더스트럭(디지털),  9,000원","21:00,  원더스트럭(디지털),  9,000원","23:40,  원더스트럭(디지털)",,,,,,91
2018-05-05,10관,"11:00,  매직빈(디지털더빙),  6,000원","12:50,  매직빈(디지털더빙),  9,000원","14:50,  매직빈(디지털더빙),  7,000원","16:40,  매직빈(디지털더빙)","18:40,  샷 콜러(디지털),  9,000원","21:20,  샷 콜러(디지털)","24:00,  샷 콜러(디지털),  8,000원",,,,,,91
2018-05-06,01관,"08:30,  어벤져스: 인피니티 워(디지털),  6,000원","11:30,  어벤져스: 인피니티 워(디지털),  9,000원","14:30,  어벤져스: 인피니티 워(디지털),  9,000원","17:35,  어벤져스: 인피니티 워(디지털),  9,000원","20:45,  어벤져스: 인피니티 워(디지털),  9,000원","23:50,  어벤져스: 인피니티 워(디지털),  8,000원","27:20,  바람 바람 바람(디지털),  6,000원",,,,,,214
2018-05-06,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  9,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-06,03관,"09:50,  챔피언(디지털),  6,000원","12:10,  챔피언(디지털),  5,000원","14:30,  레슬러(디지털),  9,000원","17:00,  레슬러(디지털),  9,000원","19:30,  챔피언(디지털),  9,000원","21:50,  챔피언(디지털),  9,000원","24:10,  챔피언(디지털),  8,000원",,,,,,140
2018-05-06,04관,"11:00,  챔피언(디지털),  6,000원","13:20,  챔피언(디지털),  9,000원","15:40,  챔피언(디지털),  9,000원","18:00,  챔피언(디지털),  9,000원","20:20,  챔피언(디지털),  9,000원","22:40,  챔피언(디지털),  9,000원","25:00,  챔피언(디지털),  8,000원",,,,,,140
2018-05-06,05관,"09:00,  어벤져스: 인피니티 워(디지털),  6,000원","12:10,  어벤져스: 인피니티 워(디지털),  9,000원","15:15,  어벤져스: 인피니티 워(디지털),  9,000원","18:20,  어벤져스: 인피니티 워(디지털),  9,000원","21:25,  어벤져스: 인피니티 워(디지털),  9,000원","24:35,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,146
2018-05-06,06관,"10:40,  어벤져스: 인피니티 워(디지털),  6,000원","13:50,  어벤져스: 인피니티 워(디지털),  9,000원","17:00,  어벤져스: 인피니티 워(디지털),  9,000원","20:10,  어벤져스: 인피니티 워(디지털),  9,000원","23:15,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,,146
2018-05-06,08관,"08:30,  당갈(디지털),  6,000원","11:50,  램페이지(디지털),  9,000원","14:30,  살인소설(디지털),  9,000원","16:50,  당갈(디지털),  8,000원","20:10,  램페이지(디지털),  9,000원","22:30,  램페이지(디지털),  9,000원",,,,,,,91
2018-05-06,09관,"09:50,  얼리맨(디지털더빙)","12:00,  얼리맨(디지털더빙),  9,000원","14:10,  얼리맨(디지털더빙),  9,000원","16:15,  원더스트럭(디지털),  9,000원","19:00,  원더스트럭(디지털)","21:35,  원더스트럭(디지털)","24:10,  원더스트럭(디지털)",,,,,,91
2018-05-06,10관,"11:00,  매직빈(디지털더빙),  6,000원","12:50,  매직빈(디지털더빙),  9,000원","14:40,  매직빈(디지털더빙),  7,000원","16:35,  샷 콜러(디지털),  9,000원","19:20,  샷 콜러(디지털),  9,000원","22:00,  샷 콜러(디지털),  9,000원","24:40,  샷 콜러(디지털)",,,,,,91
2018-05-07,01관,"08:30,  어벤져스: 인피니티 워(디지털),  6,000원","11:30,  어벤져스: 인피니티 워(디지털),  9,000원","14:30,  어벤져스: 인피니티 워(디지털),  9,000원","17:35,  어벤져스: 인피니티 워(디지털),  9,000원","20:45,  어벤져스: 인피니티 워(디지털),  9,000원","23:50,  어벤져스: 인피니티 워(디지털),  8,000원","27:20,  바람 바람 바람(디지털),  6,000원",,,,,,214
2018-05-07,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  9,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-07,03관,"09:50,  챔피언(디지털),  6,000원","12:10,  챔피언(디지털),  9,000원","14:30,  레슬러(디지털),  9,000원","17:00,  레슬러(디지털),  9,000원","19:30,  챔피언(디지털),  9,000원","21:50,  챔피언(디지털),  9,000원",,,,,,,140
2018-05-07,04관,"11:00,  챔피언(디지털),  6,000원","13:20,  챔피언(디지털),  9,000원","15:40,  챔피언(디지털),  9,000원","18:00,  챔피언(디지털),  9,000원","20:20,  챔피언(디지털),  9,000원","22:40,  챔피언(디지털),  9,000원","25:00,  챔피언(디지털)",,,,,,140
2018-05-07,05관,"09:00,  어벤져스: 인피니티 워(디지털),  6,000원","12:10,  어벤져스: 인피니티 워(디지털),  9,000원","15:15,  어벤져스: 인피니티 워(디지털),  9,000원","18:20,  어벤져스: 인피니티 워(디지털),  9,000원","21:25,  어벤져스: 인피니티 워(디지털),  9,000원","24:35,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,146
2018-05-07,06관,"10:40,  어벤져스: 인피니티 워(디지털),  6,000원","13:50,  어벤져스: 인피니티 워(디지털),  9,000원","17:00,  어벤져스: 인피니티 워(디지털),  9,000원","20:10,  어벤져스: 인피니티 워(디지털),  9,000원","23:15,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,,146
2018-05-07,08관,"08:30,  당갈(디지털),  6,000원","11:50,  램페이지(디지털),  9,000원","14:30,  살인소설(디지털),  7,000원","16:50,  당갈(디지털),  9,000원","20:10,  램페이지(디지털),  9,000원","22:30,  램페이지(디지털)",,,,,,,91
2018-05-07,09관,"09:50,  얼리맨(디지털더빙)","12:00,  얼리맨(디지털더빙),  7,000원","14:10,  얼리맨(디지털더빙),  7,000원","16:15,  원더스트럭(디지털),  9,000원","19:00,  원더스트럭(디지털),  9,000원","21:35,  원더스트럭(디지털)","24:10,  원더스트럭(디지털)",,,,,,91
2018-05-07,10관,"11:00,  매직빈(디지털더빙),  6,000원","12:50,  매직빈(디지털더빙),  9,000원","14:40,  매직빈(디지털더빙),  9,000원","16:35,  샷 콜러(디지털),  9,000원","19:20,  샷 콜러(디지털),  9,000원","22:00,  샷 콜러(디지털),  7,000원","24:40,  샷 콜러(디지털),  8,000원",,,,,,91
2018-05-08,01관,"10:00,  어벤져스: 인피니티 워(디지털),  6,000원","13:10,  어벤져스: 인피니티 워(디지털),  7,000원","16:20,  어벤져스: 인피니티 워(디지털),  9,000원","19:30,  어벤져스: 인피니티 워(디지털),  9,000원","22:35,  어벤져스: 인피니티 워(디지털),  9,000원","26:35,  바람 바람 바람(디지털),  6,000원",,,,,,,214
2018-05-08,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  7,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-08,03관,"09:00,  챔피언(디지털),  6,000원","11:20,  챔피언(디지털),  7,000원","13:40,  챔피언(디지털),  5,000원","16:00,  챔피언(디지털),  9,000원","18:20,  챔피언(디지털),  9,000원","20:40,  챔피언(디지털),  9,000원","23:00,  챔피언(디지털)",,,,,,140
2018-05-08,04관,"10:00,  챔피언(디지털),  6,000원","12:25,  챔피언(디지털),  5,000원","14:50,  챔피언(디지털),  9,000원","17:15,  챔피언(디지털),  9,000원","19:40,  챔피언(디지털)","22:10,  챔피언(디지털),  9,000원","24:30,  챔피언(디지털),  7,000원",,,,,,140
2018-05-08,05관,"09:00,  어벤져스: 인피니티 워(디지털),  6,000원","12:10,  어벤져스: 인피니티 워(디지털),  7,000원","15:15,  어벤져스: 인피니티 워(디지털),  9,000원","18:20,  어벤져스: 인피니티 워(디지털),  9,000원","21:25,  어벤져스: 인피니티 워(디지털),  9,000원","24:35,  어벤져스: 인피니티 워(디지털)",,,,,,,146
2018-05-08,06관,"10:40,  어벤져스: 인피니티 워(디지털),  6,000원","13:50,  어벤져스: 인피니티 워(디지털),  7,000원","17:00,  어벤져스: 인피니티 워(디지털)","20:10,  어벤져스: 인피니티 워(디지털),  9,000원","23:15,  어벤져스: 인피니티 워(디지털),  7,000원",,,,,,,,146
2018-05-08,08관,"09:20,  당갈(디지털)","12:35,  램페이지(디지털),  7,000원","15:00,  살인소설(디지털)","17:15,  당갈(디지털),  5,000원","20:30,  램페이지(디지털),  9,000원","23:00,  램페이지(디지털),  7,000원",,,,,,,91
2018-05-08,09관,"09:50,  원더스트럭(디지털)","12:20,  원더스트럭(디지털),  7,000원","15:00,  원더스트럭(디지털)","17:35,  원더스트럭(디지털),  9,000원","20:10,  원더스트럭(디지털),  9,000원","22:45,  원더스트럭(디지털),  9,000원",,,,,,,91
2018-05-08,10관,"10:15,  샷 콜러(디지털)","13:00,  샷 콜러(디지털),  7,000원","15:35,  샷 콜러(디지털)","18:10,  샷 콜러(디지털),  7,000원",,,,,,,,,91
2018-05-09,01관,"11:00,  어벤져스: 인피니티 워(디지털),  6,000원","14:10,  어벤져스: 인피니티 워(디지털),  9,000원","17:15,  어벤져스: 인피니티 워(디지털),  9,000원","20:20,  어벤져스: 인피니티 워(디지털),  9,000원","23:25,  어벤져스: 인피니티 워(디지털)","27:25,  바람 바람 바람(디지털),  6,000원",,,,,,,214
2018-05-09,02관,"09:30,  어벤져스: 인피니티 워(디지털)","12:35,  어벤져스: 인피니티 워(디지털),  7,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-09,03관,"09:15,  레슬러(디지털),  6,000원","12:00,  레슬러(디지털),  7,000원","14:30,  레슬러(디지털),  9,000원","17:00,  레슬러(디지털),  9,000원","19:30,  레슬러(디지털),  9,000원","22:00,  레슬러(디지털)","24:30,  레슬러(디지털),  7,000원",,,,,,140
2018-05-09,04관,"10:00,  챔피언(디지털)","12:25,  챔피언(디지털)","14:50,  챔피언(디지털),  9,000원","17:15,  챔피언(디지털),  9,000원","19:40,  챔피언(디지털),  9,000원","22:10,  챔피언(디지털),  9,000원","24:30,  챔피언(디지털)",,,,,,140
2018-05-09,05관,"09:00,  어벤져스: 인피니티 워(디지털)","12:00,  어벤져스: 인피니티 워(디지털),  7,000원","15:10,  어벤져스: 인피니티 워(디지털),  9,000원","18:15,  어벤져스: 인피니티 워(디지털),  7,000원","21:20,  어벤져스: 인피니티 워(디지털),  9,000원","24:20,  어벤져스: 인피니티 워(디지털),  7,000원",,,,,,,146
2018-05-09,06관,"10:20,  어벤져스: 인피니티 워(디지털),  6,000원","13:25,  어벤져스: 인피니티 워(디지털),  7,000원","16:40,  어벤져스: 인피니티 워(디지털),  9,000원","19:50,  어벤져스: 인피니티 워(디지털),  9,000원","23:00,  어벤져스: 인피니티 워(디지털),  7,000원",,,,,,,,146
2018-05-09,08관,"10:30,  레슬러(디지털),  6,000원","13:00,  레슬러(디지털),  7,000원","15:30,  레슬러(디지털),  9,000원","18:00,  레슬러(디지털)","20:40,  레슬러(디지털),  9,000원","23:20,  레슬러(디지털),  7,000원",,,,,,,91
2018-05-09,09관,"09:00,  챔피언(디지털)","11:25,  챔피언(디지털)","13:50,  챔피언(디지털),  7,000원","16:20,  챔피언(디지털),  9,000원","18:45,  챔피언(디지털),  9,000원","21:15,  챔피언(디지털),  9,000원","23:40,  챔피언(디지털),  7,000원",,,,,,91
2018-05-09,10관,"10:00,  당갈(디지털)","13:20,  샷 콜러(디지털),  7,000원","16:10,  어벤져스: 인피니티 워(디지털),  5,000원","19:20,  어벤져스: 인피니티 워(디지털),  9,000원","22:30,  당갈(디지털)",,,,,,,,91
2018-05-10,01관,"09:50,  어벤져스: 인피니티 워(디지털),  6,000원","13:10,  어벤져스: 인피니티 워(디지털),  7,000원","16:20,  어벤져스: 인피니티 워(디지털),  9,000원","19:30,  어벤져스: 인피니티 워(디지털),  9,000원","22:40,  어벤져스: 인피니티 워(디지털)","26:40,  바람 바람 바람(디지털),  6,000원",,,,,,,214
2018-05-10,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  7,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-10,03관,"09:30,  레슬러(디지털),  6,000원","12:00,  레슬러(디지털),  7,000원","14:30,  레슬러(디지털),  9,000원","17:00,  레슬러(디지털),  9,000원","19:30,  레슬러(디지털),  9,000원","22:00,  레슬러(디지털),  9,000원","24:30,  레슬러(디지털),  7,000원",,,,,,140
2018-05-10,04관,"10:00,  챔피언(디지털),  5,000원","12:25,  챔피언(디지털)","14:50,  챔피언(디지털),  9,000원","17:15,  챔피언(디지털),  9,000원","19:40,  챔피언(디지털)","22:10,  챔피언(디지털)","24:30,  챔피언(디지털)",,,,,,140
2018-05-10,05관,"10:30,  레슬러(디지털),  8,000원","13:40,  어벤져스: 인피니티 워(디지털)","16:50,  어벤져스: 인피니티 워(디지털),  9,000원","20:00,  어벤져스: 인피니티 워(디지털),  9,000원","23:10,  어벤져스: 인피니티 워(디지털)",,,,,,,,146
2018-05-10,06관,"11:00,  어벤져스: 인피니티 워(디지털),  6,000원","14:10,  어벤져스: 인피니티 워(디지털),  9,000원","17:20,  어벤져스: 인피니티 워(디지털),  9,000원","20:30,  어벤져스: 인피니티 워(디지털),  9,000원","23:40,  어벤져스: 인피니티 워(디지털),  7,000원",,,,,,,,146
2018-05-10,08관,"10:30,  레슬러(디지털),  6,000원","13:00,  레슬러(디지털),  7,000원","15:30,  레슬러(디지털),  9,000원","18:00,  레슬러(디지털),  9,000원","20:40,  레슬러(디지털)","23:20,  레슬러(디지털),  7,000원",,,,,,,91
2018-05-10,09관,"11:00,  챔피언(디지털),  6,000원","13:25,  챔피언(디지털)","15:50,  챔피언(디지털),  9,000원","18:20,  챔피언(디지털)","20:50,  챔피언(디지털),  9,000원","23:30,  챔피언(디지털),  7,000원",,,,,,,91
2018-05-10,10관,"10:00,  당갈(디지털),  6,000원","13:20,  샷 콜러(디지털),  7,000원","16:10,  어벤져스: 인피니티 워(디지털)","19:20,  어벤져스: 인피니티 워(디지털),  9,000원","22:30,  당갈(디지털),  9,000원",,,,,,,,91
2018-05-11,01관,"11:00,  어벤져스: 인피니티 워(디지털),  6,000원","14:10,  어벤져스: 인피니티 워(디지털),  9,000원","17:15,  어벤져스: 인피니티 워(디지털),  9,000원","20:20,  어벤져스: 인피니티 워(디지털),  9,000원","23:30,  어벤져스: 인피니티 워(디지털),  8,000원","27:30,  바람 바람 바람(디지털),  6,000원",,,,,,,214
2018-05-11,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  9,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-11,03관,"09:30,  레슬러(디지털),  6,000원","12:00,  레슬러(디지털),  9,000원","14:30,  레슬러(디지털),  9,000원","17:00,  레슬러(디지털),  9,000원","19:30,  레슬러(디지털),  9,000원","22:00,  레슬러(디지털),  9,000원","24:25,  레슬러(디지털),  8,000원",,,,,,140
2018-05-11,04관,"09:50,  챔피언(디지털)","12:15,  챔피언(디지털)","14:40,  챔피언(디지털),  9,000원","17:10,  챔피언(디지털)","19:50,  챔피언(디지털),  9,000원","22:20,  챔피언(디지털),  9,000원",,,,,,,140
2018-05-11,05관,"10:00,  어벤져스: 인피니티 워(디지털)","13:10,  어벤져스: 인피니티 워(디지털),  5,000원","16:20,  어벤져스: 인피니티 워(디지털),  9,000원","19:30,  어벤져스: 인피니티 워(디지털),  9,000원","22:40,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,146
2018-05-11,06관,"10:25,  어벤져스: 인피니티 워(디지털)","13:40,  어벤져스: 인피니티 워(디지털),  9,000원","16:50,  어벤져스: 인피니티 워(디지털),  9,000원","20:00,  어벤져스: 인피니티 워(디지털),  9,000원","23:10,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,,146
2018-05-11,08관,"10:30,  레슬러(디지털),  5,000원","13:20,  레슬러(디지털),  5,000원","16:00,  레슬러(디지털),  9,000원","18:30,  레슬러(디지털),  9,000원","21:00,  레슬러(디지털),  9,000원","23:30,  레슬러(디지털),  8,000원",,,,,,,91
2018-05-11,09관,"10:50,  챔피언(디지털),  6,000원","13:10,  챔피언(디지털),  9,000원","15:40,  챔피언(디지털),  9,000원","18:10,  챔피언(디지털)","20:40,  챔피언(디지털),  9,000원","23:00,  챔피언(디지털),  8,000원",,,,,,,91
2018-05-11,10관,"11:00,  당갈(디지털),  6,000원","14:40,  샷 콜러(디지털),  9,000원","17:40,  어벤져스: 인피니티 워(디지털),  9,000원","20:50,  어벤져스: 인피니티 워(디지털),  9,000원","24:00,  당갈(디지털)",,,,,,,,91
2018-05-12,01관,"08:30,  어벤져스: 인피니티 워(디지털),  6,000원","11:35,  어벤져스: 인피니티 워(디지털),  9,000원","14:40,  어벤져스: 인피니티 워(디지털),  9,000원","17:45,  어벤져스: 인피니티 워(디지털),  9,000원","20:50,  어벤져스: 인피니티 워(디지털),  9,000원","23:55,  어벤져스: 인피니티 워(디지털),  8,000원","27:00,  바람 바람 바람(디지털),  6,000원",,,,,,214
2018-05-12,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  9,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-12,03관,"09:00,  레슬러(디지털),  6,000원","11:25,  레슬러(디지털),  9,000원","13:50,  레슬러(디지털),  9,000원","16:15,  레슬러(디지털),  9,000원","18:40,  레슬러(디지털),  9,000원","21:30,  레슬러(디지털),  9,000원","24:05,  레슬러(디지털),  8,000원",,,,,,140
2018-05-12,04관,"08:40,  챔피언(디지털),  6,000원","11:00,  챔피언(디지털),  6,000원","13:20,  챔피언(디지털),  9,000원","15:40,  챔피언(디지털),  9,000원","18:00,  챔피언(디지털),  9,000원","20:20,  챔피언(디지털),  9,000원","22:40,  챔피언(디지털),  9,000원",,,,,,140
2018-05-12,05관,"10:00,  어벤져스: 인피니티 워(디지털),  6,000원","13:10,  어벤져스: 인피니티 워(디지털),  9,000원","16:20,  어벤져스: 인피니티 워(디지털),  9,000원","19:30,  어벤져스: 인피니티 워(디지털),  9,000원","23:00,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,,146
2018-05-12,06관,"10:10,  레슬러(디지털),  6,000원","12:35,  레슬러(디지털),  5,000원","15:00,  레슬러(디지털),  9,000원","17:25,  레슬러(디지털),  9,000원","19:50,  레슬러(디지털),  9,000원","22:15,  레슬러(디지털),  9,000원","24:40,  레슬러(디지털),  8,000원",,,,,,146
2018-05-12,08관,"09:20,  매직빈(디지털더빙)","11:00,  얼리맨(디지털더빙)","13:00,  매직빈(디지털더빙),  9,000원","14:45,  얼리맨(디지털더빙),  9,000원","16:45,  챔피언(디지털),  9,000원","19:05,  챔피언(디지털),  9,000원","21:25,  챔피언(디지털),  9,000원","23:45,  챔피언(디지털),  8,000원",,,,,91
2018-05-12,09관,"11:00,  레슬러(디지털),  6,000원","13:30,  레슬러(디지털),  9,000원","16:00,  레슬러(디지털),  9,000원","18:30,  레슬러(디지털),  9,000원","21:00,  레슬러(디지털),  9,000원","23:30,  레슬러(디지털),  8,000원",,,,,,,91
2018-05-12,10관,"10:45,  당갈(디지털),  6,000원","14:15,  당갈(디지털),  9,000원","17:40,  어벤져스: 인피니티 워(디지털),  9,000원","20:50,  어벤져스: 인피니티 워(디지털)","24:00,  당갈(디지털),  7,000원",,,,,,,,91
2018-05-13,01관,"08:30,  어벤져스: 인피니티 워(디지털),  6,000원","11:35,  어벤져스: 인피니티 워(디지털),  9,000원","14:40,  어벤져스: 인피니티 워(디지털),  9,000원","17:45,  어벤져스: 인피니티 워(디지털),  9,000원","20:50,  어벤져스: 인피니티 워(디지털),  9,000원","23:55,  어벤져스: 인피니티 워(디지털),  8,000원","27:00,  바람 바람 바람(디지털),  6,000원",,,,,,214
2018-05-13,02관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:35,  어벤져스: 인피니티 워(디지털),  9,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","22:00,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,174
2018-05-13,03관,"09:00,  레슬러(디지털),  6,000원","11:25,  레슬러(디지털),  9,000원","13:50,  레슬러(디지털),  9,000원","16:15,  레슬러(디지털),  9,000원","18:40,  레슬러(디지털),  9,000원","21:30,  레슬러(디지털),  9,000원","24:05,  레슬러(디지털)",,,,,,140
2018-05-13,04관,"08:40,  챔피언(디지털),  6,000원","11:00,  챔피언(디지털),  6,000원","13:20,  챔피언(디지털),  9,000원","15:40,  챔피언(디지털),  9,000원","18:00,  챔피언(디지털),  9,000원","20:20,  챔피언(디지털),  9,000원","22:40,  챔피언(디지털),  9,000원",,,,,,140
2018-05-13,05관,"10:00,  어벤져스: 인피니티 워(디지털),  6,000원","13:10,  어벤져스: 인피니티 워(디지털),  9,000원","16:20,  어벤져스: 인피니티 워(디지털),  9,000원","19:30,  어벤져스: 인피니티 워(디지털),  9,000원","23:00,  어벤져스: 인피니티 워(디지털),  8,000원",,,,,,,,146
2018-05-13,06관,"10:10,  레슬러(디지털),  6,000원","12:35,  레슬러(디지털),  9,000원","15:00,  레슬러(디지털),  9,000원","17:25,  레슬러(디지털),  9,000원","19:50,  레슬러(디지털),  9,000원","22:15,  레슬러(디지털),  9,000원","24:40,  레슬러(디지털)",,,,,,146
2018-05-13,08관,"09:20,  매직빈(디지털더빙)","11:00,  얼리맨(디지털더빙),  6,000원","13:00,  매직빈(디지털더빙),  7,000원","14:45,  얼리맨(디지털더빙),  7,000원","16:45,  챔피언(디지털),  9,000원","19:05,  챔피언(디지털),  9,000원","21:25,  챔피언(디지털)","23:45,  챔피언(디지털),  8,000원",,,,,91
2018-05-13,09관,"11:00,  레슬러(디지털)","13:30,  레슬러(디지털),  9,000원","16:00,  레슬러(디지털),  9,000원","18:30,  레슬러(디지털),  9,000원","21:00,  레슬러(디지털),  9,000원","23:30,  레슬러(디지털),  8,000원",,,,,,,91
2018-05-13,10관,"10:45,  당갈(디지털),  6,000원","14:15,  당갈(디지털),  7,000원","17:40,  어벤져스: 인피니티 워(디지털),  9,000원","20:50,  어벤져스: 인피니티 워(디지털),  9,000원","24:00,  당갈(디지털)",,,,,,,,91
2018-05-14,01관,"10:00,  어벤져스: 인피니티 워(디지털),  6,000원","13:10,  어벤져스: 인피니티 워(디지털),  7,000원","16:20,  어벤져스: 인피니티 워(디지털),  9,000원","19:30,  어벤져스: 인피니티 워(디지털),  9,000원","22:40,  어벤져스: 인피니티 워(디지털),  9,000원","26:40,  바람 바람 바람(디지털),  6,000원",,,,,,,214
2018-05-14,02관,"11:00,  어벤져스: 인피니티 워(디지털),  6,000원","14:10,  어벤져스: 인피니티 워(디지털),  9,000원","17:20,  어벤져스: 인피니티 워(디지털),  9,000원","20:30,  어벤져스: 인피니티 워(디지털),  9,000원","23:50,  어벤져스: 인피니티 워(디지털)",,,,,,,,174
2018-05-14,03관,"09:30,  챔피언(디지털)","11:50,  챔피언(디지털),  7,000원","14:10,  챔피언(디지털),  9,000원","16:30,  챔피언(디지털),  9,000원","18:50,  챔피언(디지털)","21:10,  챔피언(디지털)","23:30,  챔피언(디지털)",,,,,,140
2018-05-14,04관,"09:50,  레슬러(디지털)","12:20,  레슬러(디지털),  7,000원","14:45,  레슬러(디지털),  9,000원","17:10,  레슬러(디지털)","19:35,  레슬러(디지털),  9,000원","22:00,  레슬러(디지털),  9,000원","24:30,  레슬러(디지털)",,,,,,140
2018-05-14,05관,"09:30,  어벤져스: 인피니티 워(디지털)","12:35,  어벤져스: 인피니티 워(디지털),  7,000원","15:40,  어벤져스: 인피니티 워(디지털),  9,000원","18:45,  어벤져스: 인피니티 워(디지털),  9,000원","21:50,  어벤져스: 인피니티 워(디지털),  9,000원",,,,,,,,146
2018-05-14,06관,"10:30,  레슬러(디지털),  6,000원","13:00,  레슬러(디지털)","15:30,  레슬러(디지털)","18:00,  레슬러(디지털),  9,000원","20:30,  레슬러(디지털),  9,000원","23:00,  레슬러(디지털),  7,000원",,,,,,,146
