상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,좌석수
2015-01-05,03관,"10:00,  테이큰 3(디지털),  6,000원","12:15,  테이큰 3(디지털),  9,000원","14:30,  테이큰 3(디지털),  9,000원","16:40,  테이큰 3(디지털),  9,000원","18:55,  테이큰 3(디지털),  9,000원","21:20,  테이큰 3(디지털),  9,000원",,,137
2015-01-05,04관,"10:20,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  6,000원","12:05,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  9,000원","13:50,  기술자들(디지털),  9,000원","16:10,  기술자들(디지털),  9,000원","18:30,  기술자들(디지털),  9,000원","20:55,  기술자들(디지털),  9,000원",,,137
2015-01-05,05관,"10:15,  더 테너 리리코 스핀토(디지털)","12:30,  국제시장(디지털),  9,000원","14:50,  국제시장(디지털)","17:10,  국제시장(디지털)","19:40,  국제시장(디지털)","22:05,  국제시장(디지털)",,,210
2015-01-05,06관,"10:25,  국제시장(디지털),  6,000원","12:50,  국제시장(디지털),  9,000원","15:20,  국제시장(디지털),  9,000원","17:50,  국제시장(디지털),  9,000원","20:20,  국제시장(디지털),  9,000원",,,,200
2015-01-06,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","12:20,  마다가스카의 펭귄(디지털더빙),  9,000원","14:25,  마다가스카의 펭귄(디지털더빙),  9,000원","16:20,  호빗: 다섯 군대 전투(디지털),  9,000원","19:10,  호빗: 다섯 군대 전투(디지털),  9,000원","21:55,  호빗: 다섯 군대 전투(디지털),  9,000원",,,137
2015-01-06,02관,"10:05,  님아, 그 강을 건너지 마오(디지털),  6,000원","11:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:35,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:15,  님아, 그 강을 건너지 마오(디지털),  9,000원",,137
2015-01-06,03관,"10:00,  테이큰 3(디지털),  6,000원","12:15,  테이큰 3(디지털),  9,000원","14:30,  테이큰 3(디지털),  9,000원","16:40,  테이큰 3(디지털),  9,000원","18:55,  테이큰 3(디지털),  9,000원","21:20,  테이큰 3(디지털),  9,000원",,,137
2015-01-06,04관,"10:20,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  6,000원","12:05,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  9,000원","13:50,  기술자들(디지털),  9,000원","16:10,  기술자들(디지털),  9,000원","18:30,  기술자들(디지털),  9,000원","20:55,  기술자들(디지털),  9,000원",,,137
2015-01-06,05관,"10:15,  더 테너 리리코 스핀토(디지털),  6,000원","12:30,  국제시장(디지털),  9,000원","14:50,  국제시장(디지털)","17:10,  국제시장(디지털)","19:40,  국제시장(디지털)","22:05,  국제시장(디지털)",,,210
2015-01-06,06관,"10:25,  국제시장(디지털),  6,000원","12:50,  국제시장(디지털),  9,000원","15:20,  국제시장(디지털),  9,000원","17:50,  국제시장(디지털),  9,000원","20:20,  국제시장(디지털),  9,000원",,,,200
2015-01-07,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  언브로큰(디지털),  9,000원","18:50,  언브로큰(디지털),  9,000원","21:35,  언브로큰(디지털),  9,000원",,,137
2015-01-07,02관,"10:05,  님아, 그 강을 건너지 마오(디지털),  6,000원","12:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:35,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:55,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:45,  님아, 그 강을 건너지 마오(디지털),  9,000원",,137
2015-01-07,03관,"09:55,  테이큰 3(디지털),  6,000원","12:10,  워킹걸(디지털),  9,000원","14:25,  테이큰 3(디지털),  9,000원","16:40,  워킹걸(디지털),  9,000원","19:00,  테이큰 3(디지털),  9,000원","21:15,  워킹걸(디지털),  9,000원",,,137
2015-01-07,04관,"10:15,  기술자들(디지털),  6,000원","12:35,  기술자들(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:20,  기술자들(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","21:55,  국제시장(디지털),  9,000원",,,137
2015-01-07,05관,"11:05,  국제시장(디지털),  9,000원","13:40,  국제시장(디지털),  9,000원","16:05,  국제시장(디지털),  9,000원","18:35,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-07,06관,"10:25,  국제시장(디지털),  7,000원","12:55,  국제시장(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:25,  국제시장(디지털),  9,000원",,,,200
2015-01-08,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  언브로큰(디지털),  9,000원","18:50,  언브로큰(디지털),  9,000원","21:35,  언브로큰(디지털),  9,000원",,,137
2015-01-08,02관,"10:05,  님아, 그 강을 건너지 마오(디지털),  6,000원","12:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:35,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:55,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:45,  님아, 그 강을 건너지 마오(디지털),  9,000원",,137
2015-01-08,03관,"09:55,  테이큰 3(디지털),  6,000원","12:10,  워킹걸(디지털),  9,000원","14:25,  테이큰 3(디지털),  9,000원","16:40,  워킹걸(디지털),  9,000원","19:00,  테이큰 3(디지털),  9,000원","21:15,  워킹걸(디지털),  9,000원",,,137
2015-01-08,04관,"10:15,  기술자들(디지털),  6,000원","12:35,  기술자들(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:20,  기술자들(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","21:55,  국제시장(디지털),  9,000원",,,137
2015-01-08,05관,"11:05,  국제시장(디지털),  5,000원","13:40,  국제시장(디지털),  9,000원","16:05,  국제시장(디지털),  9,000원","18:35,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-08,06관,"10:25,  국제시장(디지털),  7,000원","12:55,  국제시장(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:25,  국제시장(디지털),  9,000원",,,,200
2015-01-09,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  언브로큰(디지털),  9,000원","18:50,  언브로큰(디지털),  9,000원","21:35,  언브로큰(디지털),  9,000원",,,137
2015-01-09,02관,"10:05,  님아, 그 강을 건너지 마오(디지털),  6,000원","12:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:35,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:55,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:45,  님아, 그 강을 건너지 마오(디지털),  9,000원","23:30,  님아, 그 강을 건너지 마오(디지털),  9,000원",137
2015-01-09,03관,"09:55,  테이큰 3(디지털),  6,000원","12:10,  워킹걸(디지털),  9,000원","14:25,  테이큰 3(디지털),  9,000원","16:40,  워킹걸(디지털),  9,000원","19:00,  테이큰 3(디지털),  9,000원","21:15,  워킹걸(디지털),  9,000원","23:25,  테이큰 3(디지털),  9,000원",,137
2015-01-09,04관,"10:15,  기술자들(디지털),  7,000원","12:35,  기술자들(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:20,  기술자들(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","21:55,  국제시장(디지털),  9,000원",,,137
2015-01-09,05관,"11:05,  국제시장(디지털),  9,000원","13:40,  국제시장(디지털),  9,000원","16:05,  국제시장(디지털),  9,000원","18:35,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-09,06관,"10:25,  국제시장(디지털),  6,000원","12:55,  국제시장(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:25,  국제시장(디지털),  9,000원","22:55,  국제시장(디지털),  9,000원",,,200
2015-01-10,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  7,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  언브로큰(디지털),  9,000원","18:50,  언브로큰(디지털),  9,000원","21:35,  언브로큰(디지털),  9,000원",,,137
2015-01-10,02관,"10:05,  님아, 그 강을 건너지 마오(디지털),  6,000원","12:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:35,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:55,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:45,  님아, 그 강을 건너지 마오(디지털),  9,000원","23:30,  님아, 그 강을 건너지 마오(디지털),  9,000원",137
2015-01-10,03관,"09:55,  테이큰 3(디지털),  6,000원","12:10,  워킹걸(디지털),  9,000원","14:25,  테이큰 3(디지털),  9,000원","16:40,  워킹걸(디지털),  9,000원","19:00,  테이큰 3(디지털),  9,000원","21:15,  워킹걸(디지털),  9,000원","23:25,  테이큰 3(디지털),  9,000원",,137
2015-01-10,04관,"10:15,  기술자들(디지털),  6,000원","12:35,  기술자들(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:20,  기술자들(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","21:55,  국제시장(디지털),  9,000원",,,137
2015-01-10,05관,"11:05,  국제시장(디지털),  9,000원","13:40,  국제시장(디지털),  9,000원","16:05,  국제시장(디지털),  9,000원","18:35,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-10,06관,"10:25,  국제시장(디지털),  9,000원","12:55,  국제시장(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:25,  국제시장(디지털),  9,000원","22:55,  국제시장(디지털),  9,000원",,,200
2015-01-11,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  언브로큰(디지털),  9,000원","18:50,  언브로큰(디지털),  9,000원","21:35,  언브로큰(디지털),  9,000원",,,137
2015-01-11,03관,"09:55,  테이큰 3(디지털),  6,000원","12:10,  워킹걸(디지털),  9,000원","14:25,  테이큰 3(디지털),  9,000원","16:40,  워킹걸(디지털),  9,000원","19:00,  테이큰 3(디지털),  9,000원","21:15,  워킹걸(디지털),  9,000원",,,137
2015-01-11,04관,"10:15,  기술자들(디지털),  6,000원","12:35,  기술자들(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:20,  기술자들(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","21:55,  국제시장(디지털),  9,000원",,,137
2015-01-11,05관,"11:05,  국제시장(디지털),  9,000원","13:40,  국제시장(디지털),  9,000원","16:05,  국제시장(디지털),  9,000원","18:35,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-11,06관,"10:25,  국제시장(디지털),  6,000원","12:55,  국제시장(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:25,  국제시장(디지털),  9,000원",,,,200
2015-01-12,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  8,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  언브로큰(디지털),  9,000원","18:50,  언브로큰(디지털),  9,000원","21:35,  언브로큰(디지털),  9,000원",,,137
2015-01-12,02관,"10:05,  님아, 그 강을 건너지 마오(디지털),  7,000원","12:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:35,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:55,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:45,  님아, 그 강을 건너지 마오(디지털),  9,000원",,137
2015-01-12,03관,"09:55,  테이큰 3(디지털),  6,000원","12:10,  워킹걸(디지털),  9,000원","14:25,  테이큰 3(디지털),  9,000원","16:40,  워킹걸(디지털),  9,000원","19:00,  테이큰 3(디지털),  9,000원","21:15,  워킹걸(디지털),  9,000원",,,137
2015-01-12,04관,"10:15,  기술자들(디지털),  7,000원","12:35,  기술자들(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:20,  기술자들(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","21:55,  국제시장(디지털),  9,000원",,,137
2015-01-12,05관,"11:05,  국제시장(디지털),  9,000원","13:40,  국제시장(디지털),  9,000원","16:05,  국제시장(디지털),  9,000원","18:35,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-12,06관,"10:25,  국제시장(디지털),  7,000원","12:55,  국제시장(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:25,  국제시장(디지털),  9,000원",,,,200
2015-01-13,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  언브로큰(디지털),  9,000원","18:50,  언브로큰(디지털),  9,000원","21:35,  언브로큰(디지털),  9,000원",,,137
2015-01-13,02관,"10:05,  님아, 그 강을 건너지 마오(디지털),  6,000원","12:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:35,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:55,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:45,  님아, 그 강을 건너지 마오(디지털),  9,000원",,137
2015-01-13,03관,"09:55,  테이큰 3(디지털),  6,000원","12:10,  워킹걸(디지털),  9,000원","14:25,  테이큰 3(디지털),  9,000원","16:40,  워킹걸(디지털),  9,000원","19:00,  테이큰 3(디지털),  9,000원","21:15,  워킹걸(디지털),  9,000원",,,137
2015-01-13,04관,"10:15,  기술자들(디지털),  6,000원","12:35,  기술자들(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:20,  기술자들(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","21:55,  국제시장(디지털),  9,000원",,,137
2015-01-13,05관,"11:05,  국제시장(디지털),  9,000원","13:40,  국제시장(디지털),  9,000원","16:05,  국제시장(디지털),  9,000원","18:35,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-13,06관,"10:25,  국제시장(디지털),  6,000원","12:55,  국제시장(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","17:55,  국제시장(디지털),  9,000원","20:25,  국제시장(디지털),  9,000원",,,,200
2015-01-14,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:30,  님아, 그 강을 건너지 마오(디지털),  8,000원",,137
2015-01-14,02관,"10:00,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  6,000원","12:05,  극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시(디지털더빙),  9,000원","14:10,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","16:15,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","18:15,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","20:20,  박물관이 살아있다 : 비밀의 무덤(디지털),  9,000원","22:25,  박물관이 살아있다 : 비밀의 무덤(디지털)",,137
2015-01-14,03관,"09:55,  오늘의 연애(디지털),  6,000원","12:20,  오늘의 연애(디지털),  9,000원","14:45,  오늘의 연애(디지털),  9,000원","17:05,  오늘의 연애(디지털),  9,000원","19:30,  오늘의 연애(디지털),  9,000원","21:55,  오늘의 연애(디지털),  9,000원",,,137
2015-01-14,04관,"10:15,  허삼관(디지털),  6,000원","12:45,  허삼관(디지털),  9,000원","15:10,  허삼관(디지털),  9,000원","17:40,  허삼관(디지털),  9,000원","20:10,  허삼관(디지털),  9,000원",,,,137
2015-01-14,05관,"11:05,  국제시장(디지털),  9,000원","13:35,  국제시장(디지털),  9,000원","16:25,  국제시장(디지털),  9,000원","18:50,  국제시장(디지털),  9,000원","21:25,  국제시장(디지털),  9,000원",,,,210
2015-01-14,06관,"10:25,  국제시장(디지털),  7,000원","12:55,  국제시장(디지털),  9,000원","15:30,  국제시장(디지털),  9,000원","18:00,  국제시장(디지털),  9,000원","20:30,  국제시장(디지털),  9,000원",,,,200
2015-01-15,01관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  마다가스카의 펭귄(디지털더빙),  9,000원","14:00,  마다가스카의 펭귄(디지털더빙),  9,000원","16:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","21:30,  님아, 그 강을 건너지 마오(디지털),  9,000원",,137
