상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2017-01-14,02관,"10:00,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","11:50,  사랑하기 때문에(디지털),  5,000원","14:10,  어쌔신 크리드(디지털),  5,000원","16:30,  패신저스(디지털),  5,000원","18:50,  모아나(디지털더빙),  5,000원","21:20,  어쌔신 크리드(디지털),  5,000원",,,,,,43
2017-01-15,01관,"10:00,  모아나(디지털더빙),  5,000원","12:20,  어쌔신 크리드(디지털),  5,000원","14:40,  모아나(디지털더빙),  5,000원","17:00,  모아나(디지털더빙),  5,000원","19:20,  어쌔신 크리드(디지털),  5,000원","21:30,  마스터(디지털),  5,000원",,,,,,55
2017-01-15,02관,"10:00,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","11:50,  사랑하기 때문에(디지털),  5,000원","14:10,  어쌔신 크리드(디지털),  5,000원","16:30,  패신저스(디지털),  5,000원","18:50,  모아나(디지털더빙),  5,000원","21:20,  패신저스(디지털),  5,000원",,,,,,43
2017-01-16,01관,"10:00,  모아나(디지털더빙),  5,000원","12:20,  어쌔신 크리드(디지털),  5,000원","14:40,  모아나(디지털더빙),  5,000원","17:00,  모아나(디지털더빙),  5,000원","19:20,  어쌔신 크리드(디지털),  5,000원","21:30,  마스터(디지털),  5,000원",,,,,,55
2017-01-16,02관,"10:00,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","11:50,  모아나(디지털더빙),  5,000원","14:10,  마스터(디지털),  5,000원","16:50,  사랑하기 때문에(디지털),  5,000원","19:00,  패신저스(디지털),  5,000원","21:20,  패신저스(디지털),  5,000원",,,,,,43
2017-01-17,01관,"10:10,  모아나(디지털더빙),  5,000원","12:30,  어쌔신 크리드(디지털),  5,000원","14:50,  모아나(디지털더빙),  5,000원","17:10,  모아나(디지털더빙),  5,000원","19:30,  어쌔신 크리드(디지털),  5,000원","21:40,  마스터(디지털),  5,000원",,,,,,55
2017-01-17,02관,"10:00,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","11:50,  모아나(디지털더빙)","14:10,  마스터(디지털),  5,000원","16:50,  사랑하기 때문에(디지털),  5,000원","19:00,  패신저스(디지털),  5,000원","21:20,  패신저스(디지털),  5,000원",,,,,,43
2017-01-18,01관,"10:00,  모아나(디지털더빙),  5,000원","12:20,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  공조(디지털),  5,000원","18:50,  더 킹(디지털),  5,000원","21:20,  더 킹(디지털),  5,000원",,,,,,55
2017-01-18,02관,"10:00,  어쌔신 크리드(디지털),  5,000원","12:20,  공조(디지털),  5,000원","14:40,  모아나(디지털더빙),  5,000원","17:00,  더 킹(디지털),  5,000원","19:30,  공조(디지털),  5,000원","21:50,  패신저스(디지털),  5,000원",,,,,,43
2017-01-19,01관,"10:00,  모아나(디지털더빙),  5,000원","12:20,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  공조(디지털),  5,000원","18:50,  더 킹(디지털),  5,000원","21:20,  더 킹(디지털),  5,000원",,,,,,55
2017-01-19,02관,"10:00,  어쌔신 크리드(디지털),  5,000원","12:20,  공조(디지털),  5,000원","14:40,  모아나(디지털더빙),  5,000원","17:00,  더 킹(디지털),  5,000원","19:30,  공조(디지털),  5,000원","21:50,  패신저스(디지털),  5,000원",,,,,,43
2017-01-20,01관,"10:00,  모아나(디지털더빙),  5,000원","12:20,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  공조(디지털),  5,000원","18:50,  더 킹(디지털),  5,000원","21:20,  더 킹(디지털),  5,000원",,,,,,55
2017-01-20,02관,"10:00,  어쌔신 크리드(디지털),  5,000원","12:20,  공조(디지털),  5,000원","14:40,  모아나(디지털더빙),  5,000원","17:00,  더 킹(디지털),  5,000원","19:30,  공조(디지털),  5,000원","21:50,  더 킹(디지털),  5,000원",,,,,,43
2017-01-21,01관,"10:00,  모아나(디지털더빙),  5,000원","12:30,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","14:00,  더 킹(디지털),  5,000원","16:30,  공조(디지털),  5,000원","19:00,  더 킹(디지털),  5,000원","21:30,  공조(디지털),  5,000원",,,,,,55
2017-01-21,02관,"10:00,  어쌔신 크리드(디지털),  5,000원","12:20,  공조(디지털),  5,000원","14:40,  모아나(디지털더빙),  5,000원","17:00,  더 킹(디지털),  5,000원","19:30,  공조(디지털),  5,000원","21:50,  더 킹(디지털),  5,000원",,,,,,43
2017-01-22,01관,"10:00,  모아나(디지털더빙),  5,000원","12:30,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","14:00,  더 킹(디지털),  5,000원","16:30,  공조(디지털),  5,000원","19:00,  더 킹(디지털),  5,000원","21:30,  공조(디지털),  5,000원",,,,,,55
2017-01-22,02관,"10:00,  어쌔신 크리드(디지털),  5,000원","12:20,  공조(디지털),  5,000원","14:40,  모아나(디지털더빙),  5,000원","17:00,  더 킹(디지털),  5,000원","19:30,  공조(디지털),  5,000원","21:50,  더 킹(디지털),  5,000원",,,,,,43
2017-01-23,01관,"10:00,  어쌔신 크리드(디지털)","12:10,  공조(디지털),  5,000원","14:30,  더 킹(디지털),  5,000원","17:00,  공조(디지털),  5,000원","19:20,  더 킹(디지털),  5,000원","21:50,  더 킹(디지털),  5,000원",,,,,,55
2017-01-23,02관,"10:00,  모아나(디지털더빙),  5,000원","12:20,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","14:00,  모아나(디지털더빙),  5,000원","16:20,  더 킹(디지털),  5,000원","19:00,  공조(디지털),  5,000원","21:20,  패신저스(디지털),  5,000원",,,,,,43
2017-01-24,01관,"10:00,  어쌔신 크리드(디지털),  5,000원","12:10,  공조(디지털),  5,000원","14:30,  더 킹(디지털),  5,000원","17:00,  공조(디지털),  5,000원","19:20,  더 킹(디지털),  5,000원","21:50,  더 킹(디지털),  5,000원",,,,,,55
2017-01-24,02관,"10:00,  모아나(디지털더빙)","12:20,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","14:00,  모아나(디지털더빙),  5,000원","16:20,  더 킹(디지털),  5,000원","19:10,  공조(디지털),  5,000원","21:40,  패신저스(디지털)",,,,,,43
2017-01-25,01관,"10:00,  짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격(디지털더빙),  5,000원","12:00,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","13:30,  모아나(디지털더빙),  5,000원","15:50,  공조(디지털),  5,000원","18:20,  레지던트 이블: 파멸의 날(디지털),  5,000원","20:20,  딥워터 호라이즌(디지털),  5,000원","22:20,  공조(디지털),  5,000원",,,,,55
2017-01-25,02관,"09:50,  레지던트 이블: 파멸의 날(디지털)","11:50,  딥워터 호라이즌(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","18:00,  공조(디지털),  5,000원","20:20,  더 킹(디지털),  5,000원","22:50,  레지던트 이블: 파멸의 날(디지털),  5,000원",,,,,43
2017-01-26,01관,"10:00,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","11:30,  짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격(디지털더빙),  5,000원","13:20,  모아나(디지털더빙),  5,000원","15:40,  공조(디지털),  5,000원","18:00,  공조(디지털),  5,000원","20:20,  공조(디지털),  5,000원","22:40,  레지던트 이블: 파멸의 날(디지털),  5,000원",,,,,55
2017-01-26,02관,"09:50,  레지던트 이블: 파멸의 날(디지털),  5,000원","11:50,  딥워터 호라이즌(디지털)","13:50,  더 킹(디지털),  5,000원","16:20,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","18:00,  레지던트 이블: 파멸의 날(디지털),  5,000원","20:00,  더 킹(디지털),  5,000원","22:30,  딥워터 호라이즌(디지털),  5,000원",,,,,43
2017-01-27,01관,"10:00,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","11:30,  짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격(디지털더빙),  5,000원","13:20,  모아나(디지털더빙),  5,000원","15:40,  공조(디지털),  5,000원","18:00,  공조(디지털),  5,000원","20:20,  공조(디지털),  5,000원","22:40,  레지던트 이블: 파멸의 날(디지털),  5,000원",,,,,55
2017-01-27,02관,"09:50,  레지던트 이블: 파멸의 날(디지털),  5,000원","11:50,  딥워터 호라이즌(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","18:00,  레지던트 이블: 파멸의 날(디지털),  5,000원","20:00,  더 킹(디지털),  5,000원","22:30,  딥워터 호라이즌(디지털),  5,000원",,,,,43
2017-01-28,01관,"10:00,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","11:30,  짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격(디지털더빙),  5,000원","13:20,  모아나(디지털더빙),  5,000원","15:40,  공조(디지털),  5,000원","18:00,  공조(디지털),  5,000원","20:20,  공조(디지털),  5,000원","22:40,  레지던트 이블: 파멸의 날(디지털),  5,000원",,,,,55
2017-01-28,02관,"09:50,  레지던트 이블: 파멸의 날(디지털),  5,000원","11:50,  딥워터 호라이즌(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","18:00,  레지던트 이블: 파멸의 날(디지털),  5,000원","20:00,  더 킹(디지털),  5,000원","22:30,  공조(디지털),  5,000원",,,,,43
2017-01-29,01관,"10:00,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","11:30,  짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격(디지털더빙),  5,000원","13:20,  모아나(디지털더빙),  5,000원","15:40,  공조(디지털),  5,000원","18:00,  공조(디지털),  5,000원","20:20,  공조(디지털),  5,000원","22:40,  공조(디지털),  5,000원",,,,,55
2017-01-29,02관,"09:50,  레지던트 이블: 파멸의 날(디지털),  5,000원","11:50,  딥워터 호라이즌(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","18:00,  레지던트 이블: 파멸의 날(디지털),  5,000원","20:00,  더 킹(디지털),  5,000원","22:30,  더 킹(디지털),  5,000원",,,,,43
2017-01-30,01관,"10:00,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","11:30,  짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격(디지털더빙),  5,000원","13:20,  모아나(디지털더빙),  5,000원","15:40,  공조(디지털),  5,000원","18:00,  공조(디지털),  5,000원","20:20,  공조(디지털),  5,000원","22:40,  공조(디지털),  5,000원",,,,,55
2017-01-30,02관,"09:10,  공조(디지털),  5,000원","11:30,  공조(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","18:00,  레지던트 이블: 파멸의 날(디지털),  5,000원","20:00,  더 킹(디지털),  5,000원","22:30,  공조(디지털),  5,000원",,,,,43
2017-01-31,01관,"10:00,  터닝메카드W: 블랙미러의 부활(디지털),  5,000원","11:30,  짱구는 못말려 극장판: 폭풍수면! 꿈꾸는 세계 대돌격(디지털더빙),  5,000원","13:20,  모아나(디지털더빙),  5,000원","15:40,  공조(디지털),  5,000원","18:00,  공조(디지털),  5,000원","20:20,  공조(디지털),  5,000원","22:40,  공조(디지털)",,,,,55
2017-01-31,02관,"09:10,  공조(디지털),  5,000원","11:30,  공조(디지털),  5,000원","13:50,  더 킹(디지털),  5,000원","16:20,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","18:00,  레지던트 이블: 파멸의 날(디지털),  5,000원","20:00,  더 킹(디지털),  5,000원","22:30,  딥워터 호라이즌(디지털),  5,000원",,,,,43
2017-02-01,01관,"10:00,  더 킹(디지털),  5,000원","12:40,  공조(디지털),  5,000원","15:10,  키코리키: 황금모자의 비밀(디지털더빙)","16:50,  뚜르: 내 생애 최고의 49일(디지털),  5,000원","18:50,  공조(디지털),  5,000원","21:10,  공조(디지털),  5,000원",,,,,,55
2017-02-01,02관,"10:00,  레지던트 이블: 파멸의 날(디지털)","12:10,  딥워터 호라이즌(디지털),  5,000원","14:20,  공조(디지털),  5,000원","16:50,  딥워터 호라이즌(디지털)","19:00,  더 킹(디지털),  5,000원","21:30,  레지던트 이블: 파멸의 날(디지털),  5,000원",,,,,,43
2017-02-02,01관,"10:00,  더 킹(디지털)","12:40,  공조(디지털),  5,000원","15:10,  키코리키: 황금모자의 비밀(디지털더빙),  5,000원","16:50,  공조(디지털),  5,000원","19:10,  공조(디지털),  5,000원","21:30,  공조(디지털),  5,000원",,,,,,55
