상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,좌석수
2018-02-12,01관,"15:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","17:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","19:50,  염력(디지털),  6,000원",,,,,,,,,,77
2018-02-12,02관,"15:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","17:00,  겨울왕국의 무민(디지털더빙),  6,000원","19:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원",,,,,,,,,,47
2018-02-13,01관,"11:30,  염력(디지털),  6,000원","13:40,  염력(디지털),  5,000원","15:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","18:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원",,,,,,,,77
2018-02-13,02관,"10:50,  겨울왕국의 무민(디지털더빙),  6,000원","12:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:50,  겨울왕국의 무민(디지털더빙),  6,000원","16:40,  염력(디지털),  6,000원","18:50,  염력(디지털)",,,,,,,,47
2018-02-14,01관,"10:20,  염력(디지털)","12:30,  흥부: 글로 세상을 바꾼 자(디지털)","14:40,  골든슬럼버(디지털),  6,000원","16:50,  염력(디지털),  6,000원","19:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","21:10,  골든슬럼버(디지털),  6,000원",,,,,,,77
2018-02-14,02관,"11:20,  겨울왕국의 무민(디지털더빙),  6,000원","13:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:30,  블랙 팬서(디지털),  6,000원","18:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,,47
2018-02-15,01관,"10:20,  염력(디지털)","12:30,  염력(디지털),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","16:50,  골든슬럼버(디지털),  6,000원","19:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","21:10,  골든슬럼버(디지털),  6,000원",,,,,,,77
2018-02-15,02관,"09:50,  겨울왕국의 무민(디지털더빙),  6,000원","11:30,  겨울왕국의 무민(디지털더빙),  6,000원","13:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:30,  블랙 팬서(디지털),  6,000원","18:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,47
2018-02-16,01관,"10:20,  염력(디지털)","12:30,  염력(디지털),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","16:50,  골든슬럼버(디지털),  6,000원","19:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","21:10,  골든슬럼버(디지털),  6,000원",,,,,,,77
2018-02-16,02관,"09:50,  겨울왕국의 무민(디지털더빙),  6,000원","11:30,  겨울왕국의 무민(디지털더빙),  6,000원","13:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:30,  블랙 팬서(디지털),  6,000원","18:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,47
2018-02-17,01관,"09:50,  겨울왕국의 무민(디지털더빙),  6,000원","11:30,  겨울왕국의 무민(디지털더빙),  6,000원","13:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","18:00,  블랙 팬서(디지털),  6,000원","20:40,  블랙 팬서(디지털),  6,000원",,,,,,,77
2018-02-17,02관,"10:10,  염력(디지털),  6,000원","12:10,  블랙 팬서(디지털),  6,000원","14:50,  골든슬럼버(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:10,  골든슬럼버(디지털),  6,000원","21:20,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",,,,,,,47
2018-02-18,01관,"09:50,  겨울왕국의 무민(디지털더빙),  6,000원","11:30,  겨울왕국의 무민(디지털더빙),  6,000원","13:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","18:00,  블랙 팬서(디지털),  6,000원","20:40,  블랙 팬서(디지털),  6,000원",,,,,,,77
2018-02-18,02관,"10:10,  염력(디지털),  6,000원","12:10,  블랙 팬서(디지털),  6,000원","14:50,  골든슬럼버(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:10,  골든슬럼버(디지털),  6,000원","21:20,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",,,,,,,47
2018-02-19,01관,"11:30,  염력(디지털)","14:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","16:30,  골든슬럼버(디지털),  6,000원","18:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","21:00,  골든슬럼버(디지털),  6,000원",,,,,,,,77
2018-02-19,02관,"11:00,  겨울왕국의 무민(디지털더빙),  6,000원","12:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:00,  블랙 팬서(디지털),  6,000원","17:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:00,  블랙 팬서(디지털),  6,000원",,,,,,,,47
2018-02-20,01관,"11:00,  겨울왕국의 무민(디지털더빙),  6,000원","12:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:00,  블랙 팬서(디지털),  6,000원","17:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:00,  블랙 팬서(디지털),  6,000원",,,,,,,,77
2018-02-20,02관,"10:20,  염력(디지털),  6,000원","12:20,  골든슬럼버(디지털),  6,000원","14:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","16:40,  골든슬럼버(디지털),  6,000원","18:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","21:00,  골든슬럼버(디지털),  6,000원",,,,,,,47
2018-02-21,01관,"11:00,  겨울왕국의 무민(디지털더빙),  6,000원","12:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:00,  블랙 팬서(디지털),  6,000원","17:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:00,  블랙 팬서(디지털),  6,000원",,,,,,,,77
2018-02-21,02관,"10:20,  염력(디지털),  6,000원","12:20,  골든슬럼버(디지털)","14:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","16:40,  골든슬럼버(디지털),  6,000원","18:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","21:00,  골든슬럼버(디지털),  6,000원",,,,,,,47
2018-02-22,01관,"10:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","12:30,  골든슬럼버(디지털),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","16:50,  골든슬럼버(디지털),  6,000원","19:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","21:10,  골든슬럼버(디지털),  6,000원",,,,,,,77
2018-02-22,02관,"10:40,  겨울왕국의 무민(디지털더빙),  6,000원","12:50,  블랙 팬서(디지털),  6,000원","15:30,  블랙 팬서(디지털),  6,000원","18:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,,47
2018-02-23,01관,"10:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","12:30,  골든슬럼버(디지털),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","16:50,  골든슬럼버(디지털)","19:00,  흥부: 글로 세상을 바꾼 자(디지털)","21:10,  골든슬럼버(디지털),  6,000원",,,,,,,77
2018-02-23,02관,"10:40,  겨울왕국의 무민(디지털더빙),  6,000원","12:50,  블랙 팬서(디지털),  6,000원","15:30,  블랙 팬서(디지털),  6,000원","18:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,,47
2018-02-24,01관,"09:50,  겨울왕국의 무민(디지털더빙),  6,000원","11:30,  골든슬럼버(디지털),  6,000원","13:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","15:50,  블랙 팬서(디지털),  6,000원","18:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","20:40,  블랙 팬서(디지털),  6,000원",,,,,,,77
2018-02-24,02관,"10:00,  블랙 팬서(디지털),  6,000원","13:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","17:50,  골든슬럼버(디지털),  6,000원","20:00,  골든슬럼버(디지털),  6,000원",,,,,,,,47
2018-02-25,01관,"09:50,  겨울왕국의 무민(디지털더빙),  6,000원","11:30,  골든슬럼버(디지털),  6,000원","13:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","15:50,  블랙 팬서(디지털),  6,000원","18:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","20:40,  블랙 팬서(디지털),  6,000원",,,,,,,77
2018-02-25,02관,"10:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","12:40,  블랙 팬서(디지털),  6,000원","15:20,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","17:50,  골든슬럼버(디지털),  6,000원","20:00,  골든슬럼버(디지털),  6,000원",,,,,,,,47
2018-02-26,01관,"11:10,  겨울왕국의 무민(디지털더빙),  6,000원","12:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","15:10,  블랙 팬서(디지털),  6,000원","17:50,  블랙 팬서(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,,77
2018-02-26,02관,"11:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","14:00,  골든슬럼버(디지털),  6,000원","16:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:00,  골든슬럼버(디지털),  6,000원",,,,,,,,47
2018-02-27,01관,"10:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","13:00,  블랙 팬서(디지털),  6,000원","15:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","17:50,  블랙 팬서(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,,77
2018-02-27,02관,"10:20,  겨울왕국의 무민(디지털더빙),  6,000원","12:00,  골든슬럼버(디지털),  6,000원","14:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","16:30,  골든슬럼버(디지털),  6,000원","18:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:00,  골든슬럼버(디지털)",,,,,,,47
2018-02-28,01관,"10:30,  골든슬럼버(디지털),  6,000원","12:35,  궁합(디지털),  6,000원","14:45,  궁합(디지털),  6,000원","16:55,  리틀 포레스트(디지털),  6,000원","19:00,  궁합(디지털),  6,000원","21:10,  리틀 포레스트(디지털),  6,000원",,,,,,,77
2018-02-28,02관,"10:40,  나미야 잡화점의 기적(디지털),  6,000원","13:10,  블랙 팬서(디지털)","15:50,  나미야 잡화점의 기적(디지털),  6,000원","18:20,  리틀 포레스트(디지털),  6,000원","20:30,  나미야 잡화점의 기적(디지털),  6,000원",,,,,,,,47
2018-03-01,01관,"10:30,  골든슬럼버(디지털),  6,000원","12:35,  궁합(디지털),  6,000원","14:45,  궁합(디지털),  6,000원","16:55,  리틀 포레스트(디지털),  6,000원","19:00,  궁합(디지털),  6,000원","21:10,  리틀 포레스트(디지털),  6,000원",,,,,,,77
2018-03-01,02관,"10:40,  나미야 잡화점의 기적(디지털),  6,000원","13:10,  블랙 팬서(디지털),  6,000원","15:50,  나미야 잡화점의 기적(디지털),  6,000원","18:20,  리틀 포레스트(디지털),  6,000원","20:30,  나미야 잡화점의 기적(디지털),  6,000원",,,,,,,,47
2018-03-02,01관,"10:30,  리틀 포레스트(디지털),  5,000원","12:30,  골든슬럼버(디지털)","14:40,  궁합(디지털),  6,000원","16:50,  리틀 포레스트(디지털),  6,000원","19:00,  궁합(디지털),  6,000원","21:10,  궁합(디지털),  6,000원",,,,,,,77
2018-03-02,02관,"10:20,  블랙 팬서(디지털),  6,000원","13:00,  나미야 잡화점의 기적(디지털),  6,000원","15:30,  블랙 팬서(디지털),  6,000원","18:10,  나미야 잡화점의 기적(디지털)","20:40,  리틀 포레스트(디지털),  6,000원",,,,,,,,47
2018-03-03,01관,"10:20,  골든슬럼버(디지털),  6,000원","12:30,  리틀 포레스트(디지털),  6,000원","14:40,  궁합(디지털),  6,000원","16:50,  궁합(디지털),  6,000원","19:00,  궁합(디지털),  6,000원","21:10,  리틀 포레스트(디지털),  6,000원",,,,,,,77
2018-03-03,02관,"10:50,  나미야 잡화점의 기적(디지털),  5,000원","13:20,  블랙 팬서(디지털),  6,000원","16:00,  나미야 잡화점의 기적(디지털),  6,000원","18:30,  리틀 포레스트(디지털),  6,000원","20:40,  나미야 잡화점의 기적(디지털),  6,000원",,,,,,,,47
2018-03-04,01관,"10:20,  골든슬럼버(디지털),  5,000원","12:30,  리틀 포레스트(디지털),  6,000원","14:40,  궁합(디지털),  6,000원","16:50,  궁합(디지털),  6,000원","19:00,  궁합(디지털),  6,000원","21:10,  리틀 포레스트(디지털)",,,,,,,77
2018-03-04,02관,"10:50,  나미야 잡화점의 기적(디지털),  6,000원","13:20,  블랙 팬서(디지털),  6,000원","16:00,  나미야 잡화점의 기적(디지털),  6,000원","18:30,  리틀 포레스트(디지털),  6,000원","20:40,  나미야 잡화점의 기적(디지털),  6,000원",,,,,,,,47
2018-03-05,01관,"11:00,  리틀 포레스트(디지털),  6,000원","13:00,  블랙 팬서(디지털),  6,000원","15:35,  나미야 잡화점의 기적(디지털)","18:00,  블랙 팬서(디지털),  6,000원","20:40,  나미야 잡화점의 기적(디지털),  6,000원",,,,,,,,77
2018-03-05,02관,"10:50,  궁합(디지털),  6,000원","12:50,  궁합(디지털),  6,000원","14:50,  리틀 포레스트(디지털),  6,000원","16:50,  궁합(디지털),  6,000원","19:00,  리틀 포레스트(디지털),  6,000원","21:00,  궁합(디지털),  6,000원",,,,,,,47
2018-03-06,01관,"10:20,  나미야 잡화점의 기적(디지털),  6,000원","12:50,  블랙 팬서(디지털),  6,000원","15:30,  나미야 잡화점의 기적(디지털),  6,000원","18:00,  나미야 잡화점의 기적(디지털),  6,000원","20:30,  블랙 팬서(디지털),  6,000원",,,,,,,,77
2018-03-06,02관,"10:20,  리틀 포레스트(디지털),  6,000원","12:20,  궁합(디지털),  6,000원","14:30,  리틀 포레스트(디지털),  6,000원","16:30,  궁합(디지털),  6,000원","18:50,  리틀 포레스트(디지털),  6,000원","21:00,  궁합(디지털),  6,000원",,,,,,,47
2018-03-07,01관,"11:30,  나미야 잡화점의 기적(디지털)","14:00,  나미야 잡화점의 기적(디지털)","16:30,  궁합(디지털),  6,000원","18:40,  궁합(디지털),  6,000원","20:50,  궁합(디지털),  6,000원",,,,,,,,77
2018-03-07,02관,"11:10,  리틀 포레스트(디지털),  6,000원","13:30,  리틀 포레스트(디지털),  6,000원","15:40,  사라진 밤(디지털),  6,000원","18:00,  리틀 포레스트(디지털),  6,000원","20:10,  사라진 밤(디지털),  6,000원",,,,,,,,47
2018-03-08,01관,"10:20,  판타스틱 부니베어(디지털더빙)","12:10,  판타스틱 부니베어(디지털더빙)","14:00,  판타스틱 부니베어(디지털더빙)","15:50,  나미야 잡화점의 기적(디지털),  6,000원","18:20,  툼레이더(디지털),  6,000원","20:40,  툼레이더(디지털),  6,000원",,,,,,,77
2018-03-08,02관,"10:30,  리틀 포레스트(디지털),  6,000원","12:40,  궁합(디지털),  6,000원","14:50,  사라진 밤(디지털),  6,000원","16:50,  리틀 포레스트(디지털),  6,000원","19:00,  궁합(디지털),  6,000원","21:10,  사라진 밤(디지털),  6,000원",,,,,,,47
2018-03-09,01관,"10:20,  판타스틱 부니베어(디지털더빙)","12:05,  판타스틱 부니베어(디지털더빙)","13:50,  나미야 잡화점의 기적(디지털),  6,000원","16:15,  궁합(디지털),  6,000원","18:25,  툼레이더(디지털),  6,000원","20:45,  툼레이더(디지털),  6,000원",,,,,,,77
2018-03-09,02관,"10:30,  리틀 포레스트(디지털),  6,000원","12:40,  궁합(디지털),  6,000원","14:50,  사라진 밤(디지털),  6,000원","16:50,  리틀 포레스트(디지털)","19:00,  궁합(디지털),  6,000원","21:10,  사라진 밤(디지털),  6,000원",,,,,,,47
2018-03-10,01관,"10:20,  판타스틱 부니베어(디지털더빙),  6,000원","12:10,  리틀 포레스트(디지털),  6,000원","14:15,  궁합(디지털),  6,000원","16:25,  궁합(디지털),  6,000원","18:35,  리틀 포레스트(디지털),  6,000원","20:40,  궁합(디지털),  6,000원",,,,,,,77
2018-03-10,02관,"10:30,  툼레이더(디지털)","12:50,  판타스틱 부니베어(디지털더빙),  6,000원","14:40,  나미야 잡화점의 기적(디지털),  6,000원","17:10,  사라진 밤(디지털),  6,000원","19:10,  툼레이더(디지털),  6,000원","21:30,  사라진 밤(디지털),  6,000원",,,,,,,47
2018-03-11,01관,"10:20,  판타스틱 부니베어(디지털더빙),  6,000원","12:10,  리틀 포레스트(디지털),  6,000원","14:15,  궁합(디지털),  6,000원","16:25,  궁합(디지털),  6,000원","18:35,  리틀 포레스트(디지털),  6,000원","20:40,  궁합(디지털),  6,000원",,,,,,,77
2018-03-11,02관,"10:30,  툼레이더(디지털),  6,000원","12:50,  판타스틱 부니베어(디지털더빙),  6,000원","14:40,  나미야 잡화점의 기적(디지털),  6,000원","17:10,  사라진 밤(디지털),  6,000원","19:10,  툼레이더(디지털),  6,000원","21:30,  사라진 밤(디지털),  6,000원",,,,,,,47
2018-03-12,01관,"11:30,  판타스틱 부니베어(디지털더빙)","13:30,  나미야 잡화점의 기적(디지털)","16:10,  판타스틱 부니베어(디지털더빙)","18:10,  툼레이더(디지털),  6,000원","20:30,  툼레이더(디지털),  6,000원",,,,,,,,77
2018-03-12,02관,"10:50,  리틀 포레스트(디지털)","12:50,  사라진 밤(디지털),  6,000원","14:50,  궁합(디지털),  6,000원","17:00,  리틀 포레스트(디지털),  6,000원","19:00,  사라진 밤(디지털),  6,000원","21:00,  궁합(디지털),  6,000원",,,,,,,47
2018-03-13,01관,"10:20,  판타스틱 부니베어(디지털더빙)","12:10,  판타스틱 부니베어(디지털더빙)","14:00,  나미야 잡화점의 기적(디지털),  6,000원","16:30,  판타스틱 부니베어(디지털더빙),  6,000원","18:20,  툼레이더(디지털),  6,000원","20:40,  툼레이더(디지털),  6,000원",,,,,,,77
2018-03-13,02관,"10:45,  궁합(디지털),  6,000원","12:50,  리틀 포레스트(디지털),  6,000원","14:50,  사라진 밤(디지털),  6,000원","16:55,  리틀 포레스트(디지털),  6,000원","18:55,  사라진 밤(디지털),  6,000원","20:55,  궁합(디지털),  6,000원",,,,,,,47
2018-03-14,01관,"10:20,  판타스틱 부니베어(디지털더빙)","12:05,  판타스틱 부니베어(디지털더빙)","13:50,  툼레이더(디지털),  6,000원","16:10,  사라진 밤(디지털),  6,000원","18:20,  지금 만나러 갑니다(디지털),  6,000원","21:00,  로건 럭키(디지털),  6,000원",,,,,,,77
2018-03-14,02관,"10:50,  궁합(디지털),  6,000원","13:00,  로건 럭키(디지털)","15:20,  지금 만나러 갑니다(디지털),  6,000원","17:50,  궁합(디지털)","20:00,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,47
2018-03-15,01관,"10:20,  판타스틱 부니베어(디지털더빙)","12:05,  판타스틱 부니베어(디지털더빙)","13:50,  툼레이더(디지털),  6,000원","16:10,  사라진 밤(디지털),  6,000원","18:20,  지금 만나러 갑니다(디지털),  6,000원","21:00,  로건 럭키(디지털)",,,,,,,77
2018-03-15,02관,"10:50,  궁합(디지털),  6,000원","13:00,  로건 럭키(디지털)","15:20,  지금 만나러 갑니다(디지털),  6,000원","17:50,  궁합(디지털),  6,000원","20:00,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,47
2018-03-16,01관,"10:20,  판타스틱 부니베어(디지털더빙)","12:05,  판타스틱 부니베어(디지털더빙)","13:50,  사라진 밤(디지털),  6,000원","16:00,  지금 만나러 갑니다(디지털),  6,000원","18:35,  지금 만나러 갑니다(디지털),  6,000원","21:10,  사라진 밤(디지털),  6,000원",,,,,,,77
2018-03-16,02관,"10:50,  궁합(디지털),  6,000원","13:00,  툼레이더(디지털)","15:20,  지금 만나러 갑니다(디지털),  6,000원","18:00,  로건 럭키(디지털),  6,000원","20:20,  로건 럭키(디지털),  6,000원",,,,,,,,47
2018-03-17,01관,"10:20,  판타스틱 부니베어(디지털더빙),  6,000원","12:05,  판타스틱 부니베어(디지털더빙),  6,000원","13:50,  툼레이더(디지털),  6,000원","16:05,  지금 만나러 갑니다(디지털),  6,000원","18:40,  지금 만나러 갑니다(디지털),  6,000원","21:15,  사라진 밤(디지털),  6,000원",,,,,,,77
2018-03-17,02관,"10:40,  궁합(디지털),  6,000원","12:50,  지금 만나러 갑니다(디지털),  6,000원","15:30,  사라진 밤(디지털),  6,000원","17:40,  로건 럭키(디지털),  6,000원","20:00,  로건 럭키(디지털),  6,000원",,,,,,,,47
2018-03-18,01관,"10:20,  판타스틱 부니베어(디지털더빙),  6,000원","12:05,  판타스틱 부니베어(디지털더빙),  6,000원","13:50,  툼레이더(디지털),  6,000원","16:05,  지금 만나러 갑니다(디지털),  6,000원","18:40,  지금 만나러 갑니다(디지털),  6,000원","21:15,  사라진 밤(디지털),  6,000원",,,,,,,77
2018-03-18,02관,"10:40,  궁합(디지털),  6,000원","12:50,  지금 만나러 갑니다(디지털),  6,000원","15:30,  사라진 밤(디지털),  6,000원","17:40,  로건 럭키(디지털),  6,000원","20:00,  로건 럭키(디지털),  5,000원",,,,,,,,47
2018-03-19,01관,"10:50,  사라진 밤(디지털),  6,000원","13:00,  궁합(디지털),  6,000원","15:10,  지금 만나러 갑니다(디지털),  6,000원","17:50,  지금 만나러 갑니다(디지털),  6,000원","20:30,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,77
2018-03-19,02관,"11:40,  판타스틱 부니베어(디지털더빙)","13:30,  툼레이더(디지털),  6,000원","16:00,  로건 럭키(디지털),  6,000원","18:40,  로건 럭키(디지털),  6,000원","21:00,  사라진 밤(디지털),  6,000원",,,,,,,,47
2018-03-20,01관,"10:20,  판타스틱 부니베어(디지털더빙)","12:05,  판타스틱 부니베어(디지털더빙)","13:50,  사라진 밤(디지털),  6,000원","16:00,  지금 만나러 갑니다(디지털),  6,000원","18:35,  지금 만나러 갑니다(디지털),  6,000원","21:10,  사라진 밤(디지털),  6,000원",,,,,,,77
2018-03-20,02관,"10:50,  궁합(디지털),  6,000원","13:00,  툼레이더(디지털),  5,000원","15:20,  지금 만나러 갑니다(디지털),  6,000원","18:00,  로건 럭키(디지털)","20:20,  로건 럭키(디지털),  6,000원",,,,,,,,47
2018-03-21,01관,"10:30,  판타스틱 부니베어(디지털더빙)","12:20,  판타스틱 부니베어(디지털더빙)","14:10,  사라진 밤(디지털),  6,000원","16:20,  퍼시픽 림: 업라이징(디지털),  5,000원","18:40,  퍼시픽 림: 업라이징(디지털),  6,000원","21:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,77
2018-03-21,02관,"10:40,  툼레이더(디지털),  6,000원","13:00,  로건 럭키(디지털)","15:20,  지금 만나러 갑니다(디지털),  6,000원","18:00,  로건 럭키(디지털)","20:20,  지금 만나러 갑니다(디지털)",,,,,,,,47
2018-03-22,01관,"10:20,  미니특공대X(디지털)","11:50,  툼레이더(디지털),  6,000원","14:10,  사라진 밤(디지털),  6,000원","16:20,  퍼시픽 림: 업라이징(디지털),  6,000원","18:40,  퍼시픽 림: 업라이징(디지털),  6,000원","21:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,77
2018-03-22,02관,"11:00,  로건 럭키(디지털),  6,000원","13:30,  지금 만나러 갑니다(디지털),  6,000원","16:30,  미니특공대X(디지털)","18:00,  로건 럭키(디지털)","20:20,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,47
2018-03-23,01관,"10:20,  로건 럭키(디지털)","12:35,  툼레이더(디지털),  6,000원","14:50,  퍼시픽 림: 업라이징(디지털)","17:10,  미니특공대X(디지털),  5,000원","18:40,  퍼시픽 림: 업라이징(디지털),  6,000원","21:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,77
2018-03-23,02관,"10:40,  미니특공대X(디지털)","12:10,  미니특공대X(디지털)","13:40,  사라진 밤(디지털),  6,000원","15:40,  사라진 밤(디지털)","17:40,  지금 만나러 갑니다(디지털),  5,000원","20:20,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,47
2018-03-24,01관,"10:20,  미니특공대X(디지털),  6,000원","11:50,  로건 럭키(디지털),  5,000원","14:10,  툼레이더(디지털),  6,000원","16:30,  퍼시픽 림: 업라이징(디지털),  6,000원","18:45,  퍼시픽 림: 업라이징(디지털),  6,000원","21:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,77
2018-03-24,02관,"10:15,  사라진 밤(디지털),  5,000원","12:15,  미니특공대X(디지털),  6,000원","13:40,  사라진 밤(디지털),  6,000원","15:40,  퍼시픽 림: 업라이징(디지털),  6,000원","17:50,  지금 만나러 갑니다(디지털),  6,000원","20:20,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,47
2018-03-25,01관,"10:20,  미니특공대X(디지털),  6,000원","11:50,  로건 럭키(디지털),  6,000원","14:10,  툼레이더(디지털),  6,000원","16:30,  퍼시픽 림: 업라이징(디지털),  6,000원","18:45,  퍼시픽 림: 업라이징(디지털),  6,000원","21:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,77
2018-03-25,02관,"10:15,  사라진 밤(디지털),  6,000원","12:15,  미니특공대X(디지털),  6,000원","13:40,  사라진 밤(디지털),  6,000원","15:40,  퍼시픽 림: 업라이징(디지털),  6,000원","17:50,  지금 만나러 갑니다(디지털),  6,000원","20:20,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,47
2018-03-26,01관,"10:50,  툼레이더(디지털),  6,000원","13:15,  로건 럭키(디지털)","15:35,  퍼시픽 림: 업라이징(디지털),  6,000원","17:55,  로건 럭키(디지털),  6,000원","20:20,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,,77
2018-03-26,02관,"11:40,  미니특공대X(디지털)","13:10,  미니특공대X(디지털)","14:50,  지금 만나러 갑니다(디지털),  6,000원","17:45,  사라진 밤(디지털)","19:50,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,,47
2018-03-27,01관,"10:20,  툼레이더(디지털)","12:40,  로건 럭키(디지털)","15:00,  미니특공대X(디지털)","16:30,  퍼시픽 림: 업라이징(디지털),  6,000원","18:45,  퍼시픽 림: 업라이징(디지털),  6,000원","21:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,,,,,,77
2018-03-27,02관,"10:20,  미니특공대X(디지털)","11:50,  미니특공대X(디지털)","13:20,  사라진 밤(디지털)","15:20,  지금 만나러 갑니다(디지털),  6,000원","17:50,  지금 만나러 갑니다(디지털),  6,000원","20:30,  지금 만나러 갑니다(디지털),  6,000원",,,,,,,47
2018-03-28,01관,"10:30,  7년의 밤(디지털),  6,000원","12:55,  미니특공대X(디지털)","14:20,  미니특공대X(디지털)","15:50,  지금 만나러 갑니다(디지털),  6,000원","18:25,  7년의 밤(디지털),  6,000원","20:50,  7년의 밤(디지털),  6,000원",,,,,,,77
