상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2017-12-19,02관,"09:20,  어쌔신: 더 비기닝(디지털),  6,000원","11:40,  메리와 마녀의 꽃(디지털더빙),  8,000원","13:50,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  9,000원","15:30,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  7,000원","17:10,  어쌔신: 더 비기닝(디지털),  9,000원","19:30,  메리와 마녀의 꽃(디지털),  10,000원","21:40,  꾼(디지털),  9,000원","24:05,  꾼(디지털),  6,500원",,,,110
2017-12-19,03관,"10:00,  스타워즈: 라스트 제다이(디지털),  6,000원","13:00,  스타워즈: 라스트 제다이(디지털),  9,000원","16:00,  스타워즈: 라스트 제다이(디지털),  9,000원","19:00,  스타워즈: 라스트 제다이(디지털),  10,000원","22:00,  스타워즈: 라스트 제다이(디지털),  8,000원",,,,,,,109
2017-12-19,04관,"09:30,  강철비(디지털),  6,500원","12:20,  강철비(디지털),  9,000원","15:10,  강철비(디지털),  9,000원","18:10,  강철비(디지털),  10,000원","21:10,  강철비(디지털),  10,000원","24:00,  강철비(디지털),  9,000원",,,,,,159
2017-12-19,05관,"08:50,  스타워즈: 라스트 제다이(디지털),  6,000원","11:50,  스타워즈: 라스트 제다이(디지털),  7,000원","14:50,  스타워즈: 라스트 제다이(디지털),  9,000원","17:50,  스타워즈: 라스트 제다이(디지털),  9,000원","20:50,  스타워즈: 라스트 제다이(디지털),  10,000원","23:50,  스타워즈: 라스트 제다이(디지털),  9,000원",,,,,,268
2017-12-19,06관(SCREENX),"09:00,  뽀로로 극장판 공룡섬 대모험(디지털),  6,000원","10:50,  뽀로로 극장판 공룡섬 대모험(디지털),  9,000원","12:40,  뽀로로 극장판 공룡섬 대모험(디지털),  8,000원","14:30,  뽀로로 극장판 공룡섬 대모험(디지털),  8,000원","16:20,  뽀로로 극장판 공룡섬 대모험(디지털),  10,000원","18:20,  뽀로로 극장판 공룡섬 대모험(디지털),  9,000원","20:10,  스타워즈: 라스트 제다이(디지털),  10,000원","23:10,  스타워즈: 라스트 제다이(디지털),  9,000원",,,,172
2017-12-19,07관,"08:30,  강철비(디지털)","11:20,  강철비(디지털),  8,000원","14:10,  강철비(디지털),  9,000원","17:00,  강철비(디지털),  10,000원","19:50,  강철비(디지털),  10,000원","22:40,  강철비(디지털),  9,000원",,,,,,172
2017-12-20,01관,"09:30,  신과함께-죄와 벌(디지털),  6,500원","12:20,  메리와 마녀의 꽃(디지털),  6,000원","14:40,  신과함께-죄와 벌(디지털),  9,000원","17:30,  신과함께-죄와 벌(디지털),  7,000원","20:20,  신과함께-죄와 벌(디지털),  10,000원","23:20,  신과함께-죄와 벌(디지털),  9,000원",,,,,,104
2017-12-20,02관,"08:10,  스타워즈: 라스트 제다이(디지털)","11:15,  메리와 마녀의 꽃(디지털더빙),  7,000원","13:25,  강철비(디지털),  9,000원","16:15,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  10,000원","17:50,  메리와 마녀의 꽃(디지털더빙),  6,000원","20:00,  러브 액츄얼리(디지털),  7,500원","22:40,  스타워즈: 라스트 제다이(디지털),  9,000원",,,,,110
2017-12-20,03관,"08:20,  신과함께-죄와 벌(디지털),  6,000원","11:10,  신과함께-죄와 벌(디지털),  8,000원","14:00,  신과함께-죄와 벌(디지털),  9,000원","16:50,  신과함께-죄와 벌(디지털),  10,000원","19:40,  신과함께-죄와 벌(디지털),  10,000원","22:30,  신과함께-죄와 벌(디지털),  9,000원",,,,,,109
2017-12-20,04관,"09:40,  위대한 쇼맨(디지털),  6,000원","11:55,  위대한 쇼맨(디지털),  8,000원","14:10,  위대한 쇼맨(디지털),  9,000원","16:25,  위대한 쇼맨(디지털),  10,000원","18:40,  위대한 쇼맨(디지털),  10,000원","20:55,  위대한 쇼맨(디지털),  10,000원","23:10,  위대한 쇼맨(디지털),  9,000원",,,,,159
2017-12-20,05관,"09:50,  강철비(디지털),  5,000원","12:50,  신과함께-죄와 벌(디지털),  9,000원","15:40,  신과함께-죄와 벌(디지털),  9,000원","18:30,  신과함께-죄와 벌(디지털),  10,000원","21:20,  신과함께-죄와 벌(디지털),  10,000원","24:10,  신과함께-죄와 벌(디지털),  8,000원",,,,,,268
2017-12-20,06관(SCREENX),"10:00,  뽀로로 극장판 공룡섬 대모험(디지털),  5,000원","12:00,  강철비(디지털),  8,000원","14:50,  강철비(디지털),  9,000원","17:40,  강철비(디지털),  10,000원","20:30,  강철비(디지털),  10,000원","23:30,  강철비(디지털),  9,000원",,,,,,172
2017-12-20,07관,"08:00,  강철비(디지털),  6,000원","10:50,  스타워즈: 라스트 제다이(디지털),  8,000원","13:50,  스타워즈: 라스트 제다이(디지털),  9,000원","17:00,  뽀로로 극장판 공룡섬 대모험(디지털),  10,000원","19:00,  신과함께-죄와 벌(디지털),  8,000원","21:50,  위대한 쇼맨(디지털),  9,000원","24:00,  위대한 쇼맨(디지털)",,,,,172
2017-12-21,01관,"08:10,  메리와 마녀의 꽃(디지털더빙)","10:30,  뽀로로 극장판 공룡섬 대모험(디지털),  6,000원","12:20,  신과함께-죄와 벌(디지털),  8,000원","15:10,  신과함께-죄와 벌(디지털),  9,000원","18:00,  신과함께-죄와 벌(디지털),  10,000원","20:50,  신과함께-죄와 벌(디지털),  10,000원","23:50,  신과함께-죄와 벌(디지털),  9,000원",,,,,104
2017-12-21,02관,"09:20,  메리와 마녀의 꽃(디지털더빙)","11:40,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  8,000원","13:45,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  9,000원","15:20,  메리와 마녀의 꽃(디지털더빙),  9,000원","17:30,  러브 액츄얼리(디지털),  10,000원","20:20,  신과함께-죄와 벌(디지털),  10,000원","23:10,  신과함께-죄와 벌(디지털),  9,000원",,,,,110
2017-12-21,03관,"08:00,  위대한 쇼맨(디지털),  6,000원","10:10,  신과함께-죄와 벌(디지털),  8,000원","13:00,  신과함께-죄와 벌(디지털),  8,000원","15:50,  신과함께-죄와 벌(디지털),  9,000원","18:40,  신과함께-죄와 벌(디지털),  8,000원","21:40,  신과함께-죄와 벌(디지털),  10,000원","24:30,  위대한 쇼맨(디지털),  7,000원",,,,,109
2017-12-21,04관,"09:30,  더 크리스마스(디지털더빙),  5,000원","11:45,  위대한 쇼맨(디지털),  9,000원","14:00,  위대한 쇼맨(디지털),  9,000원","16:15,  위대한 쇼맨(디지털),  8,000원","18:30,  위대한 쇼맨(디지털),  10,000원","20:45,  위대한 쇼맨(디지털),  10,000원","23:00,  위대한 쇼맨(디지털),  7,000원",,,,,159
2017-12-21,05관,"08:30,  신과함께-죄와 벌(디지털),  6,000원","11:20,  신과함께-죄와 벌(디지털),  8,000원","14:10,  신과함께-죄와 벌(디지털),  9,000원","17:00,  신과함께-죄와 벌(디지털),  10,000원","19:50,  신과함께-죄와 벌(디지털),  10,000원","22:40,  신과함께-죄와 벌(디지털),  9,000원",,,,,,268
2017-12-21,06관(SCREENX),"08:20,  스타워즈: 라스트 제다이(디지털),  6,000원","11:25,  몬스터 패밀리(디지털더빙),  9,000원","13:25,  스타워즈: 라스트 제다이(디지털),  9,000원","16:25,  몬스터 패밀리(디지털더빙),  9,000원","18:25,  더 크리스마스(디지털더빙),  10,000원","20:20,  스타워즈: 라스트 제다이(디지털),  10,000원","23:20,  스타워즈: 라스트 제다이(디지털),  9,000원",,,,,172
2017-12-21,07관,"08:00,  강철비(디지털),  6,000원","10:50,  강철비(디지털),  8,000원","13:40,  강철비(디지털),  9,000원","16:30,  강철비(디지털),  10,000원","19:20,  강철비(디지털),  10,000원","22:10,  강철비(디지털),  9,000원",,,,,,172
2017-12-22,01관,"10:00,  더 크리스마스(디지털더빙),  6,000원","12:00,  메리와 마녀의 꽃(디지털더빙)","14:20,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  11,000원","16:00,  몬스터 패밀리(디지털더빙),  10,000원","18:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","20:10,  스타워즈: 라스트 제다이(디지털),  11,000원","23:20,  스타워즈: 라스트 제다이(디지털),  10,000원",,,,,104
2017-12-22,02관,"08:20,  위대한 쇼맨(디지털)","10:30,  뽀로로 극장판 공룡섬 대모험(디지털),  6,000원","12:15,  강철비(디지털),  11,000원","15:00,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","17:05,  더 크리스마스(디지털더빙),  11,000원","19:00,  러브 액츄얼리(디지털),  11,000원","21:40,  스타워즈: 라스트 제다이(디지털),  11,000원","24:40,  스타워즈: 라스트 제다이(디지털),  9,000원",,,,110
2017-12-22,03관,"08:30,  몬스터 패밀리(디지털더빙)","10:40,  신과함께-죄와 벌(디지털),  11,000원","13:30,  신과함께-죄와 벌(디지털),  11,000원","16:20,  신과함께-죄와 벌(디지털),  11,000원","19:10,  신과함께-죄와 벌(디지털),  11,000원","22:00,  신과함께-죄와 벌(디지털),  11,000원","24:50,  신과함께-죄와 벌(디지털),  9,000원",,,,,109
2017-12-22,04관,"09:30,  위대한 쇼맨(디지털),  7,000원","11:45,  위대한 쇼맨(디지털),  11,000원","14:00,  위대한 쇼맨(디지털),  10,000원","16:15,  위대한 쇼맨(디지털),  10,000원","18:30,  위대한 쇼맨(디지털),  11,000원","20:45,  위대한 쇼맨(디지털),  11,000원","23:00,  위대한 쇼맨(디지털),  11,000원","25:10,  위대한 쇼맨(디지털),  9,000원",,,,159
2017-12-22,05관,"09:00,  신과함께-죄와 벌(디지털),  9,000원","11:50,  신과함께-죄와 벌(디지털),  11,000원","14:40,  신과함께-죄와 벌(디지털),  11,000원","17:30,  신과함께-죄와 벌(디지털),  11,000원","20:20,  신과함께-죄와 벌(디지털),  11,000원","23:10,  신과함께-죄와 벌(디지털),  11,000원",,,,,,268
2017-12-22,06관(SCREENX),"09:50,  신과함께-죄와 벌(디지털),  9,000원","12:40,  신과함께-죄와 벌(디지털),  11,000원","15:30,  신과함께-죄와 벌(디지털),  11,000원","18:20,  신과함께-죄와 벌(디지털),  11,000원","21:10,  신과함께-죄와 벌(디지털),  11,000원","24:00,  신과함께-죄와 벌(디지털),  11,000원",,,,,,172
2017-12-22,07관,"08:00,  강철비(디지털),  7,000원","10:50,  강철비(디지털),  11,000원","13:40,  강철비(디지털),  11,000원","16:30,  강철비(디지털),  11,000원","19:20,  강철비(디지털),  11,000원","22:10,  강철비(디지털),  11,000원","25:00,  강철비(디지털),  9,000원",,,,,172
2017-12-23,01관,"08:40,  더 크리스마스(디지털더빙),  7,000원","10:35,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","12:50,  몬스터 패밀리(디지털더빙),  11,000원","14:50,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  11,000원","16:25,  더 크리스마스(디지털더빙),  11,000원","18:25,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","20:30,  스타워즈: 라스트 제다이(디지털),  11,000원","23:40,  위대한 쇼맨(디지털),  11,000원",,,,104
2017-12-23,02관,"07:20,  메리와 마녀의 꽃(디지털더빙),  7,000원","09:30,  몬스터 패밀리(디지털더빙),  9,000원","11:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","13:35,  몬스터 패밀리(디지털더빙),  11,000원","15:35,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","17:40,  몬스터 패밀리(디지털더빙),  11,000원","19:40,  신과함께-죄와 벌(디지털),  11,000원","22:30,  신과함께-죄와 벌(디지털),  11,000원","25:20,  신과함께-죄와 벌(디지털),  9,000원",,,110
2017-12-23,03관,"07:40,  스타워즈: 라스트 제다이(디지털),  7,000원","10:40,  뽀로로 극장판 공룡섬 대모험(디지털),  11,000원","12:30,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  11,000원","14:05,  뽀로로 극장판 공룡섬 대모험(디지털),  11,000원","15:50,  뽀로로 극장판 공룡섬 대모험(디지털),  11,000원","17:35,  더 크리스마스(디지털더빙),  11,000원","19:30,  강철비(디지털),  10,000원","22:20,  러브 액츄얼리(디지털),  11,000원","25:00,  신과함께-죄와 벌(디지털),  9,000원",,,109
2017-12-23,04관,"08:30,  위대한 쇼맨(디지털),  7,000원","10:45,  위대한 쇼맨(디지털),  11,000원","13:00,  위대한 쇼맨(디지털),  11,000원","15:15,  위대한 쇼맨(디지털),  9,000원","17:50,  신과함께-죄와 벌(디지털),  11,000원","20:40,  신과함께-죄와 벌(디지털),  11,000원","23:30,  신과함께-죄와 벌(디지털),  11,000원",,,,,159
2017-12-23,05관,"07:30,  신과함께-죄와 벌(디지털),  7,000원","10:20,  신과함께-죄와 벌(디지털),  11,000원","13:10,  신과함께-죄와 벌(디지털),  11,000원","16:00,  신과함께-죄와 벌(디지털),  11,000원","18:50,  신과함께-죄와 벌(디지털),  11,000원","21:40,  신과함께-죄와 벌(디지털),  11,000원","24:30,  신과함께-죄와 벌(디지털),  9,000원",,,,,268
2017-12-23,06관(SCREENX),"08:50,  신과함께-죄와 벌(디지털),  8,500원","11:40,  신과함께-죄와 벌(디지털),  11,000원","14:30,  신과함께-죄와 벌(디지털),  11,000원","17:20,  신과함께-죄와 벌(디지털),  11,000원","20:10,  신과함께-죄와 벌(디지털),  11,000원","23:10,  신과함께-죄와 벌(디지털),  11,000원",,,,,,172
2017-12-23,07관,"07:00,  신과함께-죄와 벌(디지털),  7,000원","09:50,  강철비(디지털),  7,000원","12:40,  강철비(디지털),  11,000원","15:30,  강철비(디지털),  11,000원","18:20,  강철비(디지털),  11,000원","21:10,  강철비(디지털),  11,000원","24:00,  강철비(디지털),  11,000원",,,,,172
2017-12-24,01관,"08:40,  더 크리스마스(디지털더빙),  7,000원","10:35,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  10,000원","12:50,  몬스터 패밀리(디지털더빙),  10,000원","14:50,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  11,000원","16:25,  더 크리스마스(디지털더빙),  11,000원","18:25,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","20:40,  신과함께-죄와 벌(디지털),  11,000원","23:40,  신과함께-죄와 벌(디지털),  11,000원",,,,104
2017-12-24,02관,"07:20,  메리와 마녀의 꽃(디지털더빙),  7,000원","09:30,  몬스터 패밀리(디지털더빙),  9,000원","11:30,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","13:35,  몬스터 패밀리(디지털더빙),  11,000원","15:35,  극장판 포켓몬스터 너로 정했다!(디지털더빙),  11,000원","17:40,  몬스터 패밀리(디지털더빙),  11,000원","19:40,  신과함께-죄와 벌(디지털),  11,000원","22:30,  신과함께-죄와 벌(디지털),  11,000원","25:20,  신과함께-죄와 벌(디지털),  9,000원",,,110
2017-12-24,03관,"07:40,  스타워즈: 라스트 제다이(디지털),  9,000원","10:40,  뽀로로 극장판 공룡섬 대모험(디지털),  11,000원","12:30,  극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~(디지털더빙),  11,000원","14:05,  뽀로로 극장판 공룡섬 대모험(디지털),  11,000원","15:50,  뽀로로 극장판 공룡섬 대모험(디지털),  11,000원","17:35,  더 크리스마스(디지털더빙),  11,000원","19:30,  강철비(디지털),  10,000원","22:20,  신과함께-죄와 벌(디지털),  10,000원","25:10,  신과함께-죄와 벌(디지털),  9,000원",,,109
2017-12-24,04관,"08:30,  위대한 쇼맨(디지털),  7,000원","10:45,  위대한 쇼맨(디지털),  11,000원","13:00,  위대한 쇼맨(디지털),  11,000원","15:15,  위대한 쇼맨(디지털),  10,000원","17:30,  위대한 쇼맨(디지털),  11,000원","19:45,  위대한 쇼맨(디지털),  7,500원","22:00,  위대한 쇼맨(디지털),  11,000원","24:15,  위대한 쇼맨(디지털),  9,000원","26:20,  위대한 쇼맨(디지털),  6,000원",,,159
2017-12-24,05관,"07:30,  신과함께-죄와 벌(디지털),  7,500원","10:20,  신과함께-죄와 벌(디지털),  11,000원","13:10,  신과함께-죄와 벌(디지털),  11,000원","16:00,  신과함께-죄와 벌(디지털),  11,000원","18:50,  신과함께-죄와 벌(디지털),  11,000원","21:40,  신과함께-죄와 벌(디지털),  11,000원","24:30,  신과함께-죄와 벌(디지털),  9,000원",,,,,268
2017-12-24,06관(SCREENX),"08:50,  신과함께-죄와 벌(디지털),  9,000원","11:40,  신과함께-죄와 벌(디지털),  11,000원","14:30,  신과함께-죄와 벌(디지털),  11,000원","17:20,  신과함께-죄와 벌(디지털),  11,000원","20:10,  신과함께-죄와 벌(디지털),  10,000원","23:10,  신과함께-죄와 벌(디지털),  11,000원","25:50,  신과함께-죄와 벌(디지털),  9,000원",,,,,172
2017-12-24,07관,"07:00,  강철비(디지털),  7,000원","09:50,  강철비(디지털),  9,000원","12:40,  강철비(디지털),  11,000원","15:30,  강철비(디지털),  11,000원","18:20,  강철비(디지털),  9,000원","21:10,  강철비(디지털),  9,000원","24:00,  강철비(디지털),  11,000원",,,,,172
