상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,좌석수
2018-02-14,02관,"10:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙)","11:25,  겨울왕국의 무민(디지털더빙),  6,000원","13:05,  블랙 팬서(디지털),  6,000원","15:35,  올 더 머니(디지털),  6,000원","18:05,  블랙 팬서(디지털),  6,000원","20:35,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","22:35,  골든슬럼버(디지털),  6,000원",,,,,,44
2018-02-15,01관,"10:00,  염력(디지털)","12:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","13:25,  블랙 팬서(3D 디지털),  8,000원","15:55,  골든슬럼버(디지털),  6,000원","18:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","20:00,  골든슬럼버(디지털),  6,000원","22:05,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",,,,,,54
2018-02-15,02관,"10:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","12:25,  겨울왕국의 무민(디지털더빙),  5,000원","14:05,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","16:20,  블랙 팬서(디지털),  6,000원","18:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:10,  블랙 팬서(디지털),  6,000원",,,,,,,44
2018-02-16,01관,"10:00,  염력(디지털)","12:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","13:25,  블랙 팬서(3D 디지털),  8,000원","15:55,  골든슬럼버(디지털),  6,000원","18:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","20:00,  골든슬럼버(디지털),  6,000원","22:05,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",,,,,,54
2018-02-16,02관,"10:10,  올 더 머니(디지털)","12:35,  겨울왕국의 무민(디지털더빙),  5,000원","14:15,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","16:30,  블랙 팬서(디지털),  6,000원","19:00,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:20,  블랙 팬서(디지털),  6,000원",,,,,,,44
2018-02-17,01관,"10:00,  염력(디지털)","12:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","13:25,  블랙 팬서(3D 디지털),  8,000원","15:55,  골든슬럼버(디지털),  6,000원","18:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","20:00,  골든슬럼버(디지털),  6,000원","22:05,  흥부: 글로 세상을 바꾼 자(디지털),  5,000원",,,,,,54
2018-02-17,02관,"10:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","12:25,  겨울왕국의 무민(디지털더빙),  6,000원","14:05,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","16:20,  블랙 팬서(디지털),  6,000원","18:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:10,  블랙 팬서(디지털),  6,000원",,,,,,,44
2018-02-18,01관,"10:00,  염력(디지털)","12:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","13:25,  블랙 팬서(3D 디지털),  8,000원","15:55,  골든슬럼버(디지털),  6,000원","18:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","20:00,  골든슬럼버(디지털),  6,000원","22:05,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",,,,,,54
2018-02-18,02관,"10:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","12:25,  겨울왕국의 무민(디지털더빙)","14:05,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","16:20,  블랙 팬서(디지털),  6,000원","18:50,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:10,  블랙 팬서(디지털),  6,000원",,,,,,,44
2018-02-19,01관,"10:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  5,000원","11:25,  겨울왕국의 무민(디지털더빙)","13:05,  블랙 팬서(3D 디지털),  8,000원","15:35,  올 더 머니(디지털),  6,000원","18:05,  블랙 팬서(디지털),  6,000원","20:35,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",,,,,,,54
2018-02-19,02관,"10:10,  염력(디지털)","12:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:25,  골든슬럼버(디지털),  6,000원","16:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:45,  골든슬럼버(디지털),  5,000원",,,,,,,44
2018-02-20,01관,"10:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","11:25,  겨울왕국의 무민(디지털더빙),  6,000원","13:05,  블랙 팬서(3D 디지털),  8,000원","15:35,  올 더 머니(디지털)","18:05,  블랙 팬서(디지털)","20:35,  흥부: 글로 세상을 바꾼 자(디지털)",,,,,,,54
2018-02-20,02관,"10:10,  염력(디지털),  5,000원","12:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:25,  골든슬럼버(디지털),  6,000원","16:30,  흥부: 글로 세상을 바꾼 자(디지털)","18:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:45,  골든슬럼버(디지털)",,,,,,,44
2018-02-21,01관,"10:10,  염력(디지털)","12:10,  조선명탐정: 흡혈괴마의 비밀(디지털)","14:25,  골든슬럼버(디지털),  6,000원","16:30,  흥부: 글로 세상을 바꾼 자(디지털),  5,000원","18:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","20:45,  골든슬럼버(디지털),  6,000원",,,,,,,54
2018-02-21,02관,"10:00,  아기돼지 3형제와 쿵푸랜드(디지털더빙)","11:25,  겨울왕국의 무민(디지털더빙)","13:05,  블랙 팬서(디지털)","15:35,  올 더 머니(디지털),  5,000원","18:05,  블랙 팬서(디지털),  6,000원","20:35,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",,,,,,,44
2018-02-22,01관,"09:50,  골든슬럼버(디지털),  6,000원","11:55,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","13:55,  골든슬럼버(디지털),  6,000원","16:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:00,  골든슬럼버(디지털),  5,000원","20:05,  흥부: 글로 세상을 바꾼 자(디지털),  5,000원","22:05,  골든슬럼버(디지털)",,,,,,54
2018-02-22,02관,"10:00,  블랙 팬서(디지털),  6,000원","12:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:45,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","16:10,  블랙 팬서(디지털),  6,000원","18:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:00,  블랙 팬서(디지털),  6,000원",,,,,,,44
2018-02-23,01관,"10:00,  블랙 팬서(디지털),  6,000원","12:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:45,  겨울왕국의 무민(디지털더빙),  6,000원","16:25,  블랙 팬서(3D 디지털),  8,000원","18:55,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:10,  블랙 팬서(디지털),  6,000원",,,,,,,54
2018-02-23,02관,"09:50,  골든슬럼버(디지털)","11:55,  흥부: 글로 세상을 바꾼 자(디지털)","13:55,  골든슬럼버(디지털),  6,000원","16:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:00,  골든슬럼버(디지털),  6,000원","20:05,  흥부: 글로 세상을 바꾼 자(디지털)","22:05,  골든슬럼버(디지털),  6,000원",,,,,,44
2018-02-24,01관,"10:00,  블랙 팬서(디지털)","12:30,  조선명탐정: 흡혈괴마의 비밀(디지털)","14:45,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","16:10,  블랙 팬서(3D 디지털),  8,000원","18:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:00,  블랙 팬서(디지털),  6,000원",,,,,,,54
2018-02-24,02관,"09:50,  골든슬럼버(디지털),  6,000원","11:55,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","13:55,  골든슬럼버(디지털),  6,000원","16:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:00,  골든슬럼버(디지털),  6,000원","20:05,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","22:05,  골든슬럼버(디지털),  6,000원",,,,,,44
2018-02-25,01관,"10:00,  블랙 팬서(디지털),  6,000원","12:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:45,  겨울왕국의 무민(디지털더빙),  6,000원","16:25,  블랙 팬서(3D 디지털),  8,000원","18:55,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:10,  블랙 팬서(디지털)",,,,,,,54
2018-02-25,02관,"09:50,  골든슬럼버(디지털)","11:55,  흥부: 글로 세상을 바꾼 자(디지털)","13:55,  골든슬럼버(디지털),  6,000원","16:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:00,  골든슬럼버(디지털)","20:05,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","22:05,  골든슬럼버(디지털),  6,000원",,,,,,44
2018-02-26,01관,"09:50,  골든슬럼버(디지털)","11:55,  흥부: 글로 세상을 바꾼 자(디지털)","13:55,  골든슬럼버(디지털),  6,000원","16:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:00,  골든슬럼버(디지털)","20:05,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","22:05,  골든슬럼버(디지털),  6,000원",,,,,,54
2018-02-26,02관,"10:00,  블랙 팬서(디지털)","12:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:45,  아기돼지 3형제와 쿵푸랜드(디지털더빙),  6,000원","16:10,  블랙 팬서(디지털)","18:40,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:00,  블랙 팬서(디지털),  6,000원",,,,,,,44
2018-02-27,01관,"09:50,  골든슬럼버(디지털)","11:55,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","13:55,  골든슬럼버(디지털),  6,000원","16:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","18:00,  골든슬럼버(디지털)","20:05,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","22:05,  골든슬럼버(디지털),  5,000원",,,,,,54
2018-02-27,02관,"10:00,  블랙 팬서(디지털)","12:30,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","14:45,  겨울왕국의 무민(디지털더빙),  6,000원","16:25,  블랙 팬서(디지털)","18:55,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","21:10,  블랙 팬서(디지털),  6,000원",,,,,,,44
2018-02-28,01관,"09:50,  흥부: 글로 세상을 바꾼 자(디지털)","11:50,  리틀 포레스트(디지털),  5,000원","13:50,  골든슬럼버(디지털)","15:55,  리틀 포레스트(디지털),  5,000원","17:55,  궁합(디지털),  5,000원","20:00,  리틀 포레스트(디지털),  5,000원","22:00,  궁합(디지털),  5,000원",,,,,,54
2018-02-28,02관,"10:10,  조선명탐정: 흡혈괴마의 비밀(디지털)","12:30,  프렌즈: 몬스터섬의비밀 (디지털더빙),  5,000원","14:20,  펭이와 친구들의 남극대모험(디지털더빙)","16:00,  레드 스패로(디지털),  5,000원","18:35,  블랙 팬서(디지털),  5,000원","21:10,  레드 스패로(디지털),  5,000원",,,,,,,44
2018-03-01,01관,"09:50,  흥부: 글로 세상을 바꾼 자(디지털)","11:50,  리틀 포레스트(디지털),  6,000원","13:50,  골든슬럼버(디지털),  6,000원","15:55,  리틀 포레스트(디지털),  6,000원","17:55,  궁합(디지털),  6,000원","20:00,  리틀 포레스트(디지털),  6,000원","22:00,  궁합(디지털),  6,000원",,,,,,54
2018-03-01,02관,"10:10,  조선명탐정: 흡혈괴마의 비밀(디지털),  6,000원","12:30,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","14:20,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","16:00,  레드 스패로(디지털),  6,000원","18:35,  블랙 팬서(디지털),  6,000원","21:10,  레드 스패로(디지털),  6,000원",,,,,,,44
2018-03-02,01관,"10:00,  블랙 팬서(디지털)","12:30,  프렌즈: 몬스터섬의비밀 (디지털더빙)","14:20,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","16:00,  레드 스패로(디지털),  6,000원","18:35,  블랙 팬서(3D 디지털),  8,000원","21:10,  레드 스패로(디지털),  6,000원",,,,,,,54
2018-03-02,02관,"09:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","11:50,  리틀 포레스트(디지털),  6,000원","13:50,  골든슬럼버(디지털),  6,000원","15:55,  리틀 포레스트(디지털),  6,000원","17:55,  궁합(디지털),  6,000원","20:00,  리틀 포레스트(디지털),  6,000원","22:00,  궁합(디지털),  6,000원",,,,,,44
2018-03-03,01관,"10:00,  블랙 팬서(디지털),  5,000원","12:30,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","14:20,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","16:00,  레드 스패로(디지털)","18:35,  블랙 팬서(3D 디지털),  8,000원","21:10,  레드 스패로(디지털),  6,000원",,,,,,,54
2018-03-03,02관,"09:50,  흥부: 글로 세상을 바꾼 자(디지털)","11:50,  리틀 포레스트(디지털),  5,000원","13:50,  골든슬럼버(디지털),  6,000원","15:55,  리틀 포레스트(디지털),  6,000원","17:55,  궁합(디지털),  6,000원","20:00,  리틀 포레스트(디지털),  6,000원","22:00,  궁합(디지털),  6,000원",,,,,,44
2018-03-04,01관,"10:00,  블랙 팬서(디지털),  6,000원","12:30,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","14:20,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","16:00,  레드 스패로(디지털),  6,000원","18:35,  블랙 팬서(3D 디지털),  8,000원","21:10,  레드 스패로(디지털)",,,,,,,54
2018-03-04,02관,"09:50,  흥부: 글로 세상을 바꾼 자(디지털)","11:50,  리틀 포레스트(디지털),  6,000원","13:50,  골든슬럼버(디지털),  6,000원","15:55,  리틀 포레스트(디지털),  6,000원","17:55,  궁합(디지털),  6,000원","20:00,  리틀 포레스트(디지털),  6,000원","22:00,  궁합(디지털)",,,,,,44
2018-03-05,01관,"10:10,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","12:10,  펭이와 친구들의 남극대모험(디지털더빙)","13:50,  리틀 포레스트(디지털),  6,000원","15:50,  레드 스패로(디지털),  6,000원","18:30,  리틀 포레스트(디지털),  6,000원","20:35,  레드 스패로(디지털),  6,000원",,,,,,,54
2018-03-05,02관,"10:00,  블랙 팬서(디지털),  6,000원","12:30,  골든슬럼버(디지털)","14:35,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","16:20,  궁합(디지털),  6,000원","18:25,  블랙 팬서(디지털),  5,000원","20:55,  궁합(디지털),  6,000원",,,,,,,44
2018-03-06,01관,"10:10,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","12:10,  펭이와 친구들의 남극대모험(디지털더빙)","13:50,  리틀 포레스트(디지털),  6,000원","15:50,  레드 스패로(디지털),  6,000원","18:30,  리틀 포레스트(디지털),  6,000원","20:35,  레드 스패로(디지털),  6,000원",,,,,,,54
2018-03-06,02관,"10:00,  블랙 팬서(디지털),  6,000원","12:30,  골든슬럼버(디지털),  5,000원","14:35,  프렌즈: 몬스터섬의비밀 (디지털더빙)","16:20,  궁합(디지털)","18:25,  블랙 팬서(디지털),  6,000원","20:55,  궁합(디지털),  6,000원",,,,,,,44
2018-03-07,01관,"10:00,  펭이와 친구들의 남극대모험(디지털더빙)","11:40,  프렌즈: 몬스터섬의비밀 (디지털더빙)","13:30,  사라진 밤(디지털),  6,000원","15:30,  궁합(디지털),  6,000원","17:40,  사라진 밤(디지털),  6,000원","19:40,  궁합(디지털),  6,000원","21:50,  사라진 밤(디지털),  6,000원",,,,,,54
2018-03-07,02관,"10:10,  레드 스패로(디지털)","12:50,  리틀 포레스트(디지털)","14:55,  궁합(디지털),  6,000원","17:00,  리틀 포레스트(디지털)","19:00,  사라진 밤(디지털),  6,000원","21:00,  레드 스패로(디지털),  6,000원",,,,,,,44
2018-03-08,01관,"10:00,  펭이와 친구들의 남극대모험(디지털더빙)","11:40,  판타스틱 부니베어(디지털더빙)","13:25,  사라진 밤(디지털),  6,000원","15:25,  리틀 포레스트(디지털),  6,000원","17:30,  사라진 밤(디지털),  6,000원","19:30,  툼레이더(디지털),  6,000원","21:45,  궁합(디지털)",,,,,,54
2018-03-08,02관,"10:10,  레드 스패로(디지털)","12:50,  프렌즈: 몬스터섬의비밀 (디지털더빙)","14:40,  궁합(디지털),  5,000원","16:50,  툼레이더(디지털)","19:10,  사라진 밤(디지털),  6,000원","21:10,  리틀 포레스트(디지털),  6,000원",,,,,,,44
2018-03-09,01관,"10:00,  펭이와 친구들의 남극대모험(디지털더빙)","11:40,  판타스틱 부니베어(디지털더빙)","13:25,  사라진 밤(디지털)","15:25,  리틀 포레스트(디지털),  6,000원","17:30,  사라진 밤(디지털),  6,000원","19:30,  툼레이더(디지털),  6,000원","21:45,  궁합(디지털),  6,000원",,,,,,54
2018-03-09,02관,"10:10,  레드 스패로(디지털)","12:50,  프렌즈: 몬스터섬의비밀 (디지털더빙)","14:40,  궁합(디지털),  6,000원","16:50,  툼레이더(디지털)","19:10,  사라진 밤(디지털),  6,000원","21:10,  리틀 포레스트(디지털),  6,000원",,,,,,,44
2018-03-10,01관,"10:00,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","11:40,  판타스틱 부니베어(디지털더빙),  6,000원","13:25,  사라진 밤(디지털),  6,000원","15:25,  리틀 포레스트(디지털),  6,000원","17:30,  사라진 밤(디지털),  6,000원","19:30,  툼레이더(디지털),  6,000원","21:45,  궁합(디지털),  6,000원",,,,,,54
2018-03-10,02관,"10:10,  레드 스패로(디지털)","12:50,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","14:40,  궁합(디지털),  6,000원","16:50,  툼레이더(디지털),  6,000원","19:10,  사라진 밤(디지털),  6,000원","21:10,  리틀 포레스트(디지털),  6,000원",,,,,,,44
2018-03-11,01관,"10:00,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","11:40,  판타스틱 부니베어(디지털더빙),  5,000원","13:25,  사라진 밤(디지털),  6,000원","15:25,  리틀 포레스트(디지털),  6,000원","17:30,  사라진 밤(디지털),  6,000원","19:30,  툼레이더(디지털),  6,000원","21:45,  궁합(디지털),  6,000원",,,,,,54
2018-03-11,02관,"10:10,  레드 스패로(디지털),  6,000원","12:50,  프렌즈: 몬스터섬의비밀 (디지털더빙),  6,000원","14:40,  궁합(디지털),  6,000원","16:50,  툼레이더(디지털),  6,000원","19:10,  사라진 밤(디지털),  6,000원","21:10,  리틀 포레스트(디지털),  6,000원",,,,,,,44
2018-03-12,01관,"10:00,  레드 스패로(디지털)","12:40,  판타스틱 부니베어(디지털더빙)","14:30,  프렌즈: 몬스터섬의비밀 (디지털더빙)","16:15,  궁합(디지털),  6,000원","18:25,  툼레이더(디지털),  6,000원","20:45,  사라진 밤(디지털),  6,000원",,,,,,,54
2018-03-12,02관,"09:50,  궁합(디지털),  6,000원","11:55,  펭이와 친구들의 남극대모험(디지털더빙)","13:30,  리틀 포레스트(디지털)","15:30,  툼레이더(디지털),  5,000원","17:45,  사라진 밤(디지털),  6,000원","19:45,  리틀 포레스트(디지털),  6,000원","21:45,  사라진 밤(디지털)",,,,,,44
2018-03-13,01관,"10:00,  레드 스패로(디지털)","12:40,  판타스틱 부니베어(디지털더빙)","14:30,  프렌즈: 몬스터섬의비밀 (디지털더빙)","16:15,  궁합(디지털),  6,000원","18:25,  툼레이더(디지털)","20:45,  사라진 밤(디지털),  6,000원",,,,,,,54
2018-03-13,02관,"09:50,  궁합(디지털)","11:55,  펭이와 친구들의 남극대모험(디지털더빙)","13:30,  리틀 포레스트(디지털),  6,000원","15:30,  툼레이더(디지털)","17:45,  사라진 밤(디지털),  5,000원","19:45,  리틀 포레스트(디지털),  6,000원","21:45,  사라진 밤(디지털),  6,000원",,,,,,44
2018-03-14,01관,"09:50,  사라진 밤(디지털),  6,000원","11:45,  판타스틱 부니베어(디지털더빙),  6,000원","13:30,  로건 럭키(디지털)","15:45,  툼레이더(디지털),  6,000원","18:00,  허리케인 하이스트(디지털),  6,000원","20:00,  로건 럭키(디지털),  6,000원","22:15,  허리케인 하이스트(디지털),  6,000원",,,,,,54
2018-03-14,02관,"10:10,  지금 만나러 갑니다(디지털)","12:35,  궁합(디지털),  6,000원","14:40,  지금 만나러 갑니다(디지털),  6,000원","17:05,  사라진 밤(디지털),  6,000원","19:00,  지금 만나러 갑니다(디지털),  6,000원","21:25,  리틀 포레스트(디지털)",,,,,,,44
2018-03-15,01관,"09:50,  사라진 밤(디지털)","11:45,  판타스틱 부니베어(디지털더빙)","13:30,  궁합(디지털),  6,000원","15:35,  툼레이더(디지털)","17:50,  허리케인 하이스트(디지털),  6,000원","19:50,  로건 럭키(디지털),  6,000원","22:05,  허리케인 하이스트(디지털)",,,,,,54
2018-03-15,02관,"10:10,  지금 만나러 갑니다(디지털)","12:35,  로건 럭키(디지털)","14:50,  지금 만나러 갑니다(디지털),  5,000원","17:20,  사라진 밤(디지털),  6,000원","19:20,  지금 만나러 갑니다(디지털),  6,000원","21:50,  리틀 포레스트(디지털),  6,000원",,,,,,,44
2018-03-16,01관,"10:10,  궁합(디지털),  6,000원","12:20,  사라진 밤(디지털),  6,000원","14:20,  지금 만나러 갑니다(디지털),  6,000원","16:50,  리틀 포레스트(디지털),  6,000원","19:00,  지금 만나러 갑니다(디지털),  6,000원","21:25,  툼레이더(디지털),  6,000원",,,,,,,54
2018-03-16,02관,"09:50,  리틀 포레스트(디지털)","11:45,  판타스틱 부니베어(디지털더빙)","13:30,  로건 럭키(디지털)","15:45,  툼레이더(디지털),  6,000원","18:00,  허리케인 하이스트(디지털),  6,000원","20:00,  로건 럭키(디지털),  6,000원","22:15,  허리케인 하이스트(디지털),  6,000원",,,,,,44
2018-03-17,01관,"10:00,  펭이와 친구들의 남극대모험(디지털더빙),  6,000원","11:30,  사라진 밤(디지털)","13:25,  지금 만나러 갑니다(디지털),  6,000원","15:50,  리틀 포레스트(디지털),  6,000원","17:50,  지금 만나러 갑니다(디지털),  6,000원","20:15,  궁합(디지털),  6,000원","22:20,  사라진 밤(디지털),  6,000원",,,,,,54
2018-03-17,02관,"09:50,  툼레이더(디지털),  6,000원","12:05,  판타스틱 부니베어(디지털더빙),  6,000원","13:50,  허리케인 하이스트(디지털),  6,000원","15:50,  툼레이더(디지털)","18:00,  로건 럭키(디지털),  6,000원","20:15,  허리케인 하이스트(디지털),  6,000원","22:10,  로건 럭키(디지털),  6,000원",,,,,,44
