상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,좌석수
2015-01-01,샤롯데,"08:45,  테이큰 3(디지털)","11:00,  국제시장(디지털),  9,000원","13:35,  국제시장(디지털),  9,000원","16:10,  국제시장(디지털),  9,000원","18:45,  국제시장(디지털),  9,000원","21:20,  국제시장(디지털),  9,000원","23:55,  국제시장(디지털),  9,000원",,,,36
2015-01-02,샤롯데,"09:30,  국제시장(디지털),  6,000원","12:05,  국제시장(디지털),  9,000원","14:40,  국제시장(디지털)","17:15,  테이큰 3(디지털),  9,000원","19:40,  국제시장(디지털),  9,000원","22:15,  국제시장(디지털),  9,000원","24:50,  테이큰 3(디지털)",,,,36
2015-01-03,샤롯데,"09:30,  국제시장(디지털),  0원","12:05,  테이큰 3(디지털)","14:30,  국제시장(디지털),  9,000원","17:05,  국제시장(디지털),  9,000원","19:40,  국제시장(디지털),  9,000원","22:15,  국제시장(디지털)","24:50,  테이큰 3(디지털),  9,000원",,,,36
2015-01-04,샤롯데,"09:30,  국제시장(디지털)","12:05,  테이큰 3(디지털),  9,000원","14:30,  국제시장(디지털),  9,000원","17:05,  국제시장(디지털),  9,000원","19:40,  국제시장(디지털),  9,000원","22:15,  국제시장(디지털),  9,000원","24:50,  테이큰 3(디지털)",,,,36
2015-01-05,샤롯데,"10:00,  국제시장(디지털)","12:35,  테이큰 3(디지털),  9,000원","14:50,  국제시장(디지털),  9,000원","17:25,  국제시장(디지털)","20:00,  국제시장(디지털)","22:35,  테이큰 3(디지털)","24:50,  국제시장(디지털)",,,,36
2015-01-06,샤롯데,"10:00,  국제시장(디지털),  6,000원","12:35,  테이큰 3(디지털)","14:50,  국제시장(디지털)","17:25,  국제시장(디지털)","20:00,  국제시장(디지털),  8,000원","22:35,  테이큰 3(디지털)","24:50,  국제시장(디지털)",,,,36
2015-01-07,샤롯데,"09:30,  국제시장(디지털)","12:05,  테이큰 3(디지털),  9,000원","14:20,  국제시장(디지털),  9,000원","16:55,  국제시장(디지털),  9,000원","19:30,  국제시장(디지털),  8,000원","22:05,  테이큰 3(디지털),  9,000원","24:20,  국제시장(디지털)",,,,36
2015-01-08,샤롯데,"10:15,  국제시장(디지털)","12:45,  테이큰 3(디지털),  9,000원","14:55,  국제시장(디지털)","17:25,  국제시장(디지털),  9,000원","19:55,  테이큰 3(디지털),  9,000원","22:05,  국제시장(디지털),  9,000원","24:35,  국제시장(디지털)",,,,36
2015-01-09,샤롯데,"10:30,  국제시장(디지털)","13:00,  테이큰 3(디지털),  9,000원","15:10,  국제시장(디지털),  9,000원","17:45,  테이큰 3(디지털)","20:00,  국제시장(디지털),  9,000원","22:30,  국제시장(디지털),  9,000원","25:05,  테이큰 3(디지털)",,,,36
2015-01-10,샤롯데,"10:30,  국제시장(디지털),  6,000원","13:05,  테이큰 3(디지털),  9,000원","15:20,  국제시장(디지털),  9,000원","18:30,  마다가스카의 펭귄(디지털더빙),  9,000원","20:40,  국제시장(디지털),  9,000원","23:10,  테이큰 3(디지털),  9,000원","25:20,  워킹걸(디지털)",,,,36
