상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,좌석수
2015-01-01,01관,"08:30,  일곱난쟁이(디지털더빙),  5,000원","10:20,  국제시장(디지털),  10,000원","12:50,  국제시장(디지털),  10,000원","15:20,  국제시장(디지털),  10,000원","17:50,  국제시장(디지털),  10,000원","20:20,  국제시장(디지털),  10,000원","22:50,  국제시장(디지털),  10,000원",,,128
2015-01-01,02관,"08:20,  마다가스카의 펭귄(디지털더빙),  5,000원","10:10,  마다가스카의 펭귄(디지털더빙),  10,000원","12:05,  마다가스카의 펭귄(3D 더빙),  12,000원","14:00,  국제시장(디지털),  10,000원","16:30,  국제시장(디지털),  10,000원","19:00,  국제시장(디지털),  10,000원","21:30,  국제시장(디지털),  10,000원","24:00,  국제시장(디지털),  6,000원",,128
2015-01-01,03관,"09:35,  호빗: 다섯 군대 전투(디지털),  8,000원","12:15,  상의원(디지털),  10,000원","14:40,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  10,000원","16:15,  호빗: 다섯 군대 전투(디지털),  10,000원","18:55,  상의원(디지털),  10,000원","21:25,  호빗: 다섯 군대 전투(디지털),  10,000원","24:05,  상의원(디지털),  6,000원",,,80
2015-01-01,04관,"08:10,  국제시장(디지털),  5,000원","10:40,  기술자들(디지털),  10,000원","13:00,  마다가스카의 펭귄(디지털더빙),  10,000원","14:50,  마다가스카의 펭귄(디지털더빙),  10,000원","16:45,  마다가스카의 펭귄(디지털더빙),  10,000원","18:40,  기술자들(디지털),  10,000원","21:00,  기술자들(디지털),  10,000원","23:20,  기술자들(디지털),  6,000원",,102
2015-01-01,05관,"08:40,  님아, 그 강을 건너지 마오(디지털),  5,000원","10:25,  뽀로로 극장판 눈요정 마을 대모험(디지털),  6,500원","11:20,  국제시장(디지털),  10,000원","13:45,  님아, 그 강을 건너지 마오(디지털),  10,000원","15:30,  테이큰 3(디지털),  10,000원","17:40,  테이큰 3(디지털),  10,000원","19:50,  테이큰 3(디지털),  10,000원","22:00,  테이큰 3(디지털),  10,000원","24:10,  테이큰 3(디지털),  6,000원",102
2015-01-01,06관,"08:50,  테이큰 3(디지털),  5,000원","11:05,  테이큰 3(디지털),  10,000원","13:20,  일곱난쟁이(디지털더빙),  10,000원","15:10,  기술자들(디지털),  10,000원","17:30,  님아, 그 강을 건너지 마오(디지털),  10,000원","19:20,  님아, 그 강을 건너지 마오(디지털),  10,000원","21:10,  님아, 그 강을 건너지 마오(디지털),  10,000원","23:00,  호빗: 다섯 군대 전투(디지털),  9,000원",,80
2015-01-02,01관,"09:50,  국제시장(디지털),  9,000원","12:15,  국제시장(디지털),  10,000원","14:40,  국제시장(디지털),  10,000원","17:05,  국제시장(디지털),  10,000원","19:30,  국제시장(디지털),  10,000원","21:55,  국제시장(디지털),  10,000원","24:20,  국제시장(디지털),  6,000원",,,128
2015-01-02,02관,"08:50,  마다가스카의 펭귄(디지털더빙),  7,000원","10:40,  마다가스카의 펭귄(디지털더빙),  10,000원","12:30,  마다가스카의 펭귄(3D 더빙),  12,000원","14:20,  마다가스카의 펭귄(디지털더빙),  10,000원","16:15,  마다가스카의 펭귄(디지털더빙),  10,000원","18:10,  국제시장(디지털),  10,000원","20:40,  국제시장(디지털),  10,000원","23:10,  국제시장(디지털),  6,000원",,128
2015-01-02,03관,"10:00,  호빗: 다섯 군대 전투(디지털),  7,500원","12:40,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  10,000원","14:15,  호빗: 다섯 군대 전투(디지털),  10,000원","16:55,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  10,000원","18:30,  호빗: 다섯 군대 전투(디지털),  10,000원","21:10,  호빗: 다섯 군대 전투(디지털),  10,000원","23:50,  기술자들(디지털),  9,000원",,,80
2015-01-02,04관,"09:35,  기술자들(디지털),  5,000원","11:50,  일곱난쟁이(디지털더빙),  10,000원","13:40,  국제시장(디지털),  10,000원","16:10,  국제시장(디지털),  10,000원","18:40,  기술자들(디지털),  10,000원","21:00,  기술자들(디지털),  10,000원","23:20,  호빗: 다섯 군대 전투(디지털),  6,000원",,,102
2015-01-02,05관,"09:10,  테이큰 3(디지털),  9,000원","11:20,  테이큰 3(디지털),  10,000원","13:30,  테이큰 3(디지털),  10,000원","15:40,  테이큰 3(디지털),  10,000원","17:50,  테이큰 3(디지털),  10,000원","20:00,  테이큰 3(디지털),  10,000원","22:10,  테이큰 3(디지털),  10,000원","24:25,  테이큰 3(디지털),  7,000원",,102
2015-01-02,06관,"09:40,  님아, 그 강을 건너지 마오(디지털),  5,000원","11:25,  상의원(디지털),  10,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  10,000원","15:35,  일곱난쟁이(디지털더빙),  10,000원","17:25,  상의원(디지털),  10,000원","19:50,  님아, 그 강을 건너지 마오(디지털),  10,000원","21:40,  상의원(디지털),  10,000원","24:10,  님아, 그 강을 건너지 마오(디지털),  6,000원",,80
2015-01-03,01관,"08:30,  일곱난쟁이(디지털더빙),  5,000원","10:20,  국제시장(디지털),  10,000원","12:50,  국제시장(디지털),  10,000원","15:20,  국제시장(디지털),  10,000원","17:50,  국제시장(디지털),  10,000원","20:20,  국제시장(디지털),  10,000원","22:50,  국제시장(디지털),  10,000원",,,128
2015-01-03,02관,"08:20,  마다가스카의 펭귄(디지털더빙),  5,000원","10:15,  마다가스카의 펭귄(디지털더빙),  10,000원","12:10,  마다가스카의 펭귄(3D 더빙),  12,000원","14:05,  국제시장(디지털),  10,000원","16:35,  국제시장(디지털),  10,000원","19:05,  국제시장(디지털),  10,000원","21:35,  국제시장(디지털),  10,000원","24:05,  국제시장(디지털),  7,000원",,128
2015-01-03,03관,"09:40,  호빗: 다섯 군대 전투(디지털),  9,000원","12:20,  상의원(디지털),  10,000원","14:45,  눈의 여왕 2: 트롤의 마법거울(디지털더빙),  10,000원","16:25,  호빗: 다섯 군대 전투(디지털),  10,000원","19:10,  상의원(디지털),  10,000원","21:40,  호빗: 다섯 군대 전투(디지털),  8,000원","24:20,  상의원(디지털),  7,000원",,,80
2015-01-03,04관,"08:10,  국제시장(디지털),  9,000원","10:40,  기술자들(디지털),  10,000원","13:00,  마다가스카의 펭귄(디지털더빙),  10,000원","14:55,  마다가스카의 펭귄(디지털더빙),  8,000원","16:50,  마다가스카의 펭귄(디지털더빙),  10,000원","18:45,  기술자들(디지털),  10,000원","21:05,  기술자들(디지털),  10,000원","23:25,  기술자들(디지털),  6,000원",,102
