상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,좌석수
2017-08-24,01관,"09:40,  브이아이피(디지털),  6,000원","12:20,  브이아이피(디지털),  9,000원","15:00,  브이아이피(디지털),  9,000원","17:40,  브이아이피(디지털),  7,000원","20:20,  브이아이피(디지털),  9,000원","23:00,  브이아이피(디지털),  9,000원",,,,,201
2017-08-24,02관,"09:30,  장산범(디지털),  6,000원","11:50,  장산범(디지털),  7,000원","14:00,  장산범(디지털),  7,000원","16:10,  장산범(디지털),  7,000원","18:20,  장산범(디지털),  9,000원","20:30,  장산범(디지털),  9,000원","22:40,  장산범(디지털),  7,000원",,,,144
2017-08-24,03관,"09:30,  청년경찰(디지털),  6,000원","12:30,  다크타워: 희망의 탑(디지털),  7,000원","14:40,  청년경찰(디지털),  9,000원","17:00,  다크타워: 희망의 탑(디지털),  7,000원","19:30,  청년경찰(디지털),  7,000원","22:20,  다크타워: 희망의 탑(디지털),  7,000원",,,,,131
2017-08-24,04관,"09:20,  옥자(디지털),  6,000원","12:00,  애나벨 : 인형의 주인(디지털)","14:20,  옥자(디지털),  7,000원","16:50,  애나벨 : 인형의 주인(디지털),  7,000원","19:10,  옥자(디지털),  9,000원","21:40,  청년경찰(디지털),  7,000원",,,,,95
2017-08-24,05관,"09:40,  혹성탈출: 종의 전쟁(디지털),  6,000원","12:50,  혹성탈출: 종의 전쟁(디지털),  9,000원","15:40,  혹성탈출: 종의 전쟁(디지털),  9,000원","18:40,  혹성탈출: 종의 전쟁(디지털),  7,000원","21:30,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,,,,98
2017-08-24,06관,"09:50,  택시운전사(디지털),  6,000원","13:10,  택시운전사(디지털),  9,000원","16:00,  택시운전사(디지털),  10,000원","19:00,  택시운전사(디지털),  9,000원","22:00,  택시운전사(디지털),  9,000원",,,,,,98
2017-08-25,01관,"09:40,  브이아이피(디지털),  6,000원","12:20,  브이아이피(디지털),  7,000원","15:00,  브이아이피(디지털),  9,000원","17:40,  브이아이피(디지털),  7,000원","20:20,  브이아이피(디지털),  9,000원","23:00,  브이아이피(디지털),  9,000원",,,,,201
2017-08-25,02관,"09:30,  장산범(디지털)","11:50,  장산범(디지털),  9,000원","14:00,  장산범(디지털),  7,000원","16:10,  장산범(디지털),  9,000원","18:20,  장산범(디지털),  9,000원","20:30,  장산범(디지털),  7,000원","22:40,  장산범(디지털),  9,000원",,,,144
2017-08-25,03관,"09:30,  청년경찰(디지털),  6,000원","12:30,  다크타워: 희망의 탑(디지털),  7,000원","14:40,  청년경찰(디지털),  7,000원","17:00,  다크타워: 희망의 탑(디지털),  7,000원","19:30,  청년경찰(디지털),  9,000원","22:20,  다크타워: 희망의 탑(디지털),  9,000원",,,,,131
2017-08-25,04관,"09:20,  옥자(디지털)","12:00,  애나벨 : 인형의 주인(디지털),  7,000원","14:20,  옥자(디지털),  9,000원","16:50,  애나벨 : 인형의 주인(디지털),  7,000원","19:10,  옥자(디지털),  9,000원","21:40,  청년경찰(디지털),  9,000원",,,,,95
