상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2017-08-14,06관,,"11:20,  청년경찰(디지털),  9,000원","13:40,  청년경찰(디지털),  9,000원","16:00,  청년경찰(디지털),  9,000원","18:20,  청년경찰(디지털),  9,000원","20:40,  청년경찰(디지털),  9,000원",,120
2017-08-15,01관,"10:40,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙),  9,000원","12:40,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙),  9,000원","14:45,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙),  9,000원","16:50,  택시운전사(디지털),  9,000원","19:40,  택시운전사(디지털),  9,000원","22:30,  택시운전사(디지털),  9,000원",,84
2017-08-15,02관,"11:00,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  6,500원","13:20,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  9,000원","15:35,  혹성탈출: 종의 전쟁(디지털),  9,000원","18:30,  혹성탈출: 종의 전쟁(디지털),  9,000원","21:20,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,121
2017-08-15,03관,"10:50,  혹성탈출: 종의 전쟁(디지털),  9,000원","13:45,  혹성탈출: 종의 전쟁(디지털),  9,000원","16:40,  혹성탈출: 종의 전쟁(디지털),  9,000원","19:35,  혹성탈출: 종의 전쟁(디지털),  9,000원","22:25,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,132
2017-08-15,04관,"10:30,  청년경찰(디지털),  7,000원","12:50,  청년경찰(디지털),  9,000원","15:10,  청년경찰(디지털),  9,000원","17:30,  청년경찰(디지털),  9,000원","20:00,  청년경찰(디지털),  9,000원","22:20,  청년경찰(디지털),  7,000원",,120
2017-08-15,05관,"10:10,  택시운전사(디지털),  6,000원","13:00,  택시운전사(디지털),  9,000원","15:50,  택시운전사(디지털),  9,000원","18:40,  택시운전사(디지털),  9,000원","21:30,  택시운전사(디지털),  9,000원",,,158
2017-08-15,06관,"10:55,  군함도(디지털),  9,000원","13:50,  청년경찰(디지털),  9,000원","16:20,  청년경찰(디지털),  9,000원","18:50,  청년경찰(디지털),  9,000원","21:10,  청년경찰(디지털),  8,000원",,,120
2017-08-16,01관,"10:40,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙)","12:40,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙)","14:45,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙),  7,000원","16:50,  택시운전사(디지털),  7,000원","19:40,  택시운전사(디지털),  9,000원","22:30,  택시운전사(디지털),  9,000원",,84
2017-08-16,02관,"11:00,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  6,000원","13:20,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  8,000원","15:35,  혹성탈출: 종의 전쟁(디지털),  9,000원","18:30,  혹성탈출: 종의 전쟁(디지털),  9,000원","21:20,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,121
2017-08-16,03관,"10:50,  혹성탈출: 종의 전쟁(디지털),  9,000원","13:45,  혹성탈출: 종의 전쟁(디지털),  7,000원","16:40,  혹성탈출: 종의 전쟁(디지털),  9,000원","19:35,  혹성탈출: 종의 전쟁(디지털),  9,000원","22:25,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,132
2017-08-16,04관,"10:30,  청년경찰(디지털),  6,000원","12:50,  청년경찰(디지털),  7,000원","15:10,  청년경찰(디지털),  9,000원","17:30,  청년경찰(디지털),  9,000원","20:00,  청년경찰(디지털),  9,000원","22:20,  청년경찰(디지털),  9,000원",,120
2017-08-16,05관,"10:10,  택시운전사(디지털),  6,000원","13:00,  택시운전사(디지털),  9,000원","15:50,  택시운전사(디지털),  9,000원","18:40,  택시운전사(디지털),  9,000원","21:30,  택시운전사(디지털),  9,000원",,,158
2017-08-16,06관,"10:55,  군함도(디지털),  6,000원","13:50,  청년경찰(디지털),  9,000원","16:20,  청년경찰(디지털),  9,000원","18:50,  청년경찰(디지털),  8,000원","21:10,  청년경찰(디지털),  9,000원",,,120
2017-08-17,01관,"10:20,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙),  6,500원","12:15,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙),  4,000원","14:10,  택시운전사(디지털),  9,000원","16:55,  택시운전사(디지털),  9,000원","19:40,  택시운전사(디지털),  9,000원","22:25,  택시운전사(디지털),  9,000원",,84
2017-08-17,02관,"10:10,  택시운전사(디지털),  6,500원","13:00,  택시운전사(디지털),  9,000원","15:50,  택시운전사(디지털),  9,000원","18:40,  택시운전사(디지털),  9,000원","21:30,  택시운전사(디지털),  9,000원",,,121
2017-08-17,03관,"10:00,  장산범(디지털),  6,000원","12:20,  장산범(디지털),  9,000원","14:30,  장산범(디지털),  9,000원","16:40,  장산범(디지털),  9,000원","19:00,  장산범(디지털),  9,000원","21:15,  장산범(디지털),  9,000원",,132
2017-08-17,04관,"11:00,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  7,500원","13:20,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  9,000원","15:35,  장산범(디지털),  9,000원","17:50,  장산범(디지털),  9,000원","20:10,  장산범(디지털),  9,000원","22:20,  장산범(디지털),  9,000원",,120
2017-08-17,05관,"10:40,  혹성탈출: 종의 전쟁(디지털),  6,500원","13:30,  혹성탈출: 종의 전쟁(디지털),  9,000원","16:20,  혹성탈출: 종의 전쟁(디지털),  9,000원","19:10,  혹성탈출: 종의 전쟁(디지털),  9,000원","22:00,  혹성탈출: 종의 전쟁(디지털),  9,000원",,,158
2017-08-17,06관,"10:30,  청년경찰(디지털),  6,000원","12:50,  청년경찰(디지털),  9,000원","15:10,  청년경찰(디지털),  9,000원","17:30,  청년경찰(디지털),  9,000원","19:50,  청년경찰(디지털),  9,000원","22:10,  청년경찰(디지털),  9,000원",,120
2017-08-18,01관,"10:20,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙)","12:15,  드래곤 스펠: 마법 꽃의 비밀(디지털더빙),  8,000원","14:10,  택시운전사(디지털),  9,000원","16:55,  택시운전사(디지털),  7,000원","19:40,  택시운전사(디지털),  9,000원","22:25,  택시운전사(디지털),  9,000원",,84
2017-08-18,02관,"10:10,  택시운전사(디지털),  6,000원","13:00,  택시운전사(디지털),  9,000원","15:50,  택시운전사(디지털),  9,000원","18:40,  택시운전사(디지털),  7,000원","21:30,  택시운전사(디지털),  9,000원",,,121
