상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2018-12-09,02관,"10:10,  베일리 어게인(디지털),  6,000원","12:10,  바울(디지털),  5,000원","14:15,  페르세폴리스(디지털),  10,000원","16:10,  화씨 11/9: 트럼프의 시대(디지털),  10,000원","18:35,  인생 후르츠(디지털),  10,000원","20:25,  베일리 어게인(디지털),  10,000원",,138
2018-12-10,01관,"10:40,  보헤미안 랩소디(디지털),  6,000원","13:15,  인 디 아일(디지털),  9,000원","15:40,  툴리(디지털),  8,000원","17:35,  인 디 아일(디지털),  9,000원","20:00,  툴리(디지털),  9,000원",,,138
2018-12-10,02관,"11:25,  인생 후르츠(디지털),  6,000원","13:25,  베일리 어게인(디지털),  9,000원","15:25,  인생 후르츠(디지털),  9,000원","17:15,  바울(디지털),  9,000원","19:20,  뉴욕 라이브러리에서(디지털),  11,000원",,,138
2018-12-11,01관,"10:50,  인 디 아일(디지털),  6,000원","13:15,  툴리(디지털),  9,000원","15:10,  인 디 아일(디지털),  9,000원","17:35,  툴리(디지털),  9,000원","19:30,  보헤미안 랩소디(디지털),  9,000원",,,138
2018-12-11,02관,"11:00,  화씨 11/9: 트럼프의 시대(디지털),  6,000원","13:30,  인생 후르츠(디지털),  9,000원","15:20,  베일리 어게인(디지털),  9,000원","17:20,  인생 후르츠(디지털),  9,000원","19:40,  페르세폴리스(디지털),  9,000원",,,138
2018-12-12,01관,"10:30,  로마(디지털),  6,000원","13:05,  인 디 아일(디지털),  9,000원","15:30,  툴리(디지털),  9,000원","17:20,  칠드런 오브 맨(디지털),  9,000원","19:30,  로마(디지털),  9,000원",,,138
2018-12-12,02관,"11:00,  인생 후르츠(디지털),  6,000원","12:50,  바울(디지털),  9,000원","15:20,  보헤미안 랩소디(디지털),  9,000원",,,,,138
2018-12-13,01관,"10:30,  로마(디지털),  6,000원","13:00,  인생 후르츠(디지털),  9,000원","15:05,  갈매기(디지털),  9,000원","17:00,  로마(디지털),  9,000원","19:30,  칠드런 오브 맨(디지털),  9,000원",,,138
2018-12-13,02관,"10:40,  인 디 아일(디지털),  6,000원","13:10,  툴리(디지털),  9,000원","15:15,  화씨 11/9: 트럼프의 시대(디지털),  9,000원","17:40,  베일리 어게인(디지털),  9,000원","19:40,  보헤미안 랩소디(디지털),  8,000원",,,138
2018-12-14,01관,"10:45,  인생 후르츠(디지털),  6,000원","12:35,  로마(디지털),  9,000원","15:10,  인 디 아일(디지털),  10,000원",,"19:30,  로마(디지털),  10,000원",,,138
2018-12-14,02관,"10:55,  툴리(디지털),  6,000원","12:50,  베일리 어게인(디지털),  9,000원","14:50,  보헤미안 랩소디(디지털),  10,000원","17:25,  페르세폴리스(디지털),  10,000원","19:20,  툴리(디지털),  10,000원",,,138
2018-12-15,01관,"10:50,  갈매기(디지털),  6,000원","12:50,  러빙 빈센트 : 비하인드 에디션(디지털),  10,000원","15:00,  칠드런 오브 맨(디지털),  10,000원","17:20,  로마(디지털),  10,000원","19:55,  인생 후르츠(디지털),  10,000원",,,138
2018-12-15,02관,"10:40,  베일리 어게인(디지털),  6,000원","12:40,  바울(디지털),  10,000원","14:45,  툴리(디지털),  10,000원","16:40,  보헤미안 랩소디(디지털),  10,000원","19:15,  인 디 아일(디지털),  10,000원",,,138
2018-12-16,01관,"10:35,  인 디 아일(디지털),  6,000원","13:00,  로마(디지털),  10,000원","15:40,  러빙 빈센트 : 비하인드 에디션(디지털),  10,000원","17:45,  갈매기(디지털),  10,000원","19:40,  로마(디지털),  10,000원",,,138
2018-12-16,02관,"10:20,  인생 후르츠(디지털),  6,000원","12:10,  보헤미안 랩소디(디지털),  10,000원","14:40,  뉴욕 라이브러리에서(디지털),  12,000원","18:25,  베일리 어게인(디지털),  10,000원","20:25,  화씨 11/9: 트럼프의 시대(디지털),  10,000원",,,138
2018-12-17,01관,"10:30,  러빙 빈센트 : 비하인드 에디션(디지털),  6,000원","12:35,  인생 후르츠(디지털),  9,000원","14:25,  로마(디지털),  9,000원","17:00,  러빙 빈센트 : 비하인드 에디션(디지털),  9,000원","19:05,  갈매기(디지털),  9,000원",,,138
2018-12-17,02관,"10:40,  툴리(디지털),  6,000원","12:45,  인 디 아일(디지털),  9,000원","15:10,  베일리 어게인(디지털),  9,000원","17:10,  툴리(디지털),  9,000원","19:15,  보헤미안 랩소디(디지털),  9,000원",,,138
2018-12-18,01관,"10:50,  로마(디지털),  6,000원","13:25,  갈매기(디지털),  9,000원","15:20,  인생 후르츠(디지털),  9,000원","17:20,  로마(디지털),  9,000원","19:55,  러빙 빈센트 : 비하인드 에디션(디지털),  9,000원",,,138
2018-12-18,02관,"11:00,  베일리 어게인(디지털),  6,000원","13:15,  툴리(디지털),  9,000원","15:10,  베일리 어게인(디지털),  9,000원","17:10,  화씨 11/9: 트럼프의 시대(디지털),  9,000원","19:35,  인 디 아일(디지털),  9,000원",,,138
2018-12-19,01관,"10:50,  러빙 빈센트 : 비하인드 에디션(디지털),  6,000원","13:10,  로마(디지털),  9,000원","15:45,  갈매기(디지털),  9,000원","17:40,  러빙 빈센트 : 비하인드 에디션(디지털),  9,000원","19:45,  인생 후르츠(디지털),  9,000원",,,138
2018-12-19,02관,"11:00,  툴리(디지털),  6,000원","12:55,  베일리 어게인(디지털),  9,000원","14:55,  인 디 아일(디지털),  9,000원","17:20,  보헤미안 랩소디(디지털),  9,000원","19:55,  툴리(디지털),  9,000원",,,138
2018-12-20,01관,"10:25,  로마(디지털),  6,000원","13:00,  이차크의 행복한 바이올린(디지털),  9,000원","14:40,  인생 후르츠(디지털),  9,000원","16:30,  로마(디지털),  9,000원","19:00,  이차크의 행복한 바이올린(디지털),  9,000원",,,138
2018-12-20,02관,"10:40,  인 디 아일(디지털),  6,000원","13:10,  러빙 빈센트 : 비하인드 에디션(디지털),  9,000원","15:15,  화씨 11/9: 트럼프의 시대(디지털),  9,000원","17:40,  툴리(디지털),  9,000원","19:35,  러빙 빈센트 : 비하인드 에디션(디지털),  9,000원",,,138
2018-12-21,01관,"11:00,  이차크의 행복한 바이올린(디지털),  5,000원","12:40,  로마(디지털),  9,000원","15:15,  이차크의 행복한 바이올린(디지털),  10,000원","16:55,  로마(디지털),  10,000원","19:30,  인생 후르츠(디지털),  10,000원",,,138
2018-12-21,02관,"10:50,  러빙 빈센트 : 비하인드 에디션(디지털),  6,000원","12:55,  툴리(디지털),  9,000원","14:50,  갈매기(디지털),  10,000원","16:45,  인 디 아일(디지털),  10,000원","19:10,  러빙 빈센트 : 비하인드 에디션(디지털),  10,000원",,,138
2018-12-22,01관,"10:30,  인생 후르츠(디지털),  6,000원","12:20,  이차크의 행복한 바이올린(디지털),  10,000원","14:00,  로마(디지털),  10,000원","16:35,  인생 후르츠(디지털),  10,000원","18:25,  이차크의 행복한 바이올린(디지털),  10,000원","20:05,  로마(디지털),  10,000원",,138
2018-12-22,02관,"10:20,  인 디 아일(디지털),  6,000원","12:45,  러빙 빈센트 : 비하인드 에디션(디지털),  10,000원","15:00,  바울(디지털),  5,000원","17:05,  툴리(디지털),  10,000원","19:00,  베일리 어게인(디지털),  10,000원",,,138
2018-12-23,01관,"10:10,  이차크의 행복한 바이올린(디지털),  6,000원","11:50,  로마(디지털),  10,000원","14:25,  인생 후르츠(디지털),  10,000원","16:15,  이차크의 행복한 바이올린(디지털),  10,000원","17:55,  로마(디지털),  10,000원","20:30,  인생 후르츠(디지털),  10,000원",,138
2018-12-23,02관,"10:20,  러빙 빈센트 : 비하인드 에디션(디지털),  6,000원","12:25,  갈매기(디지털),  10,000원","14:35,  인 디 아일(디지털),  10,000원","17:00,  러빙 빈센트 : 비하인드 에디션(디지털),  10,000원","19:10,  툴리(디지털),  10,000원",,,138
2018-12-24,01관,"10:30,  이차크의 행복한 바이올린(디지털),  6,000원","12:30,  로마(디지털),  9,000원","15:05,  인생 후르츠(디지털),  9,000원","16:55,  이차크의 행복한 바이올린(디지털),  9,000원","19:00,  로마(디지털),  9,000원",,,138
2018-12-24,02관,"10:40,  러빙 빈센트 : 비하인드 에디션(디지털),  6,000원","12:45,  툴리(디지털),  9,000원","14:40,  보헤미안 랩소디(디지털),  9,000원","17:15,  러빙 빈센트 : 비하인드 에디션(디지털),  9,000원","19:20,  인 디 아일(디지털),  9,000원",,,138
2018-12-25,01관,"10:10,  인생 후르츠(디지털),  6,000원","12:00,  로마(디지털),  10,000원","14:35,  이차크의 행복한 바이올린(디지털),  10,000원","16:15,  인생 후르츠(디지털),  10,000원","18:05,  로마(디지털),  10,000원","20:40,  보헤미안 랩소디(디지털),  10,000원",,138
2018-12-25,02관,"10:20,  인 디 아일(디지털),  6,000원","12:45,  러빙 빈센트 : 비하인드 에디션(디지털),  10,000원","14:50,  베일리 어게인(디지털),  10,000원","16:30,  이차크의 행복한 바이올린(디지털),  10,000원","18:20,  툴리(디지털),  10,000원","20:20,  러빙 빈센트 : 비하인드 에디션(디지털),  10,000원",,138
2018-12-26,01관,"10:40,  로마(디지털),  6,000원","13:15,  이차크의 행복한 바이올린(디지털),  9,000원","14:55,  인생 후르츠(디지털),  9,000원","16:45,  로마(디지털),  9,000원","19:20,  이차크의 행복한 바이올린(디지털),  9,000원",,,138
2018-12-26,02관,"11:00,  러빙 빈센트 : 비하인드 에디션(디지털),  6,000원","13:05,  인 디 아일(디지털),  9,000원","15:30,  러빙 빈센트 : 비하인드 에디션(디지털),  9,000원","17:35,  툴리(디지털),  9,000원","19:30,  뉴욕 라이브러리에서(디지털),  11,000원",,,138
