상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,좌석수
2019-07-07,02관,"09:50,  존 윅 3: 파라벨룸(디지털),  6,000원","12:15,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","14:30,  토이 스토리 4(디지털),  6,000원","16:25,  존 윅 3: 파라벨룸(디지털),  6,000원","18:50,  비스트(디지털),  6,000원","21:15,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원",,,,,,,39
2019-07-08,01관,"09:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","12:15,  알라딘(디지털),  6,000원","14:40,  스파이더맨: 파 프롬 홈(3D 디지털),  8,000원","17:05,  토이 스토리 4(디지털더빙),  6,000원","19:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:25,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,59
2019-07-08,02관,"09:50,  존 윅 3: 파라벨룸(디지털)","12:15,  토이 스토리 4(디지털),  6,000원","14:10,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","16:25,  알라딘(디지털더빙),  6,000원","18:50,  존 윅 3: 파라벨룸(디지털),  6,000원","21:15,  비스트(디지털),  6,000원",,,,,,,39
2019-07-09,01관,"09:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","12:15,  알라딘(디지털),  6,000원","14:40,  스파이더맨: 파 프롬 홈(3D 디지털),  8,000원","17:05,  토이 스토리 4(디지털더빙),  6,000원","19:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:25,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,59
2019-07-09,02관,,"12:15,  토이 스토리 4(디지털),  6,000원",,"16:25,  알라딘(디지털더빙),  6,000원",,,"09:50,  존 윅 3: 파라벨룸(디지털),  6,000원","14:10,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","18:50,  존 윅 3: 파라벨룸(디지털),  6,000원","21:15,  비스트(디지털),  6,000원",,,39
2019-07-10,01관,"09:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","12:15,  진범(디지털),  6,000원","14:10,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:35,  알라딘(디지털),  6,000원","19:00,  스파이더맨: 파 프롬 홈(디지털),  5,000원","21:25,  진범(디지털),  6,000원",,,,,,,59
2019-07-10,02관,"09:50,  토이 스토리 4(디지털)","11:45,  롱 리브 더 킹: 목포 영웅(디지털)","14:00,  기방도령(디지털),  6,000원","16:05,  스파이더맨: 파 프롬 홈(디지털),  5,000원","18:30,  기방도령(디지털),  6,000원","20:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,39
2019-07-11,01관,"10:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원","12:25,  진범(디지털),  6,000원","14:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:45,  극장판 엉덩이 탐정: 화려한 사건 수첩(디지털더빙),  6,000원","18:10,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,59
2019-07-11,02관,"10:20,  기방도령(디지털),  6,000원","12:25,  알라딘(디지털)","14:50,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","17:05,  토이 스토리 4(디지털),  5,000원","19:00,  기방도령(디지털),  6,000원","21:05,  진범(디지털),  6,000원",,,,,,,39
2019-07-12,01관,"09:30,  알라딘(디지털더빙),  6,000원","11:55,  토이 스토리 4(디지털더빙)","13:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:15,  알라딘(디지털),  6,000원","18:40,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:05,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,59
