상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2015-03-26,01관,"11:00,  해피 해피 와이너리(디지털),  5,000원","13:20,  모던 타임즈(필름),  5,000원","15:10,  그라운드의 이방인(디지털),  5,000원","17:20,  리바이어던(디지털),  5,000원","20:00,  엘리제궁의 요리사(디지털),  5,000원",,,98
2015-03-27,01관,"11:00,  엘리제궁의 요리사(디지털),  5,000원","13:00,  해피 해피 와이너리(디지털),  5,000원","15:20,  모던 타임즈(필름),  5,000원","17:20,  그라운드의 이방인(디지털)","19:30,  리바이어던(디지털),  5,000원",,,98
2015-03-28,01관,"10:50,  리바이어던(디지털),  5,000원","13:30,  60만번의 트라이(디지털),  0원","15:40,  엘리제궁의 요리사(디지털),  5,000원","17:30,  해피 해피 와이너리(디지털),  5,000원","19:50,  모던 타임즈(필름),  5,000원",,,98
2015-03-29,01관,"11:00,  모던 타임즈(필름),  5,000원","13:00,  해피 해피 와이너리(디지털),  5,000원","15:20,  리바이어던(디지털),  5,000원","18:00,  엘리제궁의 요리사(디지털),  5,000원","19:50,  그라운드의 이방인(디지털),  5,000원",,,98
2015-03-31,01관,"13:30,  그라운드의 이방인(디지털),  5,000원","15:40,  해피 해피 와이너리(디지털),  5,000원","18:00,  모던 타임즈(필름),  5,000원","19:50,  리바이어던(디지털),  5,000원",,,,98
2015-04-01,01관,"13:30,  모던 타임즈(필름),  5,000원","15:20,  그라운드의 이방인(디지털),  5,000원","17:30,  해피 해피 와이너리(디지털),  5,000원","19:50,  엘리제궁의 요리사(디지털),  5,000원",,,,98
2015-04-02,01관,"13:30,  엘리제궁의 요리사(디지털),  5,000원","15:20,  리바이어던(디지털),  5,000원","18:00,  송 원(디지털),  5,000원","19:50,  모스트 바이어런트(디지털),  5,000원",,,,98
2015-04-03,01관,"13:10,  모스트 바이어런트(디지털),  5,000원","15:30,  엘리제궁의 요리사(디지털),  5,000원","17:20,  리바이어던(디지털),  5,000원","20:00,  송 원(디지털),  5,000원",,,,98
2015-04-04,01관,"13:30,  힘내세요, 병헌씨(디지털),  0원","15:30,  모스트 바이어런트(디지털),  5,000원","17:50,  송 원(디지털),  5,000원","19:40,  엘리제궁의 요리사(디지털),  5,000원",,,,98
2015-04-05,01관,"13:30,  엘리제궁의 요리사(디지털),  5,000원","15:20,  송 원(디지털),  5,000원","17:10,  리바이어던(디지털),  5,000원","19:50,  모스트 바이어런트(디지털),  5,000원",,,,98
2015-04-07,01관,"13:30,  모스트 바이어런트(디지털),  5,000원","15:30,  엘리제궁의 요리사(디지털),  5,000원","17:20,  리바이어던(디지털),  5,000원","20:00,  송 원(디지털),  5,000원",,,,98
2015-04-08,01관,"13:30,  송 원(디지털),  5,000원","15:20,  모스트 바이어런트(디지털),  5,000원","17:40,  엘리제궁의 요리사(디지털),  5,000원","19:30,  리바이어던(디지털),  5,000원",,,,98
2015-04-09,01관,"13:30,  모스트 바이어런트(디지털),  5,000원","15:50,  송 원(디지털),  5,000원","17:40,  엘리노어 릭비: 그 남자 그 여자(디지털),  5,000원","20:00,  화장(디지털),  5,000원",,,,98
2015-04-10,01관,"13:00,  화장(디지털),  5,000원","15:00,  엘리노어 릭비: 그 남자 그 여자(디지털),  5,000원",,,,,,98
2015-04-11,01관,"13:30,  경복(디지털),  0원","15:00,  화장(디지털),  5,000원","17:00,  모스트 바이어런트(디지털),  5,000원","19:30,  엘리노어 릭비: 그 남자 그 여자(디지털),  5,000원",,,,98
2015-04-12,01관,"13:30,  엘리노어 릭비: 그 남자 그 여자(디지털),  5,000원","15:50,  모스트 바이어런트(디지털),  5,000원","18:10,  송 원(디지털),  5,000원","20:00,  화장(디지털),  5,000원",,,,98
2015-04-14,01관,"13:30,  화장(디지털),  5,000원","15:30,  송 원(디지털),  5,000원","17:20,  모스트 바이어런트(디지털),  5,000원","19:40,  엘리노어 릭비: 그 남자 그 여자(디지털),  5,000원",,,,98
2015-04-15,01관,"13:30,  엘리노어 릭비: 그 남자 그 여자(디지털),  5,000원","15:50,  화장(디지털),  5,000원","17:50,  송 원(디지털),  5,000원","19:40,  모스트 바이어런트(디지털),  5,000원",,,,98
2015-05-12,01관,"13:30,  투 라이프(디지털),  5,000원","15:40,  잡식가족의 딜레마(디지털),  5,000원","17:50,  어떤 여행, 시민창작뮤지컬(디지털)","19:30,  붉은 수수밭(디지털),  0원",,,,98
2015-05-13,01관,"10:40,  어떤 여행, 시민창작뮤지컬(디지털)","12:20,  잡식가족의 딜레마(디지털)","14:30,  어떤 여행, 시민창작뮤지컬(디지털),  5,000원","16:10,  잡식가족의 딜레마(디지털),  4,000원","18:20,  어떤 여행, 시민창작뮤지컬(디지털)","20:00,  잡식가족의 딜레마(디지털),  5,000원",,98
2015-05-14,01관,"11:00,  잡식가족의 딜레마(디지털),  5,000원","13:10,  어떤 여행, 시민창작뮤지컬(디지털)","14:50,  투 라이프(디지털),  5,000원","17:00,  트래쉬(디지털),  5,000원","19:30,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원",,,98
2015-05-15,01관,"11:00,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원","13:30,  잡식가족의 딜레마(디지털),  5,000원","15:40,  어떤 여행, 시민창작뮤지컬(디지털)","17:20,  투 라이프(디지털),  5,000원","19:30,  트래쉬(디지털),  5,000원",,,98
2015-05-16,01관,"11:00,  잡식가족의 딜레마(디지털),  5,000원","13:30,  오월愛(디지털),  0원","15:40,  어떤 여행, 시민창작뮤지컬(디지털),  4,000원","17:20,  잡식가족의 딜레마(디지털),  5,000원","19:30,  어떤 여행, 시민창작뮤지컬(디지털)",,,98
2015-05-17,01관,"11:00,  어떤 여행, 시민창작뮤지컬(디지털),  4,000원","12:40,  투 라이프(디지털),  5,000원","14:50,  트래쉬(디지털),  5,000원","17:20,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원","19:50,  잡식가족의 딜레마(디지털),  5,000원",,,98
2015-05-19,01관,"12:30,  투 라이프(디지털),  5,000원","14:40,  트래쉬(디지털),  5,000원","17:10,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원","19:30,  인생 (디지털),  0원",,,,98
2015-05-20,01관,"11:00,  잡식가족의 딜레마(디지털),  5,000원","13:10,  어떤 여행, 시민창작뮤지컬(디지털),  5,000원","14:50,  투 라이프(디지털),  5,000원","17:00,  트래쉬(디지털),  5,000원","19:30,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원",,,98
2015-05-21,01관,"11:00,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원","14:00,  트래쉬(디지털),  5,000원","17:00,  투 라이프(디지털),  4,000원","19:30,  산다(디지털),  5,000원",,,,98
2015-05-22,01관,"11:00,  트래쉬(디지털),  5,000원","13:30,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원","16:00,  투 라이프(디지털),  5,000원",,,,,98
2015-05-23,01관,"11:30,  어떤 여행, 시민창작뮤지컬(디지털),  5,000원","13:30,  만찬(디지털),  0원","16:00,  산다(디지털),  4,000원","19:30,  잡식가족의 딜레마(디지털),  5,000원",,,,98
2015-05-24,01관,"11:00,  산다(디지털),  5,000원","14:30,  트래쉬(디지털),  5,000원","17:00,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원","19:30,  투 라이프(디지털),  5,000원",,,,98
2015-05-26,01관,"12:20,  투 라이프(디지털),  5,000원","14:30,  트래쉬(디지털),  5,000원","17:00,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원","19:30,  현위의 인생(디지털),  0원",,,,98
2015-05-27,01관,"11:00,  산다(디지털)","14:30,  어떤 여행, 시민창작뮤지컬(디지털)","17:00,  잡식가족의 딜레마(디지털),  5,000원","19:30,  로컬시네마 WITH JIFF : 전북단편영화제작스쿨 작품전(디지털),  0원",,,,98
2015-05-28,01관,"11:00,  커밍 홈(디지털),  5,000원","12:50,  써드 퍼슨 - 감독판(디지털),  5,000원","15:30,  코인라커(디지털),  5,000원","17:30,  커밍 홈(디지털),  5,000원","19:30,  산다(디지털),  5,000원",,,98
2015-05-29,01관,"11:00,  써드 퍼슨 - 감독판(디지털),  5,000원","14:00,  커밍 홈(디지털),  5,000원","16:30,  산다(디지털),  4,000원","19:50,  코인라커(디지털),  4,000원",,,,98
2015-05-30,01관,"11:00,  트래쉬(디지털),  5,000원","13:30,  마이 플레이스(디지털),  0원","15:00,  가볍게, 더 높이(디지털),  0원","17:30,  누구나 알지만 누구도 모르는(디지털)","20:00,  리틀 포레스트 2: 겨울과 봄(디지털),  5,000원",,,98
2015-05-31,01관,"10:30,  써드 퍼슨 - 감독판(디지털),  5,000원","13:10,  산다(디지털),  5,000원","16:30,  코인라커(디지털),  4,000원","18:30,  커밍 홈(디지털),  5,000원","20:20,  써드 퍼슨 - 감독판(디지털),  5,000원",,,98
2015-06-02,01관,"13:00,  코인라커(디지털)","15:00,  써드 퍼슨 - 감독판(디지털),  5,000원","17:40,  커밍 홈(디지털),  5,000원","19:30,  스틸라이프(디지털),  0원",,,,98
2015-06-03,01관,"11:00,  산다(디지털),  5,000원","14:20,  코인라커(디지털),  4,000원","16:20,  산다(디지털),  5,000원","19:40,  코인라커(디지털),  5,000원",,,,98
2015-06-04,01관,"11:00,  트립 투 이탈리아(디지털),  5,000원","13:10,  마이 페어 웨딩(디지털),  5,000원","15:20,  써드 퍼슨 - 감독판(디지털),  4,000원","18:00,  커밍 홈(디지털),  5,000원","19:50,  트립 투 이탈리아(디지털),  5,000원",,,98
2015-06-05,01관,"11:00,  코인라커(디지털),  5,000원","13:00,  트립 투 이탈리아(디지털),  5,000원","15:10,  마이 페어 웨딩(디지털),  5,000원","17:20,  써드 퍼슨 - 감독판(디지털),  5,000원","20:00,  잡식가족의 딜레마(디지털),  4,000원",,,98
2015-06-06,01관,"11:30,  커밍 홈(디지털),  5,000원","13:30,  두만강(디지털),  0원","15:20,  마이 페어 웨딩(디지털),  5,000원","17:30,  써드 퍼슨 - 감독판(디지털),  5,000원","20:10,  트립 투 이탈리아(디지털),  5,000원",,,98
2015-06-07,01관,"10:30,  코인라커(디지털)","12:30,  트립 투 이탈리아(디지털),  5,000원","14:40,  산다(디지털),  5,000원","17:50,  마이 페어 웨딩(디지털),  5,000원","20:00,  커밍 홈(디지털),  5,000원",,,98
