상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2018-03-25,01관(SCREENX),"10:00,  퍼시픽 림: 업라이징(디지털)","12:20,  퍼시픽 림: 업라이징(디지털)","14:40,  퍼시픽 림: 업라이징(디지털)","17:00,  퍼시픽 림: 업라이징(디지털)","19:20,  퍼시픽 림: 업라이징(디지털)","21:40,  퍼시픽 림: 업라이징(디지털)",,,,,,182
2018-03-26,01관(SCREENX),,,,"17:25,  퍼시픽 림: 업라이징(디지털)",,,,,,,,182
2018-03-28,01관(SCREENX),"11:40,  곤지암(디지털),  9,000원","13:40,  곤지암(디지털),  10,000원","15:40,  곤지암(디지털),  10,000원","17:40,  곤지암(디지털),  10,000원",,,,,,,,182
2018-03-28,02관,"12:00,  내 이야기!!(디지털),  0원","14:20,  괴물들(디지털),  0원","16:40,  곤지암(디지털),  10,000원",,,,,,,,,164
2018-03-28,03관(프리미엄),"12:30,  곤지암(디지털)","14:40,  플로리다 프로젝트(디지털),  0원","17:00,  지금 만나러 갑니다(디지털),  9,000원",,,,,,,,,78
2018-03-28,04관,"11:30,  7년의 밤(디지털),  8,000원","14:10,  강철비(디지털),  0원","17:10,  7년의 밤(디지털),  7,000원",,,,,,,,,184
2018-03-28,05관,"11:20,  패딩턴 2(디지털),  0원","13:35,  지금 만나러 갑니다(디지털),  9,000원","16:20,  나미야 잡화점의 기적(디지털),  0원",,,,,,,,,154
2018-03-28,06관,"11:00,  퍼시픽 림: 업라이징(디지털),  6,000원",,"16:10,  신과함께-죄와 벌(디지털),  0원",,,,,,,,,180
2018-03-28,4DX,"12:10,  레디 플레이어 원(4D),  8,000원","15:00,  퍼시픽 림: 업라이징(4D),  8,000원","17:25,  레디 플레이어 원(4D),  9,000원",,,,,,,,,84
2018-03-29,01관(SCREENX),"10:50,  곤지암(디지털),  10,000원",,"15:00,  곤지암(디지털),  10,000원",,"19:00,  곤지암(디지털),  10,000원","21:00,  곤지암(디지털),  10,000원","23:00,  곤지암(디지털),  10,000원","25:00,  곤지암(디지털)","27:00,  곤지암(디지털)",,,182
2018-03-29,02관,"10:30,  지금 만나러 갑니다(디지털),  7,000원","13:10,  지금 만나러 갑니다(디지털),  9,000원","15:50,  지금 만나러 갑니다(디지털),  9,000원","18:30,  지금 만나러 갑니다(디지털),  10,000원","21:10,  지금 만나러 갑니다(디지털),  10,000원","23:50,  지금 만나러 갑니다(디지털),  9,000원",,,,,,164
2018-03-29,03관(프리미엄),"09:30,  곤지암(디지털),  6,000원","11:30,  7년의 밤(디지털),  7,000원","14:00,  곤지암(디지털)","16:00,  7년의 밤(디지털)","18:35,  7년의 밤(디지털),  9,000원","21:05,  7년의 밤(디지털),  9,000원","23:35,  7년의 밤(디지털)",,,,,78
2018-03-29,04관,"11:00,  레디 플레이어 원(디지털),  9,000원","13:50,  레디 플레이어 원(디지털),  9,000원","16:40,  레디 플레이어 원(디지털),  10,000원","19:30,  레디 플레이어 원(디지털),  10,000원","22:20,  레디 플레이어 원(디지털),  9,000원",,,,,,,184
2018-03-29,05관,"09:35,  지금 만나러 갑니다(디지털)","12:20,  소공녀(디지털),  8,000원","14:35,  콜 미 바이 유어 네임(디지털),  9,000원","17:15,  콜 미 바이 유어 네임(디지털),  8,000원","19:55,  콜 미 바이 유어 네임(디지털),  10,000원","22:35,  소공녀(디지털),  9,000원","24:50,  콜 미 바이 유어 네임(디지털)",,,,,154
2018-03-29,06관,"10:00,  7년의 밤(디지털),  7,000원","12:30,  퍼시픽 림: 업라이징(디지털),  7,000원","14:50,  7년의 밤(디지털),  9,000원","17:20,  퍼시픽 림: 업라이징(디지털),  10,000원","19:40,  7년의 밤(디지털),  10,000원","22:10,  퍼시픽 림: 업라이징(디지털),  9,000원","24:30,  곤지암(디지털),  8,000원",,,,,180
2018-03-29,4DX,"09:35,  레디 플레이어 원(4D),  9,000원","12:25,  레디 플레이어 원(4D),  9,000원","15:15,  레디 플레이어 원(4D),  9,000원","18:05,  레디 플레이어 원(4D),  9,000원","20:55,  레디 플레이어 원(4D),  9,000원","23:45,  레디 플레이어 원(4D),  9,000원",,,,,,84
2018-03-30,01관(SCREENX),"10:50,  곤지암(디지털),  10,000원",,"15:00,  곤지암(디지털),  10,000원","17:00,  곤지암(디지털),  10,000원","19:00,  곤지암(디지털),  10,000원","21:00,  곤지암(디지털),  10,000원","23:00,  곤지암(디지털),  10,000원","25:00,  곤지암(디지털)","27:00,  곤지암(디지털)",,,182
2018-03-30,02관,"10:30,  지금 만나러 갑니다(디지털),  9,000원","13:10,  지금 만나러 갑니다(디지털),  5,000원","15:50,  지금 만나러 갑니다(디지털),  11,000원","18:30,  지금 만나러 갑니다(디지털),  11,000원","21:10,  지금 만나러 갑니다(디지털),  11,000원","23:50,  지금 만나러 갑니다(디지털),  11,000원",,,,,,164
2018-03-30,03관(프리미엄),"09:30,  곤지암(디지털),  7,000원","11:30,  7년의 밤(디지털),  10,000원","14:00,  곤지암(디지털)","16:00,  7년의 밤(디지털),  10,000원","18:30,  레디 플레이어 원(디지털),  10,000원","21:35,  곤지암(디지털),  10,000원","23:35,  7년의 밤(디지털),  10,000원",,,,,78
2018-03-30,04관,"11:00,  레디 플레이어 원(디지털),  9,000원","13:50,  레디 플레이어 원(디지털),  7,000원","16:40,  레디 플레이어 원(디지털),  11,000원","19:30,  레디 플레이어 원(디지털),  11,000원","22:20,  레디 플레이어 원(디지털),  11,000원",,,,,,,184
2018-03-30,05관,"09:40,  콜 미 바이 유어 네임(디지털),  7,000원","12:20,  소공녀(디지털),  11,000원","14:35,  콜 미 바이 유어 네임(디지털),  11,000원","17:15,  콜 미 바이 유어 네임(디지털),  11,000원","19:55,  콜 미 바이 유어 네임(디지털),  11,000원","22:35,  소공녀(디지털),  11,000원","24:50,  콜 미 바이 유어 네임(디지털),  9,000원",,,,,154
2018-03-30,06관,"10:00,  7년의 밤(디지털),  7,000원","12:30,  퍼시픽 림: 업라이징(디지털),  11,000원","14:50,  7년의 밤(디지털)","17:20,  퍼시픽 림: 업라이징(디지털),  11,000원","19:40,  7년의 밤(디지털),  11,000원","22:10,  퍼시픽 림: 업라이징(디지털),  11,000원","24:30,  곤지암(디지털),  9,000원",,,,,180
2018-03-30,4DX,"09:35,  레디 플레이어 원(4D),  9,000원","12:25,  레디 플레이어 원(4D),  9,000원","15:15,  레디 플레이어 원(4D),  9,000원","18:05,  레디 플레이어 원(4D),  9,000원","20:55,  레디 플레이어 원(4D),  9,000원","23:45,  레디 플레이어 원(4D),  9,000원",,,,,,84
2018-03-31,01관(SCREENX),"10:30,  곤지암(디지털),  6,000원","12:30,  곤지암(디지털),  10,000원","14:30,  곤지암(디지털),  10,000원","16:30,  곤지암(디지털),  10,000원","18:30,  곤지암(디지털),  10,000원","20:30,  곤지암(디지털),  10,000원","22:30,  곤지암(디지털),  10,000원","24:30,  곤지암(디지털),  9,000원",,,,182
2018-03-31,02관,"08:25,  지금 만나러 갑니다(디지털),  7,000원","11:00,  지금 만나러 갑니다(디지털),  7,000원","13:40,  지금 만나러 갑니다(디지털),  11,000원","16:20,  지금 만나러 갑니다(디지털),  11,000원","19:00,  지금 만나러 갑니다(디지털),  11,000원","21:40,  지금 만나러 갑니다(디지털),  11,000원","24:20,  지금 만나러 갑니다(디지털),  9,000원",,,,,164
2018-03-31,03관(프리미엄),"09:00,  곤지암(디지털)","11:00,  레디 플레이어 원(디지털),  7,000원","13:50,  곤지암(디지털),  10,000원","15:50,  퍼시픽 림: 업라이징(디지털),  10,000원","18:10,  지금 만나러 갑니다(디지털),  10,000원","20:50,  레디 플레이어 원(디지털),  10,000원","23:40,  지금 만나러 갑니다(디지털),  10,000원",,,,,78
2018-03-31,04관,"09:10,  레디 플레이어 원(디지털),  7,000원","12:00,  레디 플레이어 원(디지털),  11,000원","14:50,  레디 플레이어 원(디지털),  10,000원","17:40,  레디 플레이어 원(디지털),  11,000원","20:30,  레디 플레이어 원(디지털),  11,000원","23:20,  레디 플레이어 원(디지털),  11,000원",,,,,,184
2018-03-31,05관,"08:30,  소공녀(디지털),  7,000원","10:45,  콜 미 바이 유어 네임(디지털),  8,000원","13:35,  퍼시픽 림: 업라이징(디지털),  11,000원","16:05,  콜 미 바이 유어 네임(디지털),  11,000원","18:45,  콜 미 바이 유어 네임(디지털),  11,000원","21:25,  콜 미 바이 유어 네임(디지털),  11,000원","24:05,  곤지암(디지털),  9,000원",,,,,154
2018-03-31,06관,"09:40,  7년의 밤(디지털),  8,000원","12:10,  7년의 밤(디지털),  11,000원","14:40,  7년의 밤(디지털),  11,000원","17:10,  7년의 밤(디지털),  11,000원","19:40,  7년의 밤(디지털),  11,000원","22:10,  7년의 밤(디지털),  11,000원","24:40,  7년의 밤(디지털),  9,000원",,,,,180
2018-03-31,4DX,"10:10,  레디 플레이어 원(4D),  9,000원","13:00,  레디 플레이어 원(4D),  12,000원","15:50,  레디 플레이어 원(4D),  12,000원","18:40,  레디 플레이어 원(4D),  12,000원","21:30,  레디 플레이어 원(4D),  12,000원","24:20,  레디 플레이어 원(4D),  11,000원",,,,,,84
2018-04-01,01관(SCREENX),"10:30,  곤지암(디지털),  6,000원","12:30,  곤지암(디지털),  10,000원","14:30,  곤지암(디지털),  10,000원","16:30,  곤지암(디지털),  10,000원","18:30,  곤지암(디지털),  10,000원","20:30,  곤지암(디지털),  10,000원","22:30,  곤지암(디지털),  10,000원","24:30,  곤지암(디지털),  9,000원",,,,182
2018-04-01,02관,"08:25,  지금 만나러 갑니다(디지털),  7,000원","11:00,  지금 만나러 갑니다(디지털),  7,500원","13:40,  지금 만나러 갑니다(디지털),  11,000원","16:20,  지금 만나러 갑니다(디지털),  11,000원","19:00,  지금 만나러 갑니다(디지털),  11,000원","21:40,  지금 만나러 갑니다(디지털),  11,000원","24:25,  지금 만나러 갑니다(디지털),  9,000원",,,,,164
2018-04-01,03관(프리미엄),"09:00,  곤지암(디지털),  7,000원","11:00,  레디 플레이어 원(디지털),  7,000원","13:50,  곤지암(디지털)","15:50,  퍼시픽 림: 업라이징(디지털),  10,000원","18:10,  지금 만나러 갑니다(디지털),  10,000원","20:50,  레디 플레이어 원(디지털),  10,000원","23:40,  지금 만나러 갑니다(디지털),  10,000원",,,,,78
2018-04-01,04관,"09:10,  레디 플레이어 원(디지털),  9,000원","12:00,  레디 플레이어 원(디지털),  11,000원","14:50,  레디 플레이어 원(디지털),  11,000원","17:40,  레디 플레이어 원(디지털),  11,000원","20:30,  레디 플레이어 원(디지털),  11,000원","23:20,  레디 플레이어 원(디지털),  11,000원",,,,,,184
2018-04-01,05관,"08:30,  소공녀(디지털),  7,000원","10:40,  콜 미 바이 유어 네임(디지털),  7,000원","13:20,  퍼시픽 림: 업라이징(디지털),  11,000원","15:40,  콜 미 바이 유어 네임(디지털),  11,000원","18:20,  퍼시픽 림: 업라이징(디지털),  11,000원","20:40,  콜 미 바이 유어 네임(디지털),  11,000원","23:20,  곤지암(디지털),  11,000원",,,,,154
2018-04-01,06관,"09:40,  7년의 밤(디지털),  7,000원","12:10,  7년의 밤(디지털),  10,000원","14:40,  7년의 밤(디지털),  11,000원","17:10,  7년의 밤(디지털),  11,000원","19:40,  7년의 밤(디지털),  11,000원","22:10,  7년의 밤(디지털),  11,000원","24:40,  7년의 밤(디지털),  7,000원",,,,,180
2018-04-01,4DX,"10:10,  레디 플레이어 원(4D),  9,000원","13:00,  레디 플레이어 원(4D),  12,000원","15:50,  레디 플레이어 원(4D),  12,000원","18:40,  레디 플레이어 원(4D),  12,000원","21:30,  레디 플레이어 원(4D),  12,000원","24:20,  레디 플레이어 원(4D),  11,000원",,,,,,84
2018-04-02,01관(SCREENX),"10:40,  곤지암(디지털),  6,000원","12:35,  곤지암(디지털),  7,000원","14:30,  곤지암(디지털),  8,000원",,"18:20,  곤지암(디지털),  9,000원","20:15,  곤지암(디지털),  9,000원","22:10,  곤지암(디지털),  8,000원","24:05,  곤지암(디지털),  7,000원",,,,182
2018-04-02,02관,"10:50,  지금 만나러 갑니다(디지털),  7,000원","13:25,  지금 만나러 갑니다(디지털),  8,000원","16:00,  지금 만나러 갑니다(디지털)","18:35,  지금 만나러 갑니다(디지털),  10,000원","21:10,  지금 만나러 갑니다(디지털),  10,000원","23:45,  지금 만나러 갑니다(디지털),  9,000원",,,,,,164
2018-04-02,03관(프리미엄),"09:40,  곤지암(디지털),  6,000원","11:35,  레디 플레이어 원(디지털)","14:15,  지금 만나러 갑니다(디지털)","16:50,  퍼시픽 림: 업라이징(디지털),  9,000원","19:05,  레디 플레이어 원(디지털),  9,000원","21:45,  지금 만나러 갑니다(디지털),  9,000원","24:20,  퍼시픽 림: 업라이징(디지털)",,,,,78
2018-04-02,04관,"09:30,  레디 플레이어 원(디지털),  9,000원","12:15,  레디 플레이어 원(디지털),  9,000원","15:00,  레디 플레이어 원(디지털)","17:45,  레디 플레이어 원(디지털),  10,000원","20:30,  레디 플레이어 원(디지털),  10,000원","23:15,  레디 플레이어 원(디지털),  9,000원",,,,,,184
2018-04-02,05관,"10:00,  소공녀(디지털),  7,000원","12:10,  퍼시픽 림: 업라이징(디지털)","14:25,  콜 미 바이 유어 네임(디지털)","17:00,  곤지암(디지털),  9,000원","19:00,  콜 미 바이 유어 네임(디지털),  9,000원","21:35,  곤지암(디지털),  10,000원","23:35,  콜 미 바이 유어 네임(디지털),  9,000원",,,,,154
2018-04-02,06관,"09:50,  7년의 밤(디지털),  6,000원","12:15,  7년의 밤(디지털),  9,000원","14:40,  7년의 밤(디지털)","17:05,  7년의 밤(디지털),  0원","19:30,  7년의 밤(디지털),  9,000원","21:55,  7년의 밤(디지털),  10,000원","24:20,  7년의 밤(디지털),  6,000원",,,,,180
2018-04-02,4DX,"10:30,  레디 플레이어 원(4D),  8,000원","13:15,  레디 플레이어 원(4D),  9,000원","16:00,  레디 플레이어 원(4D)","18:45,  레디 플레이어 원(4D),  11,000원","21:30,  레디 플레이어 원(4D),  11,000원","24:15,  레디 플레이어 원(4D),  9,000원",,,,,,84
2018-04-03,01관(SCREENX),"10:40,  곤지암(디지털),  6,000원","12:35,  곤지암(디지털),  7,000원","14:30,  곤지암(디지털),  0원","16:25,  곤지암(디지털),  0원","18:20,  곤지암(디지털),  9,000원","20:15,  곤지암(디지털),  9,000원","22:10,  곤지암(디지털),  8,000원","24:05,  곤지암(디지털),  7,000원",,,,182
2018-04-03,02관,"10:50,  지금 만나러 갑니다(디지털),  7,000원","13:25,  지금 만나러 갑니다(디지털),  9,000원","16:00,  지금 만나러 갑니다(디지털),  9,000원","18:35,  지금 만나러 갑니다(디지털),  10,000원","21:10,  지금 만나러 갑니다(디지털),  10,000원","23:45,  지금 만나러 갑니다(디지털),  9,000원",,,,,,164
2018-04-03,03관(프리미엄),"09:40,  곤지암(디지털),  6,000원","11:35,  레디 플레이어 원(디지털)","14:15,  지금 만나러 갑니다(디지털)","16:50,  퍼시픽 림: 업라이징(디지털),  9,000원","19:05,  레디 플레이어 원(디지털),  9,000원","21:45,  지금 만나러 갑니다(디지털)","24:20,  퍼시픽 림: 업라이징(디지털),  7,000원",,,,,78
2018-04-03,04관,"09:30,  레디 플레이어 원(디지털),  6,000원","12:15,  레디 플레이어 원(디지털),  8,000원","15:00,  레디 플레이어 원(디지털),  9,000원","17:45,  레디 플레이어 원(디지털),  9,000원","20:30,  레디 플레이어 원(디지털),  10,000원","23:15,  레디 플레이어 원(디지털),  9,000원",,,,,,184
2018-04-03,05관,"10:00,  소공녀(디지털),  7,500원","12:10,  퍼시픽 림: 업라이징(디지털),  8,000원","14:25,  콜 미 바이 유어 네임(디지털)","17:00,  곤지암(디지털),  10,000원","19:00,  콜 미 바이 유어 네임(디지털),  10,000원","21:35,  곤지암(디지털),  8,000원","23:35,  콜 미 바이 유어 네임(디지털),  0원",,,,,154
2018-04-03,06관,"09:50,  7년의 밤(디지털),  9,000원","12:15,  7년의 밤(디지털),  8,000원","14:40,  7년의 밤(디지털),  9,000원","17:05,  7년의 밤(디지털),  10,000원","19:30,  7년의 밤(디지털),  9,000원","21:55,  7년의 밤(디지털),  10,000원","24:20,  7년의 밤(디지털),  7,000원",,,,,180
2018-04-03,4DX,"10:30,  레디 플레이어 원(4D),  8,000원","13:15,  레디 플레이어 원(4D),  10,000원","16:00,  레디 플레이어 원(4D),  10,000원","18:45,  레디 플레이어 원(4D),  11,000원","21:30,  레디 플레이어 원(4D),  11,000원","24:15,  레디 플레이어 원(4D),  9,000원",,,,,,84
2018-04-04,01관(SCREENX),"10:40,  곤지암(디지털),  6,000원",,,"16:25,  곤지암(디지털),  9,000원","18:20,  곤지암(디지털),  9,000원","20:15,  곤지암(디지털),  9,000원","22:10,  곤지암(디지털),  8,000원","24:05,  곤지암(디지털),  7,000원",,,,182
2018-04-04,02관,"10:50,  지금 만나러 갑니다(디지털),  9,000원","13:25,  지금 만나러 갑니다(디지털),  9,000원","16:00,  지금 만나러 갑니다(디지털)","18:35,  지금 만나러 갑니다(디지털),  10,000원","21:10,  지금 만나러 갑니다(디지털),  9,000원","23:45,  지금 만나러 갑니다(디지털),  9,000원",,,,,,164
2018-04-04,03관(프리미엄),"09:40,  곤지암(디지털),  6,000원","11:35,  레디 플레이어 원(디지털)","14:15,  지금 만나러 갑니다(디지털),  8,000원","16:50,  퍼시픽 림: 업라이징(디지털)","19:05,  레디 플레이어 원(디지털)","21:45,  지금 만나러 갑니다(디지털)","24:20,  퍼시픽 림: 업라이징(디지털)",,,,,78
2018-04-04,04관,"09:30,  레디 플레이어 원(디지털),  6,000원","12:15,  레디 플레이어 원(디지털),  8,000원","15:00,  레디 플레이어 원(디지털),  9,000원","17:45,  레디 플레이어 원(디지털),  10,000원","20:30,  레디 플레이어 원(디지털),  10,000원","23:15,  레디 플레이어 원(디지털),  9,000원",,,,,,184
2018-04-04,05관,"10:00,  소공녀(디지털),  6,000원","12:10,  퍼시픽 림: 업라이징(디지털),  5,000원","14:25,  콜 미 바이 유어 네임(디지털),  9,000원","17:00,  곤지암(디지털),  9,000원","19:00,  콜 미 바이 유어 네임(디지털),  10,000원","21:35,  곤지암(디지털),  10,000원","23:35,  콜 미 바이 유어 네임(디지털)",,,,,154
2018-04-04,06관,"09:50,  7년의 밤(디지털),  7,000원","12:15,  7년의 밤(디지털),  8,000원","14:40,  7년의 밤(디지털),  6,000원","17:05,  7년의 밤(디지털)","19:30,  7년의 밤(디지털),  10,000원","21:55,  7년의 밤(디지털),  10,000원","24:20,  7년의 밤(디지털)",,,,,180
2018-04-04,4DX,"10:30,  레디 플레이어 원(4D),  8,000원","13:15,  레디 플레이어 원(4D),  10,000원","16:00,  레디 플레이어 원(4D),  10,000원","18:45,  레디 플레이어 원(4D),  11,000원","21:30,  레디 플레이어 원(4D),  11,000원","24:15,  레디 플레이어 원(4D),  9,000원",,,,,,84
2018-04-05,01관(SCREENX),"10:40,  곤지암(디지털),  6,000원","12:35,  곤지암(디지털),  7,000원","14:30,  곤지암(디지털),  8,000원","16:25,  곤지암(디지털),  9,000원","18:20,  곤지암(디지털),  9,000원","20:15,  곤지암(디지털),  9,000원","22:10,  곤지암(디지털),  9,000원",,,,,182
2018-04-05,02관,"10:15,  지금 만나러 갑니다(디지털),  9,000원","12:55,  덕구(디지털),  8,000원","15:00,  지금 만나러 갑니다(디지털),  8,000원","17:40,  덕구(디지털),  10,000원","19:40,  지금 만나러 갑니다(디지털),  10,000원","22:20,  덕구(디지털),  7,000원","24:15,  지금 만나러 갑니다(디지털),  8,000원",,,,,164
2018-04-05,03관(프리미엄),"09:30,  곤지암(디지털),  6,000원","11:25,  레디 플레이어 원(디지털)","14:05,  지금 만나러 갑니다(디지털),  8,000원","16:40,  콜 미 바이 유어 네임(디지털)","19:15,  레디 플레이어 원(디지털),  9,000원","22:00,  레디 플레이어 원(디지털),  9,000원","24:45,  곤지암(디지털)",,,,,78
2018-04-05,04관,"09:40,  레디 플레이어 원(디지털),  9,000원","12:20,  레디 플레이어 원(디지털),  8,000원","15:00,  레디 플레이어 원(디지털),  9,000원","17:40,  레디 플레이어 원(디지털),  10,000원","20:20,  레디 플레이어 원(디지털),  10,000원","23:00,  레디 플레이어 원(디지털),  9,000원",,,,,,184
2018-04-05,05관,"09:45,  덕구(디지털),  6,000원","11:40,  곤지암(디지털),  8,000원","13:40,  덕구(디지털),  7,000원","15:35,  번개맨과 신비의 섬(디지털),  9,000원","17:10,  7년의 밤(디지털)","19:35,  곤지암(디지털),  10,000원","21:30,  덕구(디지털),  10,000원","23:25,  7년의 밤(디지털),  9,000원",,,,154
2018-04-05,06관,"10:00,  바람 바람 바람(디지털),  7,500원","12:00,  바람 바람 바람(디지털),  8,000원","14:00,  바람 바람 바람(디지털),  9,000원","16:00,  바람 바람 바람(디지털),  7,500원","18:00,  바람 바람 바람(디지털),  10,000원","20:00,  바람 바람 바람(디지털),  10,000원","22:00,  바람 바람 바람(디지털),  10,000원","24:00,  바람 바람 바람(디지털),  9,000원",,,,180
2018-04-05,4DX,"10:30,  레디 플레이어 원(4D),  8,000원","13:15,  레디 플레이어 원(4D),  10,000원","15:55,  레디 플레이어 원(4D),  10,000원","18:35,  레디 플레이어 원(4D),  11,000원","21:15,  레디 플레이어 원(4D),  11,000원","24:00,  레디 플레이어 원(4D),  10,000원",,,,,,84
2018-04-06,01관(SCREENX),"10:40,  곤지암(디지털),  6,000원","12:35,  곤지암(디지털),  10,000원","14:30,  곤지암(디지털),  10,000원","16:25,  곤지암(디지털),  10,000원","18:20,  곤지암(디지털),  10,000원","20:15,  곤지암(디지털),  10,000원","22:10,  곤지암(디지털),  10,000원","24:05,  곤지암(디지털),  9,000원",,,,182
2018-04-06,02관,"09:30,  지금 만나러 갑니다(디지털),  7,000원","12:05,  덕구(디지털),  11,000원","14:00,  바람 바람 바람(디지털),  4,000원","16:05,  덕구(디지털),  9,000원","18:05,  지금 만나러 갑니다(디지털),  11,000원","20:45,  덕구(디지털),  10,500원","22:40,  지금 만나러 갑니다(디지털),  11,000원",,,,,164
2018-04-06,03관(프리미엄),"09:30,  곤지암(디지털),  6,000원","11:25,  레디 플레이어 원(디지털)","14:05,  지금 만나러 갑니다(디지털),  10,000원","16:40,  콜 미 바이 유어 네임(디지털),  10,000원","19:15,  레디 플레이어 원(디지털),  10,000원","22:00,  레디 플레이어 원(디지털),  10,000원","24:45,  곤지암(디지털)",,,,,78
2018-04-06,04관,"09:40,  레디 플레이어 원(디지털),  7,500원","12:20,  레디 플레이어 원(디지털),  11,000원","15:00,  레디 플레이어 원(디지털),  11,000원","17:40,  레디 플레이어 원(디지털),  11,000원","20:20,  레디 플레이어 원(디지털),  11,000원","23:00,  레디 플레이어 원(디지털),  11,000원",,,,,,184
2018-04-06,05관,"09:45,  덕구(디지털),  7,000원","11:40,  곤지암(디지털),  11,000원","13:40,  덕구(디지털),  8,000원","15:35,  번개맨과 신비의 섬(디지털),  11,000원","17:10,  7년의 밤(디지털),  11,000원","19:35,  덕구(디지털),  11,000원","21:30,  곤지암(디지털),  11,000원","23:25,  7년의 밤(디지털),  11,000원",,,,154
2018-04-06,06관,"10:00,  바람 바람 바람(디지털),  7,000원","12:00,  바람 바람 바람(디지털),  11,000원","14:00,  바람 바람 바람(디지털),  11,000원","16:00,  바람 바람 바람(디지털),  11,000원","18:00,  바람 바람 바람(디지털),  11,000원","20:00,  바람 바람 바람(디지털),  11,000원","22:00,  바람 바람 바람(디지털),  11,000원","24:00,  바람 바람 바람(디지털),  10,500원",,,,180
2018-04-06,4DX,"10:30,  레디 플레이어 원(4D),  9,000원","13:15,  레디 플레이어 원(4D),  12,000원","15:55,  레디 플레이어 원(4D),  12,000원","18:35,  레디 플레이어 원(4D),  12,000원","21:15,  레디 플레이어 원(4D),  12,000원","24:00,  레디 플레이어 원(4D),  12,000원",,,,,,84
2018-04-07,01관(SCREENX),"09:00,  곤지암(디지털),  6,000원","10:55,  곤지암(디지털),  6,000원","12:50,  곤지암(디지털),  10,000원","14:45,  곤지암(디지털),  10,000원","16:40,  곤지암(디지털),  10,000원","18:35,  곤지암(디지털),  10,000원","20:30,  곤지암(디지털),  10,000원","22:25,  곤지암(디지털),  10,000원","24:20,  곤지암(디지털),  9,000원",,,182
2018-04-07,02관,"10:15,  지금 만나러 갑니다(디지털),  7,000원","12:55,  덕구(디지털),  11,000원","14:50,  지금 만나러 갑니다(디지털),  11,000원","17:30,  곤지암(디지털),  11,000원","19:25,  곤지암(디지털),  11,000원","21:20,  지금 만나러 갑니다(디지털),  11,000원","23:55,  곤지암(디지털),  11,000원",,,,,164
2018-04-07,03관(프리미엄),"09:15,  레디 플레이어 원(디지털),  7,000원","11:55,  곤지암(디지털)","13:55,  덕구(디지털),  10,000원","15:50,  레디 플레이어 원(디지털),  10,000원","18:30,  레디 플레이어 원(디지털),  10,000원","21:10,  레디 플레이어 원(디지털),  10,000원","23:50,  덕구(디지털),  10,000원",,,,,78
2018-04-07,04관,"10:00,  레디 플레이어 원(디지털),  7,000원","12:45,  레디 플레이어 원(디지털),  11,000원","15:25,  레디 플레이어 원(디지털),  11,000원","18:05,  레디 플레이어 원(디지털),  11,000원","20:45,  레디 플레이어 원(디지털),  11,000원","23:25,  레디 플레이어 원(디지털),  11,000원",,,,,,184
2018-04-07,05관,"09:45,  덕구(디지털),  7,000원","11:40,  번개맨과 신비의 섬(디지털),  11,000원","13:15,  번개맨과 신비의 섬(디지털),  11,000원","14:50,  번개맨과 신비의 섬(디지털),  11,000원","16:25,  지금 만나러 갑니다(디지털),  11,000원","19:00,  7년의 밤(디지털),  11,000원","21:25,  덕구(디지털),  11,000원","23:20,  콜 미 바이 유어 네임(디지털),  11,000원",,,,154
2018-04-07,06관,"08:40,  바람 바람 바람(디지털),  7,000원","10:40,  바람 바람 바람(디지털),  9,000원","12:40,  바람 바람 바람(디지털),  11,000원","14:40,  바람 바람 바람(디지털),  11,000원","16:40,  바람 바람 바람(디지털),  11,000원","18:40,  바람 바람 바람(디지털),  11,000원","20:40,  바람 바람 바람(디지털),  11,000원","22:40,  바람 바람 바람(디지털),  11,000원","24:40,  바람 바람 바람(디지털),  9,000원",,,180
2018-04-07,4DX,"08:30,  레디 플레이어 원(4D),  9,000원","11:10,  레디 플레이어 원(4D),  12,000원","13:50,  레디 플레이어 원(4D),  12,000원","16:30,  레디 플레이어 원(4D),  12,000원","19:10,  레디 플레이어 원(4D),  12,000원","21:50,  레디 플레이어 원(4D),  12,000원","24:30,  레디 플레이어 원(4D),  11,000원",,,,,84
2018-04-08,01관(SCREENX),"09:00,  곤지암(디지털),  6,000원","10:55,  곤지암(디지털),  6,000원","12:50,  곤지암(디지털),  10,000원","14:45,  곤지암(디지털),  10,000원","16:40,  곤지암(디지털),  10,000원","18:35,  곤지암(디지털),  10,000원","20:30,  곤지암(디지털),  10,000원","22:25,  곤지암(디지털),  10,000원","24:20,  곤지암(디지털),  9,000원",,,182
2018-04-08,02관,"09:50,  곤지암(디지털),  9,000원","11:45,  덕구(디지털),  11,000원","13:40,  곤지암(디지털),  11,000원","15:35,  덕구(디지털),  11,000원","17:30,  지금 만나러 갑니다(디지털),  11,000원","20:05,  덕구(디지털),  11,000원","22:00,  지금 만나러 갑니다(디지털),  11,000원","24:35,  지금 만나러 갑니다(디지털)",,,,164
2018-04-08,03관(프리미엄),"09:10,  지금 만나러 갑니다(디지털),  7,000원","11:45,  레디 플레이어 원(디지털)","14:25,  지금 만나러 갑니다(디지털),  10,000원","17:00,  레디 플레이어 원(디지털),  10,000원","19:40,  곤지암(디지털),  8,000원","21:35,  지금 만나러 갑니다(디지털),  10,000원","24:10,  덕구(디지털),  8,000원",,,,,78
