상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2015-01-05,04관,"09:40,  국제시장(디지털),  6,000원","12:15,  님아, 그 강을 건너지 마오(디지털),  9,000원","14:10,  국제시장(디지털),  9,000원","16:45,  국제시장(디지털),  9,000원","19:20,  국제시장(디지털),  9,000원","21:50,  국제시장(디지털),  9,000원",,,,,,184
2015-01-05,05관,"09:30,  님아, 그 강을 건너지 마오(디지털),  6,000원","11:25,  기술자들(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:45,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","22:00,  기술자들(디지털),  9,000원",,,,,121
2015-01-05,06관,"10:20,  테이큰 3(디지털),  6,000원","12:40,  테이큰 3(디지털),  9,000원","15:00,  테이큰 3(디지털),  9,000원","17:20,  테이큰 3(디지털),  9,000원","19:40,  테이큰 3(디지털),  9,000원","22:00,  테이큰 3(디지털),  9,000원",,,,,,132
2015-01-06,03관,"09:20,  마다가스카의 펭귄(디지털더빙),  6,000원","11:20,  국제시장(디지털),  9,000원","13:55,  마다가스카의 펭귄(디지털더빙),  9,000원","15:55,  마다가스카의 펭귄(디지털더빙),  9,000원","17:55,  국제시장(디지털),  9,000원","20:30,  국제시장(디지털),  9,000원",,,,,,184
2015-01-06,04관,"09:40,  국제시장(디지털),  6,000원","12:15,  님아, 그 강을 건너지 마오(디지털),  9,000원","14:10,  국제시장(디지털),  9,000원","16:45,  국제시장(디지털),  9,000원","19:20,  국제시장(디지털),  9,000원","21:50,  국제시장(디지털),  9,000원",,,,,,184
2015-01-06,05관,"09:30,  님아, 그 강을 건너지 마오(디지털),  6,000원","11:25,  기술자들(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:45,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","22:00,  기술자들(디지털),  9,000원",,,,,121
2015-01-06,06관,"10:20,  테이큰 3(디지털),  6,000원","12:40,  테이큰 3(디지털),  9,000원","15:00,  테이큰 3(디지털),  9,000원","17:20,  테이큰 3(디지털),  9,000원","19:40,  테이큰 3(디지털),  9,000원","22:00,  테이큰 3(디지털),  9,000원",,,,,,132
2015-01-07,03관,"09:20,  마다가스카의 펭귄(디지털더빙),  6,000원","11:20,  국제시장(디지털),  9,000원","13:55,  마다가스카의 펭귄(디지털더빙),  9,000원","15:55,  마다가스카의 펭귄(디지털더빙),  9,000원","17:55,  국제시장(디지털),  9,000원","20:30,  국제시장(디지털),  9,000원",,,,,,184
2015-01-07,04관,"09:40,  국제시장(디지털),  6,000원","12:15,  님아, 그 강을 건너지 마오(디지털),  9,000원","14:10,  국제시장(디지털),  9,000원","16:45,  국제시장(디지털),  9,000원","19:20,  국제시장(디지털),  9,000원","21:50,  국제시장(디지털),  9,000원",,,,,,184
2015-01-07,05관,"09:30,  님아, 그 강을 건너지 마오(디지털),  6,000원","11:25,  기술자들(디지털),  9,000원","13:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:45,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:35,  기술자들(디지털),  9,000원","22:00,  기술자들(디지털),  9,000원",,,,,121
