상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,좌석수
2015-01-09,9관,"09:00,  내일을 위한 시간(디지털),  6,000원","11:00,  님아, 그 강을 건너지 마오(디지털),  10,000원","12:50,  아메리칸 셰프(디지털),  10,000원","15:00,  클라우즈 오브 실스마리아(디지털),  10,000원","17:20,  내일을 위한 시간(디지털),  10,000원","19:20,  액트 오브 킬링(디지털),  10,000원","22:20,  나의 사적인 여자친구(디지털),  7,000원",,,,,,58
2015-01-10,0관,"08:50,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:40,  님아, 그 강을 건너지 마오(디지털),  10,000원","12:30,  내일을 위한 시간(디지털),  10,000원","14:30,  마미(디지털),  10,000원","17:10,  님아, 그 강을 건너지 마오(디지털),  10,000원","19:00,  마미(디지털),  10,000원","21:40,  마미(디지털),  10,000원","24:20,  님아, 그 강을 건너지 마오(디지털),  7,000원","26:00,  마미(디지털),  10,000원",,,,92
2015-01-10,9관,"08:30,  클라우즈 오브 실스마리아(디지털),  6,000원","10:50,  나의 사적인 여자친구(디지털),  10,000원","13:00,  액트 오브 킬링(디지털),  10,000원","16:00,  다이빙벨(디지털),  10,000원","17:40,  내일을 위한 시간(디지털),  10,000원","19:40,  아메리칸 셰프(디지털),  10,000원","21:50,  나의 사적인 여자친구(디지털),  10,000원","24:00,  내일을 위한 시간(디지털),  7,000원",,,,,58
2015-01-11,0관,"08:50,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:40,  내일을 위한 시간(디지털),  10,000원","12:40,  님아, 그 강을 건너지 마오(디지털),  10,000원","14:30,  마미(디지털),  10,000원","17:10,  님아, 그 강을 건너지 마오(디지털),  10,000원","19:00,  마미(디지털),  10,000원","21:40,  나의 사적인 여자친구(디지털),  10,000원","23:50,  님아, 그 강을 건너지 마오(디지털),  7,000원",,,,,92
2015-01-11,9관,"08:40,  마미(디지털),  6,000원","11:20,  나의 사적인 여자친구(디지털),  10,000원","13:30,  쿼바디스(디지털),  10,000원","15:40,  아메리칸 셰프(디지털),  10,000원","17:50,  내일을 위한 시간(디지털),  10,000원","19:50,  액트 오브 킬링(디지털),  10,000원","22:50,  클라우즈 오브 실스마리아(디지털),  7,000원",,,,,,58
2015-01-12,0관,"08:50,  아메리칸 셰프(디지털),  6,000원","11:00,  내일을 위한 시간(디지털),  9,000원","13:00,  나의 사적인 여자친구(디지털),  9,000원","15:10,  마미(디지털),  9,000원","17:50,  내일을 위한 시간(디지털),  9,000원","19:50,  마미(디지털),  9,000원","22:30,  나의 사적인 여자친구(디지털),  7,000원",,,,,,92
2015-01-12,9관,"09:00,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","12:40,  쿼바디스(디지털),  9,000원","14:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","16:40,  다이빙벨(디지털),  9,000원","18:20,  쿼바디스(디지털),  9,000원","20:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","22:20,  다이빙벨(디지털),  7,000원",,,,,58
2015-01-13,0관,"09:00,  마미(디지털),  6,000원","11:40,  내일을 위한 시간(디지털),  9,000원","13:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:30,  마미(디지털),  9,000원","18:10,  님아, 그 강을 건너지 마오(디지털),  9,000원",,,"20:00,  질투(디지털),  9,000원","21:40,  마미(디지털),  7,000원",,,,92
2015-01-13,9관,"08:50,  나의 사적인 여자친구(디지털),  6,000원","11:00,  클라우즈 오브 실스마리아(디지털),  9,000원","13:20,  나의 사적인 여자친구(디지털),  9,000원","15:30,  아메리칸 셰프(디지털),  9,000원","17:40,  내일을 위한 시간(디지털),  9,000원","19:40,  마미(디지털),  9,000원","22:20,  아메리칸 셰프(디지털),  7,000원",,,,,,58
2015-01-14,0관,"09:00,  내일을 위한 시간(디지털),  6,000원","11:00,  님아, 그 강을 건너지 마오(디지털),  9,000원","12:50,  님아, 그 강을 건너지 마오(디지털),  0원","14:40,  마미(디지털),  9,000원","17:20,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:10,  마미(디지털),  9,000원","21:50,  아메리칸 셰프(디지털),  9,000원","24:00,  님아, 그 강을 건너지 마오(디지털),  7,000원",,,,,92
2015-01-14,9관,"08:50,  마미(디지털),  6,000원","11:30,  나의 사적인 여자친구(디지털),  9,000원","13:40,  아메리칸 셰프(디지털),  9,000원","15:50,  클라우즈 오브 실스마리아(디지털),  9,000원","18:10,  나의 사적인 여자친구(디지털),  9,000원","20:20,  내일을 위한 시간(디지털),  9,000원","22:20,  마미(디지털),  7,000원",,,,,,58
2015-01-15,0관,"09:00,  아이 킬드 마이 마더(디지털),  6,000원","11:00,  마미(디지털),  9,000원","13:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:30,  나의 사적인 여자친구(디지털),  9,000원","17:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:40,  아이 킬드 마이 마더(디지털),  9,000원","21:40,  마미(디지털),  7,000원",,,,,,92
2015-01-15,9관,"08:50,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:40,  아메리칸 셰프(디지털),  9,000원","12:50,  내일을 위한 시간(디지털),  9,000원","14:50,  아메리칸 셰프(디지털),  9,000원","17:00,  아이 킬드 마이 마더(디지털),  9,000원","19:00,  마미(디지털),  9,000원","21:40,  내일을 위한 시간(디지털),  9,000원","23:40,  님아, 그 강을 건너지 마오(디지털),  7,000원",,,,,58
2015-01-16,0관,"09:00,  내일을 위한 시간(디지털),  6,000원","11:00,  아메리칸 셰프(디지털),  10,000원","13:10,  마미(디지털),  10,000원","15:50,  아이 킬드 마이 마더(디지털),  10,000원","17:50,  나의 사적인 여자친구(디지털),  10,000원","20:00,  아이 킬드 마이 마더(디지털),  10,000원","22:00,  마미(디지털),  7,000원",,,,,,92
2015-01-16,9관,"08:50,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:40,  아이 킬드 마이 마더(디지털),  10,000원","12:40,  님아, 그 강을 건너지 마오(디지털),  10,000원","14:30,  내일을 위한 시간(디지털),  10,000원","16:30,  마미(디지털),  10,000원","19:10,  아메리칸 셰프(디지털),  10,000원","21:20,  액트 오브 킬링(디지털),  7,000원",,,,,,58
2015-01-17,0관,"09:00,  아메리칸 셰프(디지털),  6,000원","11:10,  내일을 위한 시간(디지털),  10,000원","13:10,  마미(디지털),  10,000원","15:50,  아이 킬드 마이 마더(디지털),  10,000원","17:50,  마미(디지털),  10,000원","20:30,  아이 킬드 마이 마더(디지털),  10,000원","22:30,  마미(디지털),  7,000원",,,,,,92
2015-01-17,9관,"08:50,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:40,  아이 킬드 마이 마더(디지털),  10,000원","12:40,  님아, 그 강을 건너지 마오(디지털),  10,000원","14:30,  나의 사적인 여자친구(디지털),  10,000원","16:40,  아메리칸 셰프(디지털),  10,000원","18:50,  내일을 위한 시간(디지털),  10,000원","20:50,  액트 오브 킬링(디지털),  10,000원","23:50,  내일을 위한 시간(디지털),  7,000원",,,,,58
2015-01-18,0관,"09:10,  님아, 그 강을 건너지 마오(디지털),  6,000원","11:00,  아메리칸 셰프(디지털),  10,000원","13:20,  내일을 위한 시간(디지털),  10,000원","15:20,  아이 킬드 마이 마더(디지털),  10,000원","17:20,  마미(디지털),  10,000원","20:00,  아이 킬드 마이 마더(디지털),  10,000원","22:00,  마미(디지털),  7,000원",,,,,,92
2015-01-18,9관,"08:50,  아이 킬드 마이 마더(디지털),  6,000원","10:50,  마미(디지털),  10,000원","13:30,  쿼바디스(디지털),  10,000원","15:40,  액트 오브 킬링(디지털),  10,000원","18:40,  다이빙벨(디지털),  10,000원","20:20,  내일을 위한 시간(디지털),  10,000원","22:20,  나의 사적인 여자친구(디지털),  7,000원",,,,,,58
2015-01-19,0관,"08:30,  마미(디지털),  6,000원","11:10,  아이 킬드 마이 마더(디지털),  9,000원","13:10,  아메리칸 셰프(디지털),  9,000원","15:30,  내일을 위한 시간(디지털),  9,000원","17:30,  나의 사적인 여자친구(디지털),  9,000원","19:40,  아이 킬드 마이 마더(디지털),  9,000원","21:40,  마미(디지털),  7,000원",,,,,,92
2015-01-19,9관,"08:40,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:30,  내일을 위한 시간(디지털),  9,000원","12:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","14:20,  아이 킬드 마이 마더(디지털),  9,000원","16:20,  마미(디지털),  9,000원",,,"22:00,  아메리칸 셰프(디지털),  7,000원",,,,,58
2015-01-20,0관,"09:00,  마미(디지털),  6,000원","11:40,  내일을 위한 시간(디지털),  9,000원","13:40,  아이 킬드 마이 마더(디지털),  9,000원","15:40,  아메리칸 셰프(디지털),  9,000원","18:00,  아이 킬드 마이 마더(디지털),  9,000원",,,"20:00,  파리 폴리(디지털),  9,000원","22:00,  아이 킬드 마이 마더(디지털),  7,000원",,,,92
2015-01-20,9관,"08:50,  아메리칸 셰프(디지털),  6,000원","11:10,  나의 사적인 여자친구(디지털),  9,000원","13:20,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:10,  마미(디지털),  9,000원","17:50,  내일을 위한 시간(디지털),  9,000원","19:50,  마미(디지털),  9,000원","22:30,  내일을 위한 시간(디지털),  7,000원",,,,,,58
2015-01-21,0관,"09:00,  내일을 위한 시간(디지털),  6,000원","11:00,  아메리칸 셰프(디지털),  9,000원","13:20,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:10,  아이 킬드 마이 마더(디지털),  9,000원","17:10,  나의 사적인 여자친구(디지털),  9,000원","19:20,  마미(디지털),  9,000원","22:00,  액트 오브 킬링(디지털),  7,000원",,,,,,92
2015-01-21,9관,"08:50,  마미(디지털),  6,000원","11:30,  아이 킬드 마이 마더(디지털),  9,000원","13:30,  내일을 위한 시간(디지털),  9,000원","15:30,  마미(디지털),  9,000원","18:10,  아메리칸 셰프(디지털),  9,000원","20:30,  아이 킬드 마이 마더(디지털),  9,000원","22:30,  마미(디지털),  7,000원",,,,,,58
2015-01-22,0관,"09:00,  아이 킬드 마이 마더(디지털),  6,000원","11:00,  내일을 위한 시간(디지털),  9,000원","13:00,  미스터 터너(디지털),  9,000원","15:50,  아이 킬드 마이 마더(디지털),  9,000원","17:50,  이별까지 7일(디지털),  9,000원","20:10,  미스터 터너(디지털),  9,000원","23:00,  내일을 위한 시간(디지털),  7,000원",,,,,,92
2015-01-22,9관,"08:50,  이별까지 7일(디지털),  6,000원","11:10,  나의 사적인 여자친구(디지털),  9,000원","13:30,  님아, 그 강을 건너지 마오(디지털),  9,000원","15:20,  마미(디지털),  9,000원","18:00,  아이 킬드 마이 마더(디지털),  9,000원","20:00,  마미(디지털),  9,000원","22:40,  아메리칸 셰프(디지털),  7,000원",,,,,,58
2015-01-23,0관,"09:10,  개를 훔치는 완벽한 방법(디지털),  6,000원","11:20,  님아, 그 강을 건너지 마오(디지털),  10,000원","13:10,  더 테너 리리코 스핀토(디지털),  10,000원","15:30,  님아, 그 강을 건너지 마오(디지털),  10,000원","17:20,  개를 훔치는 완벽한 방법(디지털),  10,000원","19:30,  더 테너 리리코 스핀토(디지털),  10,000원","22:50,  개를 훔치는 완벽한 방법(디지털),  7,000원",,,,,,92
2015-01-23,9관,"08:40,  아이 킬드 마이 마더(디지털),  6,000원","10:40,  내일을 위한 시간(디지털),  10,000원","12:40,  이별까지 7일(디지털),  10,000원","15:00,  미스터 터너(디지털),  10,000원","17:50,  아이 킬드 마이 마더(디지털),  10,000원","19:50,  마미(디지털),  10,000원","22:30,  미스터 터너(디지털),  7,000원",,,,,,58
2015-01-24,0관,"09:00,  미스터 터너(디지털),  6,000원","11:50,  아이 킬드 마이 마더(디지털),  10,000원","13:50,  마미(디지털),  10,000원","16:30,  더 테너 리리코 스핀토(디지털),  10,000원","18:50,  개를 훔치는 완벽한 방법(디지털),  10,000원","21:00,  아메리칸 셰프(디지털),  10,000원","23:20,  아이 킬드 마이 마더(디지털),  7,000원",,,,,,92
2015-01-24,9관,"08:40,  내일을 위한 시간(디지털),  6,000원","10:40,  이별까지 7일(디지털),  10,000원","13:00,  님아, 그 강을 건너지 마오(디지털),  10,000원","14:50,  액트 오브 킬링(디지털),  10,000원","17:50,  아이 킬드 마이 마더(디지털),  10,000원","19:50,  마미(디지털),  10,000원","22:30,  미스터 터너(디지털),  7,000원",,,,,,58
2015-01-25,0관,"08:40,  아메리칸 셰프(디지털),  6,000원","11:00,  님아, 그 강을 건너지 마오(디지털),  10,000원","12:50,  개를 훔치는 완벽한 방법(디지털),  10,000원","15:00,  아이 킬드 마이 마더(디지털),  10,000원","17:00,  미스터 터너(디지털),  10,000원","19:50,  더 테너 리리코 스핀토(디지털),  10,000원","22:10,  마미(디지털),  7,000원",,,,,,92
2015-01-25,9관,"08:40,  아이 킬드 마이 마더(디지털),  6,000원","10:40,  미스터 터너(디지털),  10,000원","13:30,  마미(디지털),  10,000원","16:10,  이별까지 7일(디지털),  10,000원","18:30,  액트 오브 킬링(디지털),  10,000원","21:30,  내일을 위한 시간(디지털),  10,000원","23:30,  다이빙벨(디지털),  7,000원",,,,,,58
2015-01-26,0관,"09:00,  개를 훔치는 완벽한 방법(디지털),  6,000원","11:10,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:00,  더 테너 리리코 스핀토(디지털),  9,000원","15:20,  개를 훔치는 완벽한 방법(디지털),  9,000원","17:30,  다이빙벨(디지털),  9,000원","19:10,  개를 훔치는 완벽한 방법(디지털),  9,000원","21:20,  더 테너 리리코 스핀토(디지털),  9,000원","23:40,  님아, 그 강을 건너지 마오(디지털),  7,000원",,,,,92
2015-01-26,9관,"08:50,  마미(디지털),  6,000원","11:30,  아이 킬드 마이 마더(디지털),  9,000원","13:30,  미스터 터너(디지털),  9,000원","16:20,  이별까지 7일(디지털),  9,000원","18:40,  내일을 위한 시간(디지털),  9,000원","20:40,  아이 킬드 마이 마더(디지털),  9,000원","22:40,  마미(디지털),  7,000원",,,,,,58
2015-01-27,0관,"08:50,  마미(디지털),  6,000원","11:30,  아이 킬드 마이 마더(디지털),  9,000원","13:30,  아메리칸 셰프(디지털),  9,000원","15:50,  내일을 위한 시간(디지털),  9,000원","17:50,  개를 훔치는 완벽한 방법(디지털),  9,000원",,,"20:00,  웰컴, 삼바(디지털),  9,000원","23:10,  개를 훔치는 완벽한 방법(디지털),  7,000원",,,,92
2015-01-27,9관,"09:00,  이별까지 7일(디지털),  6,000원","11:20,  미스터 터너(디지털),  9,000원","14:10,  나의 사적인 여자친구(디지털),  9,000원","16:30,  더 테너 리리코 스핀토(디지털),  9,000원","18:50,  아이 킬드 마이 마더(디지털),  9,000원","20:50,  마미(디지털),  9,000원","23:30,  내일을 위한 시간(디지털),  7,000원",,,,,,58
2015-01-28,0관,"09:00,  개를 훔치는 완벽한 방법(디지털),  6,000원","11:10,  아이 킬드 마이 마더(디지털),  9,000원","13:10,  마미(디지털),  9,000원","15:50,  개를 훔치는 완벽한 방법(디지털),  9,000원","18:00,  아이 킬드 마이 마더(디지털),  9,000원","20:00,  마미(디지털),  9,000원","22:40,  더 테너 리리코 스핀토(디지털),  7,000원",,,,,,92
2015-01-28,9관,"09:10,  아메리칸 셰프(디지털),  6,000원","11:30,  이별까지 7일(디지털),  9,000원","13:50,  더 테너 리리코 스핀토(디지털),  9,000원","16:10,  미스터 터너(디지털),  9,000원","19:00,  내일을 위한 시간(디지털),  9,000원","21:00,  아메리칸 셰프(디지털),  9,000원","23:20,  아이 킬드 마이 마더(디지털),  7,000원",,,,,,58
2015-01-29,0관,"08:50,  개를 훔치는 완벽한 방법(디지털),  6,000원","11:00,  빅 아이즈(디지털),  9,000원","13:10,  더 테너 리리코 스핀토(디지털),  9,000원","15:30,  이별까지 7일(디지털),  9,000원","17:50,  빅 아이즈(디지털),  9,000원","20:00,  개를 훔치는 완벽한 방법(디지털),  9,000원","22:10,  마미(디지털),  7,000원",,,,,,92
2015-01-29,9관,"09:00,  마미(디지털),  6,000원","11:40,  아이 킬드 마이 마더(디지털),  9,000원","13:40,  트라이브(디지털),  9,000원","16:10,  미스터 터너(디지털),  9,000원","19:00,  아이 킬드 마이 마더(디지털),  9,000원","21:00,  트라이브(디지털),  9,000원","23:30,  님아, 그 강을 건너지 마오(디지털),  7,000원",,,,,,58
2015-01-30,0관,"09:20,  빅 아이즈(디지털),  6,000원","11:30,  개를 훔치는 완벽한 방법(디지털),  10,000원","13:40,  더 테너 리리코 스핀토(디지털),  10,000원","16:00,  미스터 터너(디지털),  10,000원","18:50,  개를 훔치는 완벽한 방법(디지털),  10,000원","21:00,  아이 킬드 마이 마더(디지털),  10,000원","23:00,  트라이브(디지털)+빅 아이즈(디지털)+미스터 터너(디지털),  15,000원",,,,,,92
2015-01-30,9관,"09:10,  마미(디지털),  6,000원","11:50,  아이 킬드 마이 마더(디지털),  10,000원","13:50,  이별까지 7일(디지털),  10,000원","16:10,  트라이브(디지털),  10,000원","18:40,  빅 아이즈(디지털),  10,000원","20:50,  마미(디지털),  10,000원","23:30,  아메리칸 셰프(디지털)+내일을 위한 시간(디지털)+나의 사적인 여자친구(디지털),  15,000원",,,,,,58
2015-01-31,0관,"09:00,  트라이브(디지털),  6,000원","11:40,  빅 아이즈(디지털),  10,000원","13:50,  개를 훔치는 완벽한 방법(디지털),  10,000원","16:00,  마미(디지털),  10,000원",,"18:30,  더 테너 리리코 스핀토(디지털),  8,000원","21:20,  개를 훔치는 완벽한 방법(디지털),  10,000원","23:35,  마미(디지털),  7,000원",,,,,92
2015-01-31,9관,"08:40,  더 테너 리리코 스핀토(디지털),  6,000원","10:55,  이별까지 7일(디지털),  10,000원","13:10,  아이 킬드 마이 마더(디지털),  10,000원","15:10,  개를 훔치는 완벽한 방법(디지털),  10,000원","17:20,  미스터 터너(디지털),  10,000원","20:10,  아이 킬드 마이 마더(디지털),  10,000원","22:10,  빅 아이즈(디지털),  10,000원","24:15,  님아, 그 강을 건너지 마오(디지털),  7,000원",,,,,58
2015-02-01,0관,"08:40,  개를 훔치는 완벽한 방법(디지털),  6,000원","10:50,  빅 아이즈(디지털),  10,000원","12:55,  아이 킬드 마이 마더(디지털),  10,000원","14:55,  개를 훔치는 완벽한 방법(디지털),  10,000원","17:05,  마미(디지털),  10,000원","19:40,  개를 훔치는 완벽한 방법(디지털),  10,000원","21:50,  빅 아이즈(디지털),  10,000원","24:00,  아이 킬드 마이 마더(디지털),  7,000원",,,,,92
2015-02-01,9관,"08:50,  님아, 그 강을 건너지 마오(디지털),  6,000원","10:35,  더 테너 리리코 스핀토(디지털),  10,000원","12:45,  트라이브(디지털),  10,000원","15:15,  액트 오브 킬링(디지털),  10,000원","18:10,  미스터 터너(디지털),  10,000원","21:00,  마미(디지털),  10,000원","23:40,  개를 훔치는 완벽한 방법(디지털),  7,000원",,,,,,58
2015-02-02,0관,"09:10,  더 테너 리리코 스핀토(디지털),  6,000원","11:30,  다이빙벨(디지털),  8,000원","13:10,  개를 훔치는 완벽한 방법(디지털),  9,000원","15:20,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:10,  개를 훔치는 완벽한 방법(디지털),  9,000원","19:30,  더 테너 리리코 스핀토(디지털),  9,000원","22:50,  개를 훔치는 완벽한 방법(디지털),  7,000원",,,,,,92
2015-02-02,9관,"08:50,  트라이브(디지털),  6,000원","11:20,  아이 킬드 마이 마더(디지털),  9,000원","13:20,  미스터 터너(디지털),  9,000원","16:10,  마미(디지털),  9,000원","18:50,  아이 킬드 마이 마더(디지털),  9,000원","20:50,  트라이브(디지털),  9,000원","23:20,  빅 아이즈(디지털),  7,000원",,,,,,58
2015-02-03,0관,"08:40,  님아, 그 강을 건너지 마오(디지털)","10:30,  개를 훔치는 완벽한 방법(디지털),  9,000원","12:40,  미스터 터너(디지털),  9,000원","15:30,  빅 아이즈(디지털),  9,000원","17:40,  개를 훔치는 완벽한 방법(디지털),  9,000원",,,"20:00,  예언자(디지털),  9,000원","23:40,  아이 킬드 마이 마더(디지털),  7,000원",,,,92
