상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,좌석수
2019-07-02,01관,"09:50,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","12:05,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:30,  비스트(디지털),  6,000원","16:55,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","19:10,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:35,  비스트(디지털),  6,000원",,,,,,,57
2019-07-02,02관,"10:00,  토이 스토리 4(디지털더빙)","11:55,  토이 스토리 4(디지털),  6,000원","13:50,  존 윅 3: 파라벨룸(디지털),  6,000원","16:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:45,  맨 인 블랙: 인터내셔널(디지털)","20:55,  존 윅 3: 파라벨룸(디지털),  6,000원",,,,,,,37
2019-07-03,01관,"10:00,  비스트(디지털)","12:25,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","14:40,  토이 스토리 4(디지털),  6,000원","16:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","19:00,  토이 스토리 4(디지털더빙),  6,000원","20:55,  존 윅 3: 파라벨룸(디지털),  6,000원",,,,,,,57
2019-07-03,02관,"10:00,  토이 스토리 4(디지털더빙),  6,000원","11:55,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:20,  존 윅 3: 파라벨룸(디지털),  6,000원","16:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","19:15,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","21:30,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,37
2019-07-04,01관,"09:50,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","12:05,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:30,  토이 스토리 4(디지털),  6,000원","16:25,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:50,  존 윅 3: 파라벨룸(디지털),  6,000원","21:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-04,02관,"10:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원","12:25,  비스트(디지털),  6,000원","14:50,  갤버스턴(디지털),  5,000원","16:40,  토이 스토리 4(디지털더빙),  5,000원","18:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:00,  존 윅 3: 파라벨룸(디지털),  6,000원",,,,,,,37
2019-07-05,01관,"09:50,  롱 리브 더 킹: 목포 영웅(디지털)","12:05,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:30,  토이 스토리 4(디지털더빙)","16:25,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:50,  토이 스토리 4(디지털더빙),  6,000원","20:45,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-05,02관,"10:00,  비스트(디지털)","12:25,  토이 스토리 4(디지털)","14:20,  스파이더맨: 파 프롬 홈(디지털)","16:45,  갤버스턴(디지털),  6,000원","18:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:00,  존 윅 3: 파라벨룸(디지털),  6,000원",,,,,,,37
2019-07-06,01관,"09:50,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","12:05,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:30,  토이 스토리 4(디지털더빙),  6,000원","16:25,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:50,  토이 스토리 4(디지털더빙),  6,000원","20:45,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-06,02관,"10:00,  비스트(디지털)","12:25,  토이 스토리 4(디지털),  6,000원","14:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:45,  갤버스턴(디지털),  6,000원","18:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:00,  존 윅 3: 파라벨룸(디지털),  6,000원",,,,,,,37
2019-07-07,01관,"10:00,  토이 스토리 4(디지털더빙),  6,000원","12:00,  천로역정: 천국을 찾아서(디지털더빙),  5,000원","14:10,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:35,  토이 스토리 4(디지털더빙),  6,000원","18:30,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:55,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원",,,,,,,57
2019-07-07,02관,"09:50,  비스트(디지털),  6,000원","12:15,  토이 스토리 4(디지털),  6,000원","14:10,  갤버스턴(디지털),  6,000원","16:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:25,  존 윅 3: 파라벨룸(디지털),  6,000원","20:55,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,37
2019-07-08,01관,"09:50,  롱 리브 더 킹: 목포 영웅(디지털)","12:05,  비스트(디지털),  6,000원","14:30,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","16:45,  비스트(디지털),  6,000원","19:10,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","21:25,  비스트(디지털),  6,000원",,,,,,,57
2019-07-08,02관,"10:00,  토이 스토리 4(디지털더빙)","11:55,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:20,  토이 스토리 4(디지털더빙)","16:15,  갤버스턴(디지털),  6,000원","18:05,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:30,  존 윅 3: 파라벨룸(디지털),  6,000원",,,,,,,37
2019-07-09,01관,"10:00,  토이 스토리 4(디지털더빙)","11:55,  스파이더맨: 파 프롬 홈(디지털)","14:20,  토이 스토리 4(디지털더빙),  6,000원","16:15,  갤버스턴(디지털)","18:05,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:30,  존 윅 3: 파라벨룸(디지털),  6,000원",,,,,,,57
2019-07-09,02관,"09:50,  롱 리브 더 킹: 목포 영웅(디지털)","12:05,  비스트(디지털),  5,000원","14:30,  롱 리브 더 킹: 목포 영웅(디지털),  5,000원","16:45,  비스트(디지털),  6,000원","19:10,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","21:25,  비스트(디지털),  6,000원",,,,,,,37
2019-07-10,01관,"09:30,  토이 스토리 4(디지털)","11:20,  롱 리브 더 킹: 목포 영웅(디지털)","13:25,  토이 스토리 4(디지털더빙),  6,000원","15:15,  스파이더맨: 파 프롬 홈(디지털),  5,000원","17:45,  기방도령(디지털),  6,000원","20:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-10,02관,"09:40,  갤버스턴(디지털),  5,000원","11:25,  기방도령(디지털),  6,000원","13:30,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:10,  토이 스토리 4(디지털더빙),  6,000원","18:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:45,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원",,,,,,,37
2019-07-11,01관,"09:30,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","11:40,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:10,  토이 스토리 4(디지털),  6,000원","16:25,  스파이더맨: 파 프롬 홈(디지털),  6,000원","19:00,  기방도령(디지털),  6,000원","21:10,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-11,02관,"09:40,  갤버스턴(디지털),  6,000원","11:30,  존 윅 3: 파라벨룸(디지털),  6,000원","14:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:40,  토이 스토리 4(디지털더빙),  6,000원","18:45,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:20,  기방도령(디지털),  5,000원",,,,,,,37
2019-07-12,01관,"09:30,  롱 리브 더 킹: 목포 영웅(디지털),  6,000원","11:40,  스파이더맨: 파 프롬 홈(디지털)","14:10,  토이 스토리 4(디지털더빙),  6,000원","16:15,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:50,  기방도령(디지털),  6,000원","21:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-12,02관,"09:40,  스파이더맨: 파 프롬 홈(디지털),  6,000원","12:10,  갤버스턴(디지털),  6,000원","14:00,  기방도령(디지털),  6,000원","16:10,  토이 스토리 4(디지털더빙),  6,000원","18:15,  토이 스토리 4(디지털),  6,000원","20:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,37
2019-07-13,01관,"09:30,  기방도령(디지털),  5,000원","11:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:10,  토이 스토리 4(디지털더빙),  6,000원","16:15,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:45,  토이 스토리 4(디지털더빙),  6,000원","20:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-13,02관,"09:40,  갤버스턴(디지털)","11:45,  토이 스토리 4(디지털),  6,000원","13:45,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:25,  기방도령(디지털),  6,000원","18:30,  스파이더맨: 파 프롬 홈(디지털),  6,000원","21:00,  토이 스토리 4(디지털더빙),  6,000원",,,,,,,37
2019-07-14,01관,"09:30,  토이 스토리 4(디지털더빙),  6,000원","11:30,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:00,  천로역정: 천국을 찾아서(디지털더빙),  5,000원","16:15,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:45,  토이 스토리 4(디지털더빙),  6,000원","20:55,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-14,02관,"09:50,  기방도령(디지털)","11:55,  토이 스토리 4(디지털),  5,000원","13:55,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:25,  갤버스턴(디지털),  6,000원","18:10,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:45,  기방도령(디지털),  6,000원",,,,,,,37
2019-07-15,01관,"09:30,  토이 스토리 4(디지털더빙),  6,000원","11:25,  스파이더맨: 파 프롬 홈(디지털)","14:00,  토이 스토리 4(디지털더빙),  6,000원","16:00,  스파이더맨: 파 프롬 홈(디지털)","18:35,  토이 스토리 4(디지털),  6,000원","20:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-15,02관,"09:40,  갤버스턴(디지털),  5,000원","11:30,  기방도령(디지털),  6,000원","13:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:05,  토이 스토리 4(디지털더빙)","18:05,  스파이더맨: 파 프롬 홈(디지털)","20:30,  기방도령(디지털),  6,000원",,,,,,,37
2019-07-16,01관,"09:30,  갤버스턴(디지털)","11:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원","13:50,  토이 스토리 4(디지털더빙),  6,000원","15:50,  기방도령(디지털),  6,000원","18:00,  토이 스토리 4(디지털),  6,000원","20:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-16,02관,"09:30,  토이 스토리 4(디지털더빙),  6,000원","11:25,  기방도령(디지털),  6,000원",,"13:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","17:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:00,  갤버스턴(디지털)","20:20,  기방도령(디지털),  6,000원",,,,,,37
2019-07-17,01관,"10:30,  기방도령(디지털),  6,000원","12:35,  스파이더맨: 파 프롬 홈(디지털),  6,000원","15:00,  라이온 킹(디지털),  5,000원","17:15,  라이온 킹(디지털더빙),  6,000원","19:30,  스파이더맨: 파 프롬 홈(디지털),  6,000원","22:00,  라이온 킹(디지털),  6,000원",,,,,,,57
2019-07-17,02관,"10:20,  스파이더맨: 파 프롬 홈(디지털)","12:50,  기방도령(디지털),  6,000원","15:00,  라이온 킹(디지털),  6,000원","17:15,  스파이더맨: 파 프롬 홈(디지털),  6,000원","19:45,  라이온 킹(디지털),  6,000원","22:05,  기방도령(디지털),  6,000원",,,,,,,37
2019-07-18,01관,"09:30,  라이온 킹(디지털),  6,000원","11:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:20,  기방도령(디지털),  5,000원","16:30,  토이 스토리 4(디지털더빙),  6,000원","18:30,  기방도령(디지털),  6,000원","20:35,  라이온 킹(디지털),  6,000원",,,,,,,57
2019-07-18,02관,"09:40,  토이 스토리 4(디지털더빙)","11:45,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙)","13:15,  라이온 킹(디지털),  6,000원","15:30,  기방도령(디지털),  6,000원","17:40,  라이온 킹(디지털),  6,000원","20:00,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,37
2019-07-19,01관,"09:50,  기방도령(디지털),  6,000원","12:00,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙)","13:30,  라이온 킹(디지털더빙),  6,000원","16:10,  라이온 킹(디지털),  5,000원","18:30,  라이온 킹(디지털),  6,000원","20:50,  라이온 킹(디지털),  6,000원",,,,,,,57
2019-07-19,02관,"09:20,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","10:50,  기방도령(디지털),  6,000원","13:20,  라이온 킹(디지털더빙),  5,000원","15:40,  라이온 킹(디지털),  6,000원","18:00,  라이온 킹(디지털),  6,000원","20:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,37
2019-07-20,01관,"09:30,  기방도령(디지털)","11:35,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","13:10,  라이온 킹(디지털더빙),  6,000원","15:25,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:00,  라이온 킹(디지털),  6,000원","20:15,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-20,02관,"11:45,  기방도령(디지털),  6,000원","13:55,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","15:30,  라이온 킹(디지털더빙),  6,000원","17:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:20,  라이온 킹(디지털),  6,000원","09:40,  토이 스토리 4(디지털더빙),  6,000원",,,,,,,37
2019-07-21,01관,"09:20,  라이온 킹(디지털더빙),  6,000원","11:35,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","13:00,  천로역정: 천국을 찾아서(디지털더빙),  5,000원","15:10,  천로역정: 천국을 찾아서(디지털더빙),  5,000원","17:25,  라이온 킹(디지털),  6,000원","19:45,  스파이더맨: 파 프롬 홈(디지털),  6,000원",,,,,,,57
2019-07-21,02관,"09:50,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","11:25,  기방도령(디지털),  6,000원","13:30,  라이온 킹(디지털더빙),  6,000원","15:45,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","17:15,  기방도령(디지털),  6,000원","19:20,  라이온 킹(디지털),  6,000원",,,,,,,37
2019-07-22,01관,"09:40,  극한직업(디지털),  5,000원","11:50,  스파이더맨: 파 프롬 홈(디지털),  6,000원","14:20,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","15:50,  라이온 킹(디지털),  6,000원","18:10,  스파이더맨: 파 프롬 홈(디지털),  6,000원","20:40,  라이온 킹(디지털),  6,000원",,,,,,,57
2019-07-22,02관,"09:40,  극한직업(디지털),  5,000원","11:55,  기방도령(디지털)","14:00,  라이온 킹(디지털),  6,000원","16:20,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","17:55,  라이온 킹(디지털),  6,000원","20:15,  기방도령(디지털),  6,000원",,,,,,,37
2019-07-23,01관,"09:40,  극한직업(디지털),  5,000원","11:50,  스파이더맨: 파 프롬 홈(디지털),  5,000원","14:20,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","15:50,  라이온 킹(디지털),  6,000원","18:10,  스파이더맨: 파 프롬 홈(디지털)","20:40,  라이온 킹(디지털),  6,000원",,,,,,,57
2019-07-23,02관,"09:40,  극한직업(디지털),  5,000원","11:55,  기방도령(디지털),  5,000원","14:00,  라이온 킹(디지털),  6,000원","16:20,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙)","17:55,  라이온 킹(디지털),  6,000원","20:15,  기방도령(디지털),  6,000원",,,,,,,37
2019-07-24,01관,"09:40,  극한직업(디지털),  5,000원","12:00,  라이온 킹(디지털더빙),  6,000원","15:00,  나랏말싸미(디지털),  6,000원","19:40,  나랏말싸미(디지털),  6,000원","17:10,  스파이더맨: 파 프롬 홈(디지털),  5,000원","21:50,  라이온 킹(디지털),  6,000원",,,,,,,57
2019-07-24,02관,"09:40,  극한직업(디지털),  5,000원","13:25,  라이온 킹(디지털더빙),  6,000원","11:50,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙)","15:45,  나랏말싸미(디지털),  6,000원","20:30,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:00,  라이온 킹(디지털),  6,000원",,,,,,,37
2019-07-25,01관,"09:40,  극한직업(디지털),  5,000원","11:50,  나랏말싸미(디지털),  6,000원","16:20,  나랏말싸미(디지털),  6,000원","20:50,  나랏말싸미(디지털),  6,000원","14:00,  라이온 킹(디지털더빙),  6,000원","18:30,  라이온 킹(디지털),  6,000원",,,,,,,57
2019-07-25,02관,"10:00,  라이온 킹(디지털더빙),  6,000원","18:45,  나랏말싸미(디지털),  6,000원","20:55,  라이온 킹(디지털),  6,000원","12:20,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙),  6,000원","13:55,  스파이더맨: 파 프롬 홈(디지털),  6,000원","16:25,  라이온 킹(디지털),  6,000원",,,,,,,37
2019-07-26,01관,"09:40,  극한직업(디지털),  5,000원","11:50,  나랏말싸미(디지털),  6,000원","14:00,  라이온 킹(디지털더빙),  6,000원","16:20,  나랏말싸미(디지털),  6,000원","18:30,  라이온 킹(디지털),  6,000원","20:50,  나랏말싸미(디지털),  6,000원",,,,,,,57
2019-07-26,02관,"09:40,  극한직업(디지털),  5,000원","11:50,  라이온 킹(디지털더빙),  6,000원","14:10,  꼬마 물고기 이자벨: 바다 대모험(디지털더빙)","15:45,  라이온 킹(디지털),  6,000원","18:05,  나랏말싸미(디지털),  6,000원","20:15,  라이온 킹(디지털),  6,000원",,,,,,,37
2019-07-27,01관,"09:30,  라이온 킹(디지털더빙),  6,000원","11:50,  나랏말싸미(디지털),  6,000원","14:00,  라이온 킹(디지털),  6,000원","16:20,  스파이더맨: 파 프롬 홈(디지털),  6,000원","18:50,  나랏말싸미(디지털),  6,000원","21:00,  라이온 킹(디지털),  6,000원",,,,,,,57
