상영일자,상영관,1회,2회,3회,4회,5회,6회,좌석수
2018-12-30,01관,"12:40,  마약왕(디지털),  12,000원","17:50,  마약왕(디지털),  8,400원",,,,,78
2018-12-30,02관,"12:00,  극장판 포켓몬스터 모두의 이야기(디지털),  8,400원","20:20,  스윙키즈(디지털),  8,400원",,,,,78
2018-12-30,03관,"11:40,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  8,400원","18:00,  범블비(디지털),  8,400원",,,,,78
2018-12-31,01관,"12:40,  마약왕(디지털),  7,700원","17:50,  마약왕(디지털),  7,700원",,,,,78
2018-12-31,02관,"14:00,  극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~(디지털더빙),  7,700원","20:20,  스윙키즈(디지털),  11,000원",,,,,78
2018-12-31,03관,"13:40,  범블비(디지털),  7,700원","18:00,  범블비(디지털),  7,700원",,,,,78
2019-01-01,01관,"12:40,  마약왕(디지털),  8,400원","17:50,  마약왕(디지털),  8,400원",,,,,78
2019-01-01,02관,"12:00,  극장판 포켓몬스터 모두의 이야기(디지털),  8,400원","20:20,  스윙키즈(디지털),  8,400원",,,,,78
2019-01-01,03관,"09:00,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  8,400원","18:00,  범블비(디지털),  8,400원",,,,,78
2019-01-02,01관,,"17:50,  마약왕(디지털),  7,700원",,,,,78
2019-01-02,02관,"09:30,  스윙키즈(디지털),  7,700원","20:20,  스윙키즈(디지털),  7,700원",,,,,78
2019-01-02,03관,"13:40,  범블비(디지털),  7,700원","20:40,  범블비(디지털),  7,700원",,,,,78
2019-01-03,01관,"12:40,  마약왕(디지털),  7,700원","20:30,  PMC: 더 벙커(디지털),  7,700원",,,,,78
2019-01-03,02관,"09:20,  스윙키즈(디지털),  7,700원",,,,,,78
2019-01-03,03관,"09:20,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,700원",,,,,,78
2019-01-04,01관,"12:50,  PMC: 더 벙커(디지털),  8,400원","17:50,  마약왕(디지털),  8,400원",,,,,78
2019-01-04,02관,"11:50,  극장판 포켓몬스터 모두의 이야기(디지털),  8,400원",,,,,,78
2019-01-04,03관,"15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,400원","20:40,  범블비(디지털),  8,400원",,,,,78
2019-01-05,01관,"12:30,  마약왕(디지털),  8,400원","15:10,  PMC: 더 벙커(디지털),  8,400원",,,,,78
2019-01-05,02관,"12:00,  극장판 포켓몬스터 모두의 이야기(디지털),  8,400원","18:10,  스윙키즈(디지털),  8,400원",,,,,78
2019-01-05,03관,"09:00,  범블비(디지털),  8,400원","18:00,  범블비(디지털),  8,400원",,,,,78
2019-01-06,01관,"10:00,  PMC: 더 벙커(디지털),  8,400원","15:10,  PMC: 더 벙커(디지털),  8,400원",,,,,78
2019-01-06,02관,"12:00,  극장판 포켓몬스터 모두의 이야기(디지털),  8,400원",,,,,,78
2019-01-06,03관,"11:10,  아쿠아맨(디지털),  8,400원","20:20,  아쿠아맨(디지털),  8,400원",,,,,78
2019-01-07,01관,"20:20,  스윙키즈(디지털),  7,700원",,"17:50,  PMC: 더 벙커(디지털),  7,700원",,,,78
2019-01-07,03관,"09:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,700원",,,,,,78
2019-01-08,01관,"15:20,  PMC: 더 벙커(디지털),  7,700원",,,,,,78
2019-01-08,02관,"16:20,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,700원",,,,,,78
2019-01-08,03관,"20:20,  아쿠아맨(디지털),  7,700원",,,,,,78
2019-01-09,01관,"13:00,  내안의 그놈(디지털),  7,700원","18:00,  내안의 그놈(디지털),  7,700원",,,,,78
2019-01-09,02관,"13:50,  말모이(디지털),  7,700원",,,,,,78
2019-01-09,03관,"15:40,  아쿠아맨(디지털),  7,700원",,,,,,78
2019-01-10,01관,"10:00,  마약왕(디지털)","18:00,  내안의 그놈(디지털),  7,700원",,,,,78
2019-01-10,02관,"09:00,  스윙키즈(디지털)","18:20,  말모이(디지털),  7,700원",,,,,78
2019-01-10,03관,"09:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","13:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,700원","18:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)",,,,78
2019-01-11,01관,"10:00,  말모이(디지털)","15:20,  말모이(디지털),  8,400원","20:20,  말모이(디지털),  8,400원",,,,78
2019-01-11,02관,"09:00,  PMC: 더 벙커(디지털),  8,400원","18:20,  말모이(디지털),  8,400원",,,,,78
2019-01-11,03관,"09:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,400원","18:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)",,,,,78
2019-01-12,01관,"10:00,  말모이(디지털),  8,400원","15:20,  말모이(디지털),  12,000원","20:20,  말모이(디지털),  8,400원",,,,78
2019-01-12,02관,"10:00,  범블비(디지털),  4,200원","20:50,  내안의 그놈(디지털),  8,400원",,,,,78
2019-01-12,03관,"10:00,  아쿠아맨(디지털)","16:20,  극장판 공룡메카드: 타이니소어의 섬(디지털),  8,400원",,,,,78
2019-01-13,01관,"10:00,  말모이(디지털),  8,400원","15:20,  말모이(디지털),  8,400원","20:20,  말모이(디지털),  8,400원",,,,78
2019-01-13,02관,"10:00,  범블비(디지털)","20:50,  내안의 그놈(디지털),  8,400원",,,,,78
2019-01-13,03관,"10:00,  아쿠아맨(디지털),  8,400원","16:20,  극장판 공룡메카드: 타이니소어의 섬(디지털),  8,400원",,,,,78
2019-01-14,01관,"10:00,  내안의 그놈(디지털)","13:00,  내안의 그놈(디지털),  7,700원","18:00,  내안의 그놈(디지털),  7,700원",,,,78
2019-01-14,02관,"10:20,  말모이(디지털)","13:30,  말모이(디지털),  7,700원","17:40,  말모이(디지털),  7,700원",,,,78
2019-01-14,03관,"09:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,700원","15:45,  내안의 그놈(디지털),  7,700원",,,,,78
2019-01-15,01관,"10:00,  내안의 그놈(디지털)","13:00,  내안의 그놈(디지털)","18:00,  내안의 그놈(디지털),  7,700원",,,,78
2019-01-15,02관,"10:20,  말모이(디지털),  7,700원","13:30,  말모이(디지털)","17:40,  말모이(디지털),  7,700원",,,,78
2019-01-15,03관,"09:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","15:45,  내안의 그놈(디지털),  7,700원",,,,,78
2019-01-16,01관,"09:00,  미래의 미라이(디지털)","16:45,  말모이(디지털),  7,700원",,,,,78
2019-01-16,02관,"09:00,  언더독(디지털)","15:50,  말모이(디지털),  7,700원","20:30,  말모이(디지털)",,,,78
2019-01-16,03관,"09:10,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,700원","20:30,  그대 이름은 장미(디지털),  7,700원",,,,,78
2019-01-17,01관,"09:00,  글래스(디지털)",,,,,,78
2019-01-17,02관,"09:00,  언더독(디지털)","15:50,  말모이(디지털)","20:20,  말모이(디지털),  7,700원",,,,78
2019-01-17,03관,"09:10,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,700원","20:15,  그대 이름은 장미(디지털),  7,700원",,,,,78
2019-01-18,01관,"09:00,  글래스(디지털)",,,,,,78
2019-01-18,02관,"09:00,  언더독(디지털)","15:50,  말모이(디지털),  4,200원","20:20,  말모이(디지털),  8,400원",,,,78
2019-01-18,03관,"09:10,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,400원","20:15,  그대 이름은 장미(디지털)",,,,,78
2019-01-19,01관,"09:00,  글래스(디지털),  8,400원","18:15,  글래스(디지털),  8,400원",,,,,78
2019-01-19,02관,"09:00,  말모이(디지털)","18:10,  말모이(디지털),  8,400원",,,,,78
2019-01-19,03관,"09:00,  미래의 미라이(디지털),  8,400원","16:10,  미래의 미라이(디지털),  8,400원",,,,,78
2019-01-20,01관,"09:00,  글래스(디지털)","18:15,  글래스(디지털),  8,400원",,,,,78
2019-01-20,02관,"09:00,  말모이(디지털)","18:10,  말모이(디지털),  8,400원",,,,,78
2019-01-20,03관,"09:00,  미래의 미라이(디지털)","16:10,  미래의 미라이(디지털),  8,400원",,,,,78
2019-01-21,01관,"09:30,  미래의 미라이(디지털),  7,700원","18:10,  미래의 미라이(디지털)",,,,,78
2019-01-21,02관,"09:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)",,,,,,78
2019-01-21,03관,"09:00,  언더독(디지털),  7,700원","18:00,  말모이(디지털),  11,000원",,,,,78
2019-01-22,01관,"09:00,  미래의 미라이(디지털)","18:10,  미래의 미라이(디지털)",,,,,78
2019-01-22,02관,"09:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)",,,,,,78
2019-01-22,03관,"09:00,  언더독(디지털)","18:00,  말모이(디지털)",,,,,78
2019-01-23,01관,"09:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,700원","15:40,  미래의 미라이(디지털),  7,700원",,,,,78
2019-01-23,02관,"09:30,  몬스터 파크(디지털)","14:50,  몬스터 파크(디지털),  7,700원",,,,,78
2019-01-23,03관,"09:00,  언더독(디지털)","13:35,  언더독(디지털),  7,700원",,,,,78
2019-01-24,01관,"09:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","15:40,  미래의 미라이(디지털),  7,700원",,,,,78
2019-01-24,02관,"09:30,  몬스터 파크(디지털)","14:50,  몬스터 파크(디지털)",,,,,78
2019-01-24,03관,"09:00,  언더독(디지털)","13:35,  언더독(디지털),  7,700원",,,,,78
2019-01-25,01관,"09:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","15:40,  미래의 미라이(디지털)",,,,,78
2019-01-25,02관,"09:30,  몬스터 파크(디지털)","14:50,  몬스터 파크(디지털)",,,,,78
2019-01-25,03관,"09:00,  언더독(디지털)","13:35,  언더독(디지털)",,,,,78
2019-01-26,01관,"09:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","13:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,400원",,,,,78
2019-01-26,02관,"09:30,  몬스터 파크(디지털),  4,200원","13:10,  구스 베이비(디지털더빙)",,,,,78
2019-01-26,03관,"09:00,  언더독(디지털),  4,200원","13:35,  언더독(디지털),  12,000원",,,,,78
2019-01-27,01관,"09:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","13:50,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,400원",,,,,78
2019-01-27,02관,"09:30,  몬스터 파크(디지털)","13:10,  구스 베이비(디지털더빙)",,,,,78
2019-01-27,03관,"09:00,  언더독(디지털)","13:35,  언더독(디지털),  8,400원",,,,,78
2019-01-28,01관,"09:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙)","18:40,  극한직업(디지털),  7,700원",,,,,78
2019-01-28,02관,"09:30,  몬스터 파크(디지털)","13:20,  구스 베이비(디지털더빙),  7,700원",,,,,78
2019-01-28,03관,"09:00,  그대 이름은 장미(디지털)","19:30,  말모이(디지털),  7,700원",,,,,78
2019-01-29,01관,"09:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,700원","18:40,  극한직업(디지털),  7,700원",,,,,78
2019-01-29,02관,"09:30,  몬스터 파크(디지털)","13:20,  구스 베이비(디지털더빙)",,,,,78
2019-01-29,03관,"09:00,  그대 이름은 장미(디지털)","19:30,  말모이(디지털),  7,700원",,,,,78
2019-01-30,01관,"09:20,  구스 베이비(디지털더빙)",,,,,,78
2019-01-30,02관,"09:30,  몬스터 파크(디지털)","20:40,  극한직업(디지털),  7,700원",,,,,78
2019-01-30,03관,"09:30,  극한직업(디지털),  7,700원","14:40,  극한직업(디지털),  11,000원","19:40,  극한직업(디지털),  7,700원",,,,78
2019-01-31,01관,"09:20,  구스 베이비(디지털더빙)","15:30,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,78
2019-01-31,02관,"09:30,  몬스터 파크(디지털)","20:40,  극한직업(디지털),  7,700원",,,,,78
2019-01-31,03관,"09:20,  말모이(디지털)","16:00,  말모이(디지털)",,,,,78
2019-02-01,01관,"09:20,  구스 베이비(디지털더빙)","15:30,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,78
2019-02-01,02관,"09:30,  몬스터 파크(디지털)","20:40,  극한직업(디지털),  12,000원",,,,,78
2019-02-01,03관,"09:20,  말모이(디지털)","16:00,  말모이(디지털),  8,400원",,,,,78
2019-02-02,01관,"09:20,  구스 베이비(디지털더빙)","13:25,  드래곤 길들이기 3(디지털더빙),  9,400원","18:25,  드래곤 길들이기 3(디지털더빙),  9,400원",,,,78
2019-02-02,02관,"09:30,  몬스터 파크(디지털)","20:10,  극한직업(디지털),  12,000원",,,,,78
2019-02-02,03관,"09:20,  말모이(디지털)","16:10,  극한직업(디지털),  12,000원","19:00,  극한직업(디지털),  8,400원",,,,78
2019-02-03,01관,"09:20,  구스 베이비(디지털더빙)","13:25,  드래곤 길들이기 3(디지털더빙),  9,400원","18:25,  드래곤 길들이기 3(디지털더빙),  9,400원",,,,78
2019-02-03,02관,"09:30,  몬스터 파크(디지털),  8,400원","20:10,  극한직업(디지털),  12,000원",,,,,78
2019-02-03,03관,"09:20,  말모이(디지털),  8,400원","16:10,  극한직업(디지털),  8,400원","19:00,  극한직업(디지털),  12,000원",,,,78
2019-02-04,01관,"09:20,  구스 베이비(디지털더빙)","13:25,  드래곤 길들이기 3(디지털더빙),  13,000원","18:25,  드래곤 길들이기 3(디지털더빙),  9,400원",,,,78
2019-02-04,02관,"09:30,  몬스터 파크(디지털)","20:10,  극한직업(디지털),  8,400원",,,,,78
2019-02-04,03관,"09:20,  말모이(디지털),  8,400원","16:10,  극한직업(디지털),  8,400원","19:00,  극한직업(디지털),  12,000원",,,,78
2019-02-05,01관,"09:50,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","13:40,  드래곤 길들이기 3(디지털더빙),  9,400원","18:25,  드래곤 길들이기 3(디지털더빙),  9,400원",,,,78
2019-02-05,02관,"09:30,  몬스터 파크(디지털),  8,400원","18:00,  극한직업(디지털),  12,000원",,,,,78
2019-02-05,03관,"09:30,  극한직업(디지털),  8,400원","14:20,  극한직업(디지털),  12,000원","19:00,  극한직업(디지털),  12,000원",,,,78
2019-02-06,01관,"09:20,  레고 무비2(디지털)","13:40,  드래곤 길들이기 3(디지털더빙),  9,400원","18:25,  드래곤 길들이기 3(디지털더빙),  9,400원",,,,78
2019-02-06,02관,"09:30,  몬스터 파크(디지털),  12,000원","15:10,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  12,000원",,,,,78
2019-02-06,03관,"09:45,  극한직업(디지털),  12,000원","14:30,  극한직업(디지털),  8,400원","19:50,  극한직업(디지털),  8,400원",,,,78
2019-02-07,01관,"09:20,  레고 무비2(디지털),  7,700원","13:40,  드래곤 길들이기 3(3D 더빙),  7,700원","18:25,  드래곤 길들이기 3(3D 더빙)",,,,78
2019-02-07,02관,"09:30,  몬스터 파크(디지털)","15:10,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,78
2019-02-07,03관,"09:45,  극한직업(디지털),  7,700원","14:30,  극한직업(디지털),  11,000원","19:50,  극한직업(디지털),  11,000원",,,,78
2019-02-08,01관,"09:20,  레고 무비2(디지털),  8,400원","13:40,  드래곤 길들이기 3(3D 더빙)","18:25,  드래곤 길들이기 3(3D 더빙),  9,400원",,,,78
2019-02-08,02관,"09:30,  몬스터 파크(디지털)","15:10,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,78
2019-02-08,03관,"09:45,  극한직업(디지털),  8,400원","14:30,  극한직업(디지털),  8,400원","19:50,  극한직업(디지털),  8,400원",,,,78
2019-02-09,01관,"09:30,  드래곤 길들이기 3(3D 더빙)","11:30,  드래곤 길들이기 3(3D 더빙),  13,000원",,,,,78
2019-02-09,02관,"09:10,  레고 무비2(디지털)","12:50,  레고 무비2(디지털),  8,400원",,,,,78
2019-02-09,03관,"09:45,  극한직업(디지털),  8,400원","14:30,  극한직업(디지털),  12,000원","19:50,  극한직업(디지털),  8,400원",,,,78
2019-02-10,01관,"09:30,  드래곤 길들이기 3(3D 더빙),  9,400원","11:30,  드래곤 길들이기 3(3D 더빙),  9,400원",,,,,78
2019-02-10,02관,"09:10,  레고 무비2(디지털)","12:50,  레고 무비2(디지털),  8,400원",,,,,78
2019-02-10,03관,"09:45,  극한직업(디지털),  8,400원","14:30,  극한직업(디지털),  12,000원","19:50,  극한직업(디지털),  8,400원",,,,78
2019-02-11,01관,"09:30,  드래곤 길들이기 3(3D 더빙)","11:40,  드래곤 길들이기 3(3D 더빙)","13:50,  드래곤 길들이기 3(3D 더빙)",,,,78
2019-02-11,02관,"09:20,  극한직업(디지털)","14:30,  극한직업(디지털),  7,700원","19:50,  극한직업(디지털),  7,700원",,,,78
2019-02-11,03관,"09:10,  레고 무비2(디지털더빙)","13:00,  레고 무비2(디지털더빙)",,,,,78
2019-02-12,01관,"09:30,  드래곤 길들이기 3(3D 더빙)","11:40,  드래곤 길들이기 3(3D 더빙),  12,000원","13:50,  드래곤 길들이기 3(3D 더빙),  8,800원",,,,78
2019-02-12,02관,"09:20,  극한직업(디지털),  7,700원","14:30,  극한직업(디지털),  7,700원","19:50,  극한직업(디지털),  7,700원",,,,78
2019-02-12,03관,"09:10,  레고 무비2(디지털더빙)","13:00,  레고 무비2(디지털더빙)",,,,,78
2019-02-13,01관,"09:25,  드래곤 길들이기 3(3D 더빙)","13:35,  드래곤 길들이기 3(3D 더빙),  8,800원",,,,,78
2019-02-13,02관,"10:20,  증인(디지털)","18:00,  기묘한 가족(디지털)",,,,,78
2019-02-13,03관,"09:30,  레고 무비2(디지털더빙)","13:50,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,78
2019-02-14,01관,"09:20,  드래곤 길들이기 3(3D 더빙)","13:40,  드래곤 길들이기 3(3D 더빙),  8,800원",,,,,78
2019-02-14,02관,"09:35,  메리 포핀스 리턴즈(디지털)","20:15,  기묘한 가족(디지털),  7,700원",,,,,78
2019-02-14,03관,"09:40,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","13:25,  레고 무비2(디지털더빙),  7,700원",,,,,78
2019-02-15,01관,"09:20,  드래곤 길들이기 3(3D 더빙)","13:40,  드래곤 길들이기 3(3D 더빙)",,,,,78
2019-02-15,02관,"09:35,  메리 포핀스 리턴즈(디지털)","20:15,  기묘한 가족(디지털),  8,400원",,,,,78
2019-02-15,03관,"09:40,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","13:25,  레고 무비2(디지털더빙),  8,400원",,,,,78
2019-02-16,01관,"09:20,  드래곤 길들이기 3(3D 더빙)","13:35,  드래곤 길들이기 3(3D 더빙),  9,400원",,,,,78
2019-02-16,02관,"09:35,  메리 포핀스 리턴즈(디지털),  8,400원","19:15,  기묘한 가족(디지털),  8,400원",,,,,78
2019-02-16,03관,"09:40,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  8,400원","13:25,  레고 무비2(디지털더빙)",,,,,78
2019-02-17,01관,"09:20,  드래곤 길들이기 3(3D 더빙)","13:35,  드래곤 길들이기 3(3D 더빙),  9,400원",,,,,78
2019-02-17,02관,"09:35,  메리 포핀스 리턴즈(디지털)","19:15,  기묘한 가족(디지털)",,,,,78
2019-02-17,03관,"09:40,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  8,400원","13:25,  레고 무비2(디지털더빙),  8,400원",,,,,78
2019-02-18,01관,"09:30,  드래곤 길들이기 3(3D 더빙)","11:50,  드래곤 길들이기 3(3D 더빙)",,,,,78
2019-02-18,02관,"09:20,  극한직업(디지털),  7,700원","19:00,  극한직업(디지털),  7,700원",,,,,78
2019-02-18,03관,"09:10,  레고 무비2(디지털더빙)","18:10,  메리 포핀스 리턴즈(디지털)",,,,,78
2019-02-19,01관,"09:30,  드래곤 길들이기 3(3D 더빙)","11:50,  드래곤 길들이기 3(3D 더빙),  8,800원",,,,,78
2019-02-19,02관,"09:20,  극한직업(디지털)","19:00,  극한직업(디지털),  7,700원",,,,,78
2019-02-19,03관,"09:10,  레고 무비2(디지털더빙)","18:10,  메리 포핀스 리턴즈(디지털)",,,,,78
2019-02-20,01관,"10:10,  드래곤 길들이기 3(3D 더빙)",,,,,,78
2019-02-20,02관,"09:20,  증인(디지털),  7,700원","18:00,  증인(디지털),  7,700원",,,,,78
2019-02-20,03관,"09:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","18:10,  메리 포핀스 리턴즈(디지털)",,,,,78
2019-02-21,01관,"10:10,  드래곤 길들이기 3(3D 더빙)",,,,,,78
2019-02-21,02관,"09:20,  증인(디지털)","18:00,  증인(디지털),  7,700원",,,,,78
2019-02-21,03관,"09:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","18:10,  메리 포핀스 리턴즈(디지털)",,,,,78
2019-02-22,01관,"10:10,  드래곤 길들이기 3(3D 더빙),  9,400원",,,,,,78
2019-02-22,02관,"09:20,  증인(디지털),  8,400원","18:00,  증인(디지털),  8,400원",,,,,78
2019-02-22,03관,"09:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  8,400원","18:10,  메리 포핀스 리턴즈(디지털),  8,400원",,,,,78
2019-02-23,01관,"10:10,  드래곤 길들이기 3(3D 더빙),  9,400원","20:00,  증인(디지털),  8,400원",,,,,78
2019-02-23,02관,"09:20,  증인(디지털),  8,400원","18:00,  증인(디지털),  8,400원",,,,,78
2019-02-23,03관,"09:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,,78
2019-02-24,01관,"10:10,  드래곤 길들이기 3(3D 더빙)","20:00,  증인(디지털)",,,,,78
2019-02-24,02관,"09:20,  증인(디지털)","18:00,  증인(디지털),  8,400원",,,,,78
2019-02-24,03관,"09:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,,78
2019-02-25,01관,"09:30,  드래곤 길들이기 3(3D 더빙)","14:00,  드래곤 길들이기 3(3D 더빙)",,,,,78
2019-02-25,02관,"09:30,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","18:10,  증인(디지털),  7,700원",,,,,78
2019-02-25,03관,"09:20,  레고 무비2(디지털더빙)",,,,,,78
2019-02-26,01관,"09:30,  드래곤 길들이기 3(3D 더빙),  8,800원","14:00,  드래곤 길들이기 3(3D 더빙),  8,800원",,,,,78
2019-02-26,02관,"09:30,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","18:10,  증인(디지털),  7,700원",,,,,78
2019-02-26,03관,"09:20,  레고 무비2(디지털더빙)",,,,,,78
2019-02-27,01관,"10:00,  극한직업(디지털)","18:00,  증인(디지털)",,,,,78
2019-02-27,02관,"09:40,  레고 무비2(디지털더빙)","16:05,  항거:유관순 이야기(디지털)","20:30,  항거:유관순 이야기(디지털)",,,,78
2019-02-27,03관,"09:30,  슈퍼미니 2(디지털)","11:30,  슈퍼미니 2(디지털),  7,700원","13:30,  슈퍼미니 2(디지털),  7,700원",,,,78
2019-02-28,01관,"10:00,  극한직업(디지털),  7,700원","18:00,  증인(디지털),  7,700원",,,,,78
2019-02-28,02관,"09:40,  레고 무비2(디지털더빙)","16:05,  항거:유관순 이야기(디지털),  7,700원","20:30,  항거:유관순 이야기(디지털)",,,,78
2019-02-28,03관,"09:30,  슈퍼미니 2(디지털)","11:30,  슈퍼미니 2(디지털),  7,700원","13:30,  슈퍼미니 2(디지털),  7,700원",,,,78
2019-03-01,01관,"10:00,  극한직업(디지털),  8,400원","18:00,  증인(디지털),  8,400원",,,,,78
2019-03-01,02관,"09:40,  레고 무비2(디지털더빙)","16:05,  항거:유관순 이야기(디지털),  8,400원","20:30,  항거:유관순 이야기(디지털),  8,400원",,,,78
2019-03-01,03관,"09:30,  슈퍼미니 2(디지털),  8,400원","11:30,  슈퍼미니 2(디지털),  8,400원","13:30,  슈퍼미니 2(디지털),  8,400원",,,,78
2019-03-02,01관,"09:10,  극한직업(디지털),  8,400원","18:10,  증인(디지털),  8,400원",,,,,78
2019-03-02,02관,"09:40,  레고 무비2(디지털더빙),  8,400원","16:05,  항거:유관순 이야기(디지털),  8,400원","20:30,  항거:유관순 이야기(디지털),  8,400원",,,,78
2019-03-02,03관,"09:30,  슈퍼미니 2(디지털),  8,400원","11:30,  슈퍼미니 2(디지털)","13:30,  슈퍼미니 2(디지털),  8,400원",,,,78
2019-03-03,01관,"09:10,  극한직업(디지털),  8,400원","18:00,  증인(디지털),  8,400원",,,,,78
2019-03-03,02관,"09:40,  레고 무비2(디지털더빙)","16:05,  항거:유관순 이야기(디지털),  8,400원","20:30,  항거:유관순 이야기(디지털),  8,400원",,,,78
2019-03-03,03관,"09:30,  슈퍼미니 2(디지털)","11:30,  슈퍼미니 2(디지털),  8,400원","13:30,  슈퍼미니 2(디지털),  8,400원",,,,78
2019-03-04,01관,"10:00,  극한직업(디지털),  7,700원","18:00,  증인(디지털),  7,700원",,,,,78
2019-03-04,02관,"09:40,  레고 무비2(디지털더빙)","16:05,  항거:유관순 이야기(디지털)","20:30,  항거:유관순 이야기(디지털),  7,700원",,,,78
2019-03-04,03관,"09:30,  슈퍼미니 2(디지털)","11:30,  슈퍼미니 2(디지털)","13:30,  슈퍼미니 2(디지털)",,,,78
2019-03-05,01관,"10:00,  극한직업(디지털),  7,700원",,,,,,78
2019-03-05,02관,"14:00,  항거:유관순 이야기(디지털),  7,700원",,,,,,78
2019-03-05,03관,"15:30,  극한직업(디지털),  7,700원",,"13:30,  슈퍼미니 2(디지털),  7,700원",,,,78
2019-03-06,01관,"11:45,  증인(디지털),  7,700원","19:40,  캡틴 마블(디지털),  11,000원",,,,,78
2019-03-06,02관,"10:20,  캡틴 마블(디지털),  7,700원","18:10,  캡틴 마블(디지털),  7,700원",,,,,78
2019-03-06,03관,"18:10,  항거:유관순 이야기(디지털),  7,700원",,,,,,78
2019-03-07,01관,"10:30,  극한직업(디지털),  7,700원","17:10,  증인(디지털),  7,700원",,,,,78
2019-03-07,02관,"13:30,  증인(디지털),  7,700원",,,,,,78
2019-03-07,03관,"20:25,  캡틴 마블(디지털),  7,700원",,"18:25,  항거:유관순 이야기(디지털),  7,700원",,,,78
2019-03-08,01관,"10:30,  극한직업(디지털),  8,400원","19:40,  캡틴 마블(디지털),  8,400원",,,,,78
2019-03-08,02관,"16:00,  항거:유관순 이야기(디지털),  8,400원","11:40,  리노(디지털더빙),  8,400원",,,,,78
2019-03-08,03관,"16:00,  증인(디지털),  8,400원","12:00,  슈퍼미니 2(디지털),  8,400원",,,,,78
2019-03-09,01관,"09:40,  캡틴 마블(디지털),  8,400원","14:30,  캡틴 마블(디지털),  12,000원","19:40,  캡틴 마블(디지털),  8,400원",,,,78
2019-03-09,02관,"09:45,  리노(디지털더빙),  8,400원","18:25,  캡틴 마블(디지털),  8,400원",,,,,78
2019-03-09,03관,"20:00,  증인(디지털),  8,400원","11:30,  슈퍼미니 2(디지털),  8,400원","15:40,  슈퍼미니 2(디지털),  12,000원",,,,78
2019-03-10,01관,"09:40,  캡틴 마블(디지털),  8,400원","14:30,  캡틴 마블(디지털),  8,400원","19:40,  캡틴 마블(디지털),  8,400원",,,,78
2019-03-10,02관,"09:45,  리노(디지털더빙),  8,400원","11:40,  리노(디지털더빙),  12,000원",,,,,78
2019-03-10,03관,"09:30,  슈퍼미니 2(디지털),  8,400원","11:30,  슈퍼미니 2(디지털),  8,400원","15:40,  슈퍼미니 2(디지털),  8,400원",,,,78
2019-03-11,01관,"14:30,  캡틴 마블(디지털),  7,700원","19:50,  캡틴 마블(디지털),  7,700원",,,,,78
